ORF	term
tF(GAA)P1	triplet codon-amino acid adaptor activity
tF(GAA)P2	triplet codon-amino acid adaptor activity
tF(GAA)Q	triplet codon-amino acid adaptor activity
tG(CCC)D	triplet codon-amino acid adaptor activity
tG(CCC)O	triplet codon-amino acid adaptor activity
tG(GCC)B	triplet codon-amino acid adaptor activity
tG(GCC)C	triplet codon-amino acid adaptor activity
tG(GCC)D1	triplet codon-amino acid adaptor activity
tG(GCC)D2	triplet codon-amino acid adaptor activity
tG(GCC)E	triplet codon-amino acid adaptor activity
tG(GCC)F1	triplet codon-amino acid adaptor activity
tG(GCC)F2	triplet codon-amino acid adaptor activity
tG(GCC)G1	triplet codon-amino acid adaptor activity
tG(GCC)G2	triplet codon-amino acid adaptor activity
tG(GCC)J1	triplet codon-amino acid adaptor activity
tG(GCC)J2	triplet codon-amino acid adaptor activity
tG(GCC)M	triplet codon-amino acid adaptor activity
tG(GCC)O1	triplet codon-amino acid adaptor activity
tG(GCC)O2	triplet codon-amino acid adaptor activity
tG(GCC)P1	triplet codon-amino acid adaptor activity
tG(GCC)P2	triplet codon-amino acid adaptor activity
tG(UCC)G	triplet codon-amino acid adaptor activity
tG(UCC)N	triplet codon-amino acid adaptor activity
tG(UCC)O	triplet codon-amino acid adaptor activity
tG(UCC)Q	triplet codon-amino acid adaptor activity
tH(GUG)E1	triplet codon-amino acid adaptor activity
tH(GUG)E2	triplet codon-amino acid adaptor activity
tH(GUG)G1	triplet codon-amino acid adaptor activity
tH(GUG)G2	triplet codon-amino acid adaptor activity
tH(GUG)H	triplet codon-amino acid adaptor activity
tH(GUG)K	triplet codon-amino acid adaptor activity
tH(GUG)M	triplet codon-amino acid adaptor activity
tH(GUG)Q	triplet codon-amino acid adaptor activity
tI(AAU)B	triplet codon-amino acid adaptor activity
tI(AAU)D	triplet codon-amino acid adaptor activity
tI(AAU)E1	triplet codon-amino acid adaptor activity
tI(AAU)E2	triplet codon-amino acid adaptor activity
tI(AAU)G	triplet codon-amino acid adaptor activity
tI(AAU)I1	triplet codon-amino acid adaptor activity
tI(AAU)I2	triplet codon-amino acid adaptor activity
tI(AAU)L1	triplet codon-amino acid adaptor activity
tI(AAU)L2	triplet codon-amino acid adaptor activity
tI(AAU)N1	triplet codon-amino acid adaptor activity
tI(AAU)N2	triplet codon-amino acid adaptor activity
tI(AAU)P1	triplet codon-amino acid adaptor activity
tI(AAU)P2	triplet codon-amino acid adaptor activity
tI(GAU)Q	triplet codon-amino acid adaptor activity
tI(UAU)D	triplet codon-amino acid adaptor activity
tI(UAU)L	triplet codon-amino acid adaptor activity
tK(CUU)C	triplet codon-amino acid adaptor activity
tK(CUU)D1	triplet codon-amino acid adaptor activity
tK(CUU)D2	triplet codon-amino acid adaptor activity
tK(CUU)E1	triplet codon-amino acid adaptor activity
tK(CUU)E2	triplet codon-amino acid adaptor activity
tK(CUU)F	triplet codon-amino acid adaptor activity
tK(CUU)G1	triplet codon-amino acid adaptor activity
tK(CUU)G2	triplet codon-amino acid adaptor activity
tK(CUU)G3	triplet codon-amino acid adaptor activity
tK(CUU)I	triplet codon-amino acid adaptor activity
tK(CUU)J	triplet codon-amino acid adaptor activity
tK(CUU)K	triplet codon-amino acid adaptor activity
tK(CUU)M	triplet codon-amino acid adaptor activity
tK(CUU)P	triplet codon-amino acid adaptor activity
tK(UUU)D	triplet codon-amino acid adaptor activity
tK(UUU)G1	triplet codon-amino acid adaptor activity
tK(UUU)G2	triplet codon-amino acid adaptor activity
tK(UUU)K	triplet codon-amino acid adaptor activity
tK(UUU)L	triplet codon-amino acid adaptor activity
tK(UUU)O	triplet codon-amino acid adaptor activity
tK(UUU)P	triplet codon-amino acid adaptor activity
tK(UUU)Q	triplet codon-amino acid adaptor activity
tL(CAA)A	triplet codon-amino acid adaptor activity
tL(CAA)C	triplet codon-amino acid adaptor activity
tL(CAA)D	triplet codon-amino acid adaptor activity
tL(CAA)G1	triplet codon-amino acid adaptor activity
tL(CAA)G2	triplet codon-amino acid adaptor activity
tL(CAA)G3	triplet codon-amino acid adaptor activity
tL(CAA)K	triplet codon-amino acid adaptor activity
tL(CAA)L	triplet codon-amino acid adaptor activity
tL(CAA)M	triplet codon-amino acid adaptor activity
tL(CAA)N	triplet codon-amino acid adaptor activity
tL(GAG)G	triplet codon-amino acid adaptor activity
tL(UAA)B1	triplet codon-amino acid adaptor activity
tL(UAA)B2	triplet codon-amino acid adaptor activity
tL(UAA)D	triplet codon-amino acid adaptor activity
tL(UAA)J	triplet codon-amino acid adaptor activity
tL(UAA)K	triplet codon-amino acid adaptor activity
tL(UAA)L	triplet codon-amino acid adaptor activity
tL(UAA)N	triplet codon-amino acid adaptor activity
tL(UAA)Q	triplet codon-amino acid adaptor activity
tL(UAG)J	triplet codon-amino acid adaptor activity
tL(UAG)L1	triplet codon-amino acid adaptor activity
tL(UAG)L2	triplet codon-amino acid adaptor activity
tM(CAU)C	triplet codon-amino acid adaptor activity
tM(CAU)D	triplet codon-amino acid adaptor activity
tM(CAU)E	triplet codon-amino acid adaptor activity
tM(CAU)J1	triplet codon-amino acid adaptor activity
tM(CAU)J2	triplet codon-amino acid adaptor activity
tM(CAU)J3	triplet codon-amino acid adaptor activity
tM(CAU)M	triplet codon-amino acid adaptor activity
tM(CAU)O1	triplet codon-amino acid adaptor activity
tM(CAU)O2	triplet codon-amino acid adaptor activity
tM(CAU)P	triplet codon-amino acid adaptor activity
tM(CAU)Q1	triplet codon-amino acid adaptor activity
tM(CAU)Q2	triplet codon-amino acid adaptor activity
tN(GUU)C	triplet codon-amino acid adaptor activity
tN(GUU)F	triplet codon-amino acid adaptor activity
tN(GUU)G	triplet codon-amino acid adaptor activity
tN(GUU)K	triplet codon-amino acid adaptor activity
tN(GUU)L	triplet codon-amino acid adaptor activity
tN(GUU)N1	triplet codon-amino acid adaptor activity
tN(GUU)N2	triplet codon-amino acid adaptor activity
tN(GUU)O1	triplet codon-amino acid adaptor activity
tN(GUU)O2	triplet codon-amino acid adaptor activity
tN(GUU)P	triplet codon-amino acid adaptor activity
tN(GUU)Q	triplet codon-amino acid adaptor activity
tP(AGG)C	triplet codon-amino acid adaptor activity
tP(AGG)N	triplet codon-amino acid adaptor activity
tP(UGG)A	triplet codon-amino acid adaptor activity
tP(UGG)F	triplet codon-amino acid adaptor activity
tP(UGG)H	triplet codon-amino acid adaptor activity
tP(UGG)L	triplet codon-amino acid adaptor activity
tP(UGG)M	triplet codon-amino acid adaptor activity
tP(UGG)N1	triplet codon-amino acid adaptor activity
tP(UGG)N2	triplet codon-amino acid adaptor activity
tP(UGG)O1	triplet codon-amino acid adaptor activity
tP(UGG)O2	triplet codon-amino acid adaptor activity
tP(UGG)O3	triplet codon-amino acid adaptor activity
tP(UGG)Q	triplet codon-amino acid adaptor activity
tQ(CUG)M	triplet codon-amino acid adaptor activity
tQ(UUG)B	triplet codon-amino acid adaptor activity
tQ(UUG)C	triplet codon-amino acid adaptor activity
tQ(UUG)D1	triplet codon-amino acid adaptor activity
tQ(UUG)D2	triplet codon-amino acid adaptor activity
tQ(UUG)D3	triplet codon-amino acid adaptor activity
tQ(UUG)E1	triplet codon-amino acid adaptor activity
tQ(UUG)E2	triplet codon-amino acid adaptor activity
tQ(UUG)H	triplet codon-amino acid adaptor activity
tQ(UUG)L	triplet codon-amino acid adaptor activity
tQ(UUG)Q	triplet codon-amino acid adaptor activity
tR(ACG)D	triplet codon-amino acid adaptor activity
tR(ACG)E	triplet codon-amino acid adaptor activity
tR(ACG)J	triplet codon-amino acid adaptor activity
tR(ACG)K	triplet codon-amino acid adaptor activity
tR(ACG)L	triplet codon-amino acid adaptor activity
tR(ACG)O	triplet codon-amino acid adaptor activity
tR(ACG)Q2	triplet codon-amino acid adaptor activity
tR(CCG)L	triplet codon-amino acid adaptor activity
tR(CCU)J	triplet codon-amino acid adaptor activity
tR(UCU)B	triplet codon-amino acid adaptor activity
tR(UCU)D	triplet codon-amino acid adaptor activity
tR(UCU)E	triplet codon-amino acid adaptor activity
tR(UCU)G1	triplet codon-amino acid adaptor activity
tR(UCU)G2	triplet codon-amino acid adaptor activity
tR(UCU)G3	triplet codon-amino acid adaptor activity
tR(UCU)J1	triplet codon-amino acid adaptor activity
tR(UCU)J2	triplet codon-amino acid adaptor activity
tR(UCU)K	triplet codon-amino acid adaptor activity
tR(UCU)M1	triplet codon-amino acid adaptor activity
tR(UCU)M2	triplet codon-amino acid adaptor activity
tR(UCU)Q1	triplet codon-amino acid adaptor activity
tS(AGA)A	triplet codon-amino acid adaptor activity
tS(AGA)B	triplet codon-amino acid adaptor activity
tS(AGA)D1	triplet codon-amino acid adaptor activity
tS(AGA)D2	triplet codon-amino acid adaptor activity
tS(AGA)D3	triplet codon-amino acid adaptor activity
tS(AGA)E	triplet codon-amino acid adaptor activity
tS(AGA)G	triplet codon-amino acid adaptor activity
tS(AGA)H	triplet codon-amino acid adaptor activity
tS(AGA)J	triplet codon-amino acid adaptor activity
tS(AGA)L	triplet codon-amino acid adaptor activity
tS(AGA)M	triplet codon-amino acid adaptor activity
tS(CGA)C	triplet codon-amino acid adaptor activity
tS(GCU)F	triplet codon-amino acid adaptor activity
tS(GCU)O	triplet codon-amino acid adaptor activity
tS(GCU)Q1	triplet codon-amino acid adaptor activity
tS(UGA)E	triplet codon-amino acid adaptor activity
tS(UGA)I	triplet codon-amino acid adaptor activity
tS(UGA)P	triplet codon-amino acid adaptor activity
tS(UGA)Q2	triplet codon-amino acid adaptor activity
tT(AGU)B	triplet codon-amino acid adaptor activity
tT(AGU)C	triplet codon-amino acid adaptor activity
tT(AGU)D	triplet codon-amino acid adaptor activity
tT(AGU)H	triplet codon-amino acid adaptor activity
tT(AGU)I1	triplet codon-amino acid adaptor activity
tT(AGU)I2	triplet codon-amino acid adaptor activity
tT(AGU)J	triplet codon-amino acid adaptor activity
tT(AGU)N1	triplet codon-amino acid adaptor activity
tT(AGU)N2	triplet codon-amino acid adaptor activity
tT(AGU)O1	triplet codon-amino acid adaptor activity
tT(AGU)O2	triplet codon-amino acid adaptor activity
tT(CGU)K	triplet codon-amino acid adaptor activity
tT(UAG)Q2	triplet codon-amino acid adaptor activity
tT(UGU)G1	triplet codon-amino acid adaptor activity
tT(UGU)G2	triplet codon-amino acid adaptor activity
tT(UGU)H	triplet codon-amino acid adaptor activity
tT(UGU)P	triplet codon-amino acid adaptor activity
tT(UGU)Q1	triplet codon-amino acid adaptor activity
tV(AAC)E1	triplet codon-amino acid adaptor activity
tV(AAC)E2	triplet codon-amino acid adaptor activity
tV(AAC)G1	triplet codon-amino acid adaptor activity
tV(AAC)G2	triplet codon-amino acid adaptor activity
tV(AAC)G3	triplet codon-amino acid adaptor activity
tV(AAC)H	triplet codon-amino acid adaptor activity
tV(AAC)J	triplet codon-amino acid adaptor activity
tV(AAC)K1	triplet codon-amino acid adaptor activity
tV(AAC)K2	triplet codon-amino acid adaptor activity
tV(AAC)L	triplet codon-amino acid adaptor activity
tV(AAC)M1	triplet codon-amino acid adaptor activity
tV(AAC)M2	triplet codon-amino acid adaptor activity
tV(AAC)M3	triplet codon-amino acid adaptor activity
tV(AAC)O	triplet codon-amino acid adaptor activity
tV(CAC)D	triplet codon-amino acid adaptor activity
tV(CAC)H	triplet codon-amino acid adaptor activity
tV(UAC)B	triplet codon-amino acid adaptor activity
tV(UAC)D	triplet codon-amino acid adaptor activity
tV(UAC)Q	triplet codon-amino acid adaptor activity
tW(CCA)G1	triplet codon-amino acid adaptor activity
tW(CCA)G2	triplet codon-amino acid adaptor activity
tW(CCA)J	triplet codon-amino acid adaptor activity
tW(CCA)K	triplet codon-amino acid adaptor activity
tW(CCA)M	triplet codon-amino acid adaptor activity
tW(CCA)P	triplet codon-amino acid adaptor activity
tW(UCA)Q	triplet codon-amino acid adaptor activity
tX(XXX)D	triplet codon-amino acid adaptor activity
tX(XXX)L	triplet codon-amino acid adaptor activity
tY(GUA)D	triplet codon-amino acid adaptor activity
tY(GUA)F1	triplet codon-amino acid adaptor activity
tY(GUA)F2	triplet codon-amino acid adaptor activity
tY(GUA)J1	triplet codon-amino acid adaptor activity
tY(GUA)J2	triplet codon-amino acid adaptor activity
tY(GUA)M1	triplet codon-amino acid adaptor activity
tY(GUA)M2	triplet codon-amino acid adaptor activity
tY(GUA)O	triplet codon-amino acid adaptor activity
tY(GUA)Q	triplet codon-amino acid adaptor activity
YBL076C	tRNA aminoacylation for protein translation
YBR121C	tRNA aminoacylation for protein translation
YCR024C	tRNA aminoacylation for protein translation
YDR023W	tRNA aminoacylation for protein translation
YDR037W	tRNA aminoacylation for protein translation
YDR268W	tRNA aminoacylation for protein translation
YDR341C	tRNA aminoacylation for protein translation
YFL022C	tRNA aminoacylation for protein translation
YGL105W	tRNA aminoacylation for protein translation
YGL245W	tRNA aminoacylation for protein translation
YGR094W	tRNA aminoacylation for protein translation
YGR171C	tRNA aminoacylation for protein translation
YGR185C	tRNA aminoacylation for protein translation
YGR264C	tRNA aminoacylation for protein translation
YHR011W	tRNA aminoacylation for protein translation
YHR019C	tRNA aminoacylation for protein translation
YHR020W	tRNA aminoacylation for protein translation
YHR091C	tRNA aminoacylation for protein translation
YIL078W	tRNA aminoacylation for protein translation
YKL194C	tRNA aminoacylation for protein translation
YLL018C	tRNA aminoacylation for protein translation
YLR060W	tRNA aminoacylation for protein translation
YLR382C	tRNA aminoacylation for protein translation
YNL073W	tRNA aminoacylation for protein translation
YNL247W	tRNA aminoacylation for protein translation
YOL033W	tRNA aminoacylation for protein translation
YOL097C	tRNA aminoacylation for protein translation
YOR168W	tRNA aminoacylation for protein translation
YOR335C	tRNA aminoacylation for protein translation
YPL040C	tRNA aminoacylation for protein translation
YPL097W	tRNA aminoacylation for protein translation
YPL104W	tRNA aminoacylation for protein translation
YPL160W	tRNA aminoacylation for protein translation
YPR033C	tRNA aminoacylation for protein translation
YPR047W	tRNA aminoacylation for protein translation
YPR081C	tRNA aminoacylation for protein translation
YBR022W	tRNA metabolism
YDL051W	tRNA metabolism
YDL219W	tRNA metabolism
YGL243W	tRNA metabolism
YML080W	tRNA metabolism
YOR243C	tRNA metabolism
YPR081C	tRNA metabolism
Q0285	tRNA processing
RPR1	tRNA processing
YAL020C	tRNA processing
YAL033W	tRNA processing
YAL043C	tRNA processing
YAR008W	tRNA processing
YBL013W	tRNA processing
YBL018C	tRNA processing
YBL024W	tRNA processing
YBL071W-A	tRNA processing
YBR022W	tRNA processing
YBR061C	tRNA processing
YBR167C	tRNA processing
YBR257W	tRNA processing
YCL017C	tRNA processing
YDL006W	tRNA processing
YDL033C	tRNA processing
YDL036C	tRNA processing
YDL047W	tRNA processing
YDL051W	tRNA processing
YDL104C	tRNA processing
YDL112W	tRNA processing
YDL175C	tRNA processing
YDL201W	tRNA processing
YDR120C	tRNA processing
YDR165W	tRNA processing
YDR267C	tRNA processing
YER125W	tRNA processing
YER168C	tRNA processing
YFL001W	tRNA processing
YGL050W	tRNA processing
YGL063W	tRNA processing
YGL091C	tRNA processing
YGL130W	tRNA processing
YGL169W	tRNA processing
YGL211W	tRNA processing
YGL232W	tRNA processing
YGL236C	tRNA processing
YGL243W	tRNA processing
YGR024C	tRNA processing
YGR030C	tRNA processing
YGR169C	tRNA processing
YGR200C	tRNA processing
YGR276C	tRNA processing
YHR003C	tRNA processing
YHR062C	tRNA processing
YHR070W	tRNA processing
YHR111W	tRNA processing
YHR187W	tRNA processing
YIL003W	tRNA processing
YIL008W	tRNA processing
YIR015W	tRNA processing
YJL035C	tRNA processing
YJL087C	tRNA processing
YJL098W	tRNA processing
YJL125C	tRNA processing
YKL027W	tRNA processing
YKL110C	tRNA processing
YKR028W	tRNA processing
YKR038C	tRNA processing
YKR056W	tRNA processing
YKR079C	tRNA processing
YLR105C	tRNA processing
YLR316C	tRNA processing
YLR384C	tRNA processing
YLR401C	tRNA processing
YLR405W	tRNA processing
YLR430W	tRNA processing
YML005W	tRNA processing
YML014W	tRNA processing
YML080W	tRNA processing
YML091C	tRNA processing
YMR023C	tRNA processing
YMR059W	tRNA processing
YMR087W	tRNA processing
YMR259C	tRNA processing
YMR283C	tRNA processing
YMR312W	tRNA processing
YNL062C	tRNA processing
YNL119W	tRNA processing
YNL221C	tRNA processing
YNL251C	tRNA processing
YNL282W	tRNA processing
YNL292W	tRNA processing
YNR004W	tRNA processing
YNR015W	tRNA processing
YNR046W	tRNA processing
YOL066C	tRNA processing
YOL093W	tRNA processing
YOL102C	tRNA processing
YOL115W	tRNA processing
YOL124C	tRNA processing
YOL125W	tRNA processing
YOL141W	tRNA processing
YOR226C	tRNA processing
YOR239W	tRNA processing
YOR243C	tRNA processing
YOR251C	tRNA processing
YOR274W	tRNA processing
YPL030W	tRNA processing
YPL083C	tRNA processing
YPL086C	tRNA processing
YPL101W	tRNA processing
YPL135W	tRNA processing
YPL157W	tRNA processing
YPL190C	tRNA processing
YPL204W	tRNA processing
YPL207W	tRNA processing
YPL212C	tRNA processing
YBR119W	U1 snRNP complex
YDL087C	U1 snRNP complex
YDR235W	U1 snRNP complex
YDR240C	U1 snRNP complex
YER029C	U1 snRNP complex
YFL017W-A	U1 snRNP complex
YGR013W	U1 snRNP complex
YGR074W	U1 snRNP complex
YHR086W	U1 snRNP complex
YIL061C	U1 snRNP complex
YKL012W	U1 snRNP complex
YLR147C	U1 snRNP complex
YLR275W	U1 snRNP complex
YLR298C	U1 snRNP complex
YML046W	U1 snRNP complex
YOR159C	U1 snRNP complex
YPR182W	U1 snRNP complex
YDL030W	U2 snRNP complex
YDL043C	U2 snRNP complex
YER029C	U2 snRNP complex
YFL017W-A	U2 snRNP complex
YGR074W	U2 snRNP complex
YIR005W	U2 snRNP complex
YIR009W	U2 snRNP complex
YJL203W	U2 snRNP complex
YLR147C	U2 snRNP complex
YLR275W	U2 snRNP complex
YML049C	U2 snRNP complex
YMR240C	U2 snRNP complex
YMR288W	U2 snRNP complex
YNL286W	U2 snRNP complex
YOR159C	U2 snRNP complex
YOR319W	U2 snRNP complex
YPL213W	U2 snRNP complex
YPR182W	U2 snRNP complex
YBL026W	U4/U6 x U5 tri-snRNP complex
YBR055C	U4/U6 x U5 tri-snRNP complex
YBR152W	U4/U6 x U5 tri-snRNP complex
YDL098C	U4/U6 x U5 tri-snRNP complex
YDR378C	U4/U6 x U5 tri-snRNP complex
YDR473C	U4/U6 x U5 tri-snRNP complex
YEL026W	U4/U6 x U5 tri-snRNP complex
YER029C	U4/U6 x U5 tri-snRNP complex
YER112W	U4/U6 x U5 tri-snRNP complex
YER146W	U4/U6 x U5 tri-snRNP complex
YER172C	U4/U6 x U5 tri-snRNP complex
YFL017W-A	U4/U6 x U5 tri-snRNP complex
YGR006W	U4/U6 x U5 tri-snRNP complex
YGR074W	U4/U6 x U5 tri-snRNP complex
YGR075C	U4/U6 x U5 tri-snRNP complex
YGR091W	U4/U6 x U5 tri-snRNP complex
YHR165C	U4/U6 x U5 tri-snRNP complex
YJR022W	U4/U6 x U5 tri-snRNP complex
YKL173W	U4/U6 x U5 tri-snRNP complex
YLR147C	U4/U6 x U5 tri-snRNP complex
YLR275W	U4/U6 x U5 tri-snRNP complex
YLR438C-A	U4/U6 x U5 tri-snRNP complex
YNL147W	U4/U6 x U5 tri-snRNP complex
YOR159C	U4/U6 x U5 tri-snRNP complex
YOR308C	U4/U6 x U5 tri-snRNP complex
YPR082C	U4/U6 x U5 tri-snRNP complex
YPR178W	U4/U6 x U5 tri-snRNP complex
YPR182W	U4/U6 x U5 tri-snRNP complex
YBL074C	U5 snRNP complex
YDR243C	U5 snRNP complex
YER029C	U5 snRNP complex
YER172C	U5 snRNP complex
YFL017W-A	U5 snRNP complex
YGR074W	U5 snRNP complex
YHR156C	U5 snRNP complex
YHR165C	U5 snRNP complex
YKL173W	U5 snRNP complex
YLR147C	U5 snRNP complex
YLR275W	U5 snRNP complex
YOR159C	U5 snRNP complex
YPR082C	U5 snRNP complex
YPR182W	U5 snRNP complex
YBL026W	U6 snRNP complex
YDR378C	U6 snRNP complex
YER112W	U6 snRNP complex
YER146W	U6 snRNP complex
YJR022W	U6 snRNP complex
YLR438C-A	U6 snRNP complex
YMR268C	U6 snRNP complex
YNL147W	U6 snRNP complex
YBL007C	ubiquitin-like protein binding
YBL047C	ubiquitin-like protein binding
YBR082C	ubiquitin-like protein binding
YBR097W	ubiquitin-like protein binding
YBR135W	ubiquitin-like protein binding
YBR198C	ubiquitin-like protein binding
YBR234C	ubiquitin-like protein binding
YCL008C	ubiquitin-like protein binding
YDL013W	ubiquitin-like protein binding
YDL126C	ubiquitin-like protein binding
YDL145C	ubiquitin-like protein binding
YDL161W	ubiquitin-like protein binding
YDR285W	ubiquitin-like protein binding
YDR320C	ubiquitin-like protein binding
YDR358W	ubiquitin-like protein binding
YEL037C	ubiquitin-like protein binding
YER125W	ubiquitin-like protein binding
YER143W	ubiquitin-like protein binding
YFL009W	ubiquitin-like protein binding
YFR021W	ubiquitin-like protein binding
YGL110C	ubiquitin-like protein binding
YGL137W	ubiquitin-like protein binding
YGR048W	ubiquitin-like protein binding
YGR206W	ubiquitin-like protein binding
YHL002W	ubiquitin-like protein binding
YHL010C	ubiquitin-like protein binding
YHR108W	ubiquitin-like protein binding
YHR186C	ubiquitin-like protein binding
YHR200W	ubiquitin-like protein binding
YIL046W	ubiquitin-like protein binding
YJL112W	ubiquitin-like protein binding
YKL090W	ubiquitin-like protein binding
YKL213C	ubiquitin-like protein binding
YLR128W	ubiquitin-like protein binding
YLR417W	ubiquitin-like protein binding
YLR421C	ubiquitin-like protein binding
YML097C	ubiquitin-like protein binding
YMR264W	ubiquitin-like protein binding
YNR006W	ubiquitin-like protein binding
YOL087C	ubiquitin-like protein binding
YOR026W	ubiquitin-like protein binding
YOR042W	ubiquitin-like protein binding
YOR191W	ubiquitin-like protein binding
YAL005C	unfolded protein binding
YAL058W	unfolded protein binding
YBL075C	unfolded protein binding
YBR044C	unfolded protein binding
YBR072W	unfolded protein binding
YCL043C	unfolded protein binding
YDL063C	unfolded protein binding
YDL100C	unfolded protein binding
YDL143W	unfolded protein binding
YDL212W	unfolded protein binding
YDL229W	unfolded protein binding
YDR079W	unfolded protein binding
YDR168W	unfolded protein binding
YDR171W	unfolded protein binding
YDR188W	unfolded protein binding
YDR212W	unfolded protein binding
YDR231C	unfolded protein binding
YDR252W	unfolded protein binding
YDR518W	unfolded protein binding
YEL020W-A	unfolded protein binding
YER103W	unfolded protein binding
YFL016C	unfolded protein binding
YGL095C	unfolded protein binding
YGR112W	unfolded protein binding
YGR285C	unfolded protein binding
YHR005C-A	unfolded protein binding
YHR060W	unfolded protein binding
YHR064C	unfolded protein binding
YHR079C	unfolded protein binding
YHR133C	unfolded protein binding
YHR142W	unfolded protein binding
YHR193C	unfolded protein binding
YIL005W	unfolded protein binding
YIL104C	unfolded protein binding
YIL142W	unfolded protein binding
YIR012W	unfolded protein binding
YJL008C	unfolded protein binding
YJL014W	unfolded protein binding
YJL034W	unfolded protein binding
YJL073W	unfolded protein binding
YJL111W	unfolded protein binding
YJL117W	unfolded protein binding
YJL179W	unfolded protein binding
YJR032W	unfolded protein binding
YJR064W	unfolded protein binding
YKL073W	unfolded protein binding
YLL024C	unfolded protein binding
YLL026W	unfolded protein binding
YLR008C	unfolded protein binding
YLR216C	unfolded protein binding
YLR259C	unfolded protein binding
YLR369W	unfolded protein binding
YLR393W	unfolded protein binding
YML028W	unfolded protein binding
YML048W	unfolded protein binding
YMR131C	unfolded protein binding
YMR186W	unfolded protein binding
YMR200W	unfolded protein binding
YNL064C	unfolded protein binding
YNL077W	unfolded protein binding
YNL156C	unfolded protein binding
YNL209W	unfolded protein binding
YNL315C	unfolded protein binding
YOR020C	unfolded protein binding
YOR145C	unfolded protein binding
YOR391C	unfolded protein binding
YPL037C	unfolded protein binding
YPL239W	unfolded protein binding
YPL240C	unfolded protein binding
YPL280W	unfolded protein binding
YDR324C	UTP A complex
YEL055C	UTP A complex
YGR128C	UTP A complex
YHR196W	UTP A complex
YJL109C	UTP A complex
YMR093W	UTP A complex
YPL126W	UTP A complex
YCR057C	UTP B complex
YDR449C	UTP B complex
YJL069C	UTP B complex
YLR129W	UTP B complex
YLR222C	UTP B complex
YLR409C	UTP B complex
YCL031C	UTP C complex
YGL019W	UTP C complex
YGR090W	UTP C complex
YIL035C	UTP C complex
YOR039W	UTP C complex
YOR061W	UTP C complex
YAL005C	vacuole
YAL022C	vacuole
YAR027W	vacuole
YAR028W	vacuole
YBL017C	vacuole
YBL039C	vacuole
YBL042C	vacuole
YBL050W	vacuole
YBL078C	vacuole
YBL104C	vacuole
YBR014C	vacuole
YBR021W	vacuole
YBR036C	vacuole
YBR040W	vacuole
YBR041W	vacuole
YBR074W	vacuole
YBR077C	vacuole
YBR097W	vacuole
YBR127C	vacuole
YBR128C	vacuole
YBR132C	vacuole
YBR139W	vacuole
YBR147W	vacuole
YBR161W	vacuole
YBR162C	vacuole
YBR187W	vacuole
YBR199W	vacuole
YBR205W	vacuole
YBR207W	vacuole
YBR235W	vacuole
YBR241C	vacuole
YBR264C	vacuole
YBR286W	vacuole
YBR290W	vacuole
YBR293W	vacuole
YBR302C	vacuole
YCL001W	vacuole
YCL005W-A	vacuole
YCL021W-A	vacuole
YCL038C	vacuole
YCL048W-A	vacuole
YCL057W	vacuole
YCL063W	vacuole
YCL069W	vacuole
YCL073C	vacuole
YCR007C	vacuole
YCR011C	vacuole
YCR023C	vacuole
YCR028C	vacuole
YCR032W	vacuole
YCR044C	vacuole
YCR068W	vacuole
YCR069W	vacuole
YCR075C	vacuole
YCR075W-A	vacuole
YCR098C	vacuole
YCR101C	vacuole
YDL001W	vacuole
YDL010W	vacuole
YDL046W	vacuole
YDL049C	vacuole
YDL054C	vacuole
YDL077C	vacuole
YDL123W	vacuole
YDL128W	vacuole
YDL130W	vacuole
YDL133W	vacuole
YDL180W	vacuole
YDL185W	vacuole
YDL199C	vacuole
YDL206W	vacuole
YDL210W	vacuole
YDL211C	vacuole
YDL248W	vacuole
YDR003W	vacuole
YDR040C	vacuole
YDR055W	vacuole
YDR080W	vacuole
YDR089W	vacuole
YDR105C	vacuole
YDR107C	vacuole
YDR119W	vacuole
YDR128W	vacuole
YDR135C	vacuole
YDR144C	vacuole
YDR229W	vacuole
YDR248C	vacuole
YDR262W	vacuole
YDR281C	vacuole
YDR284C	vacuole
YDR313C	vacuole
YDR352W	vacuole
YDR382W	vacuole
YDR387C	vacuole
YDR415C	vacuole
YDR422C	vacuole
YDR438W	vacuole
YDR452W	vacuole
YDR456W	vacuole
YDR477W	vacuole
YDR481C	vacuole
YDR483W	vacuole
YDR486C	vacuole
YDR497C	vacuole
YDR519W	vacuole
YDR525W-A	vacuole
YDR536W	vacuole
YDR542W	vacuole
YEL013W	vacuole
YEL017C-A	vacuole
YEL027W	vacuole
YEL051W	vacuole
YEL060C	vacuole
YEL062W	vacuole
YEL065W	vacuole
YER011W	vacuole
YER017C	vacuole
YER056C	vacuole
YER060W-A	vacuole
YER072W	vacuole
YER119C	vacuole
YER123W	vacuole
YFL004W	vacuole
YFL011W	vacuole
YFL020C	vacuole
YFL040W	vacuole
YFL041W	vacuole
YFL048C	vacuole
YFL062W	vacuole
YFR019W	vacuole
YFR021W	vacuole
YGL006W	vacuole
YGL027C	vacuole
YGL032C	vacuole
YGL089C	vacuole
YGL100W	vacuole
YGL104C	vacuole
YGL114W	vacuole
YGL124C	vacuole
YGL156W	vacuole
YGL180W	vacuole
YGL186C	vacuole
YGL190C	vacuole
YGL203C	vacuole
YGL212W	vacuole
YGL257C	vacuole
YGL263W	vacuole
YGR020C	vacuole
YGR055W	vacuole
YGR057C	vacuole
YGR106C	vacuole
YGR125W	vacuole
