ORF	Gene_uniq	cluster	gene_name
YNL215W	YNL215W	9	IES2
YNL255C	YNL255C	9	GIS2
YOL049W	YOL049W	9	GSH2
YOL062C	YOL062C	9	APM4
YOR064C	YOR064C	9	YNG1
YOR083W	YOR083W	9	WHI5
YOR109W	YOR109W	9	INP53
YOR171C	YOR171C	9	LCB4
YOR184W	YOR184W	9	SER1
YOR355W	YOR355W	9	GDS1
YPL046C	YPL046C	9	ELC1
YPL150W	YPL150W	9	YPL150W
YPL177C	YPL177C	9	CUP9
YPR031W	YPR031W	9	NTO1
YAL040C	YAL040C	8	CLN3
YAR002C-A	YAR002C-A	8	ERP1
YBR036C	YBR036C	8	CSG2
YBR135W	YBR135W_DAmP	8	CKS1
YBR160W	YBR160W	8	CDC28
YBR160W	YBR160W_TSQ175	8	CDC28
YCL050C	YCL050C	8	APA1
YCR044C	YCR044C	8	PER1
YCR089W	YCR089W	8	FIG2
YDL056W	YDL056W	8	MBP1
YDL076C	YDL076C	8	RXT3
YDL125C	YDL125C	8	HNT1
YDL140C	YDL140C_DAmP	8	RPO21
YDL223C	YDL223C	8	HBT1
YDR072C	YDR072C	8	IPT1
YDR233C	YDR233C	8	RTN1
YDR260C	YDR260C	8	SWM1
YDR332W	YDR332W	8	IRC3
YER072W	YER072W	8	VTC1
YER089C	YER089C	8	PTC2
YFL011W	YFL011W	8	HXT10
YFL025C	YFL025C	8	BST1
YGL060W	YGL060W	8	YBP2
YGL196W	YGL196W	8	DSD1
YGR170W	YGR170W	8	PSD2
YHR179W	YHR179W	8	OYE2
YHR181W	YHR181W	8	SVP26
YIL039W	YIL039W	8	TED1
YIL138C	YIL138C	8	TPM2
YJR134C	YJR134C	8	SGM1
YKL048C	YKL048C	8	ELM1
YKL073W	YKL073W	8	LHS1
YKL101W	YKL101W	8	HSL1
YKL179C	YKL179C	8	COY1
YKR067W	YKR067W	8	GPT2
YKR077W	YKR077W	8	MSA2
YLR182W	YLR182W	8	SWI6
YML012W	YML012W	8	ERV25
YML111W	YML111W	8	BUL2
YMR010W	YMR010W	8	YMR010W
YMR036C	YMR036C	8	MIH1
YMR273C	YMR273C	8	ZDS1
YNL064C	YNL064C	8	YDJ1
YNL068C	YNL068C	8	FKH2
YNL297C	YNL297C	8	MON2
YNL309W	YNL309W	8	STB1
YOL011W	YOL011W	8	PLB3
YOR127W	YOR127W	8	RGA1
YPL057C	YPL057C	8	SUR1
YPL106C	YPL106C	8	SSE1
YPL115C	YPL115C	8	BEM3
YPR119W	2_YPR119W	8	CLB2
YPR120C	1_YPR120C	8	CLB5
YAL020C	YAL020C	7	ATS1
YAL027W	YAL027W	7	SAW1
YBR212W	YBR212W	7	NGR1
YBR272C	YBR272C	7	HSM3
YDL126C	YDL126C_TSQ208	7	CDC48
YDL126C	YDL126C_TSQ209	7	CDC48
YDL155W	2_YDL155W	7	CLB3
YDL204W	YDL204W	7	RTN2
YDR005C	YDR005C	7	MAF1
YDR097C	YDR097C	7	MSH6
YDR120C	YDR120C	7	TRM1
YDR122W	YDR122W	7	KIN1
YER051W	YER051W	7	JHD1
YGL131C	YGL131C	7	SNT2
YGL141W	YGL141W	7	HUL5
YGL211W	YGL211W	7	NCS6
YGL232W	YGL232W	7	TAN1
YGR058W	YGR058W	7	PEF1
YGR108W	2_YGR108W	7	CLB1
YGR135W	YGR135W	7	PRE9
YGR200C	YGR200C	7	ELP2
YHR111W	YHR111W	7	UBA4
YHR187W	YHR187W	7	IKI1
YIL008W	YIL008W	7	URM1
YJL198W	YJL198W	7	PHO90
YJR094C	YJR094C	7	IME1
YKL068W	YKL068W	7	NUP100
YKL110C	YKL110C	7	KTI12
YKL206C	YKL206C	7	ADD66
YKR061W	YKR061W	7	KTR2
YLR021W	YLR021W	7	IRC25
YML059C	YML059C	7	NTE1
YML066C	YML066C	7	SMA2
YMR067C	YMR067C	7	UBX4
YMR119W	YMR119W	7	ASI1
YMR284W	YMR284W	7	YKU70
YMR312W	YMR312W	7	ELP6
YNL119W	YNL119W	7	NCS2
YNL292W	YNL292W	7	PUS4
YOL001W	YOL001W	7	PHO80
YOL093W	YOL093W	7	TRM10
YOR034C	YOR034C	7	AKR2
YOR047C	YOR047C	7	STD1
YOR307C	YOR307C	7	SLY41
YOR371C	YOR371C	7	GPB1
YPL086C	YPL086C	7	ELP3
YPL101W	YPL101W	7	ELP4
YPL144W	YPL144W	7	POC4
YPL183C	YPL183C	7	RTT10
YPL212C	YPL212C	7	PUS1
YPR022C	YPR022C	7	YPR022C
YPR106W	YPR106W	7	ISR1
YPR119W	1_YPR119W	7	CLB2
YAL011W	YAL011W	6	SWC3
YAL013W	YAL013W	6	DEP1
YBL008W	YBL008W	6	HIR1
YBL066C	YBL066C	6	SEF1
YBR095C	YBR095C	6	RXT2
YBR193C	YBR193C_TSQ741	6	MED8
YBR215W	YBR215W	6	HPC2
YBR231C	YBR231C	6	SWC5
YDR145W	YDR145W_TSQ515	6	TAF12
YDR159W	YDR159W	6	SAC3
YDR181C	YDR181C	6	SAS4
YDR334W	YDR334W	6	SWR1
YDR443C	YDR443C	6	SSN2
YDR485C	YDR485C	6	VPS72
YFL036W	YFL036W	6	RPO41
YGL043W	YGL043W	6	DST1
YGL127C	YGL127C	6	SOH1
YGL151W	YGL151W	6	NUT1
YGR231C	YGR231C	6	PHB2
YHL002W	YHL002W	6	HSE1
YHR041C	YHR041C	6	SRB2
YHR167W	YHR167W	6	THP2
YIL040W	YIL040W	6	APQ12
YIL084C	YIL084C	6	SDS3
YJL098W	YJL098W	6	SAP185
YJR140C	YJR140C	6	HIR3
YKL053C-A	YKL053C-A	6	MDM35
YKR055W	YKR055W	6	RHO4
YKR062W	YKR062W_TSQ692	6	TFA2
YLR085C	YLR085C	6	ARP6
YLR091W	YLR091W	6	GEP5
YLR119W	YLR119W	6	SRN2
YML035C	YML035C	6	AMD1
YML041C	YML041C	6	VPS71
YML062C	YML062C	6	MFT1
YMR127C	YMR127C	6	SAS2
YMR263W	YMR263W	6	SAP30
YNL097C	YNL097C	6	PHO23
YNL107W	YNL107W	6	YAF9
YNL330C	YNL330C	6	RPD3
YNR010W	YNR010W	6	CSE2
YOL004W	YOL004W	6	SIN3
YOL012C	YOL012C	6	HTZ1
YOR038C	YOR038C	6	HIR2
YOR213C	YOR213C	6	SAS5
YOR330C	YOR330C	6	MIP1
YPL068C	YPL068C	6	YPL068C
YPL139C	YPL139C	6	UME1
YPL181W	YPL181W	6	CTI6
YPL184C	YPL184C	6	MRN1
YPR024W	YPR024W	6	YME1
YPR070W	YPR070W	6	MED1
YPR167C	YPR167C	6	MET16
YBL024W	YBL024W	5	NCL1
YBR041W	YBR041W	5	FAT1
YBR065C	YBR065C	5	ECM2
YBR119W	YBR119W	5	MUD1
YCL029C	YCL029C	5	BIK1
YCR082W	YCR082W	5	AHC2
YDL033C	YDL033C	5	SLM3
YDL051W	YDL051W	5	LHP1
YDR131C	YDR131C	5	YDR131C
YDR150W	YDR150W	5	NUM1
YDR163W	YDR163W	5	CWC15
YDR183W	YDR183W	5	PLP1
YDR385W	YDR385W	5	EFT2
YDR395W	YDR395W	5	SXM1
YDR424C	YDR424C	5	DYN2
YDR482C	YDR482C	5	CWC21
YDR488C	YDR488C	5	PAC11
YDR512C	YDR512C	5	EMI1
YER032W	YER032W	5	FIR1
YGL174W	YGL174W	5	BUD13
YGR071C	YGR071C	5	ENV11
YGR129W	YGR129W	5	SYF2
YHL028W	YHL028W	5	WSC4
YHR009C	YHR009C	5	TDA3
YHR086W	YHR086W	5	NAM8
YHR114W	YHR114W	5	BZZ1
YHR129C	YHR129C	5	ARP1
YHR156C	YHR156C	5	LIN1
YHR157W	YHR157W	5	REC104
YIL029C	YIL029C	5	YIL029C
YIL119C	YIL119C	5	RPI1
YIR005W	YIR005W	5	IST3
YJR084W	YJR084W	5	YJR084W
YJR126C	YJR126C	5	VPS70
YKL025C	YKL025C	5	PAN3
YKL074C	YKL074C	5	MUD2
YKL185W	YKL185W	5	ASH1
YKR054C	YKR054C	5	DYN1
YLL049W	YLL049W	5	LDB18
YLR429W	YLR429W	5	CRN1
YML029W	YML029W	5	USA1
YMR294W	YMR294W	5	JNM1
YMR299C	YMR299C	5	DYN3
YNL087W	YNL087W	5	TCB2
YNR004W	YNR004W	5	SWM2
YNR020C	YNR020C	5	ATP23
YOL081W	YOL081W	5	IRA2
YOL090W	YOL090W	5	MSH2
YOR023C	YOR023C	5	AHC1
YOR033C	YOR033C	5	EXO1
YOR264W	YOR264W	5	DSE3
YOR265W	YOR265W	5	RBL2
YOR269W	YOR269W	5	PAC1
YOR308C	YOR308C	5	SNU66
YOR360C	YOR360C	5	PDE2
YPL041C	YPL041C	5	MRX11
YPL140C	YPL140C	5	MKK2
YPL155C	YPL155C	5	KIP2
YPL157W	YPL157W	5	TGS1
YPL174C	YPL174C	5	NIP100
YPL213W	YPL213W	5	LEA1
YPR030W	YPR030W	5	CSR2
YPR052C	YPR052C	5	NHP6A
YPR057W	YPR057W	5	BRR1
YPR152C	YPR152C	5	URN1
YBL087C	YBL087C	4	RPL23A
YBR031W	YBR031W	4	RPL4A
YBR181C	YBR181C	4	RPS6B
YBR269C	YBR269C	4	SDH8
YBR281C	YBR281C	4	DUG2
YBR286W	YBR286W	4	APE3
YBR291C	YBR291C	4	CTP1
YBR298C	YBR298C	4	MAL31
YCL001W-A	YCL001W-A	4	YCL001W-A
YCR024C-A	YCR024C-A	4	PMP1
YCR050C	YCR050C	4	YCR050C
YCR061W	YCR061W	4	YCR061W
YCR087C-A	YCR087C-A	4	YCR087C-A
YDL061C	YDL061C	4	RPS29B
YDL082W	YDL082W	4	RPL13A
YDL083C	YDL083C	4	RPS16B
YDL130W	YDL130W	4	RPP1B
YDL136W	YDL136W	4	RPL35B
YDR083W	YDR083W	4	RRP8
YDR174W	YDR174W	4	HMO1
YDR382W	YDR382W	4	RPP2B
YDR496C	YDR496C	4	PUF6
YER002W	YER002W	4	NOP16
YER098W	YER098W	4	UBP9
YER114C	YER114C	4	BOI2
YER156C	YER156C	4	YER156C
YER164W	YER164W	4	CHD1
YGL031C	YGL031C	4	RPL24A
YGL078C	YGL078C	4	DBP3
YGL147C	YGL147C	4	RPL9A
YGL216W	YGL216W	4	KIP3
YGR085C	YGR085C	4	RPL11B
YGR118W	YGR118W	4	RPS23A
YGR214W	YGR214W	4	RPS0A
YHL033C	YHL033C	4	RPL8A
YHR021C	YHR021C	4	RPS27B
YHR034C	YHR034C	4	PIH1
YHR066W	YHR066W	4	SSF1
YHR081W	YHR081W	4	LRP1
YHR203C	YHR203C	4	RPS4B
YIL079C	YIL079C	4	AIR1
YIL133C	YIL133C	4	RPL16A
YJL117W	YJL117W	4	PHO86
YJL136C	YJL136C	4	RPS21B
YJR053W	YJR053W	4	BFA1
YKL009W	YKL009W	4	MRT4
YKR024C	YKR024C	4	DBP7
YKR092C	YKR092C	4	SRP40
YLL001W	YLL001W	4	DNM1
YML063W	YML063W	4	RPS1B
YMR055C	YMR055C	4	BUB2
YMR092C	YMR092C	4	AIP1
YMR143W	YMR143W	4	RPS16A
YMR230W	YMR230W	4	RPS10B
YMR269W	YMR269W	4	TMA23
YNL079C	YNL079C	4	TPM1
YNL135C	YNL135C	4	FPR1
YNL227C	YNL227C	4	JJJ1
YNL271C	YNL271C	4	BNI1
YNL302C	YNL302C	4	RPS19B
YOL041C	YOL041C	4	NOP12
YOL068C	YOL068C	4	HST1
YOR001W	YOR001W	4	RRP6
YOR058C	YOR058C	4	ASE1
YOR078W	YOR078W	4	BUD21
YPL079W	YPL079W	4	RPL21B
YPL090C	YPL090C	4	RPS6A
YPL239W	YPL239W	4	YAR1
YPL269W	YPL269W	4	KAR9
YAL021C	YAL021C	3	CCR4
YAL042W	YAL042W	3	ERV46
YBR025C	YBR025C	3	OLA1
YBR058C	YBR058C	3	UBP14
YBR094W	YBR094W	3	PBY1
YBR255W	YBR255W	3	MTC4
YBR283C	YBR283C	3	SSH1
YCL045C	YCL045C	3	EMC1
YCR014C	YCR014C	3	POL4
YCR020C-A	YCR020C-A	3	MAK31
YCR028C-A	YCR028C-A	3	RIM1
YDL155W	1_YDL155W	3	CLB3
YDL243C	YDL243C	3	AAD4
YDR009W	YDR009W	3	GAL3
YDR310C	YDR310C	3	SUM1
YDR358W	YDR358W	3	GGA1
YDR440W	YDR440W	3	DOT1
YDR479C	YDR479C	3	PEX29
YEL043W	YEL043W	3	YEL043W
YEL047C	YEL047C	3	FRD1
YEL056W	YEL056W	3	HAT2
YER068W	YER068W	3	MOT2
YER144C	YER144C	3	UBP5
YFR010W	YFR010W	3	UBP6
YFR053C	YFR053C	3	HXK1
YGL014W	YGL014W	3	PUF4
YGL081W	YGL081W	3	YGL081W
YGL110C	YGL110C	3	CUE3
YGL213C	YGL213C	3	SKI8
YGL237C	YGL237C	3	HAP2
YGR003W	YGR003W	3	CUL3
YGR038W	YGR038W	3	ORM1
YGR089W	YGR089W	3	NNF2
YGR284C	YGR284C	3	ERV29
YHL023C	YHL023C	3	NPR3
YHR001W-A	YHR001W-A	3	QCR10
YHR151C	YHR151C	3	MTC6
YJL122W	YJL122W	3	ALB1
YJL208C	YJL208C	3	NUC1
YJR040W	YJR040W	3	GEF1
YJR052W	YJR052W	3	RAD7
YJR088C	YJR088C	3	EMC2
YKL023W	YKL023W	3	YKL023W
YKL032C	YKL032C	3	IXR1
YKL109W	YKL109W	3	HAP4
YKL207W	YKL207W	3	EMC3
YKL211C	YKL211C	3	TRP3
YKL213C	YKL213C	3	DOA1
YLL039C	YLL039C	3	UBI4
YLR150W	YLR150W	3	STM1
YLR180W	YLR180W	3	SAM1
YLR401C	YLR401C	3	DUS3
YML057W	YML057W	3	CMP2
YML119W	YML119W	3	YML119W
YML128C	YML128C	3	MSC1
YMR003W	YMR003W	3	AIM34
YMR121C	YMR121C	3	RPL15B
YMR161W	YMR161W	3	HLJ1
YNL044W	YNL044W	3	YIP3
YNL236W	YNL236W	3	SIN4
YNL288W	YNL288W	3	CAF40
YOL006C	YOL006C	3	TOP1
YOL017W	YOL017W	3	ESC8
YOL031C	YOL031C	3	SIL1
YOR076C	YOR076C	3	SKI7
YOR178C	YOR178C	3	GAC1
YOR266W	YOR266W	3	PNT1
YOR358W	YOR358W	3	HAP5
YPL196W	YPL196W	3	OXR1
YPL244C	YPL244C	3	HUT1
YPR134W	YPR134W	3	MSS18
YPR189W	YPR189W	3	SKI3
YAL019W	YAL019W	2	FUN30
YBL011W	YBL011W	2	SCT1
YBL021C	YBL021C	2	HAP3
YBL078C	YBL078C	2	ATG8
YBR009C	YBR009C	2	HHF1
YBR010W	YBR010W	2	HHT1
YBR034C	YBR034C	2	HMT1
YBR078W	YBR078W	2	ECM33
YBR131W	YBR131W	2	CCZ1
YBR195C	YBR195C	2	MSI1
YBR275C	YBR275C	2	RIF1
YCL014W	YCL014W	2	BUD3
YCL037C	YCL037C	2	SRO9
YCR034W	YCR034W	2	ELO2
YDL077C	YDL077C	2	VAM6
YDL133C-A	YDL133C-A	2	RPL41B
YDL167C	YDL167C	2	NRP1
YDL175C	YDL175C	2	AIR2
YDL230W	YDL230W	2	PTP1
YDR049W	YDR049W	2	VMS1
YDR061W	YDR061W	2	YDR061W
YDR073W	YDR073W	2	SNF11
YDR080W	YDR080W	2	VPS41
YDR092W	YDR092W	2	UBC13
YDR293C	YDR293C	2	SSD1
YDR297W	YDR297W	2	SUR2
YDR466W	YDR466W	2	PKH3
YER161C	YER161C	2	SPT2
YFL049W	YFL049W	2	SWP82
YFR031C-A	YFR031C-A	2	RPL2A
YFR041C	YFR041C	2	ERJ5
YGL087C	YGL087C	2	MMS2
YGL124C	YGL124C	2	MON1
YGL133W	YGL133W	2	ITC1
YGL212W	YGL212W	2	VAM7
YGR157W	YGR157W	2	CHO2
YHR082C	YHR082C	2	KSP1
YHR189W	YHR189W	2	PTH1
YIL134W	YIL134W	2	FLX1
YIR018W	YIR018W	2	YAP5
YJL036W	YJL036W	2	SNX4
YJL134W	YJL134W	2	LCB3
YJL149W	YJL149W	2	DAS1
YJL177W	YJL177W	2	RPL17B
YJR073C	YJR073C	2	OPI3
YKL092C	YKL092C	2	BUD2
YKL160W	YKL160W	2	ELF1
YKL166C	YKL166C	2	TPK3
YKL212W	YKL212W	2	SAC1
YKR001C	YKR001C	2	VPS1
YLR131C	YLR131C	2	ACE2
YML001W	YML001W	2	YPT7
YML008C	YML008C	2	ERG6
YML038C	YML038C	2	YMD8
YML100W	YML100W	2	TSL1
YML102W	YML102W	2	CAC2
YML108W	YML108W	2	YML108W
YMR015C	YMR015C	2	ERG5
YMR205C	YMR205C	2	PFK2
YMR282C	YMR282C	2	AEP2
YNL116W	YNL116W	2	DMA2
YNL230C	YNL230C	2	ELA1
YNL253W	YNL253W	2	TEX1
YNL315C	YNL315C	2	ATP11
YNR041C	YNR041C	2	COQ2
YOR065W	YOR065W	2	CYT1
YOR106W	YOR106W	2	VAM3
YOR140W	YOR140W	2	SFL1
YOR243C	YOR243C	2	PUS7
YOR304W	YOR304W	2	ISW2
YPL141C	YPL141C	2	FRK1
YPL172C	YPL172C	2	COX10
YPL180W	YPL180W	2	TCO89
YPR018W	YPR018W	2	RLF2
YAL023C	YAL023C	1	PMT2
YBL061C	YBL061C	1	SKT5
YBR023C	YBR023C	1	CHS3
YBR057C	YBR057C	1	MUM2
YBR083W	YBR083W	1	TEC1
YBR171W	YBR171W	1	SEC66
YBR200W	YBR200W	1	BEM1
YBR229C	YBR229C	1	ROT2
YBR260C	YBR260C	1	RGD1
YBR280C	YBR280C	1	SAF1
YCL001W	YCL001W	1	RER1
YCR017C	YCR017C	1	CWH43
YDL006W	YDL006W	1	PTC1
YDL095W	YDL095W	1	PMT1
YDL117W	YDL117W	1	CYK3
YDL203C	YDL203C	1	ACK1
YDR162C	YDR162C	1	NBP2
YDR245W	YDR245W	1	MNN10
YDR294C	YDR294C	1	DPL1
YDR363W-A	YDR363W-A	1	SEM1
YDR388W	YDR388W_DAMP	1	RVS167
YDR389W	YDR389W	1	SAC7
YEL031W	YEL031W	1	SPF1
YER075C	YER075C	1	PTP3
YER149C	YER149C	1	PEA2
YER155C	YER155C	1	BEM2
YFL031W	YFL031W	1	HAC1
YFR019W	YFR019W	1	FAB1
YGL027C	YGL027C	1	CWH41
YGL084C	YGL084C	1	GUP1
YGL226C-A	YGL226C-A	1	OST5
YGR019W	YGR019W	1	UGA1
YGR072W	YGR072W	1	UPF3
YGR166W	YGR166W	1	TRS65
YGR196C	YGR196C	1	FYV8
YGR203W	YGR203W	1	YCH1
YGR217W	YGR217W	1	CCH1
YHR030C	YHR030C	1	SLT2
YHR077C	YHR077C	1	NMD2
YHR079C	YHR079C	1	IRE1
YHR115C	YHR115C	1	DMA1
YHR142W	YHR142W	1	CHS7
YHR200W	YHR200W	1	RPN10
YIL159W	YIL159W	1	BNR1
YJL062W	YJL062W	1	LAS21
YJL095W	YJL095W	1	BCK1
YJL099W	YJL099W	1	CHS6
YJL139C	YJL139C	1	YUR1
YJL183W	YJL183W	1	MNN11
YJL187C	YJL187C	1	SWE1
YJR075W	YJR075W	1	HOC1
YKL079W	YKL079W	1	SMY1
YKL190W	YKL190W	1	CNB1
YKR100C	YKR100C	1	SKG1
YLL021W	YLL021W	1	SPA2
YLL043W	YLL043W	1	FPS1
YLR056W	YLR056W	1	ERG3
YLR087C	YLR087C	1	CSF1
YLR454W	YLR454W	1	FMP27
YML019W	YML019W	1	OST6
YML117W	YML117W	1	NAB6
YMR060C	YMR060C	1	SAM37
YMR080C	YMR080C	1	NAM7
YMR133W	YMR133W	1	REC114
YMR307W	YMR307W	1	GAS1
YNL233W	YNL233W	1	BNI4
YNL238W	YNL238W	1	KEX2
YNL270C	YNL270C	1	ALP1
YNL291C	YNL291C	1	MID1
YNL298W	YNL298W	1	CLA4
YNL322C	YNL322C	1	KRE1
YNR060W	YNR060W	1	FRE4
YOL003C	YOL003C	1	PFA4
YOR085W	YOR085W	1	OST3
YOR179C	YOR179C	1	SYC1
YOR231W	YOR231W	1	MKK1
YPL089C	YPL089C	1	RLM1
YPL161C	YPL161C	1	BEM4
YPL165C	YPL165C	1	SET6
YPR075C	YPR075C	1	OPY2
YAL007C	YAL007C	0	ERP2
YBL081W	YBL081W	0	YBL081W
YDL052C	YDL052C	0	SLC1
YDR126W	YDR126W	0	SWF1
YDR127W	YDR127W	0	ARO1
YFL007W	YFL007W	0	BLM10
YGL197W	YGL197W	0	MDS3
YGR237C	YGR237C	0	YGR237C
YHL009C	YHL009C	0	YAP3
YHR178W	YHR178W	0	STB5
YJR011C	YJR011C	0	YJR011C
YKL149C	YKL149C	0	DBR1
YLL019C	YLL019C	0	KNS1
YLL024C	YLL024C	0	SSA2
YLR128W	YLR128W	0	DCN1
YLR177W	YLR177W	0	YLR177W
YML072C	YML072C	0	TCB3
YMR042W	YMR042W	0	ARG80
YMR068W	YMR068W	0	AVO2
YNL049C	YNL049C	0	SFB2
YNL098C	YNL098C	0	RAS2
YOL027C	YOL027C	0	MDM38
YOR189W	YOR189W	0	IES4
YOR327C	YOR327C	0	SNC2
YOR342C	YOR342C	0	YOR342C
YPL138C	YPL138C	0	SPP1
YPR032W	YPR032W	0	SRO7
