ORF	Gene_uniq	cluster	gene_name
YJR094C	YJR094C	9	IME1
YKL110C	YKL110C	9	KTI12
YKL176C	YKL176C	9	LST4
YKL205W	YKL205W	9	LOS1
YKR007W	YKR007W	9	MEH1
YKR077W	YKR077W	9	MSA2
YKR099W	YKR099W	9	BAS1
YLR044C	YLR044C	9	PDC1
YLR089C	YLR089C	9	ALT1
YLR436C	YLR436C	9	ECM30
YML121W	YML121W	9	GTR1
YML123C	YML123C	9	PHO84
YMR266W	YMR266W	9	RSN1
YMR283C	YMR283C	9	RIT1
YMR304W	YMR304W	9	UBP15
YMR312W	YMR312W	9	ELP6
YNL001W	YNL001W	9	DOM34
YNL032W	YNL032W	9	SIW14
YNL037C	YNL037C	9	IDH1
YNL071W	YNL071W	9	LAT1
YNL076W	YNL076W	9	MKS1
YNL119W	YNL119W	9	NCS2
YNL229C	YNL229C	9	URE2
YOL027C	YOL027C	9	MDM38
YOL061W	YOL061W	9	PRS5
YOL081W	YOL081W	9	IRA2
YOR039W	YOR039W	9	CKB2
YOR061W	YOR061W	9	CKA2
YOR360C	YOR360C	9	PDE2
YPL086C	YPL086C	9	ELP3
YPL101W	YPL101W	9	ELP4
YAL013W	YAL013W	8	DEP1
YAL024C	YAL024C	8	LTE1
YAR003W	YAR003W	8	SWD1
YBL058W	YBL058W	8	SHP1
YBR058C	YBR058C	8	UBP14
YBR095C	YBR095C	8	RXT2
YBR175W	YBR175W	8	SWD3
YCL037C	YCL037C	8	SRO9
YDL056W	YDL056W	8	MBP1
YDL074C	YDL074C	8	BRE1
YDR181C	YDR181C	8	SAS4
YDR207C	YDR207C	8	UME6
YDR260C	YDR260C	8	SWM1
YDR289C	YDR289C	8	RTT103
YDR313C	YDR313C	8	PIB1
YDR383C	YDR383C	8	NKP1
YDR392W	YDR392W	8	SPT3
YDR469W	YDR469W	8	SDC1
YER019W	YER019W	8	ISC1
YER139C	YER139C	8	RTR1
YFL023W	YFL023W	8	BUD27
YFR010W	YFR010W	8	UBP6
YFR048W	YFR048W	8	RMD8
YGL058W	YGL058W	8	RAD6
YGL244W	YGL244W	8	RTF1
YGL255W	YGL255W	8	ZRT1
YGR037C	YGR037C	8	ACB1
YGR072W	YGR072W	8	UPF3
YGR092W	YGR092W	8	DBF2
YHR077C	YHR077C	8	NMD2
YHR115C	YHR115C	8	DMA1
YHR200W	YHR200W	8	RPN10
YIL040W	YIL040W	8	APQ12
YIL084C	YIL084C	8	SDS3
YJR070C	YJR070C	8	LIA1
YKL213C	YKL213C	8	DOA1
YKR103W	YKR103W	8	NFT1
YLR015W	YLR015W	8	BRE2
YLR055C	YLR055C	8	SPT8
YLR150W	YLR150W	8	STM1
YLR401C	YLR401C	8	DUS3
YLR418C	YLR418C	8	CDC73
YML016C	YML016C	8	PPZ1
YML035C	YML035C	8	AMD1
YML112W	YML112W	8	CTK3
YMR080C	YMR080C	8	NAM7
YMR127C	YMR127C	8	SAS2
YMR198W	YMR198W	8	CIK1
YMR263W	YMR263W	8	SAP30
YMR280C	YMR280C	8	CAT8
YNL097C	YNL097C	8	PHO23
YNL136W	YNL136W	8	EAF7
YNL298W	YNL298W	8	CLA4
YOL004W	YOL004W	8	SIN3
YOL116W	YOL116W	8	MSN1
YOR213C	YOR213C	8	SAS5
YOR297C	YOR297C	8	TIM18
YOR355W	YOR355W	8	GDS1
YPL055C	YPL055C	8	LGE1
YPL139C	YPL139C	8	UME1
YPL181W	YPL181W	8	CTI6
YPR065W	YPR065W	8	ROX1
YPR120C	1_YPR120C	8	CLB5
YBR164C	YBR164C	7	ARL1
YBR288C	YBR288C	7	APM3
YCL001W	YCL001W	7	RER1
YDL006W	YDL006W	7	PTC1
YDL099W	YDL099W	7	BUG1
YDL100C	YDL100C	7	GET3
YDL115C	YDL115C	7	IWR1
YDR108W	YDR108W	7	TRS85
YDR153C	YDR153C	7	ENT5
YDR162C	YDR162C	7	NBP2
YER083C	YER083C	7	GET2
YER167W	YER167W	7	BCK2
YGL005C	YGL005C	7	COG7
YGL020C	YGL020C	7	GET1
YGL054C	YGL054C	7	ERV14
YGR174C	YGR174C	7	CBP4
YHL020C	YHL020C	7	OPI1
YHR004C	YHR004C	7	NEM1
YHR012W	YHR012W	7	VPS29
YHR158C	YHR158C	7	KEL1
YIL076W	YIL076W	7	SEC28
YJL004C	YJL004C	7	SYS1
YJL024C	YJL024C	7	APS3
YJL053W	YJL053W	7	PEP8
YJL154C	YJL154C	7	VPS35
YJR032W	YJR032W	7	CPR7
YJR060W	YJR060W	7	CBF1
YJR125C	YJR125C	7	ENT3
YKL139W	YKL139W	7	CTK1
YKL212W	YKL212W	7	SAC1
YKR001C	YKR001C	7	VPS1
YKR019C	YKR019C	7	IRS4
YKR020W	YKR020W	7	VPS51
YKR030W	YKR030W	7	GMH1
YKR042W	YKR042W	7	UTH1
YKR072C	YKR072C	7	SIS2
YKR074W	YKR074W	7	AIM29
YLL040C	YLL040C	7	VPS13
YLR039C	YLR039C	7	RIC1
YLR056W	YLR056W	7	ERG3
YLR110C	YLR110C	7	CCW12
YML071C	YML071C	7	COG8
YMR004W	YMR004W	7	MVP1
YMR216C	YMR216C	7	SKY1
YMR274C	YMR274C	7	RCE1
YMR292W	YMR292W	7	GOT1
YNL041C	YNL041C	7	COG6
YNL051W	YNL051W	7	COG5
YNL053W	YNL053W	7	MSG5
YNL236W	YNL236W	7	SIN4
YOL018C	YOL018C	7	TLG2
YOL111C	YOL111C	7	MDY2
YOR068C	YOR068C	7	VAM10
YOR069W	YOR069W	7	VPS5
YOR070C	YOR070C	7	GYP1
YOR112W	YOR112W	7	CEX1
YOR132W	YOR132W	7	VPS17
YOR216C	YOR216C	7	RUD3
YOR233W	YOR233W	7	KIN4
YPL051W	YPL051W	7	ARL3
YPL115C	YPL115C	7	BEM3
YPL120W	YPL120W	7	VPS30
YPL195W	YPL195W	7	APL5
YPR051W	YPR051W	7	MAK3
YAR002W	YAR002W	6	NUP60
YBL008W	YBL008W	6	HIR1
YBL027W	YBL027W	6	RPL19B
YBL078C	YBL078C	6	ATG8
YBR126C	YBR126C	6	TPS1
YBR215W	YBR215W	6	HPC2
YBR245C	YBR245C	6	ISW1
YCL032W	YCL032W	6	STE50
YCR053W	YCR053W	6	THR4
YCR082W	YCR082W	6	AHC2
YDL002C	YDL002C	6	NHP10
YDL070W	YDL070W	6	BDF2
YDR099W	YDR099W	6	BMH2
YDR121W	YDR121W	6	DPB4
YDR146C	YDR146C	6	SWI5
YDR159W	YDR159W	6	SAC3
YDR315C	YDR315C	6	IPK1
YDR448W	YDR448W	6	ADA2
YDR490C	YDR490C	6	PKH1
YER052C	YER052C	6	HOM3
YER092W	YER092W	6	IES5
YER177W	YER177W	6	BMH1
YFL003C	YFL003C	6	MSH4
YFL013C	YFL013C	6	IES1
YGL014W	YGL014W	6	PUF4
YGL133W	YGL133W	6	ITC1
YGL173C	YGL173C	6	XRN1
YGR208W	YGR208W	6	SER2
YGR252W	YGR252W	6	GCN5
YHR034C	YHR034C	6	PIH1
YHR167W	YHR167W	6	THP2
YJL168C	YJL168C	6	SET2
YJR066W	YJR066W	6	TOR1
YJR139C	YJR139C	6	HOM6
YJR140C	YJR140C	6	HIR3
YKR048C	YKR048C	6	NAP1
YKR082W	YKR082W	6	NUP133
YKR095W	YKR095W	6	MLP1
YLL039C	YLL039C	6	UBI4
YLR095C	YLR095C	6	IOC2
YLR410W	YLR410W	6	VIP1
YML034W	YML034W	6	SRC1
YML062C	YML062C	6	MFT1
YML066C	YML066C	6	SMA2
YML107C	YML107C	6	PML39
YMR016C	YMR016C	6	SOK2
YMR075W	YMR075W	6	RCO1
YMR116C	YMR116C	6	ASC1
YMR219W	YMR219W	6	ESC1
YMR247C	YMR247C	6	RKR1
YNL064C	YNL064C	6	YDJ1
YNL199C	YNL199C	6	GCR2
YNL215W	YNL215W	6	IES2
YOL006C	YOL006C	6	TOP1
YOL011W	YOL011W	6	PLB3
YOR034C	YOR034C	6	AKR2
YOR101W	YOR101W	6	RAS1
YOR113W	YOR113W	6	AZF1
YOR140W	YOR140W	6	SFL1
YOR184W	YOR184W	6	SER1
YOR304W	YOR304W	6	ISW2
YPL069C	YPL069C	6	BTS1
YPL106C	YPL106C	6	SSE1
YPL158C	YPL158C	6	AIM44
YPR023C	YPR023C	6	EAF3
YAL055W	YAL055W	5	PEX22
YBL079W	YBL079W	5	NUP170
YBR094W	YBR094W	5	PBY1
YBR108W	YBR108W	5	AIM3
YBR114W	YBR114W	5	RAD16
YBR238C	YBR238C	5	YBR238C
YBR295W	YBR295W	5	PCA1
YCL010C	YCL010C	5	SGF29
YCR026C	YCR026C	5	NPP1
YCR036W	YCR036W	5	RBK1
YDL033C	YDL033C	5	SLM3
YDL065C	YDL065C	5	PEX19
YDL088C	YDL088C	5	ASM4
YDR059C	YDR059C	5	UBC5
YDR097C	YDR097C	5	MSH6
YDR101C	YDR101C	5	ARX1
YDR191W	YDR191W	5	HST4
YDR192C	YDR192C	5	NUP42
YDR219C	YDR219C	5	MFB1
YDR265W	YDR265W	5	PEX10
YDR276C	YDR276C	5	PMP3
YDR329C	YDR329C	5	PEX3
YDR393W	YDR393W	5	SHE9
YDR440W	YDR440W	5	DOT1
YDR497C	YDR497C	5	ITR1
YER164W	YER164W	5	CHD1
YFL036W	YFL036W	5	RPO41
YFR013W	YFR013W	5	IOC3
YGL153W	YGL153W	5	PEX14
YGR003W	YGR003W	5	CUL3
YGR077C	YGR077C	5	PEX8
YGR081C	YGR081C	5	SLX9
YGR101W	YGR101W	5	PCP1
YGR133W	YGR133W	5	PEX4
YGR231C	YGR231C	5	PHB2
YHL028W	YHL028W	5	WSC4
YHR189W	YHR189W	5	PTH1
YHR207C	YHR207C	5	SET5
YIL052C	YIL052C	5	RPL34B
YJL210W	YJL210W	5	PEX2
YJR074W	YJR074W	5	MOG1
YKL053C-A	YKL053C-A	5	MDM35
YKL068W	YKL068W	5	NUP100
YKL197C	YKL197C	5	PEX1
YKL208W	YKL208W	5	CBT1
YKR098C	YKR098C	5	UBP11
YLR018C	YLR018C	5	POM34
YLR091W	YLR091W	5	GEP5
YLR096W	YLR096W	5	KIN2
YML050W	YML050W	5	AIM32
YML103C	YML103C	5	NUP188
YMR026C	YMR026C	5	PEX12
YMR035W	YMR035W	5	IMP2
YMR129W	YMR129W	5	POM152
YMR138W	YMR138W	5	CIN4
YMR153W	YMR153W	5	NUP53
YMR205C	YMR205C	5	PFK2
YNL070W	YNL070W	5	TOM7
YNR041C	YNR041C	5	COQ2
YOL017W	YOL017W	5	ESC8
YOL044W	YOL044W	5	PEX15
YOR042W	YOR042W	5	CUE5
YOR156C	YOR156C	5	NFI1
YOR191W	YOR191W	5	ULS1
YOR330C	YOR330C	5	MIP1
YPL253C	YPL253C	5	VIK1
YPR024W	YPR024W	5	YME1
YPR120C	2_YPR120C	5	CLB5
YPR134W	YPR134W	5	MSS18
YBR022W	YBR022W	4	POA1
YBR025C	YBR025C	4	OLA1
YBR034C	YBR034C	4	HMT1
YBR093C	YBR093C	4	PHO5
YBR272C	YBR272C	4	HSM3
YBR280C	YBR280C	4	SAF1
YBR289W	YBR289W	4	SNF5
YCR034W	YCR034W	4	ELO2
