cluster	ORF	gene_name
transcription from RNA polymerase II promoter_GO_3	YMR039C	SUB1
transcription from RNA polymerase II promoter_GO_3	YMR172W	HOT1
transcription from RNA polymerase II promoter_GO_3	YMR312W	ELP6
transcription from RNA polymerase II promoter_GO_3	YNL027W	CRZ1
transcription from RNA polymerase II promoter_GO_3	YNL330C	RPD3
transcription from RNA polymerase II promoter_GO_3	YNR010W	CSE2
transcription from RNA polymerase II promoter_GO_3	YOL012C	HTZ1
transcription from RNA polymerase II promoter_GO_3	YOR123C	LEO1
transcription from RNA polymerase II promoter_GO_3	YOR140W	SFL1
transcription from RNA polymerase II promoter_GO_3	YOR358W	HAP5
transcription from RNA polymerase II promoter_GO_3	YPL254W	HFI1
transcription from RNA polymerase II promoter_GO_3	YPR009W	SUT2
transcription from RNA polymerase II promoter_GO_3	YPR068C	HOS1
transcription from RNA polymerase II promoter_GO_3	YPR070W	MED1
transcription from RNA polymerase II promoter_GO_2	YAL013W	DEP1
transcription from RNA polymerase II promoter_GO_2	YBL021C	HAP3
transcription from RNA polymerase II promoter_GO_2	YBR009C	HHF1
transcription from RNA polymerase II promoter_GO_2	YCR065W	HCM1
transcription from RNA polymerase II promoter_GO_2	YDL020C	RPN4
transcription from RNA polymerase II promoter_GO_2	YDL074C	BRE1
transcription from RNA polymerase II promoter_GO_2	YDR009W	GAL3
transcription from RNA polymerase II promoter_GO_2	YDR173C	ARG82
transcription from RNA polymerase II promoter_GO_2	YDR217C	RAD9
transcription from RNA polymerase II promoter_GO_2	YDR421W	ARO80
transcription from RNA polymerase II promoter_GO_2	YDR423C	CAD1
transcription from RNA polymerase II promoter_GO_2	YDR443C	SSN2
transcription from RNA polymerase II promoter_GO_2	YER068W	MOT2
transcription from RNA polymerase II promoter_GO_2	YER088C	DOT6
transcription from RNA polymerase II promoter_GO_2	YER139C	RTR1
transcription from RNA polymerase II promoter_GO_2	YER161C	SPT2
transcription from RNA polymerase II promoter_GO_2	YER162C	RAD4
transcription from RNA polymerase II promoter_GO_2	YGL058W	RAD6
transcription from RNA polymerase II promoter_GO_2	YGL131C	SNT2
transcription from RNA polymerase II promoter_GO_2	YGL151W	NUT1
transcription from RNA polymerase II promoter_GO_2	YGL173C	XRN1
transcription from RNA polymerase II promoter_GO_2	YGR056W	RSC1
transcription from RNA polymerase II promoter_GO_2	YGR252W	GCN5
transcription from RNA polymerase II promoter_GO_2	YGR270W	YTA7
transcription from RNA polymerase II promoter_GO_2	YHL009C	YAP3
transcription from RNA polymerase II promoter_GO_2	YHR167W	THP2
transcription from RNA polymerase II promoter_GO_2	YHR178W	STB5
transcription from RNA polymerase II promoter_GO_2	YIL036W	CST6
transcription from RNA polymerase II promoter_GO_2	YIR018W	YAP5
transcription from RNA polymerase II promoter_GO_2	YJL176C	SWI3
transcription from RNA polymerase II promoter_GO_2	YJR060W	CBF1
transcription from RNA polymerase II promoter_GO_2	YJR140C	HIR3
transcription from RNA polymerase II promoter_GO_2	YKR082W	NUP133
transcription from RNA polymerase II promoter_GO_2	YKR095W	MLP1
transcription from RNA polymerase II promoter_GO_2	YKR099W	BAS1
transcription from RNA polymerase II promoter_GO_2	YLL002W	RTT109
transcription from RNA polymerase II promoter_GO_2	YML094W	GIM5
transcription from RNA polymerase II promoter_GO_2	YMR263W	SAP30
transcription from RNA polymerase II promoter_GO_2	YNL068C	FKH2
transcription from RNA polymerase II promoter_GO_2	YNL097C	PHO23
transcription from RNA polymerase II promoter_GO_2	YNL136W	EAF7
transcription from RNA polymerase II promoter_GO_2	YNL153C	GIM3
transcription from RNA polymerase II promoter_GO_2	YNL199C	GCR2
transcription from RNA polymerase II promoter_GO_2	YNL288W	CAF40
transcription from RNA polymerase II promoter_GO_2	YNL298W	CLA4
transcription from RNA polymerase II promoter_GO_2	YNL309W	STB1
transcription from RNA polymerase II promoter_GO_2	YOL006C	TOP1
transcription from RNA polymerase II promoter_GO_2	YOL116W	MSN1
transcription from RNA polymerase II promoter_GO_2	YOR047C	STD1
transcription from RNA polymerase II promoter_GO_2	YOR179C	SYC1
transcription from RNA polymerase II promoter_GO_2	YOR298C-A	MBF1
transcription from RNA polymerase II promoter_GO_2	YOR304W	ISW2
transcription from RNA polymerase II promoter_GO_2	YPL047W	SGF11
transcription from RNA polymerase II promoter_GO_2	YPL086C	ELP3
transcription from RNA polymerase II promoter_GO_2	YPL089C	RLM1
transcription from RNA polymerase II promoter_GO_2	YPL101W	ELP4
transcription from RNA polymerase II promoter_GO_2	YPL116W	HOS3
transcription from RNA polymerase II promoter_GO_2	YPL248C	GAL4
transcription from RNA polymerase II promoter_GO_1	YAL021C	CCR4
transcription from RNA polymerase II promoter_GO_1	YAL051W	OAF1
transcription from RNA polymerase II promoter_GO_1	YBL008W	HIR1
transcription from RNA polymerase II promoter_GO_1	YBL103C	RTG3
transcription from RNA polymerase II promoter_GO_1	YBR034C	HMT1
transcription from RNA polymerase II promoter_GO_1	YBR083W	TEC1
transcription from RNA polymerase II promoter_GO_1	YBR095C	RXT2
transcription from RNA polymerase II promoter_GO_1	YBR215W	HPC2
transcription from RNA polymerase II promoter_GO_1	YBR245C	ISW1
transcription from RNA polymerase II promoter_GO_1	YBR289W	SNF5
transcription from RNA polymerase II promoter_GO_1	YCL010C	SGF29
transcription from RNA polymerase II promoter_GO_1	YDR096W	GIS1
transcription from RNA polymerase II promoter_GO_1	YDR207C	UME6
transcription from RNA polymerase II promoter_GO_1	YDR225W	HTA1
transcription from RNA polymerase II promoter_GO_1	YDR310C	SUM1
transcription from RNA polymerase II promoter_GO_1	YDR392W	SPT3
transcription from RNA polymerase II promoter_GO_1	YDR448W	ADA2
transcription from RNA polymerase II promoter_GO_1	YDR451C	YHP1
transcription from RNA polymerase II promoter_GO_1	YDR463W	STP1
transcription from RNA polymerase II promoter_GO_1	YDR512C	EMI1
transcription from RNA polymerase II promoter_GO_1	YEL037C	RAD23
transcription from RNA polymerase II promoter_GO_1	YER051W	JHD1
transcription from RNA polymerase II promoter_GO_1	YER111C	SWI4
transcription from RNA polymerase II promoter_GO_1	YFL031W	HAC1
transcription from RNA polymerase II promoter_GO_1	YGL043W	DST1
transcription from RNA polymerase II promoter_GO_1	YGL066W	SGF73
transcription from RNA polymerase II promoter_GO_1	YGL115W	SNF4
transcription from RNA polymerase II promoter_GO_1	YGL127C	SOH1
transcription from RNA polymerase II promoter_GO_1	YGL133W	ITC1
transcription from RNA polymerase II promoter_GO_1	YGL237C	HAP2
transcription from RNA polymerase II promoter_GO_1	YGL252C	RTG2
transcription from RNA polymerase II promoter_GO_1	YGR122W	YGR122W
transcription from RNA polymerase II promoter_GO_1	YGR134W	CAF130
transcription from RNA polymerase II promoter_GO_1	YGR200C	ELP2
transcription from RNA polymerase II promoter_GO_1	YHL020C	OPI1
transcription from RNA polymerase II promoter_GO_1	YHL025W	SNF6
transcription from RNA polymerase II promoter_GO_1	YHL027W	RIM101
transcription from RNA polymerase II promoter_GO_1	YIL084C	SDS3
transcription from RNA polymerase II promoter_GO_1	YIL119C	RPI1
transcription from RNA polymerase II promoter_GO_1	YIL131C	FKH1
transcription from RNA polymerase II promoter_GO_1	YJL140W	RPB4
transcription from RNA polymerase II promoter_GO_1	YJR119C	JHD2
transcription from RNA polymerase II promoter_GO_1	YKL005C	BYE1
transcription from RNA polymerase II promoter_GO_1	YKL020C	SPT23
transcription from RNA polymerase II promoter_GO_1	YKL032C	IXR1
transcription from RNA polymerase II promoter_GO_1	YKL109W	HAP4
transcription from RNA polymerase II promoter_GO_1	YKL110C	KTI12
transcription from RNA polymerase II promoter_GO_1	YKL139W	CTK1
transcription from RNA polymerase II promoter_GO_1	YLR055C	SPT8
transcription from RNA polymerase II promoter_GO_1	YLR113W	HOG1
transcription from RNA polymerase II promoter_GO_1	YLR131C	ACE2
transcription from RNA polymerase II promoter_GO_1	YML007W	YAP1
transcription from RNA polymerase II promoter_GO_1	YML051W	GAL80
transcription from RNA polymerase II promoter_GO_1	YML062C	MFT1
transcription from RNA polymerase II promoter_GO_1	YMR042W	ARG80
transcription from RNA polymerase II promoter_GO_1	YMR070W	MOT3
transcription from RNA polymerase II promoter_GO_1	YMR075W	RCO1
transcription from RNA polymerase II promoter_GO_1	YMR179W	SPT21
transcription from RNA polymerase II promoter_GO_1	YMR280C	CAT8
transcription from RNA polymerase II promoter_GO_1	YNL021W	HDA1
transcription from RNA polymerase II promoter_GO_1	YNL025C	SSN8
transcription from RNA polymerase II promoter_GO_1	YNL076W	MKS1
transcription from RNA polymerase II promoter_GO_1	YNL167C	SKO1
transcription from RNA polymerase II promoter_GO_1	YNL206C	RTT106
transcription from RNA polymerase II promoter_GO_1	YNL236W	SIN4
transcription from RNA polymerase II promoter_GO_1	YNL278W	CAF120
transcription from RNA polymerase II promoter_GO_1	YOL001W	PHO80
transcription from RNA polymerase II promoter_GO_1	YOL004W	SIN3
transcription from RNA polymerase II promoter_GO_1	YOL067C	RTG1
transcription from RNA polymerase II promoter_GO_1	YOL108C	INO4
transcription from RNA polymerase II promoter_GO_1	YOR038C	HIR2
transcription from RNA polymerase II promoter_GO_1	YOR064C	YNG1
transcription from RNA polymerase II promoter_GO_1	YOR113W	AZF1
transcription from RNA polymerase II promoter_GO_1	YPL139C	UME1
transcription from RNA polymerase II promoter_GO_1	YPL177C	CUP9
transcription from RNA polymerase II promoter_GO_1	YPR023C	EAF3
transcription from RNA polymerase II promoter_GO_1	YPR030W	CSR2
transcription from RNA polymerase II promoter_GO_1	YPR052C	NHP6A
transcription from RNA polymerase II promoter_GO_1	YPR065W	ROX1
RNA binding_GO_1	YBL024W	NCL1
RNA binding_GO_1	YBL051C	PIN4
RNA binding_GO_1	YBR119W	MUD1
RNA binding_GO_1	YCR031C	RPS14A
RNA binding_GO_1	YCR077C	PAT1
RNA binding_GO_1	YDL213C	NOP6
RNA binding_GO_1	YDL224C	WHI4
RNA binding_GO_1	YDR155C	CPR1
RNA binding_GO_1	YDR293C	SSD1
RNA binding_GO_1	YDR378C	LSM6
RNA binding_GO_1	YDR385W	EFT2
RNA binding_GO_1	YDR505C	PSP1
RNA binding_GO_1	YEL015W	EDC3
RNA binding_GO_1	YER151C	UBP3
RNA binding_GO_1	YER155C	BEM2
RNA binding_GO_1	YGL014W	PUF4
RNA binding_GO_1	YGL049C	TIF4632
RNA binding_GO_1	YGL232W	TAN1
RNA binding_GO_1	YGL244W	RTF1
RNA binding_GO_1	YGR072W	UPF3
RNA binding_GO_1	YGR178C	PBP1
RNA binding_GO_1	YHR066W	SSF1
RNA binding_GO_1	YHR081W	LRP1
RNA binding_GO_1	YHR086W	NAM8
RNA binding_GO_1	YHR187W	IKI1
RNA binding_GO_1	YIR001C	SGN1
RNA binding_GO_1	YJL124C	LSM1
RNA binding_GO_1	YJL138C	TIF2
RNA binding_GO_1	YKL009W	MRT4
RNA binding_GO_1	YKL025C	PAN3
RNA binding_GO_1	YKL074C	MUD2
RNA binding_GO_1	YKL081W	TEF4
RNA binding_GO_1	YKL205W	LOS1
RNA binding_GO_1	YKR059W	TIF1
RNA binding_GO_1	YKR095W	MLP1
RNA binding_GO_1	YLL024C	SSA2
RNA binding_GO_1	YML017W	PSP2
RNA binding_GO_1	YMR080C	NAM7
RNA binding_GO_1	YMR106C	YKU80
RNA binding_GO_1	YMR121C	RPL15B
RNA binding_GO_1	YMR205C	PFK2
RNA binding_GO_1	YMR284W	YKU70
RNA binding_GO_1	YMR312W	ELP6
RNA binding_GO_1	YNL147W	LSM7
RNA binding_GO_1	YNL197C	WHI3
RNA binding_GO_1	YNL253W	TEX1
RNA binding_GO_1	YNL255C	GIS2
RNA binding_GO_1	YOL041C	NOP12
RNA binding_GO_1	YOL115W	PAP2
RNA binding_GO_1	YOR027W	STI1
RNA binding_GO_1	YOR112W	CEX1
RNA binding_GO_1	YOR123C	LEO1
RNA binding_GO_1	YOR179C	SYC1
RNA binding_GO_1	YPL101W	ELP4
RNA binding_GO_1	YPL119C	DBP1
RNA binding_GO_1	YPL212C	PUS1
hydrolase activity_GO_4	YAL048C	GEM1
hydrolase activity_GO_4	YBL075C	SSA3
hydrolase activity_GO_4	YBR125C	PTC4
hydrolase activity_GO_4	YBR229C	ROT2
hydrolase activity_GO_4	YBR295W	PCA1
hydrolase activity_GO_4	YCR027C	RHB1
hydrolase activity_GO_4	YDR279W	RNH202
hydrolase activity_GO_4	YEL031W	SPF1
hydrolase activity_GO_4	YEL042W	GDA1
hydrolase activity_GO_4	YEL061C	CIN8
hydrolase activity_GO_4	YGL163C	RAD54
hydrolase activity_GO_4	YGL173C	XRN1
hydrolase activity_GO_4	YGL216W	KIP3
hydrolase activity_GO_4	YGR123C	PPT1
hydrolase activity_GO_4	YHL025W	SNF6
hydrolase activity_GO_4	YHR134W	WSS1
hydrolase activity_GO_4	YHR187W	IKI1
hydrolase activity_GO_4	YIR002C	MPH1
hydrolase activity_GO_4	YJL176C	SWI3
hydrolase activity_GO_4	YKL113C	RAD27
hydrolase activity_GO_4	YKL149C	DBR1
hydrolase activity_GO_4	YKR043C	SHB17
hydrolase activity_GO_4	YKR059W	TIF1
hydrolase activity_GO_4	YML001W	YPT7
hydrolase activity_GO_4	YML016C	PPZ1
hydrolase activity_GO_4	YML055W	SPC2
hydrolase activity_GO_4	YML059C	NTE1
hydrolase activity_GO_4	YMR035W	IMP2
hydrolase activity_GO_4	YMR109W	MYO5
hydrolase activity_GO_4	YMR198W	CIK1
hydrolase activity_GO_4	YNL106C	INP52
hydrolase activity_GO_4	YOL011W	PLB3
hydrolase activity_GO_4	YOL065C	INP54
hydrolase activity_GO_4	YOL068C	HST1
hydrolase activity_GO_4	YOR101W	RAS1
hydrolase activity_GO_4	YOR165W	SEY1
hydrolase activity_GO_4	YPL022W	RAD1
hydrolase activity_GO_4	YPL051W	ARL3
hydrolase activity_GO_4	YPL119C	DBP1
hydrolase activity_GO_4	YPR024W	YME1
hydrolase activity_GO_3	YBR073W	RDH54
hydrolase activity_GO_3	YBR245C	ISW1
hydrolase activity_GO_3	YBR281C	DUG2
hydrolase activity_GO_3	YDR069C	DOA4
hydrolase activity_GO_3	YDR073W	SNF11
hydrolase activity_GO_3	YDR074W	TPS2
hydrolase activity_GO_3	YDR076W	RAD55
hydrolase activity_GO_3	YDR221W	GTB1
hydrolase activity_GO_3	YEL060C	PRB1
hydrolase activity_GO_3	YER089C	PTC2
hydrolase activity_GO_3	YER144C	UBP5
hydrolase activity_GO_3	YER173W	RAD24
hydrolase activity_GO_3	YFL025C	BST1
hydrolase activity_GO_3	YFR009W	GCN20
hydrolase activity_GO_3	YGL058W	RAD6
hydrolase activity_GO_3	YGL167C	PMR1
hydrolase activity_GO_3	YGL203C	KEX1
hydrolase activity_GO_3	YGR056W	RSC1
hydrolase activity_GO_3	YGR101W	PCP1
hydrolase activity_GO_3	YHR004C	NEM1
hydrolase activity_GO_3	YHR031C	RRM3
hydrolase activity_GO_3	YHR079C	IRE1
hydrolase activity_GO_3	YHR204W	MNL1
hydrolase activity_GO_3	YJL208C	NUC1
hydrolase activity_GO_3	YJR035W	RAD26
hydrolase activity_GO_3	YJR069C	HAM1
hydrolase activity_GO_3	YKL079W	SMY1
hydrolase activity_GO_3	YKL212W	SAC1
hydrolase activity_GO_3	YKR098C	UBP11
hydrolase activity_GO_3	YLR032W	RAD5
hydrolase activity_GO_3	YLR154C	RNH203
hydrolase activity_GO_3	YML035C	AMD1
hydrolase activity_GO_3	YML057W	CMP2
hydrolase activity_GO_3	YML121W	GTR1
hydrolase activity_GO_3	YMR190C	SGS1
hydrolase activity_GO_3	YMR299C	DYN3
hydrolase activity_GO_3	YNL021W	HDA1
hydrolase activity_GO_3	YNL218W	MGS1
hydrolase activity_GO_3	YNL325C	FIG4
hydrolase activity_GO_3	YNL329C	PEX6
hydrolase activity_GO_3	YOL080C	REX4
hydrolase activity_GO_3	YOR025W	HST3
hydrolase activity_GO_3	YOR109W	INP53
hydrolase activity_GO_3	YOR191W	ULS1
hydrolase activity_GO_3	YPL101W	ELP4
hydrolase activity_GO_3	YPL116W	HOS3
hydrolase activity_GO_3	YPR068C	HOS1
hydrolase activity_GO_2	YAL026C	DRS2
hydrolase activity_GO_2	YBR058C	UBP14
hydrolase activity_GO_2	YBR093C	PHO5
hydrolase activity_GO_2	YBR095C	RXT2
hydrolase activity_GO_2	YBR114W	RAD16
hydrolase activity_GO_2	YBR186W	PCH2
hydrolase activity_GO_2	YBR228W	SLX1
hydrolase activity_GO_2	YBR286W	APE3
hydrolase activity_GO_2	YBR289W	SNF5
hydrolase activity_GO_2	YCR026C	NPP1
hydrolase activity_GO_2	YDL125C	HNT1
hydrolase activity_GO_2	YDL188C	PPH22
hydrolase activity_GO_2	YDR049W	VMS1
hydrolase activity_GO_2	YDR075W	PPH3
hydrolase activity_GO_2	YDR144C	MKC7
hydrolase activity_GO_2	YDR386W	MUS81
hydrolase activity_GO_2	YDR488C	PAC11
hydrolase activity_GO_2	YEL037C	RAD23
hydrolase activity_GO_2	YER005W	YND1
hydrolase activity_GO_2	YER020W	GPA2
hydrolase activity_GO_2	YER031C	YPT31
hydrolase activity_GO_2	YER095W	RAD51
hydrolase activity_GO_2	YER139C	RTR1
hydrolase activity_GO_2	YER164W	CHD1
hydrolase activity_GO_2	YFL049W	SWP82
hydrolase activity_GO_2	YGL028C	SCW11
hydrolase activity_GO_2	YGL067W	NPY1
hydrolase activity_GO_2	YGL078C	DBP3
hydrolase activity_GO_2	YGL194C	HOS2
hydrolase activity_GO_2	YGR203W	YCH1
hydrolase activity_GO_2	YGR208W	SER2
hydrolase activity_GO_2	YGR275W	RTT102
hydrolase activity_GO_2	YIL156W	UBP7
hydrolase activity_GO_2	YJL138C	TIF2
hydrolase activity_GO_2	YJL197W	UBP12
hydrolase activity_GO_2	YJR131W	MNS1
hydrolase activity_GO_2	YKL025C	PAN3
hydrolase activity_GO_2	YKL190W	CNB1
hydrolase activity_GO_2	YKR001C	VPS1
hydrolase activity_GO_2	YKR024C	DBP7
hydrolase activity_GO_2	YKR103W	NFT1
hydrolase activity_GO_2	YLL001W	DNM1
hydrolase activity_GO_2	YLL024C	SSA2
hydrolase activity_GO_2	YLR095C	IOC2
hydrolase activity_GO_2	YLR135W	SLX4
hydrolase activity_GO_2	YML095C	RAD10
hydrolase activity_GO_2	YMR223W	UBP8
hydrolase activity_GO_2	YMR263W	SAP30
hydrolase activity_GO_2	YMR274C	RCE1
hydrolase activity_GO_2	YMR304W	UBP15
hydrolase activity_GO_2	YMR312W	ELP6
hydrolase activity_GO_2	YNL053W	MSG5
hydrolase activity_GO_2	YNL098C	RAS2
hydrolase activity_GO_2	YNL323W	LEM3
hydrolase activity_GO_2	YNL330C	RPD3
hydrolase activity_GO_2	YOL090W	MSH2
hydrolase activity_GO_2	YOL115W	PAP2
hydrolase activity_GO_2	YOR033C	EXO1
hydrolase activity_GO_2	YOR124C	UBP2
hydrolase activity_GO_2	YOR208W	PTP2
hydrolase activity_GO_2	YOR330C	MIP1
hydrolase activity_GO_2	YPL155C	KIP2
hydrolase activity_GO_2	YPR173C	VPS4
hydrolase activity_GO_1	YAL019W	FUN30
hydrolase activity_GO_1	YAL021C	CCR4
hydrolase activity_GO_1	YBL067C	UBP13
hydrolase activity_GO_1	YBR022W	POA1
hydrolase activity_GO_1	YBR025C	OLA1
hydrolase activity_GO_1	YBR098W	MMS4
hydrolase activity_GO_1	YBR164C	ARL1
hydrolase activity_GO_1	YBR223C	TDP1
hydrolase activity_GO_1	YCL050C	APA1
hydrolase activity_GO_1	YCR066W	RAD18
hydrolase activity_GO_1	YDL006W	PTC1
hydrolase activity_GO_1	YDL100C	GET3
hydrolase activity_GO_1	YDL122W	UBP1
hydrolase activity_GO_1	YDL134C	PPH21
hydrolase activity_GO_1	YDL175C	AIR2
hydrolase activity_GO_1	YDL185W	VMA1
hydrolase activity_GO_1	YDL192W	ARF1
hydrolase activity_GO_1	YDL230W	PTP1
hydrolase activity_GO_1	YDR004W	RAD57
hydrolase activity_GO_1	YDR097C	MSH6
hydrolase activity_GO_1	YDR191W	HST4
hydrolase activity_GO_1	YDR332W	IRC3
hydrolase activity_GO_1	YDR424C	DYN2
hydrolase activity_GO_1	YER019W	ISC1
hydrolase activity_GO_1	YER075C	PTP3
hydrolase activity_GO_1	YER098W	UBP9
hydrolase activity_GO_1	YER151C	UBP3
hydrolase activity_GO_1	YER166W	DNF1
hydrolase activity_GO_1	YFR010W	UBP6
hydrolase activity_GO_1	YFR013W	IOC3
hydrolase activity_GO_1	YGL027C	CWH41
hydrolase activity_GO_1	YGL175C	SAE2
hydrolase activity_GO_1	YHR189W	PTH1
hydrolase activity_GO_1	YIL002C	INP51
hydrolase activity_GO_1	YIL084C	SDS3
hydrolase activity_GO_1	YJL092W	SRS2
hydrolase activity_GO_1	YJL134W	LCB3
hydrolase activity_GO_1	YJR043C	POL32
hydrolase activity_GO_1	YJR052W	RAD7
hydrolase activity_GO_1	YJR117W	STE24
hydrolase activity_GO_1	YKL140W	TGL1
hydrolase activity_GO_1	YKL197C	PEX1
hydrolase activity_GO_1	YKR054C	DYN1
hydrolase activity_GO_1	YKR055W	RHO4
hydrolase activity_GO_1	YML100W	TSL1
hydrolase activity_GO_1	YMR036C	MIH1
hydrolase activity_GO_1	YMR054W	STV1
hydrolase activity_GO_1	YMR080C	NAM7
hydrolase activity_GO_1	YMR154C	RIM13
hydrolase activity_GO_1	YMR186W	HSC82
hydrolase activity_GO_1	YMR224C	MRE11
hydrolase activity_GO_1	YMR285C	NGL2
hydrolase activity_GO_1	YNL032W	SIW14
hydrolase activity_GO_1	YNL072W	RNH201
hydrolase activity_GO_1	YNL082W	PMS1
hydrolase activity_GO_1	YNL099C	OCA1
hydrolase activity_GO_1	YNL238W	KEX2
hydrolase activity_GO_1	YNR032W	PPG1
hydrolase activity_GO_1	YOL064C	MET22
hydrolase activity_GO_1	YOR001W	RRP6
hydrolase activity_GO_1	YOR089C	VPS21
hydrolase activity_GO_1	YOR304W	ISW2
hydrolase activity_GO_1	YOR360C	PDE2
hydrolase activity_GO_1	YPL008W	CHL1
hydrolase activity_GO_1	YPL072W	UBP16
hydrolase activity_GO_1	YPL226W	NEW1
hydrolase activity_GO_1	YPR141C	KAR3
regulation of cell cycle_GO_2	YAL021C	CCR4
regulation of cell cycle_GO_2	YAL040C	CLN3
regulation of cell cycle_GO_2	YAR014C	BUD14
regulation of cell cycle_GO_2	YBR156C	SLI15
regulation of cell cycle_GO_2	YBR186W	PCH2
regulation of cell cycle_GO_2	YDL134C	PPH21
regulation of cell cycle_GO_2	YDL188C	PPH22
regulation of cell cycle_GO_2	YDR075W	PPH3
regulation of cell cycle_GO_2	YDR099W	BMH2
regulation of cell cycle_GO_2	YDR155C	CPR1
regulation of cell cycle_GO_2	YDR260C	SWM1
regulation of cell cycle_GO_2	YDR440W	DOT1
regulation of cell cycle_GO_2	YER016W	BIM1
regulation of cell cycle_GO_2	YGL173C	XRN1
regulation of cell cycle_GO_2	YGR092W	DBF2
regulation of cell cycle_GO_2	YGR108W	CLB1
regulation of cell cycle_GO_2	YGR229C	SMI1
regulation of cell cycle_GO_2	YHL027W	RIM101
regulation of cell cycle_GO_2	YHR158C	KEL1
regulation of cell cycle_GO_2	YJL168C	SET2
regulation of cell cycle_GO_2	YJR094C	IME1
regulation of cell cycle_GO_2	YKL185W	ASH1
regulation of cell cycle_GO_2	YKR072C	SIS2
regulation of cell cycle_GO_2	YLR079W	SIC1
regulation of cell cycle_GO_2	YLR182W	SWI6
regulation of cell cycle_GO_2	YML028W	TSA1
regulation of cell cycle_GO_2	YMR036C	MIH1
regulation of cell cycle_GO_2	YMR055C	BUB2
regulation of cell cycle_GO_2	YMR153W	NUP53
regulation of cell cycle_GO_2	YNL031C	HHT2
regulation of cell cycle_GO_2	YNL201C	PSY2
regulation of cell cycle_GO_2	YNL231C	PDR16
regulation of cell cycle_GO_2	YNL298W	CLA4
regulation of cell cycle_GO_2	YOR026W	BUB3
regulation of cell cycle_GO_2	YPL194W	DDC1
regulation of cell cycle_GO_2	YPR119W	CLB2
regulation of cell cycle_GO_1	YAL024C	LTE1
regulation of cell cycle_GO_1	YBL046W	PSY4
regulation of cell cycle_GO_1	YBL047C	EDE1
regulation of cell cycle_GO_1	YBL051C	PIN4
regulation of cell cycle_GO_1	YBR098W	MMS4
regulation of cell cycle_GO_1	YBR175W	SWD3
regulation of cell cycle_GO_1	YBR274W	CHK1
regulation of cell cycle_GO_1	YCL061C	MRC1
regulation of cell cycle_GO_1	YDL089W	NUR1
regulation of cell cycle_GO_1	YDL194W	SNF3
regulation of cell cycle_GO_1	YDR207C	UME6
regulation of cell cycle_GO_1	YDR363W	ESC2
regulation of cell cycle_GO_1	YDR363W-A	SEM1
regulation of cell cycle_GO_1	YER167W	BCK2
regulation of cell cycle_GO_1	YER173W	RAD24
regulation of cell cycle_GO_1	YER177W	BMH1
regulation of cell cycle_GO_1	YFL033C	RIM15
regulation of cell cycle_GO_1	YGL058W	RAD6
regulation of cell cycle_GO_1	YGL194C	HOS2
regulation of cell cycle_GO_1	YGL216W	KIP3
regulation of cell cycle_GO_1	YGR109C	CLB6
regulation of cell cycle_GO_1	YGR188C	BUB1
regulation of cell cycle_GO_1	YHR030C	SLT2
regulation of cell cycle_GO_1	YHR129C	ARP1
regulation of cell cycle_GO_1	YHR154W	RTT107
regulation of cell cycle_GO_1	YIL112W	HOS4
regulation of cell cycle_GO_1	YJL030W	MAD2
regulation of cell cycle_GO_1	YJL047C	RTT101
regulation of cell cycle_GO_1	YJL157C	FAR1
regulation of cell cycle_GO_1	YJL187C	SWE1
regulation of cell cycle_GO_1	YJR066W	TOR1
regulation of cell cycle_GO_1	YJR090C	GRR1
regulation of cell cycle_GO_1	YKL092C	BUD2
regulation of cell cycle_GO_1	YKL101W	HSL1
regulation of cell cycle_GO_1	YLR113W	HOG1
regulation of cell cycle_GO_1	YLR135W	SLX4
regulation of cell cycle_GO_1	YMR048W	CSM3
regulation of cell cycle_GO_1	YMR092C	AIP1
regulation of cell cycle_GO_1	YMR190C	SGS1
regulation of cell cycle_GO_1	YMR199W	CLN1
regulation of cell cycle_GO_1	YNL068C	FKH2
regulation of cell cycle_GO_1	YNL116W	DMA2
regulation of cell cycle_GO_1	YNL273W	TOF1
regulation of cell cycle_GO_1	YNL330C	RPD3
regulation of cell cycle_GO_1	YOR014W	RTS1
regulation of cell cycle_GO_1	YOR178C	GAC1
regulation of cell cycle_GO_1	YOR195W	SLK19
regulation of cell cycle_GO_1	YOR233W	KIN4
regulation of cell cycle_GO_1	YOR368W	RAD17
regulation of cell cycle_GO_1	YPL017C	IRC15
regulation of cell cycle_GO_1	YPL139C	UME1
regulation of cell cycle_GO_1	YPL256C	CLN2
regulation of cell cycle_GO_1	YPL269W	KAR9
regulation of cell cycle_GO_1	YPR141C	KAR3
mitochondrion_GO_2	YAL048C	GEM1
mitochondrion_GO_2	YBR078W	ECM33
mitochondrion_GO_2	YBR106W	PHO88
mitochondrion_GO_2	YBR200W	BEM1
mitochondrion_GO_2	YBR269C	SDH8
mitochondrion_GO_2	YBR291C	CTP1
mitochondrion_GO_2	YCL033C	MXR2
mitochondrion_GO_2	YDL230W	PTP1
mitochondrion_GO_2	YDR049W	VMS1
mitochondrion_GO_2	YDR125C	ECM18
mitochondrion_GO_2	YDR150W	NUM1
mitochondrion_GO_2	YDR219C	MFB1
mitochondrion_GO_2	YDR332W	IRC3
mitochondrion_GO_2	YDR477W	SNF1
mitochondrion_GO_2	YEL031W	SPF1
mitochondrion_GO_2	YEL037C	RAD23
mitochondrion_GO_2	YEL061C	CIN8
mitochondrion_GO_2	YER020W	GPA2
mitochondrion_GO_2	YER155C	BEM2
