ORF	Gene_uniq	cluster	gene_name
YMR272C	YMR272C	1	SCS7
YMR273C	YMR273C	1	ZDS1
YMR274C	YMR274C	1	RCE1
YMR275C	YMR275C	1	BUL1
YMR280C	YMR280C	1	CAT8
YMR282C	YMR282C	1	AEP2
YMR283C	YMR283C	1	RIT1
YMR285C	YMR285C	1	NGL2
YMR292W	YMR292W	1	GOT1
YMR294W	YMR294W	1	JNM1
YMR299C	YMR299C	1	DYN3
YMR304W	YMR304W	1	UBP15
YMR307W	YMR307W	1	GAS1
YMR312W	YMR312W	1	ELP6
YNL001W	YNL001W	1	DOM34
YNL016W	YNL016W	1	PUB1
YNL021W	YNL021W	1	HDA1
YNL027W	YNL027W	1	CRZ1
YNL031C	YNL031C	1	HHT2
YNL032W	YNL032W	1	SIW14
YNL037C	YNL037C	1	IDH1
YNL041C	YNL041C	1	COG6
YNL044W	YNL044W	1	YIP3
YNL049C	YNL049C	1	SFB2
YNL051W	YNL051W	1	COG5
YNL053W	YNL053W	1	MSG5
YNL064C	YNL064C	1	YDJ1
YNL068C	YNL068C	1	FKH2
YNL070W	YNL070W	1	TOM7
YNL071W	YNL071W	1	LAT1
YNL072W	YNL072W	1	RNH201
YNL076W	YNL076W	1	MKS1
YNL079C	YNL079C	1	TPM1
YNL082W	YNL082W	1	PMS1
YNL087W	YNL087W	1	TCB2
YNL097C	YNL097C	1	PHO23
YNL106C	YNL106C	1	INP52
YNL116W	YNL116W	1	DMA2
YNL119W	YNL119W	1	NCS2
YNL135C	YNL135C	1	FPR1
YNL136W	YNL136W	1	EAF7
YNL147W	YNL147W	1	LSM7
YNL153C	YNL153C	1	GIM3
YNL154C	YNL154C	1	YCK2
YNL199C	YNL199C	1	GCR2
YNL201C	YNL201C	1	PSY2
YNL215W	YNL215W	1	IES2
YNL224C	YNL224C	1	SQS1
YNL227C	YNL227C	1	JJJ1
YNL229C	YNL229C	1	URE2
YNL233W	YNL233W	1	BNI4
YNL236W	YNL236W	1	SIN4
YNL238W	YNL238W	1	KEX2
YNL246W	YNL246W	1	VPS75
YNL255C	YNL255C	1	GIS2
YNL270C	YNL270C	1	ALP1
YNL271C	YNL271C	1	BNI1
YNL288W	YNL288W	1	CAF40
YNL292W	YNL292W	1	PUS4
YNL294C	YNL294C	1	RIM21
YNL297C	YNL297C	1	MON2
YNL298W	YNL298W	1	CLA4
YNL299W	YNL299W	1	TRF5
YNL307C	YNL307C	1	MCK1
YNL315C	YNL315C	1	ATP11
YNL322C	YNL322C	1	KRE1
YNL323W	YNL323W	1	LEM3
YNR004W	YNR004W	1	SWM2
YNR006W	YNR006W	1	VPS27
YNR010W	YNR010W	1	CSE2
YNR020C	YNR020C	1	ATP23
YNR030W	YNR030W	1	ALG12
YNR031C	YNR031C	1	SSK2
YNR032W	YNR032W	1	PPG1
YNR041C	YNR041C	1	COQ2
YNR051C	YNR051C	1	BRE5
YNR065C	YNR065C	1	YNR065C
YOL001W	YOL001W	1	PHO80
YOL004W	YOL004W	1	SIN3
YOL006C	YOL006C	1	TOP1
YOL009C	YOL009C	1	MDM12
YOL011W	YOL011W	1	PLB3
YOL012C	YOL012C	1	HTZ1
YOL017W	YOL017W	1	ESC8
YOL018C	YOL018C	1	TLG2
YOL020W	YOL020W	1	TAT2
YOL027C	YOL027C	1	MDM38
YOL031C	YOL031C	1	SIL1
YOL041C	YOL041C	1	NOP12
YOL044W	YOL044W	1	PEX15
YOL045W	YOL045W	1	PSK2
YOL049W	YOL049W	1	GSH2
YOL061W	YOL061W	1	PRS5
YOL062C	YOL062C	1	APM4
YOL064C	YOL064C	1	MET22
YOL065C	YOL065C	1	INP54
YOL068C	YOL068C	1	HST1
YOL080C	YOL080C	1	REX4
YOL081W	YOL081W	1	IRA2
YOL093W	YOL093W	1	TRM10
YOL108C	YOL108C	1	INO4
YOL111C	YOL111C	1	MDY2
YOL115W	YOL115W	1	PAP2
YOL116W	YOL116W	1	MSN1
YOR002W	YOR002W	1	ALG6
YOR006C	YOR006C	1	TSR3
YOR014W	YOR014W	1	RTS1
YOR016C	YOR016C	1	ERP4
YOR025W	YOR025W	1	HST3
YOR026W	YOR026W	1	BUB3
YOR027W	YOR027W	1	STI1
YOR030W	YOR030W	1	DFG16
YOR034C	YOR034C	1	AKR2
YOR035C	YOR035C	1	SHE4
YOR039W	YOR039W	1	CKB2
YOR042W	YOR042W	1	CUE5
YOR043W	YOR043W	1	WHI2
YOR058C	YOR058C	1	ASE1
YOR061W	YOR061W	1	CKA2
YOR064C	YOR064C	1	YNG1
YOR065W	YOR065W	1	CYT1
YOR067C	YOR067C	1	ALG8
YOR068C	YOR068C	1	VAM10
YOR069W	YOR069W	1	VPS5
YOR070C	YOR070C	1	GYP1
YOR076C	YOR076C	1	SKI7
YOR078W	YOR078W	1	BUD21
YOR080W	YOR080W	1	DIA2
YOR083W	YOR083W	1	WHI5
YOR085W	YOR085W	1	OST3
YOR089C	YOR089C	1	VPS21
YOR101W	YOR101W	1	RAS1
YOR106W	YOR106W	1	VAM3
YOR109W	YOR109W	1	INP53
YOR112W	YOR112W	1	CEX1
YOR113W	YOR113W	1	AZF1
YOR124C	YOR124C	1	UBP2
YOR127W	YOR127W	1	RGA1
YOR132W	YOR132W	1	VPS17
YOR140W	YOR140W	1	SFL1
YOR154W	YOR154W	1	SLP1
YOR156C	YOR156C	1	NFI1
YOR171C	YOR171C	1	LCB4
YOR179C	YOR179C	1	SYC1
YOR184W	YOR184W	1	SER1
YOR191W	YOR191W	1	ULS1
YOR195W	YOR195W	1	SLK19
YOR213C	YOR213C	1	SAS5
YOR216C	YOR216C	1	RUD3
YOR233W	YOR233W	1	KIN4
YOR265W	YOR265W	1	RBL2
YOR266W	YOR266W	1	PNT1
YOR269W	YOR269W	1	PAC1
YOR275C	YOR275C	1	RIM20
YOR297C	YOR297C	1	TIM18
YOR298C-A	YOR298C-A	1	MBF1
YOR304W	YOR304W	1	ISW2
YOR308C	YOR308C	1	SNU66
YOR311C	YOR311C	1	DGK1
YOR322C	YOR322C	1	LDB19
YOR327C	YOR327C	1	SNC2
YOR330C	YOR330C	1	MIP1
YOR342C	YOR342C	1	YOR342C
YOR344C	YOR344C	1	TYE7
YOR346W	YOR346W	1	REV1
YOR355W	YOR355W	1	GDS1
YOR358W	YOR358W	1	HAP5
YOR360C	YOR360C	1	PDE2
YOR371C	YOR371C	1	GPB1
YPL001W	YPL001W	1	HAT1
YPL008W	YPL008W	1	CHL1
YPL017C	YPL017C	1	IRC15
YPL018W	YPL018W	1	CTF19
YPL022W	YPL022W	1	RAD1
YPL037C	YPL037C	1	EGD1
YPL047W	YPL047W	1	SGF11
YPL051W	YPL051W	1	ARL3
YPL055C	YPL055C	1	LGE1
YPL057C	YPL057C	1	SUR1
YPL068C	YPL068C	1	YPL068C
YPL069C	YPL069C	1	BTS1
YPL072W	YPL072W	1	UBP16
YPL079W	YPL079W	1	RPL21B
YPL086C	YPL086C	1	ELP3
YPL089C	YPL089C	1	RLM1
YPL090C	YPL090C	1	RPS6A
YPL100W	YPL100W	1	ATG21
YPL101W	YPL101W	1	ELP4
YPL106C	YPL106C	1	SSE1
YPL115C	YPL115C	1	BEM3
YPL116W	YPL116W	1	HOS3
YPL120W	YPL120W	1	VPS30
YPL138C	YPL138C	1	SPP1
YPL139C	YPL139C	1	UME1
YPL141C	YPL141C	1	FRK1
YPL150W	YPL150W	1	YPL150W
YPL152W	YPL152W	1	RRD2
YPL155C	YPL155C	1	KIP2
YPL157W	YPL157W	1	TGS1
YPL158C	YPL158C	1	AIM44
YPL161C	YPL161C	1	BEM4
YPL165C	YPL165C	1	SET6
YPL172C	YPL172C	1	COX10
YPL174C	YPL174C	1	NIP100
YPL181W	YPL181W	1	CTI6
YPL183C	YPL183C	1	RTT10
YPL184C	YPL184C	1	MRN1
YPL189W	YPL189W	1	GUP2
YPL195W	YPL195W	1	APL5
YPL212C	YPL212C	1	PUS1
YPL213W	YPL213W	1	LEA1
YPL214C	YPL214C	1	THI6
YPL226W	YPL226W	1	NEW1
YPL227C	YPL227C	1	ALG5
YPL239W	YPL239W	1	YAR1
YPL241C	YPL241C	1	CIN2
YPL253C	YPL253C	1	VIK1
YPL269W	YPL269W	1	KAR9
YPR009W	YPR009W	1	SUT2
YPR018W	YPR018W	1	RLF2
YPR022C	YPR022C	1	YPR022C
YPR023C	YPR023C	1	EAF3
YPR024W	YPR024W	1	YME1
YPR031W	YPR031W	1	NTO1
YPR032W	YPR032W	1	SRO7
YPR043W	YPR043W	1	RPL43A
YPR045C	YPR045C	1	THP3
YPR046W	YPR046W	1	MCM16
YPR051W	YPR051W	1	MAK3
YPR052C	YPR052C	1	NHP6A
YPR054W	YPR054W	1	SMK1
YPR057W	YPR057W	1	BRR1
YPR065W	YPR065W	1	ROX1
YPR066W	YPR066W	1	UBA3
YPR069C	YPR069C	1	SPE3
YPR070W	YPR070W	1	MED1
YPR075C	YPR075C	1	OPY2
YPR084W	YPR084W	1	YPR084W
YPR106W	YPR106W	1	ISR1
YPR119W	1_YPR119W	1	CLB2
YPR119W	2_YPR119W	1	CLB2
YPR120C	1_YPR120C	1	CLB5
YPR120C	2_YPR120C	1	CLB5
YPR129W	YPR129W	1	SCD6
YPR134W	YPR134W	1	MSS18
YPR135W	YPR135W	1	CTF4
YPR152C	YPR152C	1	URN1
YPR164W	YPR164W	1	MMS1
YPR167C	YPR167C	1	MET16
YPR189W	YPR189W	1	SKI3
YKR001C	YKR001C	0	VPS1
