ORF	Gene_uniq	cluster	gene_name
YBR095C	YBR095C	4	RXT2
YBR103W	YBR103W	4	SIF2
YBR175W	YBR175W	4	SWD3
YBR193C	YBR193C_TSQ741	4	MED8
YBR194W	YBR194W	4	AIM4
YBR278W	YBR278W	4	DPB3
YCL011C	YCL011C	4	GBP2
YCR033W	YCR033W	4	SNT1
YDL070W	YDL070W	4	BDF2
YDL074C	YDL074C	4	BRE1
YDL076C	YDL076C	4	RXT3
YDL140C	YDL140C_TSQ804	4	RPO21
YDL204W	YDL204W	4	RTN2
YDR121W	YDR121W	4	DPB4
YDR145W	YDR145W_TSQ515	4	TAF12
YDR159W	YDR159W	4	SAC3
YDR181C	YDR181C	4	SAS4
YDR192C	YDR192C	4	NUP42
YDR207C	YDR207C	4	UME6
YDR289C	YDR289C	4	RTT103
YDR312W	YDR312W	4	SSF2
YDR392W	YDR392W	4	SPT3
YDR443C	YDR443C	4	SSN2
YDR469W	YDR469W	4	SDC1
YER139C	YER139C	4	RTR1
YFL023W	YFL023W	4	BUD27
YGL016W	YGL016W	4	KAP122
YGL043W	YGL043W	4	DST1
YGL058W	YGL058W	4	RAD6
YGL067W	YGL067W	4	NPY1
YGL127C	YGL127C	4	SOH1
YGL151W	YGL151W	4	NUT1
YGL194C	YGL194C	4	HOS2
YGL244W	YGL244W	4	RTF1
YGR071C	YGR071C	4	ENV11
YGR181W	YGR181W	4	TIM13
YGR270W	YGR270W	4	YTA7
YHR041C	YHR041C	4	SRB2
YHR167W	YHR167W	4	THP2
YIL040W	YIL040W	4	APQ12
YIL084C	YIL084C	4	SDS3
YIL112W	YIL112W	4	HOS4
YIL149C	YIL149C	4	MLP2
YJR074W	YJR074W	4	MOG1
YKL068W	YKL068W	4	NUP100
YKL185W	YKL185W	4	ASH1
YKR028W	YKR028W	4	SAP190
YKR029C	YKR029C	4	SET3
YKR062W	YKR062W_TSQ692	4	TFA2
YKR082W	YKR082W	4	NUP133
YKR095W	YKR095W	4	MLP1
YLR015W	YLR015W	4	BRE2
YLR018C	YLR018C	4	POM34
YLR055C	YLR055C	4	SPT8
YLR418C	YLR418C	4	CDC73
YML034W	YML034W	4	SRC1
YML047C	YML047C	4	PRM6
YML062C	YML062C	4	MFT1
YML103C	YML103C	4	NUP188
YML107C	YML107C	4	PML39
YMR111C	YMR111C	4	YMR111C
YMR127C	YMR127C	4	SAS2
YMR129W	YMR129W	4	POM152
YMR219W	YMR219W	4	ESC1
YMR236W	YMR236W_TSQ730	4	TAF9
YMR263W	YMR263W	4	SAP30
YNL097C	YNL097C	4	PHO23
YNL330C	YNL330C	4	RPD3
YNR010W	YNR010W	4	CSE2
YOL004W	YOL004W	4	SIN3
YOL064C	YOL064C	4	MET22
YOL115W	YOL115W	4	PAP2
YOR064C	YOR064C	4	YNG1
YOR083W	YOR083W	4	WHI5
YOR123C	YOR123C	4	LEO1
YOR213C	YOR213C	4	SAS5
YOR355W	YOR355W	4	GDS1
YPL055C	YPL055C	4	LGE1
YPL138C	YPL138C	4	SPP1
YPL139C	YPL139C	4	UME1
YPL181W	YPL181W	4	CTI6
YPR031W	YPR031W	4	NTO1
YPR070W	YPR070W	4	MED1
YPR106W	YPR106W	4	ISR1
YPR167C	YPR167C	4	MET16
YAL010C	YAL010C	3	MDM10
YAL048C	YAL048C	3	GEM1
YAL055W	YAL055W	3	PEX22
YBL021C	YBL021C	3	HAP3
YBR022W	YBR022W	3	POA1
YBR238C	YBR238C	3	YBR238C
YBR274W	YBR274W	3	CHK1
YBR291C	YBR291C	3	CTP1
YCR028C-A	YCR028C-A	3	RIM1
YDL033C	YDL033C	3	SLM3
YDL051W	YDL051W	3	LHP1
YDL065C	YDL065C	3	PEX19
YDL080C	YDL080C	3	THI3
YDL142C	YDL142C	3	CRD1
YDL155W	2_YDL155W	3	CLB3
YDL194W	YDL194W	3	SNF3
YDR005C	YDR005C	3	MAF1
YDR120C	YDR120C	3	TRM1
YDR244W	YDR244W	3	PEX5
YDR255C	YDR255C	3	RMD5
YDR265W	YDR265W	3	PEX10
YDR329C	YDR329C	3	PEX3
YDR393W	YDR393W	3	SHE9
YDR395W	YDR395W	3	SXM1
YDR420W	YDR420W	3	HKR1
YDR422C	YDR422C	3	SIP1
YDR512C	YDR512C	3	EMI1
YEL012W	YEL012W	3	UBC8
YFL036W	YFL036W	3	RPO41
YFR009W	YFR009W	3	GCN20
YGL035C	YGL035C	3	MIG1
YGL153W	YGL153W	3	PEX14
YGL195W	YGL195W	3	GCN1
YGL227W	YGL227W	3	VID30
YGL232W	YGL232W	3	TAN1
YGL237C	YGL237C	3	HAP2
YGR077C	YGR077C	3	PEX8
YGR101W	YGR101W	3	PCP1
YGR108W	2_YGR108W	3	CLB1
YGR133W	YGR133W	3	PEX4
YGR231C	YGR231C	3	PHB2
YGR275W	YGR275W	3	RTT102
YGR284C	YGR284C	3	ERV29
YHL009C	YHL009C	3	YAP3
YHL023C	YHL023C	3	NPR3
YHR009C	YHR009C	3	TDA3
YHR082C	YHR082C	3	KSP1
YHR189W	YHR189W	3	PTH1
YHR194W	YHR194W	3	MDM31
YIL134W	YIL134W	3	FLX1
YIR001C	YIR001C	3	SGN1
YJL210W	YJL210W	3	PEX2
YJR059W	YJR059W	3	PTK2
YKL053C-A	YKL053C-A	3	MDM35
YKL109W	YKL109W	3	HAP4
YKL120W	YKL120W	3	OAC1
YKL197C	YKL197C	3	PEX1
YKL208W	YKL208W	3	CBT1
YKR065C	YKR065C	3	PAM17
YKR093W	YKR093W	3	PTR2
YKR098C	YKR098C	3	UBP11
YLR082C	YLR082C	3	SRL2
YLR091W	YLR091W	3	GEP5
YML057W	YML057W	3	CMP2
YML059C	YML059C	3	NTE1
YML072C	YML072C	3	TCB3
YMR026C	YMR026C	3	PEX12
YMR035W	YMR035W	3	IMP2
YMR058W	YMR058W	3	FET3
YMR282C	YMR282C	3	AEP2
YNL008C	YNL008C	3	ASI3
YNL070W	YNL070W	3	TOM7
YNL116W	YNL116W	3	DMA2
YNL270C	YNL270C	3	ALP1
YNL292W	YNL292W	3	PUS4
YNL315C	YNL315C	3	ATP11
YNR020C	YNR020C	3	ATP23
YNR041C	YNR041C	3	COQ2
YOL009C	YOL009C	3	MDM12
YOL027C	YOL027C	3	MDM38
YOL031C	YOL031C	3	SIL1
YOL032W	YOL032W	3	OPI10
YOL044W	YOL044W	3	PEX15
YOL093W	YOL093W	3	TRM10
YOR065W	YOR065W	3	CYT1
YOR178C	YOR178C	3	GAC1
YOR297C	YOR297C	3	TIM18
YOR330C	YOR330C	3	MIP1
YOR358W	YOR358W	3	HAP5
YPL113C	YPL113C	3	YPL113C
YPL116W	YPL116W	3	HOS3
YPL127C	YPL127C	3	HHO1
YPL172C	YPL172C	3	COX10
YPL183C	YPL183C	3	RTT10
YPL196W	YPL196W	3	OXR1
YPL212C	YPL212C	3	PUS1
YPR024W	YPR024W	3	YME1
YPR119W	1_YPR119W	3	CLB2
YPR134W	YPR134W	3	MSS18
YBL024W	YBL024W	2	NCL1
YBL027W	YBL027W	2	RPL19B
YBR065C	YBR065C	2	ECM2
YBR107C	YBR107C	2	IML3
YBR119W	YBR119W	2	MUD1
YBR186W	YBR186W	2	PCH2
YCL016C	YCL016C	2	DCC1
YCL029C	YCL029C	2	BIK1
YCR065W	YCR065W	2	HCM1
YCR077C	YCR077C	2	PAT1
YCR086W	YCR086W	2	CSM1
YDL093W	YDL093W	2	PMT5
YDR014W	YDR014W	2	RAD61
YDR059C	YDR059C	2	UBC5
YDR099W	YDR099W	2	BMH2
YDR150W	YDR150W	2	NUM1
YDR163W	YDR163W	2	CWC15
YDR183W	YDR183W	2	PLP1
YDR225W	YDR225W	2	HTA1
YDR254W	YDR254W	2	CHL4
YDR304C	YDR304C	2	CPR5
YDR318W	YDR318W	2	MCM21
YDR378C	YDR378C	2	LSM6
YDR424C	YDR424C	2	DYN2
YDR439W	YDR439W	2	LRS4
YDR482C	YDR482C	2	CWC21
YDR488C	YDR488C	2	PAC11
YDR532C	YDR532C	2	KRE28
YEL003W	YEL003W	2	GIM4
YEL003W	YEL003W_DAMP	2	GIM4
YEL061C	YEL061C	2	CIN8
YER016W	YER016W	2	BIM1
YER098W	YER098W	2	UBP9
YER114C	YER114C	2	BOI2
YER120W	YER120W	2	SCS2
YER177W	YER177W	2	BMH1
YGL003C	YGL003C	2	CDH1
YGL029W	YGL029W	2	CGR1
YGL086W	YGL086W	2	MAD1
YGL126W	YGL126W	2	SCS3
YGL174W	YGL174W	2	BUD13
YGL216W	YGL216W	2	KIP3
YGR003W	YGR003W	2	CUL3
YGR078C	YGR078C	2	PAC10
YGR129W	YGR129W	2	SYF2
YGR184C	YGR184C	2	UBR1
YGR188C	YGR188C	2	BUB1
YHR086W	YHR086W	2	NAM8
YHR129C	YHR129C	2	ARP1
YHR156C	YHR156C	2	LIN1
YHR157W	YHR157W	2	REC104
YIL052C	YIL052C	2	RPL34B
YIL090W	YIL090W	2	ICE2
YIR005W	YIR005W	2	IST3
YJL013C	YJL013C	2	MAD3
YJL030W	YJL030W	2	MAD2
YJL090C	YJL090C_DAmP	2	DPB11
YJL124C	YJL124C	2	LSM1
YJR053W	YJR053W	2	BFA1
YJR082C	YJR082C	2	EAF6
YJR084W	YJR084W	2	YJR084W
YJR094C	YJR094C	2	IME1
YJR126C	YJR126C	2	VPS70
YJR135C	YJR135C	2	MCM22
YKL025C	YKL025C	2	PAN3
YKL056C	YKL056C	2	TMA19
YKL074C	YKL074C	2	MUD2
YKL121W	YKL121W	2	DGR2
YKR010C	YKR010C	2	TOF2
YKR054C	YKR054C	2	DYN1
YLL001W	YLL001W	2	DNM1
YLL049W	YLL049W	2	LDB18
YLR423C	YLR423C	2	ATG17
YLR429W	YLR429W	2	CRN1
YLR450W	YLR450W	2	HMG2
YML075C	YML075C	2	HMG1
YML094W	YML094W	2	GIM5
YML124C	YML124C	2	TUB3
YMR055C	YMR055C	2	BUB2
YMR078C	YMR078C	2	CTF18
YMR138W	YMR138W	2	CIN4
YMR198W	YMR198W	2	CIK1
YMR294W	YMR294W	2	JNM1
YMR299C	YMR299C	2	DYN3
YNL136W	YNL136W	2	EAF7
YNL147W	YNL147W	2	LSM7
YNL153C	YNL153C	2	GIM3
YNR004W	YNR004W	2	SWM2
YOL054W	YOL054W	2	PSH1
YOR014W	YOR014W	2	RTS1
YOR026W	YOR026W	2	BUB3
YOR058C	YOR058C	2	ASE1
YOR156C	YOR156C	2	NFI1
YOR165W	YOR165W	2	SEY1
YOR195W	YOR195W	2	SLK19
YOR264W	YOR264W	2	DSE3
YOR265W	YOR265W	2	RBL2
YOR269W	YOR269W	2	PAC1
YOR308C	YOR308C	2	SNU66
YOR311C	YOR311C	2	DGK1
YOR339C	YOR339C	2	UBC11
YOR349W	YOR349W	2	CIN1
YOR371C	YOR371C	2	GPB1
YPL008W	YPL008W	2	CHL1
YPL017C	YPL017C	2	IRC15
YPL018W	YPL018W	2	CTF19
YPL155C	YPL155C	2	KIP2
YPL157W	YPL157W	2	TGS1
YPL174C	YPL174C	2	NIP100
YPL213W	YPL213W	2	LEA1
YPL214C	YPL214C	2	THI6
YPL241C	YPL241C	2	CIN2
YPL253C	YPL253C	2	VIK1
YPL269W	YPL269W	2	KAR9
YPR046W	YPR046W	2	MCM16
YPR057W	YPR057W	2	BRR1
YPR068C	YPR068C	2	HOS1
YPR135W	YPR135W	2	CTF4
YPR141C	YPR141C	2	KAR3
YPR152C	YPR152C	2	URN1
YAL002W	YAL002W	1	VPS8
YAL007C	YAL007C	1	ERP2
YAR002C-A	YAR002C-A	1	ERP1
YBR036C	YBR036C	1	CSG2
YBR132C	YBR132C	1	AGP2
YBR164C	YBR164C	1	ARL1
YBR168W	YBR168W	1	PEX32
YBR288C	YBR288C	1	APM3
YCR044C	YCR044C	1	PER1
YDL006W	YDL006W	1	PTC1
YDL052C	YDL052C	1	SLC1
YDL099W	YDL099W	1	BUG1
YDL100C	YDL100C	1	GET3
YDL115C	YDL115C	1	IWR1
YDL185W	YDL185W	1	VMA1
YDL192W	YDL192W	1	ARF1
YDL226C	YDL226C	1	GCS1
YDR072C	YDR072C	1	IPT1
YDR108W	YDR108W	1	TRS85
YDR126W	YDR126W	1	SWF1
YDR153C	YDR153C	1	ENT5
YDR162C	YDR162C	1	NBP2
YDR202C	YDR202C	1	RAV2
YDR233C	YDR233C	1	RTN1
YDR310C	YDR310C	1	SUM1
YDR358W	YDR358W	1	GGA1
YDR372C	YDR372C	1	VPS74
YEL043W	YEL043W	1	YEL043W
YER031C	YER031C	1	YPT31
YER083C	YER083C	1	GET2
YER151C	YER151C	1	UBP3
YER156C	YER156C	1	YER156C
YFL025C	YFL025C	1	BST1
YGL005C	YGL005C	1	COG7
YGL020C	YGL020C	1	GET1
YGL054C	YGL054C	1	ERV14
YGL197W	YGL197W	1	MDS3
YGR072W	YGR072W	1	UPF3
YGR086C	YGR086C	1	PIL1
YGR089W	YGR089W	1	NNF2
YGR105W	YGR105W	1	VMA21
YGR108W	1_YGR108W	1	CLB1
YGR170W	YGR170W	1	PSD2
YGR261C	YGR261C	1	APL6
YHL020C	YHL020C	1	OPI1
YHR004C	YHR004C	1	NEM1
YHR012W	YHR012W	1	VPS29
YHR077C	YHR077C	1	NMD2
YHR078W	YHR078W	1	YHR078W
YHR108W	YHR108W	1	GGA2
YHR115C	YHR115C	1	DMA1
YIL002C	YIL002C	1	INP51
YIL039W	YIL039W	1	TED1
YIL044C	YIL044C	1	AGE2
YIL076W	YIL076W	1	SEC28
YIL128W	YIL128W	1	MET18
YJL004C	YJL004C	1	SYS1
YJL024C	YJL024C	1	APS3
YJL036W	YJL036W	1	SNX4
YJL053W	YJL053W	1	PEP8
YJL117W	YJL117W	1	PHO86
YJL123C	YJL123C	1	MTC1
YJL154C	YJL154C	1	VPS35
YJR032W	YJR032W	1	CPR7
YJR033C	YJR033C	1	RAV1
YJR040W	YJR040W	1	GEF1
YJR060W	YJR060W	1	CBF1
YJR125C	YJR125C	1	ENT3
YJR134C	YJR134C	1	SGM1
YKL081W	YKL081W	1	TEF4
YKL139W	YKL139W	1	CTK1
YKL166C	YKL166C	1	TPK3
YKL179C	YKL179C	1	COY1
YKL212W	YKL212W	1	SAC1
YKR001C	YKR001C	1	VPS1
YKR019C	YKR019C	1	IRS4
YKR020W	YKR020W	1	VPS51
YKR030W	YKR030W	1	GMH1
YLL019C	YLL019C	1	KNS1
YLL024C	YLL024C	1	SSA2
YLL038C	YLL038C	1	ENT4
YLL040C	YLL040C	1	VPS13
YLR039C	YLR039C	1	RIC1
YLR056W	YLR056W	1	ERG3
YLR083C	YLR083C	1	EMP70
YLR177W	YLR177W	1	YLR177W
YLR181C	YLR181C	1	VTA1
YML012W	YML012W	1	ERV25
YML071C	YML071C	1	COG8
YML097C	YML097C	1	VPS9
YMR004W	YMR004W	1	MVP1
YMR010W	YMR010W	1	YMR010W
YMR054W	YMR054W	1	STV1
YMR080C	YMR080C	1	NAM7
YMR123W	YMR123W	1	PKR1
YMR176W	YMR176W	1	ECM5
YMR186W	YMR186W	1	HSC82
YMR202W	YMR202W	1	ERG2
YMR272C	YMR272C	1	SCS7
YMR274C	YMR274C	1	RCE1
YMR292W	YMR292W	1	GOT1
YNL027W	YNL027W	1	CRZ1
YNL041C	YNL041C	1	COG6
YNL044W	YNL044W	1	YIP3
YNL049C	YNL049C	1	SFB2
YNL051W	YNL051W	1	COG5
YNL064C	YNL064C	1	YDJ1
YNL297C	YNL297C	1	MON2
YNR051C	YNR051C	1	BRE5
YOL017W	YOL017W	1	ESC8
YOL018C	YOL018C	1	TLG2
YOL111C	YOL111C	1	MDY2
YOR027W	YOR027W	1	STI1
YOR068C	YOR068C	1	VAM10
YOR069W	YOR069W	1	VPS5
YOR070C	YOR070C	1	GYP1
YOR089C	YOR089C	1	VPS21
YOR109W	YOR109W	1	INP53
YOR112W	YOR112W	1	CEX1
YOR115C	YOR115C	1	TRS33
YOR132W	YOR132W	1	VPS17
YOR216C	YOR216C	1	RUD3
YOR243C	YOR243C	1	PUS7
YOR327C	YOR327C	1	SNC2
YOR342C	YOR342C	1	YOR342C
YPL051W	YPL051W	1	ARL3
YPL057C	YPL057C	1	SUR1
YPL106C	YPL106C	1	SSE1
YPL120W	YPL120W	1	VPS30
YPL195W	YPL195W	1	APL5
YPR032W	YPR032W	1	SRO7
YPR051W	YPR051W	1	MAK3
YAL019W	YAL019W	0	FUN30
YAL027W	YAL027W	0	SAW1
YBL011W	YBL011W	0	SCT1
YBL081W	YBL081W	0	YBL081W
YBL088C	YBL088C	0	TEL1
YBR025C	YBR025C	0	OLA1
YBR126C	YBR126C	0	TPS1
YBR201W	YBR201W	0	DER1
YBR223C	YBR223C	0	TDP1
YBR273C	YBR273C	0	UBX7
YBR275C	YBR275C	0	RIF1
YCL014W	YCL014W	0	BUD3
YCR034W	YCR034W	0	ELO2
YDL059C	YDL059C	0	RAD59
YDL088C	YDL088C	0	ASM4
YDL089W	YDL089W	0	NUR1
YDL133C-A	YDL133C-A	0	RPL41B
YDL167C	YDL167C	0	NRP1
YDL170W	YDL170W	0	UGA3
YDL175C	YDL175C	0	AIR2
YDL188C	YDL188C	0	PPH22
YDL224C	YDL224C	0	WHI4
YDR057W	YDR057W	0	YOS9
YDR097C	YDR097C	0	MSH6
YDR101C	YDR101C	0	ARX1
YDR131C	YDR131C	0	YDR131C
YDR144C	YDR144C	0	MKC7
YDR171W	YDR171W	0	HSP42
YDR260C	YDR260C	0	SWM1
YDR297W	YDR297W	0	SUR2
YDR359C	YDR359C	0	EAF1
YDR409W	YDR409W	0	SIZ1
YDR421W	YDR421W	0	ARO80
YDR423C	YDR423C	0	CAD1
YDR451C	YDR451C	0	YHP1
YDR466W	YDR466W	0	PKH3
YDR497C	YDR497C	0	ITR1
YER030W	YER030W	0	CHZ1
YER051W	YER051W	0	JHD1
YER088C	YER088C	0	DOT6
YER144C	YER144C	0	UBP5
YER162C	YER162C	0	RAD4
YER166W	YER166W	0	DNF1
YER174C	YER174C	0	GRX4
YFL003C	YFL003C	0	MSH4
YFR036W	YFR036W_TSQ91	0	CDC26
YGL014W	YGL014W	0	PUF4
YGL131C	YGL131C	0	SNT2
YGL253W	YGL253W	0	HXK2
YGR037C	YGR037C	0	ACB1
YGR038W	YGR038W	0	ORM1
YGR081C	YGR081C	0	SLX9
YGR097W	YGR097W	0	ASK10
YGR109C	2_YGR109C	0	CLB6
YGR223C	YGR223C	0	HSV2
YHL003C	YHL003C	0	LAG1
YHL028W	YHL028W	0	WSC4
YHR039C	YHR039C	0	MSC7
YHR081W	YHR081W	0	LRP1
YHR204W	YHR204W	0	MNL1
YIL029C	YIL029C	0	YIL029C
YIL036W	YIL036W	0	CST6
YIL037C	YIL037C	0	PRM2
YIL079C	YIL079C	0	AIR1
YIL105C	YIL105C	0	SLM1
YJL055W	YJL055W	0	YJL055W
YJL103C	YJL103C	0	GSM1
YJL122W	YJL122W	0	ALB1
YJL134W	YJL134W	0	LCB3
YJL149W	YJL149W	0	DAS1
YJR010C-A	YJR010C-A	0	SPC1
YJR054W	YJR054W	0	KCH1
YJR069C	YJR069C	0	HAM1
YJR131W	YJR131W	0	MNS1
YKL149C	YKL149C	0	DBR1
YKL201C	YKL201C	0	MNN4
YKR061W	YKR061W	0	KTR2
YKR096W	YKR096W	0	ESL2
YLR024C	YLR024C	0	UBR2
YLR102C	YLR102C	0	APC9
YLR128W	YLR128W	0	DCN1
YLR131C	YLR131C	0	ACE2
YLR150W	YLR150W	0	STM1
YLR401C	YLR401C	0	DUS3
YML017W	YML017W	0	PSP2
YML048W	YML048W	0	GSF2
YML066C	YML066C	0	SMA2
YML095C	YML095C	0	RAD10
YML108W	YML108W	0	YML108W
YML112W	YML112W	0	CTK3
YML123C	YML123C	0	PHO84
YMR016C	YMR016C	0	SOK2
YMR065W	YMR065W	0	KAR5
YMR100W	YMR100W	0	MUB1
YMR153W	YMR153W	0	NUP53
YMR201C	YMR201C	0	RAD14
YMR280C	YMR280C	0	CAT8
YNL230C	YNL230C	0	ELA1
YNL231C	YNL231C	0	PDR16
YNL323W	YNL323W	0	LEM3
YNR047W	YNR047W	0	FPK1
YOL006C	YOL006C	0	TOP1
YOL045W	YOL045W	0	PSK2
YOL049W	YOL049W	0	GSH2
YOL062C	YOL062C	0	APM4
YOL116W	YOL116W	0	MSN1
YOR001W	YOR001W	0	RRP6
YOR016C	YOR016C	0	ERP4
YOR034C	YOR034C	0	AKR2
YOR047C	YOR047C	0	STD1
YOR140W	YOR140W	0	SFL1
YOR179C	YOR179C	0	SYC1
YOR189W	YOR189W	0	IES4
YOR191W	YOR191W	0	ULS1
YOR284W	YOR284W	0	HUA2
YOR288C	YOR288C	0	MPD1
YOR322C	YOR322C	0	LDB19
YOR344C	YOR344C	0	TYE7
YPL001W	YPL001W	0	HAT1
YPL022W	YPL022W	0	RAD1
YPL069C	YPL069C	0	BTS1
YPL177C	YPL177C	0	CUP9
YPL226W	YPL226W	0	NEW1
YPR022C	YPR022C	0	YPR022C
YPR069C	YPR069C	0	SPE3
YPR084W	YPR084W	0	YPR084W
YPR140W	YPR140W	0	TAZ1
YPR174C	YPR174C	0	YPR174C
