ORF	Gene_uniq	cluster	gene_name
YER151C	YER151C	8	UBP3
YGL020C	YGL020C	8	GET1
YGL126W	YGL126W	8	SCS3
YGR157W	YGR157W	8	CHO2
YGR227W	YGR227W	8	DIE2
YGR284C	YGR284C	8	ERV29
YHR179W	YHR179W	8	OYE2
YIL090W	YIL090W	8	ICE2
YIL128W	YIL128W	8	MET18
YJR073C	YJR073C	8	OPI3
YJR088C	YJR088C	8	EMC2
YJR117W	YJR117W	8	STE24
YKL139W	YKL139W	8	CTK1
YKL207W	YKL207W	8	EMC3
YKL212W	YKL212W	8	SAC1
YLR087C	YLR087C	8	CSF1
YLR421C	YLR421C	8	RPN13
YML055W	YML055W	8	SPC2
YMR022W	YMR022W	8	UBC7
YMR161W	YMR161W	8	HLJ1
YMR214W	YMR214W	8	SCJ1
YMR264W	YMR264W	8	CUE1
YNL027W	YNL027W	8	CRZ1
YNL201C	YNL201C	8	PSY2
YNL219C	YNL219C	8	ALG9
YNL309W	YNL309W	8	STB1
YNR030W	YNR030W	8	ALG12
YNR051C	YNR051C	8	BRE5
YOL013C	YOL013C	8	HRD1
YOL031C	YOL031C	8	SIL1
YOR002W	YOR002W	8	ALG6
YOR067C	YOR067C	8	ALG8
YOR165W	YOR165W	8	SEY1
YOR216C	YOR216C	8	RUD3
YOR311C	YOR311C	8	DGK1
YPL227C	YPL227C	8	ALG5
YPR068C	YPR068C	8	HOS1
YBL047C	YBL047C	7	EDE1
YBL061C	YBL061C	7	SKT5
YBR023C	YBR023C	7	CHS3
YBR288C	YBR288C	7	APM3
YDL006W	YDL006W	7	PTC1
YDL117W	YDL117W	7	CYK3
YDR108W	YDR108W	7	TRS85
YDR126W	YDR126W	7	SWF1
YDR146C	YDR146C	7	SWI5
YDR162C	YDR162C	7	NBP2
YDR202C	YDR202C	7	RAV2
YDR335W	YDR335W	7	MSN5
YER111C	YER111C	7	SWI4
YER149C	YER149C	7	PEA2
YER155C	YER155C	7	BEM2
YGL005C	YGL005C	7	COG7
YGR229C	YGR229C	7	SMI1
YGR261C	YGR261C	7	APL6
YHR012W	YHR012W	7	VPS29
YHR142W	YHR142W	7	CHS7
YIR003W	YIR003W	7	AIM21
YJL020C	YJL020C	7	BBC1
YJL024C	YJL024C	7	APS3
YJL053W	YJL053W	7	PEP8
YJL099W	YJL099W	7	CHS6
YJL154C	YJL154C	7	VPS35
YJR033C	YJR033C	7	RAV1
YJR118C	YJR118C	7	ILM1
YKL079W	YKL079W	7	SMY1
YKR001C	YKR001C	7	VPS1
YKR019C	YKR019C	7	IRS4
YKR020W	YKR020W	7	VPS51
YKR042W	YKR042W	7	UTH1
YLL021W	YLL021W	7	SPA2
YLL040C	YLL040C	7	VPS13
YLL043W	YLL043W	7	FPS1
YLR039C	YLR039C	7	RIC1
YLR056W	YLR056W	7	ERG3
YLR110C	YLR110C	7	CCW12
YML071C	YML071C	7	COG8
YML117W	YML117W	7	NAB6
YMR004W	YMR004W	7	MVP1
YMR123W	YMR123W	7	PKR1
YNL041C	YNL041C	7	COG6
YNL051W	YNL051W	7	COG5
YNL079C	YNL079C	7	TPM1
YNL233W	YNL233W	7	BNI4
YNL271C	YNL271C	7	BNI1
YNL298W	YNL298W	7	CLA4
YOL003C	YOL003C	7	PFA4
YOL018C	YOL018C	7	TLG2
YOR068C	YOR068C	7	VAM10
YOR069W	YOR069W	7	VPS5
YOR070C	YOR070C	7	GYP1
YOR127W	YOR127W	7	RGA1
YOR132W	YOR132W	7	VPS17
YOR327C	YOR327C	7	SNC2
YPL115C	YPL115C	7	BEM3
YPL120W	YPL120W	7	VPS30
YPL158C	YPL158C	7	AIM44
YPL161C	YPL161C	7	BEM4
YPL195W	YPL195W	7	APL5
YPR032W	YPR032W	7	SRO7
YBL011W	YBL011W	6	SCT1
YBL066C	YBL066C	6	SEF1
YBR041W	YBR041W	6	FAT1
YBR272C	YBR272C	6	HSM3
YBR295W	YBR295W	6	PCA1
YCL033C	YCL033C	6	MXR2
YCL036W	YCL036W	6	GFD2
YCL056C	YCL056C	6	PEX34
YCR019W	YCR019W	6	MAK32
YCR020C	YCR020C	6	PET18
YCR026C	YCR026C	6	NPP1
YCR034W	YCR034W	6	ELO2
YCR036W	YCR036W	6	RBK1
YCR066W	YCR066W	6	RAD18
YDL048C	YDL048C	6	STP4
YDL126C	YDL126C_TSQ208	6	CDC48
YDL126C	YDL126C_TSQ209	6	CDC48
YDL204W	YDL204W	6	RTN2
YDL230W	YDL230W	6	PTP1
YDR061W	YDR061W	6	YDR061W
YDR266C	YDR266C	6	HEL2
YDR393W	YDR393W	6	SHE9
YDR423C	YDR423C	6	CAD1
YDR451C	YDR451C	6	YHP1
YFR031C-A	YFR031C-A	6	RPL2A
YGL141W	YGL141W	6	HUL5
YGR037C	YGR037C	6	ACB1
YGR071C	YGR071C	6	ENV11
YGR101W	YGR101W	6	PCP1
YGR108W	2_YGR108W	6	CLB1
YGR109C	1_YGR109C	6	CLB6
YGR135W	YGR135W	6	PRE9
YGR197C	YGR197C	6	SNG1
YHR082C	YHR082C	6	KSP1
YIL159W	YIL159W	6	BNR1
YJL098W	YJL098W	6	SAP185
YJR119C	YJR119C	6	JHD2
YKL120W	YKL120W	6	OAC1
YKL185W	YKL185W	6	ASH1
YKL206C	YKL206C	6	ADD66
YLR021W	YLR021W	6	IRC25
YLR032W	YLR032W	6	RAD5
YML017W	YML017W	6	PSP2
YML029W	YML029W	6	USA1
YML038C	YML038C	6	YMD8
YMR067C	YMR067C	6	UBX4
YMR202W	YMR202W	6	ERG2
YMR205C	YMR205C	6	PFK2
YMR255W	YMR255W	6	GFD1
YNL070W	YNL070W	6	TOM7
YNL116W	YNL116W	6	DMA2
YNL253W	YNL253W	6	TEX1
YNL323W	YNL323W	6	LEM3
YNR065C	YNR065C	6	YNR065C
YOL027C	YOL027C	6	MDM38
YOL065C	YOL065C	6	INP54
YOR178C	YOR178C	6	GAC1
YOR284W	YOR284W	6	HUA2
YOR288C	YOR288C	6	MPD1
YPL072W	YPL072W	6	UBP16
YPL127C	YPL127C	6	HHO1
YPL144W	YPL144W	6	POC4
YPL196W	YPL196W	6	OXR1
YPR106W	YPR106W	6	ISR1
YAL013W	YAL013W	5	DEP1
YAR003W	YAR003W	5	SWD1
YBL052C	YBL052C	5	SAS3
YBR095C	YBR095C	5	RXT2
YBR126C	YBR126C	5	TPS1
YBR175W	YBR175W	5	SWD3
YBR238C	YBR238C	5	YBR238C
YDL002C	YDL002C	5	NHP10
YDL070W	YDL070W	5	BDF2
YDL074C	YDL074C	5	BRE1
YDL185W	YDL185W	5	VMA1
YDR207C	YDR207C	5	UME6
YDR289C	YDR289C	5	RTT103
YDR392W	YDR392W	5	SPT3
YDR469W	YDR469W	5	SDC1
YEL003W	YEL003W	5	GIM4
YEL003W	YEL003W_DAMP	5	GIM4
YER092W	YER092W	5	IES5
YFL013C	YFL013C	5	IES1
YGL058W	YGL058W	5	RAD6
YGL133W	YGL133W	5	ITC1
YGL244W	YGL244W	5	RTF1
YGL253W	YGL253W	5	HXK2
YGR078C	YGR078C	5	PAC10
YGR105W	YGR105W	5	VMA21
YIL040W	YIL040W	5	APQ12
YIL084C	YIL084C	5	SDS3
YJL090C	YJL090C_DAmP	5	DPB11
YJR082C	YJR082C	5	EAF6
YJR094C	YJR094C	5	IME1
YKL032C	YKL032C	5	IXR1
YKL081W	YKL081W	5	TEF4
YKR096W	YKR096W	5	ESL2
YLL045C	YLL045C	5	RPL8B
YLR015W	YLR015W	5	BRE2
YLR055C	YLR055C	5	SPT8
YLR418C	YLR418C	5	CDC73
YML048W	YML048W	5	GSF2
YML094W	YML094W	5	GIM5
YML124C	YML124C	5	TUB3
YML128C	YML128C	5	MSC1
YMR054W	YMR054W	5	STV1
YMR058W	YMR058W	5	FET3
YMR179W	YMR179W	5	SPT21
YMR263W	YMR263W	5	SAP30
YNL064C	YNL064C	5	YDJ1
YNL097C	YNL097C	5	PHO23
YNL136W	YNL136W	5	EAF7
YNL153C	YNL153C	5	GIM3
YNL197C	YNL197C	5	WHI3
YNL215W	YNL215W	5	IES2
YNL330C	YNL330C	5	RPD3
YOL004W	YOL004W	5	SIN3
YOL064C	YOL064C	5	MET22
YOL115W	YOL115W	5	PAP2
YOR006C	YOR006C	5	TSR3
YOR064C	YOR064C	5	YNG1
YOR123C	YOR123C	5	LEO1
YOR171C	YOR171C	5	LCB4
YOR304W	YOR304W	5	ISW2
YPL055C	YPL055C	5	LGE1
YPL106C	YPL106C	5	SSE1
YPL139C	YPL139C	5	UME1
YPL177C	YPL177C	5	CUP9
YPL181W	YPL181W	5	CTI6
YPR031W	YPR031W	5	NTO1
YAL021C	YAL021C_DAMP	4	CCR4
YBR034C	YBR034C	4	HMT1
YBR107C	YBR107C	4	IML3
YBR114W	YBR114W	4	RAD16
YBR150C	YBR150C	4	TBS1
YBR162W-A	YBR162W-A	4	YSY6
YCL011C	YCL011C	4	GBP2
YCL029C	YCL029C	4	BIK1
YCR082W	YCR082W	4	AHC2
YDL167C	YDL167C	4	NRP1
YDL192W	YDL192W	4	ARF1
YDL194W	YDL194W	4	SNF3
YDR069C	YDR069C_DAMP	4	DOA4
YDR150W	YDR150W	4	NUM1
YDR254W	YDR254W	4	CHL4
YDR294C	YDR294C	4	DPL1
YDR318W	YDR318W	4	MCM21
YDR388W	YDR388W_DAMP	4	RVS167
YDR424C	YDR424C	4	DYN2
YDR488C	YDR488C	4	PAC11
YER177W	YER177W	4	BMH1
YFR036W	YFR036W_TSQ91	4	CDC26
YGL086W	YGL086W	4	MAD1
YGL255W	YGL255W	4	ZRT1
YGR086C	YGR086C	4	PIL1
YGR134W	YGR134W	4	CAF130
YGR188C	YGR188C	4	BUB1
YHR034C	YHR034C	4	PIH1
YHR129C	YHR129C	4	ARP1
YIL002C	YIL002C	4	INP51
YJL013C	YJL013C	4	MAD3
YJL030W	YJL030W	4	MAD2
YJL103C	YJL103C	4	GSM1
YJL149W	YJL149W	4	DAS1
YJR126C	YJR126C	4	VPS70
YJR135C	YJR135C	4	MCM22
YKL025C	YKL025C	4	PAN3
YKL056C	YKL056C	4	TMA19
YKR054C	YKR054C	4	DYN1
YLL049W	YLL049W	4	LDB18
YLR102C	YLR102C	4	APC9
YML066C	YML066C	4	SMA2
YML112W	YML112W	4	CTK3
YML123C	YML123C	4	PHO84
YMR133W	YMR133W	4	REC114
YMR138W	YMR138W	4	CIN4
YMR266W	YMR266W	4	RSN1
YMR294W	YMR294W	4	JNM1
YMR299C	YMR299C	4	DYN3
YNL001W	YNL001W	4	DOM34
YNL098C	YNL098C	4	RAS2
YNR072W	YNR072W	4	HXT17
YOL054W	YOL054W	4	PSH1
YOR014W	YOR014W	4	RTS1
YOR023C	YOR023C	4	AHC1
YOR026W	YOR026W	4	BUB3
YOR124C	YOR124C	4	UBP2
YOR195W	YOR195W	4	SLK19
YOR264W	YOR264W	4	DSE3
YOR265W	YOR265W	4	RBL2
YOR269W	YOR269W	4	PAC1
YPL017C	YPL017C	4	IRC15
YPL018W	YPL018W	4	CTF19
YPL113C	YPL113C	4	YPL113C
YPL155C	YPL155C	4	KIP2
YPL174C	YPL174C	4	NIP100
YPL253C	YPL253C	4	VIK1
YPR022C	YPR022C	4	YPR022C
YPR046W	YPR046W	4	MCM16
YPR063C	YPR063C	4	YPR063C
YBL024W	YBL024W	3	NCL1
YBL085W	YBL085W	3	BOI1
YBL087C	YBL087C	3	RPL23A
YBR131W	YBR131W	3	CCZ1
YBR181C	YBR181C	3	RPS6B
YBR270C	YBR270C	3	BIT2
YCR031C	YCR031C	3	RPS14A
YCR065W	YCR065W	3	HCM1
YDL061C	YDL061C	3	RPS29B
YDL077C	YDL077C	3	VAM6
YDL082W	YDL082W	3	RPL13A
YDL130W	YDL130W	3	RPP1B
YDL136W	YDL136W	3	RPL35B
YDL191W	YDL191W	3	RPL35A
YDR080W	YDR080W	3	VPS41
YDR083W	YDR083W	3	RRP8
YDR174W	YDR174W	3	HMO1
YDR183W	YDR183W	3	PLP1
YDR382W	YDR382W	3	RPP2B
YDR496C	YDR496C	3	PUF6
YEL061C	YEL061C	3	CIN8
YER002W	YER002W	3	NOP16
YER016W	YER016W	3	BIM1
YER098W	YER098W	3	UBP9
YER114C	YER114C	3	BOI2
YFR019W	YFR019W	3	FAB1
YFR041C	YFR041C	3	ERJ5
YGL031C	YGL031C	3	RPL24A
YGL078C	YGL078C	3	DBP3
YGL124C	YGL124C	3	MON1
YGL147C	YGL147C	3	RPL9A
YGL212W	YGL212W	3	VAM7
YGL216W	YGL216W	3	KIP3
YGR054W	YGR054W	3	YGR054W
YGR085C	YGR085C	3	RPL11B
YGR118W	YGR118W	3	RPS23A
YGR174C	YGR174C	3	CBP4
YGR214W	YGR214W	3	RPS0A
YHL033C	YHL033C	3	RPL8A
YHR021C	YHR021C	3	RPS27B
YHR066W	YHR066W	3	SSF1
YHR081W	YHR081W	3	LRP1
YHR203C	YHR203C	3	RPS4B
YIL079C	YIL079C	3	AIR1
YIL133C	YIL133C	3	RPL16A
YJL136C	YJL136C	3	RPS21B
YJL138C	YJL138C	3	TIF2
YJL177W	YJL177W	3	RPL17B
YJR053W	YJR053W	3	BFA1
YKL009W	YKL009W	3	MRT4
YKR024C	YKR024C	3	DBP7
YKR059W	YKR059W	3	TIF1
YKR092C	YKR092C	3	SRP40
YKR099W	YKR099W	3	BAS1
YLL001W	YLL001W	3	DNM1
YLR096W	YLR096W	3	KIN2
YML001W	YML001W	3	YPT7
YML063W	YML063W	3	RPS1B
YMR055C	YMR055C	3	BUB2
YMR065W	YMR065W	3	KAR5
YMR143W	YMR143W	3	RPS16A
YMR172W	YMR172W	3	HOT1
YMR209C	YMR209C	3	YMR209C
YMR230W	YMR230W	3	RPS10B
YMR269W	YMR269W	3	TMA23
YNL135C	YNL135C	3	FPR1
YNL227C	YNL227C	3	JJJ1
YNL302C	YNL302C	3	RPS19B
YOL041C	YOL041C	3	NOP12
YOL061W	YOL061W	3	PRS5
YOR001W	YOR001W	3	RRP6
YOR058C	YOR058C	3	ASE1
YOR078W	YOR078W	3	BUD21
YOR106W	YOR106W	3	VAM3
YOR233W	YOR233W	3	KIN4
YOR349W	YOR349W	3	CIN1
YPL079W	YPL079W	3	RPL21B
YPL090C	YPL090C	3	RPS6A
YPL119C	YPL119C	3	DBP1
YPL141C	YPL141C	3	FRK1
YPL239W	YPL239W	3	YAR1
YPL241C	YPL241C	3	CIN2
YPL269W	YPL269W	3	KAR9
YAL053W	YAL053W	2	FLC2
YAL055W	YAL055W	2	PEX22
YBL086C	YBL086C	2	YBL086C
YBR186W	YBR186W	2	PCH2
YBR223C	YBR223C	2	TDP1
YBR245C	YBR245C	2	ISW1
YBR260C	YBR260C	2	RGD1
YCL010C	YCL010C	2	SGF29
YDL051W	YDL051W	2	LHP1
YDL065C	YDL065C	2	PEX19
YDL203C	YDL203C	2	ACK1
YDR005C	YDR005C	2	MAF1
YDR059C	YDR059C	2	UBC5
YDR120C	YDR120C	2	TRM1
YDR127W	YDR127W	2	ARO1
YDR163W	YDR163W	2	CWC15
YDR191W	YDR191W	2	HST4
YDR221W	YDR221W	2	GTB1
YDR244W	YDR244W	2	PEX5
YDR265W	YDR265W	2	PEX10
YDR329C	YDR329C	2	PEX3
YDR330W	YDR330W	2	UBX5
YDR395W	YDR395W	2	SXM1
YDR463W	YDR463W	2	STP1
YER030W	YER030W	2	CHZ1
YER051W	YER051W	2	JHD1
YER064C	YER064C	2	VHR2
YER164W	YER164W	2	CHD1
YFL011W	YFL011W	2	HXT10
YGL028C	YGL028C	2	SCW11
YGL131C	YGL131C	2	SNT2
YGL153W	YGL153W	2	PEX14
YGL203C	YGL203C	2	KEX1
YGL232W	YGL232W	2	TAN1
YGR077C	YGR077C	2	PEX8
YGR123C	YGR123C	2	PPT1
YGR133W	YGR133W	2	PEX4
YGR196C	YGR196C	2	FYV8
YGR217W	YGR217W	2	CCH1
YHR030C	YHR030C	2	SLT2
YHR156C	YHR156C	2	LIN1
YHR157W	YHR157W	2	REC104
YIR023W	YIR023W	2	DAL81
YJL048C	YJL048C	2	UBX6
YJL055W	YJL055W	2	YJL055W
YJL095W	YJL095W	2	BCK1
YJL105W	YJL105W	2	SET4
YJL187C	YJL187C	2	SWE1
YJL210W	YJL210W	2	PEX2
YJR036C	YJR036C	2	HUL4
YJR052W	YJR052W	2	RAD7
YKL090W	YKL090W	2	CUE2
YKL197C	YKL197C	2	PEX1
YKL201C	YKL201C	2	MNN4
YKR043C	YKR043C	2	SHB17
YKR061W	YKR061W	2	KTR2
YKR072C	YKR072C	2	SIS2
YKR103W	YKR103W	2	NFT1
YLR083C	YLR083C	2	EMP70
YLR095C	YLR095C	2	IOC2
YMR026C	YMR026C	2	PEX12
YMR035W	YMR035W	2	IMP2
YMR176W	YMR176W	2	ECM5
YMR216C	YMR216C	2	SKY1
YNL008C	YNL008C	2	ASI3
YNL291C	YNL291C	2	MID1
YNL292W	YNL292W	2	PUS4
YOL011W	YOL011W	2	PLB3
YOL032W	YOL032W	2	OPI10
YOL044W	YOL044W	2	PEX15
YOL049W	YOL049W	2	GSH2
YOL068C	YOL068C	2	HST1
YOL093W	YOL093W	2	TRM10
YOR156C	YOR156C	2	NFI1
YOR191W	YOR191W	2	ULS1
YPL001W	YPL001W	2	HAT1
YPL089C	YPL089C	2	RLM1
YPL116W	YPL116W	2	HOS3
YPL150W	YPL150W	2	YPL150W
YPL183C	YPL183C	2	RTT10
YPL212C	YPL212C	2	PUS1
YPR120C	2_YPR120C	2	CLB5
YPR174C	YPR174C	2	YPR174C
YBL032W	YBL032W	1	HEK2
YBR065C	YBR065C	1	ECM2
YBR094W	YBR094W	1	PBY1
YBR098W	YBR098W	1	MMS4
YBR119W	YBR119W	1	MUD1
YBR193C	YBR193C_TSQ741	1	MED8
YBR195C	YBR195C	1	MSI1
YBR201W	YBR201W	1	DER1
YBR228W	YBR228W	1	SLX1
YBR273C	YBR273C	1	UBX7
YBR275C	YBR275C	1	RIF1
YCL014W	YCL014W	1	BUD3
YCL061C	YCL061C	1	MRC1
YDL093W	YDL093W	1	PMT5
YDL133C-A	YDL133C-A	1	RPL41B
YDL140C	YDL140C_TSQ804	1	RPO21
YDL170W	YDL170W	1	UGA3
YDL175C	YDL175C	1	AIR2
YDL188C	YDL188C	1	PPH22
YDR004W	YDR004W	1	RAD57
YDR076W	YDR076W	1	RAD55
YDR145W	YDR145W_TSQ515	1	TAF12
YDR217C	YDR217C	1	RAD9
YDR279W	YDR279W	1	RNH202
YDR315C	YDR315C	1	IPK1
YDR363W	YDR363W	1	ESC2
YDR369C	YDR369C	1	XRS2
YDR386W	YDR386W	1	MUS81
YDR482C	YDR482C	1	CWC21
YDR497C	YDR497C	1	ITR1
YER095W	YER095W	1	RAD51
YER173W	YER173W	1	RAD24
YFL036W	YFL036W	1	RPO41
YFR013W	YFR013W	1	IOC3
YGL127C	YGL127C	1	SOH1
YGL163C	YGL163C	1	RAD54
YGL174W	YGL174W	1	BUD13
YGL175C	YGL175C	1	SAE2
YGR108W	1_YGR108W	1	CLB1
YGR129W	YGR129W	1	SYF2
YGR231C	YGR231C	1	PHB2
YHR031C	YHR031C	1	RRM3
YHR039C	YHR039C	1	MSC7
YHR041C	YHR041C	1	SRB2
YHR086W	YHR086W	1	NAM8
YHR134W	YHR134W	1	WSS1
YHR154W	YHR154W	1	RTT107
YIR005W	YIR005W	1	IST3
YJL047C	YJL047C	1	RTT101
YJL092W	YJL092W	1	SRS2
YJR043C	YJR043C	1	POL32
YJR084W	YJR084W	1	YJR084W
YKL053C-A	YKL053C-A	1	MDM35
YKL074C	YKL074C	1	MUD2
YKL113C	YKL113C	1	RAD27
YKR062W	YKR062W_TSQ692	1	TFA2
YLL002W	YLL002W	1	RTT109
YLR091W	YLR091W	1	GEP5
YLR131C	YLR131C	1	ACE2
YLR135W	YLR135W	1	SLX4
YLR154C	YLR154C	1	RNH203
YLR410W	YLR410W	1	VIP1
YML032C	YML032C	1	RAD52
YML050W	YML050W	1	AIM32
YML102W	YML102W	1	CAC2
YMR048W	YMR048W	1	CSM3
YMR106C	YMR106C	1	YKU80
YMR190C	YMR190C	1	SGS1
YMR224C	YMR224C	1	MRE11
YMR247C	YMR247C	1	RKR1
YNL072W	YNL072W	1	RNH201
YNL082W	YNL082W	1	PMS1
YNL230C	YNL230C	1	ELA1
YNL231C	YNL231C	1	PDR16
YNL273W	YNL273W	1	TOF1
YNR004W	YNR004W	1	SWM2
YOL017W	YOL017W	1	ESC8
YOR025W	YOR025W	1	HST3
YOR033C	YOR033C	1	EXO1
YOR080W	YOR080W	1	DIA2
YOR144C	YOR144C	1	ELG1
YOR209C	YOR209C	1	NPT1
YOR308C	YOR308C	1	SNU66
YOR330C	YOR330C	1	MIP1
YOR339C	YOR339C	1	UBC11
YOR368W	YOR368W	1	RAD17
YPL157W	YPL157W	1	TGS1
YPL194W	YPL194W	1	DDC1
YPL213W	YPL213W	1	LEA1
YPL214C	YPL214C	1	THI6
YPR018W	YPR018W	1	RLF2
YPR024W	YPR024W	1	YME1
YPR057W	YPR057W	1	BRR1
YPR152C	YPR152C	1	URN1
YPR164W	YPR164W	1	MMS1
