cluster	ORF	gene_name
cytoskeleton and microtubules	YER155C	BEM2
cytoskeleton and microtubules	YER174C	GRX4
cytoskeleton and microtubules	YER177W	BMH1
cytoskeleton and microtubules	YFR013W	IOC3
cytoskeleton and microtubules	YGL003C	CDH1
cytoskeleton and microtubules	YGL054C	ERV14
cytoskeleton and microtubules	YGL060W	YBP2
cytoskeleton and microtubules	YGL086W	MAD1
cytoskeleton and microtubules	YGL127C	SOH1
cytoskeleton and microtubules	YGL174W	BUD13
cytoskeleton and microtubules	YGL216W	KIP3
cytoskeleton and microtubules	YGR058W	PEF1
cytoskeleton and microtubules	YGR078C	PAC10
cytoskeleton and microtubules	YGR092W	DBF2
cytoskeleton and microtubules	YGR108W	CLB1
cytoskeleton and microtubules	YGR188C	BUB1
cytoskeleton and microtubules	YGR200C	ELP2
cytoskeleton and microtubules	YGR275W	RTT102
cytoskeleton and microtubules	YHL027W	RIM101
cytoskeleton and microtubules	YHR030C	SLT2
cytoskeleton and microtubules	YHR114W	BZZ1
cytoskeleton and microtubules	YHR115C	DMA1
cytoskeleton and microtubules	YHR129C	ARP1
cytoskeleton and microtubules	YHR158C	KEL1
cytoskeleton and microtubules	YIL090W	ICE2
cytoskeleton and microtubules	YIL095W	PRK1
cytoskeleton and microtubules	YIL105C	SLM1
cytoskeleton and microtubules	YIL138C	TPM2
cytoskeleton and microtubules	YIL149C	MLP2
cytoskeleton and microtubules	YIL153W	RRD1
cytoskeleton and microtubules	YIL159W	BNR1
cytoskeleton and microtubules	YIR003W	AIM21
cytoskeleton and microtubules	YJL013C	MAD3
cytoskeleton and microtubules	YJL020C	BBC1
cytoskeleton and microtubules	YJL030W	MAD2
cytoskeleton and microtubules	YJL128C	PBS2
cytoskeleton and microtubules	YJL187C	SWE1
cytoskeleton and microtubules	YJR053W	BFA1
cytoskeleton and microtubules	YJR060W	CBF1
cytoskeleton and microtubules	YJR070C	LIA1
cytoskeleton and microtubules	YJR090C	GRR1
cytoskeleton and microtubules	YJR125C	ENT3
cytoskeleton and microtubules	YJR135C	MCM22
cytoskeleton and microtubules	YKL007W	CAP1
cytoskeleton and microtubules	YKL048C	ELM1
cytoskeleton and microtubules	YKL092C	BUD2
cytoskeleton and microtubules	YKL101W	HSL1
cytoskeleton and microtubules	YKR001C	VPS1
cytoskeleton and microtubules	YKR048C	NAP1
cytoskeleton and microtubules	YKR054C	DYN1
cytoskeleton and microtubules	YKR055W	RHO4
cytoskeleton and microtubules	YKR095W	MLP1
cytoskeleton and microtubules	YLL021W	SPA2
cytoskeleton and microtubules	YLL038C	ENT4
cytoskeleton and microtubules	YLL049W	LDB18
cytoskeleton and microtubules	YLR006C	SSK1
cytoskeleton and microtubules	YLR018C	POM34
cytoskeleton and microtubules	YLR429W	CRN1
cytoskeleton and microtubules	YML034W	SRC1
cytoskeleton and microtubules	YML094W	GIM5
cytoskeleton and microtubules	YML124C	TUB3
cytoskeleton and microtubules	YMR048W	CSM3
cytoskeleton and microtubules	YMR055C	BUB2
cytoskeleton and microtubules	YMR068W	AVO2
cytoskeleton and microtubules	YMR078C	CTF18
cytoskeleton and microtubules	YMR092C	AIP1
cytoskeleton and microtubules	YMR109W	MYO5
cytoskeleton and microtubules	YMR129W	POM152
cytoskeleton and microtubules	YMR190C	SGS1
cytoskeleton and microtubules	YMR198W	CIK1
cytoskeleton and microtubules	YMR294W	JNM1
cytoskeleton and microtubules	YMR299C	DYN3
cytoskeleton and microtubules	YNL031C	HHT2
cytoskeleton and microtubules	YNL032W	SIW14
cytoskeleton and microtubules	YNL079C	TPM1
cytoskeleton and microtubules	YNL106C	INP52
cytoskeleton and microtubules	YNL116W	DMA2
cytoskeleton and microtubules	YNL153C	GIM3
cytoskeleton and microtubules	YNL233W	BNI4
cytoskeleton and microtubules	YNL271C	BNI1
cytoskeleton and microtubules	YNL273W	TOF1
cytoskeleton and microtubules	YNL298W	CLA4
cytoskeleton and microtubules	YNL307C	MCK1
cytoskeleton and microtubules	YNR031C	SSK2
cytoskeleton and microtubules	YOL006C	TOP1
cytoskeleton and microtubules	YOL017W	ESC8
cytoskeleton and microtubules	YOR008C	SLG1
cytoskeleton and microtubules	YOR014W	RTS1
cytoskeleton and microtubules	YOR026W	BUB3
cytoskeleton and microtubules	YOR035C	SHE4
cytoskeleton and microtubules	YOR043W	WHI2
cytoskeleton and microtubules	YOR058C	ASE1
cytoskeleton and microtubules	YOR109W	INP53
cytoskeleton and microtubules	YOR127W	RGA1
cytoskeleton and microtubules	YOR144C	ELG1
cytoskeleton and microtubules	YOR156C	NFI1
cytoskeleton and microtubules	YOR178C	GAC1
cytoskeleton and microtubules	YOR195W	SLK19
cytoskeleton and microtubules	YOR233W	KIN4
cytoskeleton and microtubules	YOR265W	RBL2
cytoskeleton and microtubules	YOR269W	PAC1
cytoskeleton and microtubules	YOR349W	CIN1
cytoskeleton and microtubules	YPL008W	CHL1
cytoskeleton and microtubules	YPL017C	IRC15
cytoskeleton and microtubules	YPL018W	CTF19
cytoskeleton and microtubules	YPL024W	RMI1
cytoskeleton and microtubules	YPL115C	BEM3
cytoskeleton and microtubules	YPL152W	RRD2
cytoskeleton and microtubules	YPL155C	KIP2
cytoskeleton and microtubules	YPL158C	AIM44
cytoskeleton and microtubules	YPL161C	BEM4
cytoskeleton and microtubules	YPL174C	NIP100
cytoskeleton and microtubules	YPL192C	PRM3
cytoskeleton and microtubules	YPL253C	VIK1
cytoskeleton and microtubules	YPL269W	KAR9
cytoskeleton and microtubules	YPR046W	MCM16
cytoskeleton and microtubules	YPR093C	ASR1
cytoskeleton and microtubules	YPR119W	CLB2
cytoskeleton and microtubules	YPR120C	CLB5
cytoskeleton and microtubules	YPR135W	CTF4
cytoskeleton and microtubules	YPR141C	KAR3
cytoskeleton and microtubules	YPR174C	YPR174C
cell cycle	YAL021C	CCR4
cell cycle	YAL024C	LTE1
cell cycle	YAL040C	CLN3
cell cycle	YAR014C	BUD14
cell cycle	YAR018C	KIN3
cell cycle	YBL046W	PSY4
cell cycle	YBL047C	EDE1
cell cycle	YBL051C	PIN4
cell cycle	YBL058W	SHP1
cell cycle	YBL079W	NUP170
cell cycle	YBR009C	HHF1
cell cycle	YBR010W	HHT1
cell cycle	YBR023C	CHS3
cell cycle	YBR057C	MUM2
cell cycle	YBR073W	RDH54
cell cycle	YBR098W	MMS4
cell cycle	YBR103W	SIF2
cell cycle	YBR107C	IML3
cell cycle	YBR156C	SLI15
cell cycle	YBR175W	SWD3
cell cycle	YBR186W	PCH2
cell cycle	YBR215W	HPC2
cell cycle	YBR245C	ISW1
cell cycle	YBR274W	CHK1
cell cycle	YBR289W	SNF5
cell cycle	YCL014W	BUD3
cell cycle	YCL016C	DCC1
cell cycle	YCL029C	BIK1
cell cycle	YCL061C	MRC1
cell cycle	YCR008W	SAT4
cell cycle	YCR063W	BUD31
cell cycle	YCR077C	PAT1
cell cycle	YCR086W	CSM1
cell cycle	YDL002C	NHP10
cell cycle	YDL056W	MBP1
cell cycle	YDL059C	RAD59
cell cycle	YDL074C	BRE1
cell cycle	YDL083C	RPS16B
cell cycle	YDL089W	NUR1
cell cycle	YDL117W	CYK3
cell cycle	YDL134C	PPH21
cell cycle	YDL155W	CLB3
cell cycle	YDL188C	PPH22
cell cycle	YDL194W	SNF3
cell cycle	YDR004W	RAD57
cell cycle	YDR014W	RAD61
cell cycle	YDR075W	PPH3
cell cycle	YDR076W	RAD55
cell cycle	YDR097C	MSH6
cell cycle	YDR099W	BMH2
cell cycle	YDR108W	TRS85
cell cycle	YDR126W	SWF1
cell cycle	YDR146C	SWI5
cell cycle	YDR155C	CPR1
cell cycle	YDR159W	SAC3
cell cycle	YDR207C	UME6
cell cycle	YDR217C	RAD9
cell cycle	YDR245W	MNN10
cell cycle	YDR254W	CHL4
cell cycle	YDR260C	SWM1
cell cycle	YDR318W	MCM21
cell cycle	YDR363W	ESC2
cell cycle	YDR363W-A	SEM1
cell cycle	YDR369C	XRS2
cell cycle	YDR386W	MUS81
cell cycle	YDR409W	SIZ1
cell cycle	YDR420W	HKR1
cell cycle	YDR424C	DYN2
cell cycle	YDR439W	LRS4
cell cycle	YDR440W	DOT1
cell cycle	YDR451C	YHP1
cell cycle	YDR488C	PAC11
cell cycle	YDR512C	EMI1
cell cycle	YEL061C	CIN8
cell cycle	YER016W	BIM1
cell cycle	YER020W	GPA2
cell cycle	YER089C	PTC2
cell cycle	YER092W	IES5
cell cycle	YER095W	RAD51
cell cycle	YER111C	SWI4
cell cycle	YER149C	PEA2
cell cycle	YER167W	BCK2
cell cycle	YER173W	RAD24
cell cycle	YER177W	BMH1
cell cycle	YFL003C	MSH4
cell cycle	YFL031W	HAC1
cell cycle	YFL033C	RIM15
cell cycle	YFR013W	IOC3
cell cycle	YFR040W	SAP155
cell cycle	YGL003C	CDH1
cell cycle	YGL054C	ERV14
cell cycle	YGL058W	RAD6
cell cycle	YGL060W	YBP2
cell cycle	YGL086W	MAD1
cell cycle	YGL127C	SOH1
cell cycle	YGL163C	RAD54
cell cycle	YGL173C	XRN1
cell cycle	YGL174W	BUD13
cell cycle	YGL175C	SAE2
cell cycle	YGL194C	HOS2
cell cycle	YGL213C	SKI8
cell cycle	YGL216W	KIP3
cell cycle	YGL228W	SHE10
cell cycle	YGR058W	PEF1
cell cycle	YGR072W	UPF3
cell cycle	YGR092W	DBF2
cell cycle	YGR108W	CLB1
cell cycle	YGR109C	CLB6
cell cycle	YGR188C	BUB1
cell cycle	YGR229C	SMI1
cell cycle	YGR275W	RTT102
cell cycle	YHL023C	NPR3
cell cycle	YHL027W	RIM101
cell cycle	YHR030C	SLT2
cell cycle	YHR039C	MSC7
cell cycle	YHR077C	NMD2
cell cycle	YHR115C	DMA1
cell cycle	YHR129C	ARP1
cell cycle	YHR154W	RTT107
cell cycle	YHR157W	REC104
cell cycle	YHR158C	KEL1
cell cycle	YHR167W	THP2
cell cycle	YHR185C	PFS1
cell cycle	YIL112W	HOS4
cell cycle	YIL131C	FKH1
cell cycle	YIL153W	RRD1
cell cycle	YIR002C	MPH1
cell cycle	YJL013C	MAD3
cell cycle	YJL030W	MAD2
cell cycle	YJL047C	RTT101
cell cycle	YJL092W	SRS2
cell cycle	YJL098W	SAP185
cell cycle	YJL157C	FAR1
cell cycle	YJL168C	SET2
cell cycle	YJL187C	SWE1
cell cycle	YJL208C	NUC1
cell cycle	YJR043C	POL32
cell cycle	YJR053W	BFA1
cell cycle	YJR059W	PTK2
cell cycle	YJR060W	CBF1
cell cycle	YJR066W	TOR1
cell cycle	YJR090C	GRR1
cell cycle	YJR094C	IME1
cell cycle	YJR135C	MCM22
cell cycle	YJR140C	HIR3
cell cycle	YKL048C	ELM1
cell cycle	YKL092C	BUD2
cell cycle	YKL101W	HSL1
cell cycle	YKL113C	RAD27
cell cycle	YKL185W	ASH1
cell cycle	YKR028W	SAP190
cell cycle	YKR029C	SET3
cell cycle	YKR054C	DYN1
cell cycle	YKR072C	SIS2
cell cycle	YKR077W	MSA2
cell cycle	YLL021W	SPA2
cell cycle	YLL039C	UBI4
cell cycle	YLL040C	VPS13
cell cycle	YLL049W	LDB18
cell cycle	YLR079W	SIC1
cell cycle	YLR113W	HOG1
cell cycle	YLR131C	ACE2
cell cycle	YLR135W	SLX4
cell cycle	YLR182W	SWI6
cell cycle	YLR418C	CDC73
cell cycle	YML028W	TSA1
cell cycle	YML032C	RAD52
cell cycle	YML034W	SRC1
cell cycle	YML062C	MFT1
cell cycle	YML066C	SMA2
cell cycle	YML095C	RAD10
cell cycle	YML124C	TUB3
cell cycle	YML128C	MSC1
cell cycle	YMR036C	MIH1
cell cycle	YMR039C	SUB1
cell cycle	YMR048W	CSM3
cell cycle	YMR055C	BUB2
cell cycle	YMR078C	CTF18
cell cycle	YMR080C	NAM7
cell cycle	YMR092C	AIP1
cell cycle	YMR106C	YKU80
cell cycle	YMR109W	MYO5
cell cycle	YMR133W	REC114
cell cycle	YMR153W	NUP53
cell cycle	YMR190C	SGS1
cell cycle	YMR198W	CIK1
cell cycle	YMR199W	CLN1
cell cycle	YMR224C	MRE11
cell cycle	YMR273C	ZDS1
cell cycle	YMR284W	YKU70
cell cycle	YMR294W	JNM1
cell cycle	YNL025C	SSN8
cell cycle	YNL030W	HHF2
cell cycle	YNL031C	HHT2
cell cycle	YNL068C	FKH2
cell cycle	YNL082W	PMS1
cell cycle	YNL098C	RAS2
cell cycle	YNL116W	DMA2
cell cycle	YNL128W	TEP1
cell cycle	YNL201C	PSY2
cell cycle	YNL231C	PDR16
cell cycle	YNL233W	BNI4
cell cycle	YNL271C	BNI1
cell cycle	YNL273W	TOF1
cell cycle	YNL294C	RIM21
cell cycle	YNL298W	CLA4
cell cycle	YNL307C	MCK1
cell cycle	YNL309W	STB1
cell cycle	YNL330C	RPD3
cell cycle	YOL001W	PHO80
cell cycle	YOL004W	SIN3
cell cycle	YOL006C	TOP1
cell cycle	YOL017W	ESC8
cell cycle	YOL068C	HST1
cell cycle	YOL090W	MSH2
cell cycle	YOL115W	PAP2
cell cycle	YOR014W	RTS1
cell cycle	YOR026W	BUB3
cell cycle	YOR033C	EXO1
cell cycle	YOR058C	ASE1
cell cycle	YOR083W	WHI5
cell cycle	YOR144C	ELG1
cell cycle	YOR156C	NFI1
cell cycle	YOR178C	GAC1
cell cycle	YOR189W	IES4
cell cycle	YOR195W	SLK19
cell cycle	YOR233W	KIN4
cell cycle	YOR368W	RAD17
cell cycle	YPL008W	CHL1
cell cycle	YPL017C	IRC15
cell cycle	YPL018W	CTF19
cell cycle	YPL022W	RAD1
cell cycle	YPL024W	RMI1
cell cycle	YPL055C	LGE1
cell cycle	YPL116W	HOS3
cell cycle	YPL127C	HHO1
cell cycle	YPL138C	SPP1
cell cycle	YPL139C	UME1
cell cycle	YPL152W	RRD2
cell cycle	YPL157W	TGS1
cell cycle	YPL158C	AIM44
cell cycle	YPL174C	NIP100
cell cycle	YPL194W	DDC1
cell cycle	YPL253C	VIK1
cell cycle	YPL256C	CLN2
cell cycle	YPL269W	KAR9
cell cycle	YPR046W	MCM16
cell cycle	YPR054W	SMK1
cell cycle	YPR075C	OPY2
cell cycle	YPR119W	CLB2
cell cycle	YPR120C	CLB5
cell cycle	YPR135W	CTF4
cell cycle	YPR141C	KAR3
cell cycle	YPR164W	MMS1
budding	YAL020C	ATS1
budding	YAL024C	LTE1
budding	YAR014C	BUD14
budding	YBL007C	SLA1
budding	YBL047C	EDE1
budding	YBL058W	SHP1
budding	YBL061C	SKT5
budding	YBL085W	BOI1
budding	YBR009C	HHF1
budding	YBR010W	HHT1
budding	YBR023C	CHS3
budding	YBR057C	MUM2
budding	YBR073W	RDH54
budding	YBR098W	MMS4
budding	YBR103W	SIF2
budding	YBR107C	IML3
budding	YBR175W	SWD3
budding	YBR186W	PCH2
budding	YBR200W	BEM1
budding	YBR260C	RGD1
budding	YBR273C	UBX7
budding	YCL014W	BUD3
budding	YCL016C	DCC1
budding	YCL029C	BIK1
budding	YCL061C	MRC1
budding	YCR017C	CWH43
budding	YCR086W	CSM1
budding	YDL074C	BRE1
budding	YDL089W	NUR1
budding	YDL117W	CYK3
budding	YDL134C	PPH21
budding	YDL135C	RDI1
budding	YDL155W	CLB3
budding	YDL188C	PPH22
budding	YDL194W	SNF3
budding	YDR004W	RAD57
budding	YDR014W	RAD61
budding	YDR075W	PPH3
budding	YDR076W	RAD55
budding	YDR097C	MSH6
budding	YDR099W	BMH2
budding	YDR108W	TRS85
budding	YDR126W	SWF1
budding	YDR146C	SWI5
budding	YDR150W	NUM1
budding	YDR155C	CPR1
budding	YDR159W	SAC3
budding	YDR207C	UME6
budding	YDR254W	CHL4
budding	YDR260C	SWM1
budding	YDR293C	SSD1
budding	YDR318W	MCM21
budding	YDR363W	ESC2
budding	YDR369C	XRS2
budding	YDR386W	MUS81
budding	YDR439W	LRS4
budding	YDR440W	DOT1
budding	YDR508C	GNP1
budding	YDR512C	EMI1
budding	YEL060C	PRB1
budding	YEL061C	CIN8
budding	YER016W	BIM1
budding	YER020W	GPA2
budding	YER032W	FIR1
budding	YER075C	PTP3
budding	YER095W	RAD51
budding	YER114C	BOI2
budding	YER120W	SCS2
budding	YER144C	UBP5
budding	YER149C	PEA2
budding	YER155C	BEM2
budding	YER166W	DNF1
budding	YER173W	RAD24
budding	YER177W	BMH1
budding	YFL003C	MSH4
budding	YFL033C	RIM15
budding	YGL003C	CDH1
budding	YGL054C	ERV14
budding	YGL058W	RAD6
budding	YGL060W	YBP2
budding	YGL086W	MAD1
budding	YGL127C	SOH1
budding	YGL175C	SAE2
budding	YGL194C	HOS2
budding	YGL197W	MDS3
budding	YGL213C	SKI8
budding	YGL216W	KIP3
budding	YGL228W	SHE10
budding	YGR056W	RSC1
budding	YGR058W	PEF1
budding	YGR092W	DBF2
budding	YGR108W	CLB1
budding	YGR188C	BUB1
budding	YGR229C	SMI1
budding	YHL023C	NPR3
budding	YHL027W	RIM101
budding	YHR030C	SLT2
budding	YHR039C	MSC7
budding	YHR111W	UBA4
budding	YHR114W	BZZ1
budding	YHR115C	DMA1
budding	YHR129C	ARP1
budding	YHR142W	CHS7
budding	YHR157W	REC104
budding	YHR158C	KEL1
budding	YHR185C	PFS1
budding	YIL008W	URM1
budding	YIL112W	HOS4
budding	YIL138C	TPM2
budding	YIL153W	RRD1
budding	YIL159W	BNR1
budding	YJL013C	MAD3
budding	YJL030W	MAD2
budding	YJL047C	RTT101
budding	YJL048C	UBX6
budding	YJL095W	BCK1
budding	YJL128C	PBS2
budding	YJL168C	SET2
budding	YJL187C	SWE1
budding	YJL204C	RCY1
budding	YJR053W	BFA1
budding	YJR066W	TOR1
budding	YJR090C	GRR1
budding	YJR094C	IME1
budding	YJR135C	MCM22
budding	YKL007W	CAP1
budding	YKL048C	ELM1
budding	YKL079W	SMY1
budding	YKL092C	BUD2
budding	YKL101W	HSL1
budding	YKL185W	ASH1
budding	YKR001C	VPS1
budding	YKR020W	VPS51
budding	YKR029C	SET3
budding	YKR048C	NAP1
budding	YKR054C	DYN1
budding	YKR055W	RHO4
budding	YKR100C	SKG1
budding	YLL001W	DNM1
budding	YLL021W	SPA2
budding	YLL039C	UBI4
budding	YLL040C	VPS13
budding	YLR110C	CCW12
budding	YLR114C	AVL9
budding	YLR135W	SLX4
budding	YLR182W	SWI6
budding	YLR425W	TUS1
budding	YML032C	RAD52
budding	YML034W	SRC1
budding	YML047C	PRM6
budding	YML066C	SMA2
budding	YML072C	TCB3
budding	YML095C	RAD10
budding	YML124C	TUB3
budding	YML128C	MSC1
budding	YMR039C	SUB1
budding	YMR048W	CSM3
budding	YMR055C	BUB2
budding	YMR067C	UBX4
budding	YMR078C	CTF18
budding	YMR109W	MYO5
budding	YMR133W	REC114
budding	YMR153W	NUP53
budding	YMR190C	SGS1
budding	YMR198W	CIK1
budding	YMR224C	MRE11
budding	YMR273C	ZDS1
budding	YNL030W	HHF2
budding	YNL031C	HHT2
budding	YNL079C	TPM1
budding	YNL082W	PMS1
budding	YNL087W	TCB2
budding	YNL098C	RAS2
budding	YNL116W	DMA2
budding	YNL128W	TEP1
budding	YNL154C	YCK2
budding	YNL201C	PSY2
budding	YNL231C	PDR16
budding	YNL233W	BNI4
budding	YNL271C	BNI1
budding	YNL273W	TOF1
budding	YNL294C	RIM21
budding	YNL298W	CLA4
budding	YNL307C	MCK1
budding	YNL330C	RPD3
budding	YNR031C	SSK2
budding	YOL006C	TOP1
budding	YOL090W	MSH2
budding	YOL115W	PAP2
budding	YOR008C	SLG1
budding	YOR014W	RTS1
budding	YOR026W	BUB3
budding	YOR058C	ASE1
budding	YOR127W	RGA1
budding	YOR144C	ELG1
budding	YOR165W	SEY1
budding	YOR178C	GAC1
budding	YOR195W	SLK19
budding	YOR208W	PTP2
budding	YOR231W	MKK1
budding	YOR233W	KIN4
budding	YOR264W	DSE3
budding	YOR275C	RIM20
budding	YOR327C	SNC2
budding	YOR368W	RAD17
budding	YPL008W	CHL1
budding	YPL017C	IRC15
budding	YPL018W	CTF19
budding	YPL022W	RAD1
budding	YPL024W	RMI1
budding	YPL115C	BEM3
budding	YPL116W	HOS3
budding	YPL138C	SPP1
budding	YPL139C	UME1
budding	YPL140C	MKK2
budding	YPL152W	RRD2
budding	YPL157W	TGS1
budding	YPL158C	AIM44
budding	YPL194W	DDC1
budding	YPL253C	VIK1
budding	YPL269W	KAR9
budding	YPR046W	MCM16
budding	YPR054W	SMK1
budding	YPR119W	CLB2
budding	YPR120C	CLB5
budding	YPR135W	CTF4
budding	YPR141C	KAR3
lipids	YAL010C	MDM10
lipids	YAL013W	DEP1
lipids	YAL026C	DRS2
lipids	YAL051W	OAF1
lipids	YAL053W	FLC2
lipids	YAR002W	NUP60
lipids	YBL011W	SCT1
lipids	YBL082C	ALG3
lipids	YBL085W	BOI1
lipids	YBR036C	CSG2
lipids	YBR041W	FAT1
lipids	YBR131W	CCZ1
lipids	YBR159W	IFA38
lipids	YBR200W	BEM1
lipids	YBR260C	RGD1
lipids	YCR009C	RVS161
lipids	YCR017C	CWH43
lipids	YCR034W	ELO2
lipids	YCR044C	PER1
lipids	YDL052C	SLC1
lipids	YDL077C	VAM6
lipids	YDL088C	ASM4
lipids	YDL142C	CRD1
lipids	YDR072C	IPT1
lipids	YDR080W	VPS41
lipids	YDR096W	GIS1
lipids	YDR126W	SWF1
lipids	YDR153C	ENT5
lipids	YDR173C	ARG82
lipids	YDR191W	HST4
lipids	YDR207C	UME6
lipids	YDR276C	PMP3
lipids	YDR294C	DPL1
lipids	YDR297W	SUR2
lipids	YDR313C	PIB1
lipids	YDR372C	VPS74
lipids	YDR388W	RVS167
lipids	YDR448W	ADA2
lipids	YER019W	ISC1
lipids	YER061C	CEM1
lipids	YER114C	BOI2
lipids	YER120W	SCS2
lipids	YER166W	DNF1
lipids	YFL025C	BST1
lipids	YFR019W	FAB1
lipids	YGL084C	GUP1
lipids	YGL105W	ARC1
lipids	YGL124C	MON1
lipids	YGL126W	SCS3
lipids	YGL212W	VAM7
lipids	YGL219C	MDM34
lipids	YGR037C	ACB1
lipids	YGR038W	ORM1
lipids	YGR086C	PIL1
lipids	YGR157W	CHO2
lipids	YGR170W	PSD2
lipids	YGR197C	SNG1
lipids	YGR202C	PCT1
lipids	YGR223C	HSV2
lipids	YGR227W	DIE2
lipids	YHL003C	LAG1
lipids	YHL020C	OPI1
lipids	YHR004C	NEM1
lipids	YHR067W	HTD2
lipids	YHR108W	GGA2
lipids	YHR194W	MDM31
lipids	YIL002C	INP51
lipids	YIL105C	SLM1
lipids	YIR033W	MGA2
lipids	YJL036W	SNX4
lipids	YJL062W	LAS21
lipids	YJL134W	LCB3
lipids	YJL187C	SWE1
lipids	YJR060W	CBF1
lipids	YJR066W	TOR1
lipids	YJR073C	OPI3
lipids	YJR125C	ENT3
lipids	YKL020C	SPT23
lipids	YKL053C-A	MDM35
lipids	YKL140W	TGL1
lipids	YKL212W	SAC1
lipids	YKR067W	GPT2
lipids	YLR056W	ERG3
lipids	YLR133W	CKI1
lipids	YLR450W	HMG2
lipids	YML008C	ERG6
lipids	YML059C	NTE1
lipids	YML072C	TCB3
lipids	YML075C	HMG1
lipids	YMR004W	MVP1
lipids	YMR015C	ERG5
lipids	YMR060C	SAM37
lipids	YMR070W	MOT3
lipids	YMR153W	NUP53
lipids	YMR202W	ERG2
lipids	YMR272C	SCS7
lipids	YNL054W	VAC7
lipids	YNL087W	TCB2
lipids	YNL106C	INP52
lipids	YNL183C	NPR1
lipids	YNL219C	ALG9
lipids	YNL231C	PDR16
lipids	YNL298W	CLA4
lipids	YNL323W	LEM3
lipids	YNL325C	FIG4
lipids	YNR006W	VPS27
lipids	YNR030W	ALG12
lipids	YNR047W	FPK1
lipids	YOL003C	PFA4
lipids	YOL009C	MDM12
lipids	YOL011W	PLB3
lipids	YOL018C	TLG2
lipids	YOL065C	INP54
lipids	YOL108C	INO4
lipids	YOR002W	ALG6
lipids	YOR025W	HST3
lipids	YOR034C	AKR2
lipids	YOR067C	ALG8
lipids	YOR069W	VPS5
lipids	YOR109W	INP53
lipids	YOR132W	VPS17
lipids	YOR171C	LCB4
lipids	YOR311C	DGK1
lipids	YPL057C	SUR1
lipids	YPL069C	BTS1
lipids	YPL100W	ATG21
lipids	YPL115C	BEM3
lipids	YPL120W	VPS30
lipids	YPR009W	SUT2
lipids	YPR140W	TAZ1
lipids	YPR173C	VPS4
nuclear transport and organization	YAR002W	NUP60
nuclear transport and organization	YBL079W	NUP170
nuclear transport and organization	YBL103C	RTG3
nuclear transport and organization	YBR034C	HMT1
nuclear transport and organization	YCL011C	GBP2
nuclear transport and organization	YCL029C	BIK1
nuclear transport and organization	YCR086W	CSM1
nuclear transport and organization	YDL088C	ASM4
nuclear transport and organization	YDL115C	IWR1
nuclear transport and organization	YDR101C	ARX1
nuclear transport and organization	YDR159W	SAC3
nuclear transport and organization	YDR192C	NUP42
nuclear transport and organization	YDR233C	RTN1
nuclear transport and organization	YDR335W	MSN5
nuclear transport and organization	YDR363W-A	SEM1
nuclear transport and organization	YDR395W	SXM1
nuclear transport and organization	YDR424C	DYN2
nuclear transport and organization	YDR439W	LRS4
nuclear transport and organization	YER120W	SCS2
nuclear transport and organization	YFL007W	BLM10
nuclear transport and organization	YGL016W	KAP122
nuclear transport and organization	YGL066W	SGF73
nuclear transport and organization	YGL086W	MAD1
nuclear transport and organization	YGL174W	BUD13
nuclear transport and organization	YGL252C	RTG2
nuclear transport and organization	YGR081C	SLX9
nuclear transport and organization	YGR214W	RPS0A
nuclear transport and organization	YHR004C	NEM1
nuclear transport and organization	YHR030C	SLT2
nuclear transport and organization	YHR167W	THP2
nuclear transport and organization	YIL037C	PRM2
nuclear transport and organization	YIL040W	APQ12
nuclear transport and organization	YIL090W	ICE2
nuclear transport and organization	YIL149C	MLP2
nuclear transport and organization	YIR005W	IST3
nuclear transport and organization	YJL073W	JEM1
nuclear transport and organization	YJL128C	PBS2
nuclear transport and organization	YJL140W	RPB4
nuclear transport and organization	YJR074W	MOG1
nuclear transport and organization	YKL068W	NUP100
nuclear transport and organization	YKL205W	LOS1
nuclear transport and organization	YKR010C	TOF2
nuclear transport and organization	YKR048C	NAP1
nuclear transport and organization	YKR082W	NUP133
nuclear transport and organization	YKR092C	SRP40
nuclear transport and organization	YKR095W	MLP1
nuclear transport and organization	YLL024C	SSA2
nuclear transport and organization	YLR018C	POM34
nuclear transport and organization	YML062C	MFT1
nuclear transport and organization	YML103C	NUP188
nuclear transport and organization	YMR065W	KAR5
nuclear transport and organization	YMR129W	POM152
nuclear transport and organization	YMR153W	NUP53
nuclear transport and organization	YMR198W	CIK1
nuclear transport and organization	YMR216C	SKY1
nuclear transport and organization	YMR230W	RPS10B
nuclear transport and organization	YMR255W	GFD1
nuclear transport and organization	YMR273C	ZDS1
nuclear transport and organization	YNL053W	MSG5
nuclear transport and organization	YNL064C	YDJ1
nuclear transport and organization	YNL227C	JJJ1
nuclear transport and organization	YNL229C	URE2
nuclear transport and organization	YNL253W	TEX1
nuclear transport and organization	YNL298W	CLA4
nuclear transport and organization	YNL302C	RPS19B
nuclear transport and organization	YNL330C	RPD3
nuclear transport and organization	YOR112W	CEX1
nuclear transport and organization	YPL125W	KAP120
nuclear transport and organization	YPL157W	TGS1
nuclear transport and organization	YPL192C	PRM3
nuclear transport and organization	YPL226W	NEW1
nuclear transport and organization	YPL239W	YAR1
nuclear transport and organization	YPR141C	KAR3
metabolic	YAL013W	DEP1
metabolic	YAL021C	CCR4
metabolic	YAL027W	SAW1
metabolic	YAL051W	OAF1
metabolic	YAL053W	FLC2
metabolic	YBL011W	SCT1
metabolic	YBL021C	HAP3
metabolic	YBL058W	SHP1
metabolic	YBL061C	SKT5
