ORF	Gene_uniq	cluster	gene_name
YGR118W	YGR118W	4	RPS23A
YGR122W	YGR122W	4	YGR122W
YHL027W	YHL027W	4	RIM101
YHL029C	YHL029C	4	OCA5
YHR066W	YHR066W	4	SSF1
YHR067W	YHR067W	4	HTD2
YHR178W	YHR178W	4	STB5
YHR203C	YHR203C	4	RPS4B
YIL128W	YIL128W	4	MET18
YIL133C	YIL133C	4	RPL16A
YIL153W	YIL153W	4	RRD1
YJL046W	YJL046W	4	AIM22
YJL090C	YJL090C_DAmP	4	DPB11
YJR054W	YJR054W	4	KCH1
YKR092C	YKR092C	4	SRP40
YLR032W	YLR032W	4	RAD5
YLR055C	YLR055C	4	SPT8
YLR119W	YLR119W	4	SRN2
YML063W	YML063W	4	RPS1B
YMR060C	YMR060C	4	SAM37
YMR123W	YMR123W	4	PKR1
YMR143W	YMR143W	4	RPS16A
YMR154C	YMR154C	4	RIM13
YMR205C	YMR205C	4	PFK2
YMR269W	YMR269W	4	TMA23
YNL032W	YNL032W	4	SIW14
YNL071W	YNL071W	4	LAT1
YNL099C	YNL099C	4	OCA1
YNL206C	YNL206C	4	RTT106
YNL224C	YNL224C	4	SQS1
YNL227C	YNL227C	4	JJJ1
YNL294C	YNL294C	4	RIM21
YNL299W	YNL299W	4	TRF5
YNL302C	YNL302C	4	RPS19B
YOL009C	YOL009C	4	MDM12
YOL041C	YOL041C	4	NOP12
YOL080C	YOL080C	4	REX4
YOR030W	YOR030W	4	DFG16
YOR275C	YOR275C	4	RIM20
YPL079W	YPL079W	4	RPL21B
YPL090C	YPL090C	4	RPS6A
YPL239W	YPL239W	4	YAR1
YBR162W-A	YBR162W-A	3	YSY6
YBR186W	YBR186W	3	PCH2
YBR212W	YBR212W	3	NGR1
YBR223C	YBR223C	3	TDP1
YBR273C	YBR273C	3	UBX7
YBR280C	YBR280C	3	SAF1
YBR286W	YBR286W	3	APE3
YCL033C	YCL033C	3	MXR2
YCL036W	YCL036W	3	GFD2
YCL056C	YCL056C	3	PEX34
YCR019W	YCR019W	3	MAK32
YCR020C	YCR020C	3	PET18
YCR026C	YCR026C	3	NPP1
YCR061W	YCR061W	3	YCR061W
YDL025C	YDL025C	3	RTK1
YDL125C	YDL125C	3	HNT1
YDL176W	YDL176W	3	YDL176W
YDL194W	YDL194W	3	SNF3
YDL204W	YDL204W	3	RTN2
YDL213C	YDL213C	3	NOP6
YDR057W	YDR057W	3	YOS9
YDR171W	YDR171W	3	HSP42
YDR221W	YDR221W	3	GTB1
YER064C	YER064C	3	VHR2
YFL049W	YFL049W	3	SWP82
YGL028C	YGL028C	3	SCW11
YGL067W	YGL067W	3	NPY1
YGL242C	YGL242C	3	YGL242C
YGR003W	YGR003W	3	CUL3
YGR109C	1_YGR109C	3	CLB6
YGR197C	YGR197C	3	SNG1
YHR157W	YHR157W	3	REC104
YHR207C	YHR207C	3	SET5
YIL052C	YIL052C	3	RPL34B
YIL139C	YIL139C	3	REV7
YJL055W	YJL055W	3	YJL055W
YJL103C	YJL103C	3	GSM1
YJL122W	YJL122W	3	ALB1
YJR069C	YJR069C	3	HAM1
YKL005C	YKL005C	3	BYE1
YKL090W	YKL090W	3	CUE2
YKL140W	YKL140W	3	TGL1
YKR043C	YKR043C	3	SHB17
YKR096W	YKR096W	3	ESL2
YKR098C	YKR098C	3	UBP11
YKR103W	YKR103W	3	NFT1
YLL019C	YLL019C	3	KNS1
YLR146C	YLR146C	3	SPE4
YML059C	YML059C	3	NTE1
YML101C	YML101C	3	CUE4
YMR042W	YMR042W	3	ARG80
YMR111C	YMR111C	3	YMR111C
YMR176W	YMR176W	3	ECM5
YMR255W	YMR255W	3	GFD1
YMR266W	YMR266W	3	RSN1
YMR280C	YMR280C	3	CAT8
YNL008C	YNL008C	3	ASI3
YOL032W	YOL032W	3	OPI10
YOR034C	YOR034C	3	AKR2
YOR042W	YOR042W	3	CUE5
YOR047C	YOR047C	3	STD1
YOR284W	YOR284W	3	HUA2
YOR339C	YOR339C	3	UBC11
YOR342C	YOR342C	3	YOR342C
YPL068C	YPL068C	3	YPL068C
YPL072W	YPL072W	3	UBP16
YPL113C	YPL113C	3	YPL113C
YPL119C	YPL119C	3	DBP1
YPL189W	YPL189W	3	GUP2
YPL214C	YPL214C	3	THI6
YPR022C	YPR022C	3	YPR022C
YPR054W	YPR054W	3	SMK1
YPR063C	YPR063C	3	YPR063C
YPR093C	YPR093C	3	ASR1
YPR106W	YPR106W	3	ISR1
YPR174C	YPR174C	3	YPR174C
YBL046W	YBL046W	2	PSY4
YBL066C	YBL066C	2	SEF1
YBL086C	YBL086C	2	YBL086C
YBR022W	YBR022W	2	POA1
YBR083W	YBR083W	2	TEC1
YBR093C	YBR093C	2	PHO5
YBR094W	YBR094W	2	PBY1
YBR108W	YBR108W	2	AIM3
YBR269C	YBR269C	2	SDH8
YBR272C	YBR272C	2	HSM3
YBR281C	YBR281C	2	DUG2
YCL001W-A	YCL001W-A	2	YCL001W-A
YCL008C	YCL008C	2	STP22
YCR024C-A	YCR024C-A	2	PMP1
YCR050C	YCR050C	2	YCR050C
YCR067C	YCR067C	2	SED4
YCR087C-A	YCR087C-A	2	YCR087C-A
YDL048C	YDL048C	2	STP4
YDL089W	YDL089W	2	NUR1
YDL093W	YDL093W	2	PMT5
YDL155W	2_YDL155W	2	CLB3
YDL224C	YDL224C	2	WHI4
YDL230W	YDL230W	2	PTP1
YDR061W	YDR061W	2	YDR061W
YDR096W	YDR096W	2	GIS1
YDR097C	YDR097C	2	MSH6
YDR125C	YDR125C	2	ECM18
YDR155C	YDR155C	2	CPR1
YDR266C	YDR266C	2	HEL2
YDR383C	YDR383C	2	NKP1
YDR421W	YDR421W	2	ARO80
YDR451C	YDR451C	2	YHP1
YDR490C	YDR490C	2	PKH1
YER051W	YER051W	2	JHD1
YER166W	YER166W	2	DNF1
YER174C	YER174C	2	GRX4
YFR013W	YFR013W	2	IOC3
YGL141W	YGL141W	2	HUL5
YGR086C	YGR086C	2	PIL1
YGR108W	2_YGR108W	2	CLB1
YGR108W	1_YGR108W	2	CLB1
YGR109C	2_YGR109C	2	CLB6
YHL009C	YHL009C	2	YAP3
YHR181W	YHR181W	2	SVP26
YHR204W	YHR204W	2	MNL1
YIL029C	YIL029C	2	YIL029C
YIL030C	YIL030C	2	SSM4
YIL038C	YIL038C	2	NOT3
YIL131C	YIL131C	2	FKH1
YIL156W	YIL156W	2	UBP7
YJL073W	YJL073W	2	JEM1
YJL098W	YJL098W	2	SAP185
YJL105W	YJL105W	2	SET4
YJL134W	YJL134W	2	LCB3
YJL149W	YJL149W	2	DAS1
YJR010C-A	YJR010C-A	2	SPC1
YJR035W	YJR035W	2	RAD26
YJR052W	YJR052W	2	RAD7
YJR134C	YJR134C	2	SGM1
YKL120W	YKL120W	2	OAC1
YKL201C	YKL201C	2	MNN4
YKL206C	YKL206C	2	ADD66
YLR095C	YLR095C	2	IOC2
YLR097C	YLR097C	2	HRT3
YLR128W	YLR128W	2	DCN1
YLR429W	YLR429W	2	CRN1
YML057W	YML057W	2	CMP2
YML100W	YML100W	2	TSL1
YML108W	YML108W	2	YML108W
YML119W	YML119W	2	YML119W
YMR068W	YMR068W	2	AVO2
YMR247C	YMR247C	2	RKR1
YNL082W	YNL082W	2	PMS1
YNL116W	YNL116W	2	DMA2
YNL253W	YNL253W	2	TEX1
YNL255C	YNL255C	2	GIS2
YNR072W	YNR072W	2	HXT17
YOL020W	YOL020W	2	TAT2
YOL062C	YOL062C	2	APM4
YOL065C	YOL065C	2	INP54
YOR178C	YOR178C	2	GAC1
YOR288C	YOR288C	2	MPD1
YPL127C	YPL127C	2	HHO1
YPL150W	YPL150W	2	YPL150W
YPL192C	YPL192C	2	PRM3
YPL196W	YPL196W	2	OXR1
YPL248C	YPL248C	2	GAL4
YPR119W	1_YPR119W	2	CLB2
YAL042W	YAL042W	1	ERV46
YBL079W	YBL079W	1	NUP170
YBR076W	YBR076W	1	ECM8
YBR082C	YBR082C	1	UBC4
YBR103W	YBR103W	1	SIF2
YBR107C	YBR107C	1	IML3
YBR160W	YBR160W_TSQ175	1	CDC28
YBR194W	YBR194W	1	AIM4
YBR238C	YBR238C	1	YBR238C
YCR028C-A	YCR028C-A	1	RIM1
YCR033W	YCR033W	1	SNT1
YDL002C	YDL002C	1	NHP10
YDL091C	YDL091C	1	UBX3
YDL126C	YDL126C_TSQ208	1	CDC48
YDL126C	YDL126C_TSQ209	1	CDC48
YDL192W	YDL192W	1	ARF1
YDR101C	YDR101C	1	ARX1
YDR145W	YDR145W_TSQ515	1	TAF12
YDR192C	YDR192C	1	NUP42
YDR225W	YDR225W	1	HTA1
YDR289C	YDR289C	1	RTT103
YDR335W	YDR335W	1	MSN5
YDR369C	YDR369C	1	XRS2
YDR435C	YDR435C	1	PPM1
YDR440W	YDR440W	1	DOT1
YDR479C	YDR479C	1	PEX29
YDR512C	YDR512C	1	EMI1
YEL037C	YEL037C	1	RAD23
YER005W	YER005W	1	YND1
YER031C	YER031C	1	YPT31
YER075C	YER075C	1	PTP3
YER092W	YER092W	1	IES5
YER177W	YER177W	1	BMH1
YFL013C	YFL013C	1	IES1
YFL023W	YFL023W	1	BUD27
YFL036W	YFL036W	1	RPO41
YFR019W	YFR019W	1	FAB1
YGL058W	YGL058W	1	RAD6
YGL066W	YGL066W	1	SGF73
YGL133W	YGL133W	1	ITC1
YGL173C	YGL173C	1	XRN1
YGL194C	YGL194C	1	HOS2
YGL211W	YGL211W	1	NCS6
YGR105W	YGR105W	1	VMA21
YGR135W	YGR135W	1	PRE9
YGR170W	YGR170W	1	PSD2
YGR200C	YGR200C	1	ELP2
YHR108W	YHR108W	1	GGA2
YHR111W	YHR111W	1	UBA4
YHR114W	YHR114W	1	BZZ1
YHR154W	YHR154W	1	RTT107
YHR187W	YHR187W	1	IKI1
YHR189W	YHR189W	1	PTH1
YHR206W	YHR206W	1	SKN7
YIL008W	YIL008W	1	URM1
YIL134W	YIL134W	1	FLX1
YIR001C	YIR001C	1	SGN1
YJL013C	YJL013C	1	MAD3
YJL047C	YJL047C	1	RTT101
YJL115W	YJL115W	1	ASF1
YJR040W	YJR040W	1	GEF1
YJR053W	YJR053W	1	BFA1
YJR066W	YJR066W	1	TOR1
YJR135C	YJR135C	1	MCM22
YKL056C	YKL056C	1	TMA19
YKL068W	YKL068W	1	NUP100
YKL110C	YKL110C	1	KTI12
YKR028W	YKR028W	1	SAP190
YKR029C	YKR029C	1	SET3
YKR042W	YKR042W	1	UTH1
YKR062W	YKR062W_TSQ692	1	TFA2
YLL002W	YLL002W	1	RTT109
YLL038C	YLL038C	1	ENT4
YLL045C	YLL045C	1	RPL8B
YLR021W	YLR021W	1	IRC25
YLR056W	YLR056W	1	ERG3
YLR091W	YLR091W	1	GEP5
YLR114C	YLR114C	1	AVL9
YLR421C	YLR421C	1	RPN13
YLR452C	YLR452C	1	SST2
YML007W	YML007W	1	YAP1
YML008C	YML008C	1	ERG6
YML038C	YML038C	1	YMD8
YML067C	YML067C	1	ERV41
YMR038C	YMR038C	1	CCS1
YMR052W	YMR052W	1	FAR3
YMR055C	YMR055C	1	BUB2
YMR179W	YMR179W	1	SPT21
YMR223W	YMR223W	1	UBP8
YMR224C	YMR224C	1	MRE11
YMR273C	YMR273C	1	ZDS1
YMR312W	YMR312W	1	ELP6
YNL016W	YNL016W	1	PUB1
YNL037C	YNL037C	1	IDH1
YNL098C	YNL098C	1	RAS2
YNL119W	YNL119W	1	NCS2
YNL238W	YNL238W	1	KEX2
YNL307C	YNL307C	1	MCK1
YNL309W	YNL309W	1	STB1
YNL322C	YNL322C	1	KRE1
YNR020C	YNR020C	1	ATP23
YNR041C	YNR041C	1	COQ2
YOL001W	YOL001W	1	PHO80
YOL006C	YOL006C	1	TOP1
YOL054W	YOL054W	1	PSH1
YOL090W	YOL090W	1	MSH2
YOL108C	YOL108C	1	INO4
YOR127W	YOR127W	1	RGA1
YOR140W	YOR140W	1	SFL1
YOR195W	YOR195W	1	SLK19
YOR265W	YOR265W	1	RBL2
YOR266W	YOR266W	1	PNT1
YOR297C	YOR297C	1	TIM18
YOR304W	YOR304W	1	ISW2
YOR330C	YOR330C	1	MIP1
YPL047W	YPL047W	1	SGF11
YPL086C	YPL086C	1	ELP3
YPL100W	YPL100W	1	ATG21
YPL101W	YPL101W	1	ELP4
YPL115C	YPL115C	1	BEM3
YPL144W	YPL144W	1	POC4
YPL152W	YPL152W	1	RRD2
YPL181W	YPL181W	1	CTI6
YPL226W	YPL226W	1	NEW1
YPL256C	YPL256C	1	CLN2
YPR043W	YPR043W	1	RPL43A
YPR045C	YPR045C	1	THP3
YPR046W	YPR046W	1	MCM16
YPR075C	YPR075C	1	OPY2
YPR134W	YPR134W	1	MSS18
YPR164W	YPR164W	1	MMS1
YPR167C	YPR167C	1	MET16
YPR173C	YPR173C	1	VPS4
YAL023C	YAL023C	0	PMT2
YAL024C	YAL024C	0	LTE1
YAL048C	YAL048C	0	GEM1
YAL053W	YAL053W	0	FLC2
YBL021C	YBL021C	0	HAP3
YBL024W	YBL024W	0	NCL1
YBL051C	YBL051C	0	PIN4
YBL072C	YBL072C	0	RPS8A
YBL082C	YBL082C	0	ALG3
YBR036C	YBR036C	0	CSG2
YBR126C	YBR126C	0	TPS1
YBR131W	YBR131W	0	CCZ1
YBR135W	YBR135W_DAmP	0	CKS1
YBR162C	YBR162C	0	TOS1
YBR168W	YBR168W	0	PEX32
YBR193C	YBR193C_TSQ741	0	MED8
YBR229C	YBR229C	0	ROT2
YBR255W	YBR255W	0	MTC4
YBR291C	YBR291C	0	CTP1
YCL001W	YCL001W	0	RER1
YCL032W	YCL032W	0	STE50
YCR008W	YCR008W	0	SAT4
YCR044C	YCR044C	0	PER1
YCR063W	YCR063W	0	BUD31
YCR065W	YCR065W	0	HCM1
YCR086W	YCR086W	0	CSM1
YDL013W	YDL013W	0	SLX5
YDL020C	YDL020C	0	RPN4
YDL077C	YDL077C	0	VAM6
YDL083C	YDL083C	0	RPS16B
YDL095W	YDL095W	0	PMT1
YDL135C	YDL135C	0	RDI1
YDL167C	YDL167C	0	NRP1
YDL190C	YDL190C	0	UFD2
YDL191W	YDL191W	0	RPL35A
YDR072C	YDR072C	0	IPT1
YDR080W	YDR080W	0	VPS41
YDR092W	YDR092W	0	UBC13
YDR128W	YDR128W	0	MTC5
YDR153C	YDR153C	0	ENT5
YDR304C	YDR304C	0	CPR5
YDR332W	YDR332W	0	IRC3
YDR358W	YDR358W	0	GGA1
YDR359C	YDR359C	0	EAF1
YDR385W	YDR385W	0	EFT2
YDR388W	YDR388W_DAMP	0	RVS167
YDR389W	YDR389W	0	SAC7
YDR395W	YDR395W	0	SXM1
YDR424C	YDR424C	0	DYN2
YDR439W	YDR439W	0	LRS4
YDR477W	YDR477W	0	SNF1
YDR496C	YDR496C	0	PUF6
YDR508C	YDR508C	0	GNP1
YDR532C	YDR532C	0	KRE28
YEL043W	YEL043W	0	YEL043W
YEL061C	YEL061C	0	CIN8
YER032W	YER032W	0	FIR1
YER098W	YER098W	0	UBP9
YER114C	YER114C	0	BOI2
YER116C	YER116C	0	SLX8
YER120W	YER120W	0	SCS2
YER123W	YER123W	0	YCK3
YER149C	YER149C	0	PEA2
YFL007W	YFL007W	0	BLM10
YFL025C	YFL025C	0	BST1
YFL027C	YFL027C	0	GYP8
YFR031C-A	YFR031C-A	0	RPL2A
YFR053C	YFR053C	0	HXK1
YGL014W	YGL014W	0	PUF4
YGL016W	YGL016W	0	KAP122
YGL027C	YGL027C	0	CWH41
YGL029W	YGL029W	0	CGR1
YGL031C	YGL031C	0	RPL24A
YGL035C	YGL035C	0	MIG1
YGL087C	YGL087C	0	MMS2
YGL115W	YGL115W	0	SNF4
YGL124C	YGL124C	0	MON1
YGL127C	YGL127C	0	SOH1
YGL174W	YGL174W	0	BUD13
YGL212W	YGL212W	0	VAM7
YGL216W	YGL216W	0	KIP3
YGL228W	YGL228W	0	SHE10
YGL232W	YGL232W	0	TAN1
YGL237C	YGL237C	0	HAP2
YGR058W	YGR058W	0	PEF1
YGR089W	YGR089W	0	NNF2
YGR092W	YGR092W	0	DBF2
YGR166W	YGR166W	0	TRS65
YGR174C	YGR174C	0	CBP4
YGR217W	YGR217W	0	CCH1
YGR227W	YGR227W	0	DIE2
YHL002W	YHL002W	0	HSE1
YHL023C	YHL023C	0	NPR3
YHR021C	YHR021C	0	RPS27B
YHR034C	YHR034C	0	PIH1
YHR041C	YHR041C	0	SRB2
YHR081W	YHR081W	0	LRP1
YHR115C	YHR115C	0	DMA1
YHR151C	YHR151C	0	MTC6
YHR158C	YHR158C	0	KEL1
YHR167W	YHR167W	0	THP2
YIL002C	YIL002C	0	INP51
YIL079C	YIL079C	0	AIR1
YIL090W	YIL090W	0	ICE2
YIL112W	YIL112W	0	HOS4
YIL149C	YIL149C	0	MLP2
YIR002C	YIR002C	0	MPH1
YIR003W	YIR003W	0	AIM21
YIR005W	YIR005W	0	IST3
YIR033W	YIR033W	0	MGA2
YJL020C	YJL020C	0	BBC1
YJL062W	YJL062W	0	LAS21
YJL082W	YJL082W	0	IML2
YJL136C	YJL136C	0	RPS21B
YJL138C	YJL138C	0	TIF2
YJL139C	YJL139C	0	YUR1
YJL165C	YJL165C	0	HAL5
YJL177W	YJL177W	0	RPL17B
YJR011C	YJR011C	0	YJR011C
YJR036C	YJR036C	0	HUL4
YJR059W	YJR059W	0	PTK2
YJR070C	YJR070C	0	LIA1
YJR074W	YJR074W	0	MOG1
YJR094C	YJR094C	0	IME1
YJR117W	YJR117W	0	STE24
YJR126C	YJR126C	0	VPS70
YKL007W	YKL007W	0	CAP1
YKL009W	YKL009W	0	MRT4
YKL025C	YKL025C	0	PAN3
YKL032C	YKL032C	0	IXR1
YKL041W	YKL041W	0	VPS24
YKL079W	YKL079W	0	SMY1
YKL081W	YKL081W	0	TEF4
YKL092C	YKL092C	0	BUD2
YKL109W	YKL109W	0	HAP4
YKL149C	YKL149C	0	DBR1
YKL176C	YKL176C	0	LST4
YKL179C	YKL179C	0	COY1
YKL190W	YKL190W	0	CNB1
YKL208W	YKL208W	0	CBT1
YKR001C	YKR001C	0	VPS1
YKR007W	YKR007W	0	MEH1
YKR024C	YKR024C	0	DBP7
YKR074W	YKR074W	0	AIM29
YKR095W	YKR095W	0	MLP1
YKR099W	YKR099W	0	BAS1
YLL001W	YLL001W	0	DNM1
YLL021W	YLL021W	0	SPA2
YLR082C	YLR082C	0	SRL2
YLR182W	YLR182W	0	SWI6
YLR436C	YLR436C	0	ECM30
YML001W	YML001W	0	YPT7
YML013W	YML013W	0	UBX2
YML019W	YML019W	0	OST6
YML062C	YML062C	0	MFT1
YML066C	YML066C	0	SMA2
YML121W	YML121W	0	GTR1
YML128C	YML128C	0	MSC1
YMR010W	YMR010W	0	YMR010W
YMR022W	YMR022W	0	UBC7
YMR029C	YMR029C	0	FAR8
YMR116C	YMR116C	0	ASC1
YMR138W	YMR138W	0	CIN4
YMR219W	YMR219W	0	ESC1
YMR264W	YMR264W	0	CUE1
YMR282C	YMR282C	0	AEP2
YMR285C	YMR285C	0	NGL2
YMR304W	YMR304W	0	UBP15
YNL001W	YNL001W	0	DOM34
YNL027W	YNL027W	0	CRZ1
YNL064C	YNL064C	0	YDJ1
YNL087W	YNL087W	0	TCB2
YNL106C	YNL106C	0	INP52
YNL135C	YNL135C	0	FPR1
YNL219C	YNL219C	0	ALG9
YNL230C	YNL230C	0	ELA1
YNL246W	YNL246W	0	VPS75
YNL271C	YNL271C	0	BNI1
YNL288W	YNL288W	0	CAF40
YNL291C	YNL291C	0	MID1
YNL297C	YNL297C	0	MON2
YNL298W	YNL298W	0	CLA4
YNR006W	YNR006W	0	VPS27
YNR030W	YNR030W	0	ALG12
YNR032W	YNR032W	0	PPG1
YOL081W	YOL081W	0	IRA2
YOL115W	YOL115W	0	PAP2
YOR001W	YOR001W	0	RRP6
YOR002W	YOR002W	0	ALG6
YOR023C	YOR023C	0	AHC1
YOR027W	YOR027W	0	STI1
YOR058C	YOR058C	0	ASE1
YOR061W	YOR061W	0	CKA2
YOR067C	YOR067C	0	ALG8
YOR106W	YOR106W	0	VAM3
YOR191W	YOR191W	0	ULS1
YOR264W	YOR264W	0	DSE3
YOR311C	YOR311C	0	DGK1
YOR327C	YOR327C	0	SNC2
YOR344C	YOR344C	0	TYE7
YOR346W	YOR346W	0	REV1
YOR358W	YOR358W	0	HAP5
YPL037C	YPL037C	0	EGD1
YPL057C	YPL057C	0	SUR1
YPL069C	YPL069C	0	BTS1
YPL089C	YPL089C	0	RLM1
YPL139C	YPL139C	0	UME1
YPL155C	YPL155C	0	KIP2
YPL161C	YPL161C	0	BEM4
YPL177C	YPL177C	0	CUP9
YPL183C	YPL183C	0	RTT10
YPL184C	YPL184C	0	MRN1
YPL213W	YPL213W	0	LEA1
YPL227C	YPL227C	0	ALG5
YPL253C	YPL253C	0	VIK1
YPL269W	YPL269W	0	KAR9
YPR024W	YPR024W	0	YME1
YPR065W	YPR065W	0	ROX1
YPR066W	YPR066W	0	UBA3
YPR120C	2_YPR120C	0	CLB5
YPR129W	YPR129W	0	SCD6
YPR135W	YPR135W	0	CTF4
