GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
transcription from RNA polymerase I promoter	10	1	207	68	0.00483091787439614	0.0147058823529412	7.10429099175902e-05
regulation of cell cycle	10	3	207	213	0.0144927536231884	0.0140845070422535	6.80410968224808e-05
RNA splicing	10	2	207	144	0.00966183574879227	0.0138888888888889	6.70960815888352e-05
membrane fusion	10	1	207	75	0.00483091787439614	0.0133333333333333	6.44122383252818e-05
telomere organization	10	1	207	78	0.00483091787439614	0.0128205128205128	6.19348445435402e-05
vacuole organization	10	1	207	84	0.00483091787439614	0.0119047619047619	5.75109270761445e-05
organelle fusion	10	1	207	88	0.00483091787439614	0.0113636363636364	5.48967940272288e-05
endocytosis	10	1	207	98	0.00483091787439614	0.0102040816326531	4.9295080350981e-05
nucleobase-containing small molecule metabolic process	10	2	207	198	0.00966183574879227	0.0101010101010101	4.87971502464256e-05
response to oxidative stress	10	1	207	103	0.00483091787439614	0.00970873786407767	4.69021152853994e-05
rRNA processing	10	3	207	311	0.0144927536231884	0.00964630225080386	4.6600493965236e-05
regulation of organelle organization	10	2	207	239	0.00966183574879227	0.00836820083682008	4.04260909991308e-05
conjugation	10	1	207	124	0.00483091787439614	0.00806451612903226	3.89590151160979e-05
monocarboxylic acid metabolic process	10	1	207	127	0.00483091787439614	0.0078740157480315	3.8038723420442e-05
sporulation	10	1	207	138	0.00483091787439614	0.0072463768115942	3.50066512637401e-05
lipid metabolic process	10	2	207	287	0.00966183574879227	0.00696864111498258	3.36649329226211e-05
meiotic cell cycle	10	2	207	287	0.00966183574879227	0.00696864111498258	3.36649329226211e-05
generation of precursor metabolites and energy	10	1	207	155	0.00483091787439614	0.00645161290322581	3.11672120928783e-05
cofactor metabolic process	10	1	207	178	0.00483091787439614	0.00561797752808989	2.71399880584053e-05
carbohydrate metabolic process	10	1	207	200	0.00483091787439614	0.005	2.41545893719807e-05
proteolysis involved in cellular protein catabolic process	10	1	207	216	0.00483091787439614	0.00462962962962963	2.23653605296117e-05
response to osmotic stress	9	9	143	92	0.0629370629370629	0.0978260869565217	0.000684098510185467
transcription from RNA polymerase III promoter	9	4	143	41	0.027972027972028	0.0975609756097561	0.000682244584683609
protein phosphorylation	9	13	143	197	0.0909090909090909	0.065989847715736	0.000461467466543609
transcription from RNA polymerase I promoter	9	4	143	68	0.027972027972028	0.0588235294117647	0.000411353352529823
protein folding	9	5	143	95	0.034965034965035	0.0526315789473684	0.000368052999631947
regulation of transport	9	4	143	84	0.027972027972028	0.0476190476190476	0.000333000333000333
response to heat	9	3	143	71	0.020979020979021	0.0422535211267606	0.000295479168718605
protein dephosphorylation	9	2	143	49	0.013986013986014	0.0408163265306122	0.000285428856857428
cellular ion homeostasis	9	5	143	125	0.034965034965035	0.04	0.00027972027972028
peptidyl-amino acid modification	9	5	143	151	0.034965034965035	0.033112582781457	0.000231556522947251
pseudohyphal growth	9	2	143	74	0.013986013986014	0.027027027027027	0.000189000189000189
nuclear transport	9	4	143	176	0.027972027972028	0.0227272727272727	0.000158931977113795
nucleobase-containing compound transport	9	3	143	138	0.020979020979021	0.0217391304347826	0.000152021891152326
cytoskeleton organization	9	5	143	232	0.034965034965035	0.021551724137931	0.000150711357607909
lipid metabolic process	9	6	143	287	0.041958041958042	0.0209059233449477	0.000146195268146488
endocytosis	9	2	143	98	0.013986013986014	0.0204081632653061	0.000142714428428714
peroxisome organization	9	1	143	50	0.00699300699300699	0.02	0.00013986013986014
regulation of protein modification process	9	2	143	110	0.013986013986014	0.0181818181818182	0.000127145581691036
protein modification by small protein conjugation or removal	9	3	143	170	0.020979020979021	0.0176470588235294	0.000123406005758947
cofactor metabolic process	9	3	143	178	0.020979020979021	0.0168539325842697	0.000117859668421466
protein targeting	9	5	143	309	0.034965034965035	0.0161812297734628	0.000113155452961278
Golgi vesicle transport	9	3	143	190	0.020979020979021	0.0157894736842105	0.000110415899889584
cell wall organization or biogenesis	9	3	143	198	0.020979020979021	0.0151515151515152	0.000105954651409197
nucleobase-containing small molecule metabolic process	9	3	143	198	0.020979020979021	0.0151515151515152	0.000105954651409197
lipid transport	9	1	143	68	0.00699300699300699	0.0147058823529412	0.000102838338132456
RNA splicing	9	2	143	144	0.013986013986014	0.0138888888888889	9.71250971250971e-05
cellular response to DNA damage stimulus	9	4	143	299	0.027972027972028	0.0133779264214047	9.3551933016816e-05
generation of precursor metabolites and energy	9	2	143	155	0.013986013986014	0.0129032258064516	9.02323482968644e-05
telomere organization	9	1	143	78	0.00699300699300699	0.0128205128205128	8.9653935807782e-05
ion transport	9	2	143	162	0.013986013986014	0.0123456790123457	8.6333419666753e-05
vesicle organization	9	1	143	81	0.00699300699300699	0.0123456790123457	8.6333419666753e-05
cellular respiration	9	1	143	84	0.00699300699300699	0.0119047619047619	8.32500832500833e-05
mRNA processing	9	2	143	170	0.013986013986014	0.0117647058823529	8.22706705059646e-05
carbohydrate metabolic process	9	2	143	200	0.013986013986014	0.01	6.99300699300699e-05
regulation of DNA metabolic process	9	1	143	106	0.00699300699300699	0.00943396226415094	6.59717640849716e-05
regulation of cell cycle	9	2	143	213	0.013986013986014	0.00938967136150235	6.56620374930234e-05
proteolysis involved in cellular protein catabolic process	9	2	143	216	0.013986013986014	0.00925925925925926	6.47500647500648e-05
tRNA processing	9	1	143	109	0.00699300699300699	0.00917431192660551	6.41560274587798e-05
mitotic cell cycle	9	3	143	328	0.020979020979021	0.00914634146341463	6.39604298140884e-05
transmembrane transport	9	2	143	232	0.013986013986014	0.00862068965517241	6.02845430431637e-05
regulation of organelle organization	9	2	143	239	0.013986013986014	0.00836820083682008	5.85188869707698e-05
transcription from RNA polymerase II promoter	9	4	143	480	0.027972027972028	0.00833333333333333	5.82750582750583e-05
monocarboxylic acid metabolic process	9	1	143	127	0.00699300699300699	0.0078740157480315	5.50630471890314e-05
ribosomal small subunit biogenesis	9	1	143	135	0.00699300699300699	0.00740740740740741	5.18000518000518e-05
DNA replication	9	1	143	139	0.00699300699300699	0.00719424460431655	5.03094028273884e-05
mitochondrion organization	9	3	143	425	0.020979020979021	0.00705882352941176	4.93624023035788e-05
RNA modification	9	1	143	172	0.00699300699300699	0.00581395348837209	4.06570174012035e-05
rRNA processing	9	1	143	311	0.00699300699300699	0.00321543408360129	2.24855530321768e-05
chromatin organization	9	1	143	318	0.00699300699300699	0.00314465408805031	2.19905880283239e-05
cell budding	8	6	137	58	0.0437956204379562	0.103448275862069	0.000755096904102693
cytokinesis	8	9	137	88	0.0656934306569343	0.102272727272727	0.000746516257465163
cell morphogenesis	8	2	137	29	0.0145985401459854	0.0689655172413793	0.000503397936068462
cytoskeleton organization	8	16	137	232	0.116788321167883	0.0689655172413793	0.000503397936068462
exocytosis	8	3	137	49	0.0218978102189781	0.0612244897959184	0.000446894086101594
cell wall organization or biogenesis	8	11	137	198	0.0802919708029197	0.0555555555555556	0.00040551500405515
pseudohyphal growth	8	4	137	74	0.0291970802919708	0.0540540540540541	0.000394555139080687
endocytosis	8	5	137	98	0.0364963503649635	0.0510204081632653	0.000372411738417995
conjugation	8	6	137	124	0.0437956204379562	0.0483870967741935	0.000353190487402873
response to osmotic stress	8	4	137	92	0.0291970802919708	0.0434782608695652	0.000317359568390987
response to starvation	8	2	137	56	0.0145985401459854	0.0357142857142857	0.000260688216892596
mitotic cell cycle	8	11	137	328	0.0802919708029197	0.0335365853658537	0.000244792593911341
regulation of organelle organization	8	8	137	239	0.0583941605839416	0.0334728033472803	0.000244327031731973
regulation of translation	8	3	137	105	0.0218978102189781	0.0285714285714286	0.000208550573514077
regulation of cell cycle	8	5	137	213	0.0364963503649635	0.0234741784037559	0.000171344367910627
carbohydrate metabolic process	8	4	137	200	0.0291970802919708	0.02	0.000145985401459854
invasive growth in response to glucose limitation	8	1	137	59	0.0072992700729927	0.0169491525423729	0.000123716441915131
organelle inheritance	8	1	137	60	0.0072992700729927	0.0166666666666667	0.000121654501216545
Golgi vesicle transport	8	3	137	190	0.0218978102189781	0.0157894736842105	0.000115251632731464
RNA catabolic process	8	2	137	132	0.0145985401459854	0.0151515151515152	0.00011059500110595
sporulation	8	2	137	138	0.0145985401459854	0.0144927536231884	0.000105786522796996
response to heat	8	1	137	71	0.0072992700729927	0.0140845070422535	0.000102806620746376
ion transport	8	2	137	162	0.0145985401459854	0.0123456790123457	9.01144453455889e-05
vacuole organization	8	1	137	84	0.0072992700729927	0.0119047619047619	8.68960722975322e-05
protein folding	8	1	137	95	0.0072992700729927	0.0105263157894737	7.68344218209758e-05
meiotic cell cycle	8	3	137	287	0.0218978102189781	0.0104529616724739	7.62989903100282e-05
protein phosphorylation	8	2	137	197	0.0145985401459854	0.0101522842639594	7.41042647004335e-05
tRNA processing	8	1	137	109	0.0072992700729927	0.00917431192660551	6.69657804861716e-05
regulation of protein modification process	8	1	137	110	0.0072992700729927	0.00909090909090909	6.635700066357e-05
nucleobase-containing compound transport	8	1	137	138	0.0072992700729927	0.0072463768115942	5.28932613984978e-05
lipid metabolic process	8	2	137	287	0.0145985401459854	0.00696864111498258	5.08659935400188e-05
RNA splicing	8	1	137	144	0.0072992700729927	0.00694444444444444	5.06893755068938e-05
protein targeting	8	2	137	309	0.0145985401459854	0.00647249190938511	4.72444664918621e-05
generation of precursor metabolites and energy	8	1	137	155	0.0072992700729927	0.00645161290322581	4.70920649870497e-05
mRNA processing	8	1	137	170	0.0072992700729927	0.00588235294117647	4.293688278231e-05
RNA modification	8	1	137	172	0.0072992700729927	0.00581395348837209	4.24376167034459e-05
nuclear transport	8	1	137	176	0.0072992700729927	0.00568181818181818	4.14731254147313e-05
cytoplasmic translation	8	1	137	179	0.0072992700729927	0.00558659217877095	4.07780451005179e-05
mitochondrion organization	8	2	137	425	0.0145985401459854	0.00470588235294118	3.4349506225848e-05
proteolysis involved in cellular protein catabolic process	8	1	137	216	0.0072992700729927	0.00462962962962963	3.37929170045958e-05
organelle fission	8	1	137	296	0.0072992700729927	0.00337837837837838	2.46596961925429e-05
chromatin organization	8	1	137	318	0.0072992700729927	0.00314465408805031	2.29536794748198e-05
transcription from RNA polymerase II promoter	8	1	137	480	0.0072992700729927	0.00208333333333333	1.52068126520681e-05
peroxisome organization	7	12	174	50	0.0689655172413793	0.24	0.00137931034482759
tRNA processing	7	14	174	109	0.0804597701149425	0.128440366972477	0.000738163028577454
RNA modification	7	14	174	172	0.0804597701149425	0.0813953488372093	0.000467789361133387
protein modification by small protein conjugation or removal	7	13	174	170	0.0747126436781609	0.0764705882352941	0.0004394861392833
transmembrane transport	7	13	174	232	0.0747126436781609	0.0560344827586207	0.000322037257233452
cellular amino acid metabolic process	7	8	174	153	0.0459770114942529	0.0522875816993464	0.000300503343099692
cell budding	7	3	174	58	0.0172413793103448	0.0517241379310345	0.000297265160523187
invasive growth in response to glucose limitation	7	3	174	59	0.0172413793103448	0.0508474576271186	0.000292226767971946
protein targeting	7	15	174	309	0.0862068965517241	0.0485436893203883	0.000278986720232117
organelle inheritance	7	2	174	60	0.0114942528735632	0.0333333333333333	0.000191570881226054
translational initiation	7	2	174	61	0.0114942528735632	0.0327868852459016	0.000188430374976446
carbohydrate transport	7	1	174	33	0.00574712643678161	0.0303030303030303	0.00017415534656914
protein acylation	7	2	174	66	0.0114942528735632	0.0303030303030303	0.00017415534656914
transcription from RNA polymerase I promoter	7	2	174	68	0.0114942528735632	0.0294117647058824	0.000169033130493577
tRNA aminoacylation for protein translation	7	1	174	36	0.00574712643678161	0.0277777777777778	0.000159642401021711
pseudohyphal growth	7	2	174	74	0.0114942528735632	0.027027027027027	0.000155327741534638
transcription from RNA polymerase III promoter	7	1	174	41	0.00574712643678161	0.024390243902439	0.000140173815531259
protein lipidation	7	1	174	45	0.00574712643678161	0.0222222222222222	0.000127713920817369
peptidyl-amino acid modification	7	3	174	151	0.0172413793103448	0.0198675496688742	0.000114181319936058
response to oxidative stress	7	2	174	103	0.0114942528735632	0.0194174757281553	0.000111594688092847
protein maturation	7	1	174	52	0.00574712643678161	0.0192307692307692	0.0001105216622458
ion transport	7	3	174	162	0.0172413793103448	0.0185185185185185	0.000106428267347808
regulation of protein modification process	7	2	174	110	0.0114942528735632	0.0181818181818182	0.000104493207941484
response to starvation	7	1	174	56	0.00574712643678161	0.0178571428571429	0.000102627257799672
histone modification	7	2	174	114	0.0114942528735632	0.0175438596491228	0.00010082677959266
conjugation	7	2	174	124	0.0114942528735632	0.0161290322580645	9.26955876900259e-05
transcription from RNA polymerase II promoter	7	7	174	480	0.0402298850574713	0.0145833333333333	8.38122605363985e-05
response to heat	7	1	174	71	0.00574712643678161	0.0140845070422535	8.0945442771572e-05
vesicle organization	7	1	174	81	0.00574712643678161	0.0123456790123457	7.09521782318717e-05
regulation of transport	7	1	174	84	0.00574712643678161	0.0119047619047619	6.84181718664477e-05
vacuole organization	7	1	174	84	0.00574712643678161	0.0119047619047619	6.84181718664477e-05
nuclear transport	7	2	174	176	0.0114942528735632	0.0113636363636364	6.53082549634274e-05
response to osmotic stress	7	1	174	92	0.00574712643678161	0.0108695652173913	6.24687656171914e-05
DNA-templated transcription, elongation	7	1	174	96	0.00574712643678161	0.0104166666666667	5.98659003831418e-05
protein phosphorylation	7	2	174	197	0.0114942528735632	0.0101522842639594	5.83464612871229e-05
nucleobase-containing small molecule metabolic process	7	2	174	198	0.0114942528735632	0.0101010101010101	5.80517821897132e-05
carbohydrate metabolic process	7	2	174	200	0.0114942528735632	0.01	5.74712643678161e-05
chromatin organization	7	3	174	318	0.0172413793103448	0.00943396226415094	5.4218173931902e-05
regulation of DNA metabolic process	7	1	174	106	0.00574712643678161	0.00943396226415094	5.4218173931902e-05
cellular ion homeostasis	7	1	174	125	0.00574712643678161	0.008	4.59770114942529e-05
monocarboxylic acid metabolic process	7	1	174	127	0.00574712643678161	0.0078740157480315	4.52529640691465e-05
organelle assembly	7	1	174	131	0.00574712643678161	0.00763358778625954	4.38711941739054e-05
nucleobase-containing compound transport	7	1	174	138	0.00574712643678161	0.0072463768115942	4.16458437447943e-05
sporulation	7	1	174	138	0.00574712643678161	0.0072463768115942	4.16458437447943e-05
DNA replication	7	1	174	139	0.00574712643678161	0.00719424460431655	4.13462333581411e-05
RNA splicing	7	1	174	144	0.00574712643678161	0.00694444444444444	3.99106002554278e-05
cellular response to DNA damage stimulus	7	2	174	299	0.0114942528735632	0.00668896321070234	3.8442317302887e-05
generation of precursor metabolites and energy	7	1	174	155	0.00574712643678161	0.00645161290322581	3.70782350760104e-05
cofactor metabolic process	7	1	174	178	0.00574712643678161	0.00561797752808989	3.22872271729304e-05
cytoplasmic translation	7	1	174	179	0.00574712643678161	0.00558659217877095	3.21068516021319e-05
DNA recombination	7	1	174	179	0.00574712643678161	0.00558659217877095	3.21068516021319e-05
cell wall organization or biogenesis	7	1	174	198	0.00574712643678161	0.00505050505050505	2.90258910948566e-05
mitochondrion organization	7	2	174	425	0.0114942528735632	0.00470588235294118	2.70453008789723e-05
regulation of cell cycle	7	1	174	213	0.00574712643678161	0.00469483568075117	2.69818142571907e-05
proteolysis involved in cellular protein catabolic process	7	1	174	216	0.00574712643678161	0.00462962962962963	2.66070668369519e-05
cytoskeleton organization	7	1	174	232	0.00574712643678161	0.00431034482758621	2.47720967102656e-05
DNA repair	7	1	174	246	0.00574712643678161	0.0040650406504065	2.33623025885431e-05
lipid metabolic process	7	1	174	287	0.00574712643678161	0.00348432055749129	2.00248307901798e-05
meiotic cell cycle	7	1	174	287	0.00574712643678161	0.00348432055749129	2.00248307901798e-05
organelle fission	7	1	174	296	0.00574712643678161	0.00337837837837838	1.94159676918298e-05
mitotic cell cycle	7	1	174	328	0.00574712643678161	0.00304878048780488	1.75217269414073e-05
regulation of DNA metabolic process	6	14	302	106	0.0463576158940397	0.132075471698113	0.000437335999000375
DNA repair	6	31	302	246	0.102649006622517	0.126016260162602	0.000417272384644376
cellular response to DNA damage stimulus	6	34	302	299	0.112582781456954	0.11371237458194	0.000376531041662052
DNA replication	6	15	302	139	0.0496688741721854	0.107913669064748	0.000357330030015723
transposition	6	2	302	21	0.00662251655629139	0.0952380952380952	0.000315357931251971
DNA recombination	6	17	302	179	0.0562913907284768	0.0949720670391061	0.000314477043175848
protein dephosphorylation	6	4	302	49	0.0132450331125828	0.0816326530612245	0.000270306798215975
telomere organization	6	6	302	78	0.0198675496688742	0.0769230769230769	0.000254712175241977
regulation of cell cycle	6	14	302	213	0.0463576158940397	0.0657276995305164	0.000217641389173895
organelle fission	6	19	302	296	0.0629139072847682	0.0641891891891892	0.000212546984070163
chromosome segregation	6	12	302	198	0.0397350993377483	0.0606060606060606	0.000200682319887618
mitotic cell cycle	6	15	302	328	0.0496688741721854	0.0457317073170732	0.000151429494427395
RNA catabolic process	6	6	302	132	0.0198675496688742	0.0454545454545455	0.000150511739915713
meiotic cell cycle	6	13	302	287	0.043046357615894	0.0452961672473868	0.000149987308766181
chromatin organization	6	14	302	318	0.0463576158940397	0.0440251572327044	0.000145778666333458
response to osmotic stress	6	4	302	92	0.0132450331125828	0.0434782608695652	0.000143967751223726
DNA-templated transcription, elongation	6	4	302	96	0.0132450331125828	0.0416666666666667	0.000137969094922737
regulation of protein modification process	6	4	302	110	0.0132450331125828	0.0363636363636364	0.000120409391932571
protein modification by small protein conjugation or removal	6	6	302	170	0.0198675496688742	0.0352941176470588	0.000116867939228672
cell morphogenesis	6	1	302	29	0.0033112582781457	0.0344827586206897	0.000114181319936058
regulation of organelle organization	6	8	302	239	0.0264900662251656	0.0334728033472803	0.000110837097176425
protein acylation	6	2	302	66	0.00662251655629139	0.0303030303030303	0.000100341159943809
peptidyl-amino acid modification	6	4	302	151	0.0132450331125828	0.0264900662251656	8.77154510767072e-05
histone modification	6	3	302	114	0.00993377483443709	0.0263157894736842	8.71383757406762e-05
transcription from RNA polymerase III promoter	6	1	302	41	0.0033112582781457	0.024390243902439	8.07623970279438e-05
regulation of transport	6	2	302	84	0.00662251655629139	0.0238095238095238	7.88394828129927e-05
DNA-templated transcription, termination	6	1	302	43	0.0033112582781457	0.0232558139534884	7.70060064685045e-05
transcription from RNA polymerase II promoter	6	11	302	480	0.0364238410596026	0.0229166666666667	7.58830022075055e-05
sporulation	6	3	302	138	0.00993377483443709	0.0217391304347826	7.19838756118629e-05
exocytosis	6	1	302	49	0.0033112582781457	0.0204081632653061	6.75766995539938e-05
protein phosphorylation	6	4	302	197	0.0132450331125828	0.0203045685279188	6.72336706222476e-05
protein alkylation	6	1	302	50	0.0033112582781457	0.02	6.62251655629139e-05
response to oxidative stress	6	2	302	103	0.00662251655629139	0.0194174757281553	6.42962772455475e-05
cell budding	6	1	302	58	0.0033112582781457	0.0172413793103448	5.70906599680292e-05
invasive growth in response to glucose limitation	6	1	302	59	0.0033112582781457	0.0169491525423729	5.61230216634864e-05
DNA-templated transcription, initiation	6	1	302	71	0.0033112582781457	0.0140845070422535	4.66374405372633e-05
response to heat	6	1	302	71	0.0033112582781457	0.0140845070422535	4.66374405372633e-05
cytoskeleton organization	6	3	302	232	0.00993377483443709	0.0129310344827586	4.28179949760219e-05
ion transport	6	2	302	162	0.00662251655629139	0.0123456790123457	4.08797318289592e-05
cytokinesis	6	1	302	88	0.0033112582781457	0.0113636363636364	3.76279349789284e-05
nuclear transport	6	2	302	176	0.00662251655629139	0.0113636363636364	3.76279349789284e-05
protein folding	6	1	302	95	0.0033112582781457	0.0105263157894737	3.48553502962705e-05
regulation of translation	6	1	302	105	0.0033112582781457	0.00952380952380952	3.15357931251971e-05
conjugation	6	1	302	124	0.0033112582781457	0.00806451612903226	2.67036957914975e-05
cellular ion homeostasis	6	1	302	125	0.0033112582781457	0.008	2.64900662251656e-05
monocarboxylic acid metabolic process	6	1	302	127	0.0033112582781457	0.0078740157480315	2.60728998279189e-05
organelle assembly	6	1	302	131	0.0033112582781457	0.00763358778625954	2.52767807492038e-05
nucleobase-containing compound transport	6	1	302	138	0.0033112582781457	0.0072463768115942	2.39946252039543e-05
lipid metabolic process	6	2	302	287	0.00662251655629139	0.00696864111498258	2.30749705794125e-05
cell wall organization or biogenesis	6	1	302	198	0.0033112582781457	0.00505050505050505	1.67235266573015e-05
nucleobase-containing small molecule metabolic process	6	1	302	198	0.0033112582781457	0.00505050505050505	1.67235266573015e-05
proteolysis involved in cellular protein catabolic process	6	1	302	216	0.0033112582781457	0.00462962962962963	1.53298994358597e-05
organelle inheritance	5	4	168	60	0.0238095238095238	0.0666666666666667	0.000396825396825397
cellular respiration	5	5	168	84	0.0297619047619048	0.0595238095238095	0.000354308390022676
lipid transport	5	4	168	68	0.0238095238095238	0.0588235294117647	0.000350140056022409
protein maturation	5	3	168	52	0.0178571428571429	0.0576923076923077	0.000343406593406593
mitochondrion organization	5	24	168	425	0.142857142857143	0.0564705882352941	0.000336134453781513
pseudohyphal growth	5	4	168	74	0.0238095238095238	0.0540540540540541	0.000321750321750322
vitamin metabolic process	5	2	168	43	0.0119047619047619	0.0465116279069767	0.000276854928017719
response to heat	5	3	168	71	0.0178571428571429	0.0422535211267606	0.000251509054325956
response to starvation	5	2	168	56	0.0119047619047619	0.0357142857142857	0.000212585034013605
invasive growth in response to glucose limitation	5	2	168	59	0.0119047619047619	0.0338983050847458	0.000201775625504439
generation of precursor metabolites and energy	5	5	168	155	0.0297619047619048	0.032258064516129	0.000192012288786482
sporulation	5	4	168	138	0.0238095238095238	0.0289855072463768	0.000172532781228433
DNA replication	5	4	168	139	0.0238095238095238	0.0287769784172662	0.000171291538198013
regulation of organelle organization	5	6	168	239	0.0357142857142857	0.0251046025104603	0.000149432157800359
transcription from RNA polymerase III promoter	5	1	168	41	0.00595238095238095	0.024390243902439	0.000145180023228804
cellular ion homeostasis	5	3	168	125	0.0178571428571429	0.024	0.000142857142857143
protein modification by small protein conjugation or removal	5	4	168	170	0.0238095238095238	0.0235294117647059	0.000140056022408964
transcription from RNA polymerase II promoter	5	11	168	480	0.0654761904761905	0.0229166666666667	0.00013640873015873
nucleobase-containing compound transport	5	3	168	138	0.0178571428571429	0.0217391304347826	0.000129399585921325
protein folding	5	2	168	95	0.0119047619047619	0.0210526315789474	0.00012531328320802
meiotic cell cycle	5	6	168	287	0.0357142857142857	0.0209059233449477	0.000124440019910403
DNA-templated transcription, elongation	5	2	168	96	0.0119047619047619	0.0208333333333333	0.000124007936507937
endocytosis	5	2	168	98	0.0119047619047619	0.0204081632653061	0.000121477162293489
protein targeting	5	6	168	309	0.0357142857142857	0.0194174757281553	0.000115580212667591
response to oxidative stress	5	2	168	103	0.0119047619047619	0.0194174757281553	0.000115580212667591
mitochondrial translation	5	3	168	167	0.0178571428571429	0.0179640718562874	0.000106928999144568
histone modification	5	2	168	114	0.0119047619047619	0.0175438596491228	0.000104427736006683
transmembrane transport	5	4	168	232	0.0238095238095238	0.0172413793103448	0.000102627257799672
cofactor metabolic process	5	3	168	178	0.0178571428571429	0.0168539325842697	0.000100321027287319
translational initiation	5	1	168	61	0.00595238095238095	0.0163934426229508	9.75800156128025e-05
monocarboxylic acid metabolic process	5	2	168	127	0.0119047619047619	0.015748031496063	9.37382827146607e-05
protein phosphorylation	5	3	168	197	0.0178571428571429	0.0152284263959391	9.06453952139231e-05
DNA-templated transcription, initiation	5	1	168	71	0.00595238095238095	0.0140845070422535	8.38363514419852e-05
chromatin organization	5	4	168	318	0.0238095238095238	0.0125786163522013	7.48727163821503e-05
nuclear transport	5	2	168	176	0.0119047619047619	0.0113636363636364	6.76406926406926e-05
response to osmotic stress	5	1	168	92	0.00595238095238095	0.0108695652173913	6.46997929606625e-05
lipid metabolic process	5	3	168	287	0.0178571428571429	0.0104529616724739	6.22200099552016e-05
organelle fission	5	3	168	296	0.0178571428571429	0.0101351351351351	6.03281853281853e-05
regulation of translation	5	1	168	105	0.00595238095238095	0.00952380952380952	5.66893424036281e-05
regulation of DNA metabolic process	5	1	168	106	0.00595238095238095	0.00943396226415094	5.61545372866128e-05
regulation of cell cycle	5	2	168	213	0.0119047619047619	0.00938967136150235	5.58909009613235e-05
proteolysis involved in cellular protein catabolic process	5	2	168	216	0.0119047619047619	0.00925925925925926	5.51146384479718e-05
DNA repair	5	2	168	246	0.0119047619047619	0.00813008130081301	4.83933410762679e-05
RNA catabolic process	5	1	168	132	0.00595238095238095	0.00757575757575758	4.50937950937951e-05
RNA splicing	5	1	168	144	0.00595238095238095	0.00694444444444444	4.13359788359788e-05
cellular response to DNA damage stimulus	5	2	168	299	0.0119047619047619	0.00668896321070234	3.98152572065616e-05
peptidyl-amino acid modification	5	1	168	151	0.00595238095238095	0.00662251655629139	3.94197414064964e-05
ion transport	5	1	168	162	0.00595238095238095	0.00617283950617284	3.67430922986479e-05
mRNA processing	5	1	168	170	0.00595238095238095	0.00588235294117647	3.50140056022409e-05
cytoplasmic translation	5	1	168	179	0.00595238095238095	0.00558659217877095	3.32535248736366e-05
DNA recombination	5	1	168	179	0.00595238095238095	0.00558659217877095	3.32535248736366e-05
cell wall organization or biogenesis	5	1	168	198	0.00595238095238095	0.00505050505050505	3.00625300625301e-05
nucleobase-containing small molecule metabolic process	5	1	168	198	0.00595238095238095	0.00505050505050505	3.00625300625301e-05
carbohydrate metabolic process	5	1	168	200	0.00595238095238095	0.005	2.97619047619048e-05
cytoskeleton organization	5	1	168	232	0.00595238095238095	0.00431034482758621	2.56568144499179e-05
rRNA processing	5	1	168	311	0.00595238095238095	0.00321543408360129	1.91394885928648e-05
chromosome segregation	4	31	305	198	0.101639344262295	0.156565656565657	0.000513330021526743
mitotic cell cycle	4	36	305	328	0.118032786885246	0.109756097560976	0.000359856057576969
organelle fission	4	32	305	296	0.104918032786885	0.108108108108108	0.000354452813469207
regulation of cell cycle	4	21	305	213	0.0688524590163934	0.0985915492957746	0.000323250981297622
regulation of organelle organization	4	22	305	239	0.0721311475409836	0.0920502092050209	0.000301803964606626
cytoskeleton organization	4	20	305	232	0.0655737704918033	0.0862068965517241	0.000282645562464669
DNA-templated transcription, elongation	4	6	305	96	0.019672131147541	0.0625	0.000204918032786885
protein acylation	4	4	305	66	0.0131147540983607	0.0606060606060606	0.000198708395429707
chromatin organization	4	18	305	318	0.059016393442623	0.0566037735849057	0.00018558614290133
DNA-templated transcription, termination	4	2	305	43	0.00655737704918033	0.0465116279069767	0.000152497140678612
organelle assembly	4	6	305	131	0.019672131147541	0.0458015267175573	0.000150168940057565
nucleus organization	4	3	305	66	0.00983606557377049	0.0454545454545455	0.00014903129657228
meiotic cell cycle	4	13	305	287	0.0426229508196721	0.0452961672473868	0.000148512023761924
histone modification	4	5	305	114	0.0163934426229508	0.043859649122807	0.000143802128271498
regulation of DNA metabolic process	4	4	305	106	0.0131147540983607	0.0377358490566038	0.000123724095267553
regulation of protein modification process	4	4	305	110	0.0131147540983607	0.0363636363636364	0.000119225037257824
sporulation	4	5	305	138	0.0163934426229508	0.036231884057971	0.000118793062485151
protein folding	4	3	305	95	0.00983606557377049	0.0315789473684211	0.000103537532355479
DNA replication	4	4	305	139	0.0131147540983607	0.0287769784172662	9.43507489090695e-05
pseudohyphal growth	4	2	305	74	0.00655737704918033	0.027027027027027	8.86132033673017e-05
peptidyl-amino acid modification	4	4	305	151	0.0131147540983607	0.0264900662251656	8.68526761480838e-05
organelle fusion	4	2	305	88	0.00655737704918033	0.0227272727272727	7.45156482861401e-05
RNA catabolic process	4	3	305	132	0.00983606557377049	0.0227272727272727	7.45156482861401e-05
transcription from RNA polymerase II promoter	4	10	305	480	0.0327868852459016	0.0208333333333333	6.83060109289617e-05
protein dephosphorylation	4	1	305	49	0.00327868852459016	0.0204081632653061	6.69120107059217e-05
protein alkylation	4	1	305	50	0.00327868852459016	0.02	6.55737704918033e-05
