GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
regulation of organelle organization	16	1	99	239	0.0101010101010101	0.00418410041841004	4.22636405900004e-05
DNA repair	16	1	99	246	0.0101010101010101	0.0040650406504065	4.10610166707728e-05
meiotic cell cycle	16	1	99	287	0.0101010101010101	0.00348432055749129	3.51951571463767e-05
cellular response to DNA damage stimulus	16	1	99	299	0.0101010101010101	0.00334448160535117	3.37826424782946e-05
DNA-templated transcription, termination	15	2	89	43	0.0224719101123595	0.0465116279069767	0.000522602560752548
protein dephosphorylation	15	2	89	49	0.0224719101123595	0.0408163265306122	0.000458610410456317
regulation of transport	15	3	89	84	0.0337078651685393	0.0357142857142857	0.000401284109149278
lipid transport	15	2	89	68	0.0224719101123595	0.0294117647058824	0.000330469266358229
pseudohyphal growth	15	2	89	74	0.0224719101123595	0.027027027027027	0.000303674460977832
protein phosphorylation	15	5	89	197	0.0561797752808989	0.0253807106598985	0.000285176524268522
transcription from RNA polymerase III promoter	15	1	89	41	0.0112359550561798	0.024390243902439	0.000274047684297068
vacuole organization	15	2	89	84	0.0224719101123595	0.0238095238095238	0.000267522739432852
protein modification by small protein conjugation or removal	15	4	89	170	0.0449438202247191	0.0235294117647059	0.000264375413086583
response to osmotic stress	15	2	89	92	0.0224719101123595	0.0217391304347826	0.000244259892525647
DNA-templated transcription, elongation	15	2	89	96	0.0224719101123595	0.0208333333333333	0.000234082397003745
cell wall organization or biogenesis	15	4	89	198	0.0449438202247191	0.0202020202020202	0.000226988991033935
protein alkylation	15	1	89	50	0.0112359550561798	0.02	0.000224719101123596
endosomal transport	15	2	89	102	0.0224719101123595	0.0196078431372549	0.000220312844238819
response to starvation	15	1	89	56	0.0112359550561798	0.0178571428571429	0.000200642054574639
lipid metabolic process	15	5	89	287	0.0561797752808989	0.0174216027874564	0.000195748345926477
invasive growth in response to glucose limitation	15	1	89	59	0.0112359550561798	0.0169491525423729	0.000190439916206437
protein glycosylation	15	1	89	62	0.0112359550561798	0.0161290322580645	0.000181225081551287
Golgi vesicle transport	15	3	89	190	0.0337078651685393	0.0157894736842105	0.000177409816676523
nucleobase-containing compound transport	15	2	89	138	0.0224719101123595	0.0144927536231884	0.000162839928350432
regulation of cell cycle	15	3	89	213	0.0337078651685393	0.0140845070422535	0.000158252888115208
response to heat	15	1	89	71	0.0112359550561798	0.0140845070422535	0.000158252888115208
membrane fusion	15	1	89	75	0.0112359550561798	0.0133333333333333	0.000149812734082397
peptidyl-amino acid modification	15	2	89	151	0.0224719101123595	0.0132450331125828	0.000148820596770593
protein folding	15	1	89	95	0.0112359550561798	0.0105263157894737	0.000118273211117682
endocytosis	15	1	89	98	0.0112359550561798	0.0102040816326531	0.000114652602614079
regulation of DNA metabolic process	15	1	89	106	0.0112359550561798	0.00943396226415094	0.000105999576001696
proteolysis involved in cellular protein catabolic process	15	2	89	216	0.0224719101123595	0.00925925925925926	0.000104036620890553
regulation of protein modification process	15	1	89	110	0.0112359550561798	0.00909090909090909	0.000102145045965271
regulation of organelle organization	15	2	89	239	0.0224719101123595	0.00836820083682008	9.40247285035964e-05
cellular ion homeostasis	15	1	89	125	0.0112359550561798	0.008	8.98876404494382e-05
monocarboxylic acid metabolic process	15	1	89	127	0.0112359550561798	0.0078740157480315	8.84720870565337e-05
organelle assembly	15	1	89	131	0.0112359550561798	0.00763358778625954	8.57706492838151e-05
sporulation	15	1	89	138	0.0112359550561798	0.0072463768115942	8.14199641752158e-05
DNA replication	15	1	89	139	0.0112359550561798	0.00719424460431655	8.08342090372646e-05
mitochondrion organization	15	3	89	425	0.0337078651685393	0.00705882352941176	7.93126239259749e-05
meiotic cell cycle	15	2	89	287	0.0224719101123595	0.00696864111498258	7.82993383705908e-05
organelle fission	15	2	89	296	0.0224719101123595	0.00675675675675676	7.59186152444579e-05
transcription from RNA polymerase II promoter	15	3	89	480	0.0337078651685393	0.00625	7.02247191011236e-05
ion transport	15	1	89	162	0.0112359550561798	0.00617283950617284	6.9357747260369e-05
mitotic cell cycle	15	2	89	328	0.0224719101123595	0.00609756097560976	6.85119210742669e-05
mRNA processing	15	1	89	170	0.0112359550561798	0.00588235294117647	6.60938532716457e-05
nuclear transport	15	1	89	176	0.0112359550561798	0.00568181818181818	6.38406537282942e-05
DNA recombination	15	1	89	179	0.0112359550561798	0.00558659217877095	6.27706986378758e-05
chromosome segregation	15	1	89	198	0.0112359550561798	0.00505050505050505	5.67472477584837e-05
nucleobase-containing small molecule metabolic process	15	1	89	198	0.0112359550561798	0.00505050505050505	5.67472477584837e-05
carbohydrate metabolic process	15	1	89	200	0.0112359550561798	0.005	5.61797752808989e-05
cellular response to DNA damage stimulus	15	1	89	299	0.0112359550561798	0.00334448160535117	3.75784450039457e-05
protein targeting	15	1	89	309	0.0112359550561798	0.00323624595469256	3.63623140976692e-05
chromatin organization	15	1	89	318	0.0112359550561798	0.00314465408805031	3.53331920005653e-05
regulation of cell cycle	14	10	154	213	0.0649350649350649	0.0469483568075117	0.000304859459789037
transcription from RNA polymerase I promoter	14	3	154	68	0.0194805194805195	0.0441176470588235	0.000286478227654698
DNA-templated transcription, elongation	14	4	154	96	0.025974025974026	0.0416666666666667	0.000270562770562771
protein dephosphorylation	14	2	154	49	0.012987012987013	0.0408163265306122	0.000265041081367612
pseudohyphal growth	14	3	154	74	0.0194805194805195	0.0405405405405405	0.000263250263250263
regulation of DNA metabolic process	14	4	154	106	0.025974025974026	0.0377358490566038	0.000245037980887037
mitotic cell cycle	14	12	154	328	0.0779220779220779	0.0365853658536585	0.000237567310738042
cell budding	14	2	154	58	0.012987012987013	0.0344827586206897	0.000223914017017465
invasive growth in response to glucose limitation	14	2	154	59	0.012987012987013	0.0338983050847458	0.000220118864186661
DNA replication	14	4	154	139	0.025974025974026	0.0287769784172662	0.000186863496216014
DNA-templated transcription, initiation	14	2	154	71	0.012987012987013	0.028169014084507	0.000182915675873422
proteolysis involved in cellular protein catabolic process	14	6	154	216	0.038961038961039	0.0277777777777778	0.00018037518037518
cytoskeleton organization	14	6	154	232	0.038961038961039	0.0258620689655172	0.000167935512763099
regulation of organelle organization	14	6	154	239	0.038961038961039	0.0251046025104603	0.000163016899418573
meiotic cell cycle	14	7	154	287	0.0454545454545455	0.024390243902439	0.000158378207158695
vacuole organization	14	2	154	84	0.012987012987013	0.0238095238095238	0.00015460729746444
organelle fission	14	7	154	296	0.0454545454545455	0.0236486486486486	0.000153562653562654
organelle assembly	14	3	154	131	0.0194805194805195	0.0229007633587786	0.000148706255576485
nuclear transport	14	4	154	176	0.025974025974026	0.0227272727272727	0.000147579693034238
snoRNA processing	14	1	154	45	0.00649350649350649	0.0222222222222222	0.000144300144300144
exocytosis	14	1	154	49	0.00649350649350649	0.0204081632653061	0.000132520540683806
regulation of translation	14	2	154	105	0.012987012987013	0.019047619047619	0.000123685837971552
protein modification by small protein conjugation or removal	14	3	154	170	0.0194805194805195	0.0176470588235294	0.000114591291061879
organelle inheritance	14	1	154	60	0.00649350649350649	0.0166666666666667	0.000108225108225108
translational initiation	14	1	154	61	0.00649350649350649	0.0163934426229508	0.000106450926123057
DNA repair	14	4	154	246	0.025974025974026	0.016260162601626	0.00010558547143913
conjugation	14	2	154	124	0.012987012987013	0.0161290322580645	0.000104733975701718
protein phosphorylation	14	3	154	197	0.0194805194805195	0.0152284263959391	9.88858856879161e-05
chromosome segregation	14	3	154	198	0.0194805194805195	0.0151515151515152	9.83864620228257e-05
nucleus organization	14	1	154	66	0.00649350649350649	0.0151515151515152	9.83864620228257e-05
RNA catabolic process	14	2	154	132	0.012987012987013	0.0151515151515152	9.83864620228257e-05
lipid transport	14	1	154	68	0.00649350649350649	0.0147058823529412	9.54927425515661e-05
transcription from RNA polymerase II promoter	14	7	154	480	0.0454545454545455	0.0145833333333333	9.46969696969697e-05
nucleobase-containing compound transport	14	2	154	138	0.012987012987013	0.0144927536231884	9.41087897609637e-05
sporulation	14	2	154	138	0.012987012987013	0.0144927536231884	9.41087897609637e-05
response to heat	14	1	154	71	0.00649350649350649	0.0140845070422535	9.14578379367112e-05
cellular response to DNA damage stimulus	14	4	154	299	0.025974025974026	0.0133779264214047	8.68696520870434e-05
telomere organization	14	1	154	78	0.00649350649350649	0.0128205128205128	8.32500832500833e-05
chromatin organization	14	4	154	318	0.025974025974026	0.0125786163522013	8.16793269623458e-05
regulation of transport	14	1	154	84	0.00649350649350649	0.0119047619047619	7.73036487322202e-05
cytokinesis	14	1	154	88	0.00649350649350649	0.0113636363636364	7.37898465171192e-05
organelle fusion	14	1	154	88	0.00649350649350649	0.0113636363636364	7.37898465171192e-05
response to osmotic stress	14	1	154	92	0.00649350649350649	0.0108695652173913	7.05815923207228e-05
carbohydrate metabolic process	14	2	154	200	0.012987012987013	0.01	6.49350649350649e-05
regulation of protein modification process	14	1	154	110	0.00649350649350649	0.00909090909090909	5.90318772136954e-05
cellular ion homeostasis	14	1	154	125	0.00649350649350649	0.008	5.1948051948052e-05
peptidyl-amino acid modification	14	1	154	151	0.00649350649350649	0.00662251655629139	4.30033542616324e-05
protein targeting	14	2	154	309	0.012987012987013	0.00647249190938511	4.20291682427605e-05
generation of precursor metabolites and energy	14	1	154	155	0.00649350649350649	0.00645161290322581	4.18935902806871e-05
ion transport	14	1	154	162	0.00649350649350649	0.00617283950617284	4.00833734167068e-05
translational elongation	14	2	154	334	0.012987012987013	0.00598802395209581	3.88832724162065e-05
RNA modification	14	1	154	172	0.00649350649350649	0.00581395348837209	3.77529447296889e-05
DNA recombination	14	1	154	179	0.00649350649350649	0.00558659217877095	3.62765725894217e-05
cell wall organization or biogenesis	14	1	154	198	0.00649350649350649	0.00505050505050505	3.27954873409419e-05
rRNA processing	14	1	154	311	0.00649350649350649	0.00321543408360129	2.08794421013071e-05
cell morphogenesis	13	2	98	29	0.0204081632653061	0.0689655172413793	0.000703729767769177
cytokinesis	13	5	98	88	0.0510204081632653	0.0568181818181818	0.000579777365491651
cell budding	13	3	98	58	0.0306122448979592	0.0517241379310345	0.000527797325826882
exocytosis	13	2	98	49	0.0204081632653061	0.0408163265306122	0.00041649312786339
cytoskeleton organization	13	9	98	232	0.0918367346938776	0.0387931034482759	0.000395847994370162
response to osmotic stress	13	3	98	92	0.0306122448979592	0.0326086956521739	0.000332741792369122
oligosaccharide metabolic process	13	1	98	32	0.0102040816326531	0.03125	0.000318877551020408
carbohydrate transport	13	1	98	33	0.0102040816326531	0.0303030303030303	0.000309214594928881
cell wall organization or biogenesis	13	6	98	198	0.0612244897959184	0.0303030303030303	0.000309214594928881
carbohydrate metabolic process	13	6	98	200	0.0612244897959184	0.03	0.000306122448979592
regulation of organelle organization	13	7	98	239	0.0714285714285714	0.0292887029288703	0.000298864315600717
pseudohyphal growth	13	2	98	74	0.0204081632653061	0.027027027027027	0.000275785990071704
conjugation	13	3	98	124	0.0306122448979592	0.0241935483870968	0.000246872942725477
mitotic cell cycle	13	6	98	328	0.0612244897959184	0.0182926829268293	0.000186660029865605
response to starvation	13	1	98	56	0.0102040816326531	0.0178571428571429	0.000182215743440233
protein modification by small protein conjugation or removal	13	3	98	170	0.0306122448979592	0.0176470588235294	0.000180072028811525
translational initiation	13	1	98	61	0.0102040816326531	0.0163934426229508	0.000167280026764804
Golgi vesicle transport	13	3	98	190	0.0306122448979592	0.0157894736842105	0.000161117078410311
sporulation	13	2	98	138	0.0204081632653061	0.0144927536231884	0.000147885241052943
regulation of cell cycle	13	3	98	213	0.0306122448979592	0.0140845070422535	0.000143719459614832
response to heat	13	1	98	71	0.0102040816326531	0.0140845070422535	0.000143719459614832
proteolysis involved in cellular protein catabolic process	13	3	98	216	0.0306122448979592	0.0138888888888889	0.00014172335600907
generation of precursor metabolites and energy	13	2	98	155	0.0204081632653061	0.0129032258064516	0.000131665569453588
cytoplasmic translation	13	2	98	179	0.0204081632653061	0.0111731843575419	0.00011401208528104
protein folding	13	1	98	95	0.0102040816326531	0.0105263157894737	0.000107411385606874
meiotic cell cycle	13	3	98	287	0.0306122448979592	0.0104529616724739	0.000106662874208917
endocytosis	13	1	98	98	0.0102040816326531	0.0102040816326531	0.000104123281965848
protein phosphorylation	13	2	98	197	0.0204081632653061	0.0101522842639594	0.000103594737387341
response to oxidative stress	13	1	98	103	0.0102040816326531	0.00970873786407767	9.90687537150783e-05
regulation of translation	13	1	98	105	0.0102040816326531	0.00952380952380952	9.71817298347911e-05
regulation of protein modification process	13	1	98	110	0.0102040816326531	0.00909090909090909	9.27643784786642e-05
monocarboxylic acid metabolic process	13	1	98	127	0.0102040816326531	0.0078740157480315	8.03470994697091e-05
RNA splicing	13	1	98	144	0.0102040816326531	0.00694444444444444	7.08616780045351e-05
ion transport	13	1	98	162	0.0102040816326531	0.00617283950617284	6.29881582262535e-05
mRNA processing	13	1	98	170	0.0102040816326531	0.00588235294117647	6.00240096038415e-05
cofactor metabolic process	13	1	98	178	0.0102040816326531	0.00561797752808989	5.73263013070397e-05
nucleobase-containing small molecule metabolic process	13	1	98	198	0.0102040816326531	0.00505050505050505	5.15357658214801e-05
transcription from RNA polymerase II promoter	13	2	98	480	0.0204081632653061	0.00416666666666667	4.25170068027211e-05
lipid metabolic process	13	1	98	287	0.0102040816326531	0.00348432055749129	3.55542914029723e-05
organelle fission	13	1	98	296	0.0102040816326531	0.00337837837837838	3.4473248758963e-05
protein targeting	13	1	98	309	0.0102040816326531	0.00323624595469256	3.30229179050261e-05
vacuole organization	12	5	133	84	0.037593984962406	0.0595238095238095	0.000447547440028643
organelle fusion	12	5	133	88	0.037593984962406	0.0568181818181818	0.000427204374572796
membrane fusion	12	4	133	75	0.0300751879699248	0.0533333333333333	0.000401002506265664
vesicle organization	12	4	133	81	0.0300751879699248	0.0493827160493827	0.000371298616912652
protein dephosphorylation	12	2	133	49	0.0150375939849624	0.0408163265306122	0.000306889673162498
response to starvation	12	2	133	56	0.0150375939849624	0.0357142857142857	0.000268528464017186
pseudohyphal growth	12	2	133	74	0.0150375939849624	0.027027027027027	0.000203210729526519
cellular respiration	12	2	133	84	0.0150375939849624	0.0238095238095238	0.000179018976011457
regulation of transport	12	2	133	84	0.0150375939849624	0.0238095238095238	0.000179018976011457
monocarboxylic acid metabolic process	12	3	133	127	0.0225563909774436	0.0236220472440945	0.000177609377775147
vitamin metabolic process	12	1	133	43	0.0075187969924812	0.0232558139534884	0.000174855744011191
DNA-templated transcription, elongation	12	2	133	96	0.0150375939849624	0.0208333333333333	0.000156641604010025
DNA repair	12	5	133	246	0.037593984962406	0.0203252032520325	0.000152821077082951
nucleobase-containing small molecule metabolic process	12	4	133	198	0.0300751879699248	0.0202020202020202	0.000151894888736994
peroxisome organization	12	1	133	50	0.0075187969924812	0.02	0.000150375939849624
protein alkylation	12	1	133	50	0.0075187969924812	0.02	0.000150375939849624
response to oxidative stress	12	2	133	103	0.0150375939849624	0.0194174757281553	0.000145996058106431
generation of precursor metabolites and energy	12	3	133	155	0.0225563909774436	0.0193548387096774	0.000145525103080281
protein maturation	12	1	133	52	0.0075187969924812	0.0192307692307692	0.000144592249855408
histone modification	12	2	133	114	0.0150375939849624	0.0175438596491228	0.000131908719166337
meiotic cell cycle	12	5	133	287	0.037593984962406	0.0174216027874564	0.00013098949464253
organelle fission	12	5	133	296	0.037593984962406	0.0168918918918919	0.000127006705954074
cofactor metabolic process	12	3	133	178	0.0225563909774436	0.0168539325842697	0.000126721297626088
regulation of organelle organization	12	4	133	239	0.0300751879699248	0.0167364016736402	0.000125837606568723
cellular response to DNA damage stimulus	12	5	133	299	0.037593984962406	0.0167224080267559	0.000125732391178615
organelle inheritance	12	1	133	60	0.0075187969924812	0.0166666666666667	0.00012531328320802
transcription from RNA polymerase II promoter	12	8	133	480	0.0601503759398496	0.0166666666666667	0.00012531328320802
protein targeting	12	5	133	309	0.037593984962406	0.0161812297734628	0.000121663381755359
cellular ion homeostasis	12	2	133	125	0.0150375939849624	0.016	0.000120300751879699
chromatin organization	12	5	133	318	0.037593984962406	0.0157232704402516	0.000118220078498132
protein phosphorylation	12	3	133	197	0.0225563909774436	0.0152284263959391	0.000114499446586008
sporulation	12	2	133	138	0.0150375939849624	0.0144927536231884	0.0001089680723548
DNA-templated transcription, initiation	12	1	133	71	0.0075187969924812	0.0140845070422535	0.000105898549189876
response to heat	12	1	133	71	0.0075187969924812	0.0140845070422535	0.000105898549189876
telomere organization	12	1	133	78	0.0075187969924812	0.0128205128205128	9.63948332369385e-05
nuclear transport	12	2	133	176	0.0150375939849624	0.0113636363636364	8.54408749145591e-05
ribosomal large subunit biogenesis	12	1	133	104	0.0075187969924812	0.00961538461538462	7.22961249277039e-05
regulation of translation	12	1	133	105	0.0075187969924812	0.00952380952380952	7.16075904045829e-05
regulation of DNA metabolic process	12	1	133	106	0.0075187969924812	0.00943396226415094	7.09320470988793e-05
regulation of cell cycle	12	2	133	213	0.0150375939849624	0.00938967136150235	7.05990327932507e-05
mitotic cell cycle	12	3	133	328	0.0225563909774436	0.00914634146341463	6.87694846873281e-05
RNA catabolic process	12	1	133	132	0.0075187969924812	0.00757575757575758	5.69605832763727e-05
ribosomal small subunit biogenesis	12	1	133	135	0.0075187969924812	0.00740740740740741	5.56947925368978e-05
nucleobase-containing compound transport	12	1	133	138	0.0075187969924812	0.0072463768115942	5.44840361774e-05
DNA replication	12	1	133	139	0.0075187969924812	0.00719424460431655	5.40920646941094e-05
lipid metabolic process	12	2	133	287	0.0150375939849624	0.00696864111498258	5.23957978570119e-05
peptidyl-amino acid modification	12	1	133	151	0.0075187969924812	0.00662251655629139	4.97933575661007e-05
rRNA processing	12	2	133	311	0.0150375939849624	0.00643086816720257	4.83523922346058e-05
ion transport	12	1	133	162	0.0075187969924812	0.00617283950617284	4.64123271140815e-05
protein modification by small protein conjugation or removal	12	1	133	170	0.0075187969924812	0.00588235294117647	4.42282176028306e-05
cytoplasmic translation	12	1	133	179	0.0075187969924812	0.00558659217877095	4.2004452471962e-05
DNA recombination	12	1	133	179	0.0075187969924812	0.00558659217877095	4.2004452471962e-05
chromosome segregation	12	1	133	198	0.0075187969924812	0.00505050505050505	3.79737221842485e-05
carbohydrate metabolic process	12	1	133	200	0.0075187969924812	0.005	3.7593984962406e-05
mitochondrion organization	12	2	133	425	0.0150375939849624	0.00470588235294118	3.53825740822645e-05
proteolysis involved in cellular protein catabolic process	12	1	133	216	0.0075187969924812	0.00462962962962963	3.48092453355611e-05
transmembrane transport	12	1	133	232	0.0075187969924812	0.00431034482758621	3.24086077262121e-05
protein acylation	11	5	102	66	0.0490196078431373	0.0757575757575758	0.000742721330956625
histone modification	11	7	102	114	0.0686274509803922	0.0614035087719298	0.000601995184038528
peptidyl-amino acid modification	11	6	102	151	0.0588235294117647	0.0397350993377483	0.000389559797428905
chromatin organization	11	12	102	318	0.117647058823529	0.0377358490566038	0.000369959304476508
protein glycosylation	11	2	102	62	0.0196078431372549	0.032258064516129	0.000316255534471853
DNA-templated transcription, elongation	11	3	102	96	0.0294117647058824	0.03125	0.000306372549019608
monocarboxylic acid metabolic process	11	3	102	127	0.0294117647058824	0.0236220472440945	0.000231588698471515
protein modification by small protein conjugation or removal	11	4	102	170	0.0392156862745098	0.0235294117647059	0.000230680507497116
DNA-templated transcription, termination	11	1	102	43	0.00980392156862745	0.0232558139534884	0.000227998176014592
proteolysis involved in cellular protein catabolic process	11	5	102	216	0.0490196078431373	0.0231481481481481	0.000226942628903413
lipid metabolic process	11	6	102	287	0.0588235294117647	0.0209059233449477	0.000204960032793605
protein dephosphorylation	11	1	102	49	0.00980392156862745	0.0204081632653061	0.000200080032012805
protein alkylation	11	1	102	50	0.00980392156862745	0.02	0.000196078431372549
transcription from RNA polymerase II promoter	11	9	102	480	0.0882352941176471	0.01875	0.000183823529411765
organelle inheritance	11	1	102	60	0.00980392156862745	0.0166666666666667	0.000163398692810458
cellular ion homeostasis	11	2	102	125	0.0196078431372549	0.016	0.000156862745098039
transcription from RNA polymerase I promoter	11	1	102	68	0.00980392156862745	0.0147058823529412	0.000144175317185698
DNA-templated transcription, initiation	11	1	102	71	0.00980392156862745	0.0140845070422535	0.000138083402375035
pseudohyphal growth	11	1	102	74	0.00980392156862745	0.0135135135135135	0.000132485426603074
generation of precursor metabolites and energy	11	2	102	155	0.0196078431372549	0.0129032258064516	0.000126502213788741
DNA repair	11	3	102	246	0.0294117647058824	0.0121951219512195	0.000119560019129603
response to osmotic stress	11	1	102	92	0.00980392156862745	0.0108695652173913	0.000106564364876385
nucleobase-containing small molecule metabolic process	11	2	102	198	0.0196078431372549	0.0101010101010101	9.90295107942167e-05
cellular response to DNA damage stimulus	11	3	102	299	0.0294117647058824	0.0100334448160535	9.83671060397403e-05
carbohydrate metabolic process	11	2	102	200	0.0196078431372549	0.01	9.80392156862745e-05
response to oxidative stress	11	1	102	103	0.00980392156862745	0.00970873786407767	9.51837045497811e-05
regulation of translation	11	1	102	105	0.00980392156862745	0.00952380952380952	9.33706816059757e-05
regulation of DNA metabolic process	11	1	102	106	0.00980392156862745	0.00943396226415094	9.24898261191269e-05
regulation of protein modification process	11	1	102	110	0.00980392156862745	0.00909090909090909	8.9126559714795e-05
mitochondrion organization	11	3	102	425	0.0294117647058824	0.00705882352941176	6.9204152249135e-05
cellular amino acid metabolic process	11	1	102	153	0.00980392156862745	0.0065359477124183	6.4077918749199e-05
protein targeting	11	2	102	309	0.0196078431372549	0.00647249190938511	6.34558030331874e-05
mitotic cell cycle	11	2	102	328	0.0196078431372549	0.00609756097560976	5.97800095648015e-05
cofactor metabolic process	11	1	102	178	0.00980392156862745	0.00561797752808989	5.50782110597048e-05
Golgi vesicle transport	11	1	102	190	0.00980392156862745	0.00526315789473684	5.15995872033024e-05
protein phosphorylation	11	1	102	197	0.00980392156862745	0.0050761421319797	4.97660993331343e-05
regulation of cell cycle	11	1	102	213	0.00980392156862745	0.00469483568075117	4.60278007916782e-05
transmembrane transport	11	1	102	232	0.00980392156862745	0.00431034482758621	4.22582826233942e-05
translational elongation	11	1	102	334	0.00980392156862745	0.0029940119760479	2.93530585887049e-05
protein dephosphorylation	10	3	136	49	0.0220588235294118	0.0612244897959184	0.000450180072028812
tRNA processing	10	5	136	109	0.0367647058823529	0.0458715596330275	0.000337290879654614
protein modification by small protein conjugation or removal	10	7	136	170	0.0514705882352941	0.0411764705882353	0.000302768166089965
exocytosis	10	2	136	49	0.0147058823529412	0.0408163265306122	0.000300120048019208
RNA catabolic process	10	5	136	132	0.0367647058823529	0.0378787878787879	0.000278520499108734
regulation of protein modification process	10	4	136	110	0.0294117647058824	0.0363636363636364	0.000267379679144385
cell morphogenesis	10	1	136	29	0.00735294117647059	0.0344827586206897	0.000253549695740365
endocytosis	10	3	136	98	0.0220588235294118	0.0306122448979592	0.000225090036014406
lipid transport	10	2	136	68	0.0147058823529412	0.0294117647058824	0.000216262975778547
regulation of translation	10	3	136	105	0.0220588235294118	0.0285714285714286	0.000210084033613445
response to heat	10	2	136	71	0.0147058823529412	0.028169014084507	0.000207125103562552
pseudohyphal growth	10	2	136	74	0.0147058823529412	0.027027027027027	0.000198728139904611
protein phosphorylation	10	5	136	197	0.0367647058823529	0.0253807106598985	0.000186622872499254
amino acid transport	10	1	136	40	0.00735294117647059	0.025	0.000183823529411765
ion transport	10	4	136	162	0.0294117647058824	0.0246913580246914	0.000181554103122731
transcription from RNA polymerase III promoter	10	1	136	41	0.00735294117647059	0.024390243902439	0.000179340028694405
conjugation	10	3	136	124	0.0220588235294118	0.0241935483870968	0.000177893738140417
RNA modification	10	4	136	172	0.0294117647058824	0.0232558139534884	0.000170998632010944
cytokinesis	10	2	136	88	0.0147058823529412	0.0227272727272727	0.000167112299465241
regulation of cell cycle	10	4	136	213	0.0294117647058824	0.0187793427230047	0.000138083402375035
response to starvation	10	1	136	56	0.00735294117647059	0.0178571428571429	0.000131302521008403
histone modification	10	2	136	114	0.0147058823529412	0.0175438596491228	0.000128998968008256
cell budding	10	1	136	58	0.00735294117647059	0.0172413793103448	0.000126774847870183
invasive growth in response to glucose limitation	10	1	136	59	0.00735294117647059	0.0169491525423729	0.000124626121635095
DNA recombination	10	3	136	179	0.0220588235294118	0.0167597765363128	0.0001232336510023
regulation of organelle organization	10	4	136	239	0.0294117647058824	0.0167364016736402	0.00012306177701206
translational initiation	10	1	136	61	0.00735294117647059	0.0163934426229508	0.000120540019286403
organelle assembly	10	2	136	131	0.0147058823529412	0.0152671755725191	0.000112258643915581
chromosome segregation	10	3	136	198	0.0220588235294118	0.0151515151515152	0.000111408199643494
nucleus organization	10	1	136	66	0.00735294117647059	0.0151515151515152	0.000111408199643494
nucleobase-containing compound transport	10	2	136	138	0.0147058823529412	0.0144927536231884	0.000106564364876385
sporulation	10	2	136	138	0.0147058823529412	0.0144927536231884	0.000106564364876385
DNA-templated transcription, initiation	10	1	136	71	0.00735294117647059	0.0140845070422535	0.000103562551781276
proteolysis involved in cellular protein catabolic process	10	3	136	216	0.0220588235294118	0.0138888888888889	0.000102124183006536
organelle fission	10	4	136	296	0.0294117647058824	0.0135135135135135	9.93640699523053e-05
cytoskeleton organization	10	3	136	232	0.0220588235294118	0.0129310344827586	9.50811359026369e-05
transmembrane transport	10	3	136	232	0.0220588235294118	0.0129310344827586	9.50811359026369e-05
chromatin organization	10	4	136	318	0.0294117647058824	0.0125786163522013	9.24898261191269e-05
nuclear transport	10	2	136	176	0.0147058823529412	0.0113636363636364	8.35561497326203e-05
organelle fusion	10	1	136	88	0.00735294117647059	0.0113636363636364	8.35561497326203e-05
protein folding	10	1	136	95	0.00735294117647059	0.0105263157894737	7.73993808049536e-05
meiotic cell cycle	10	3	136	287	0.0220588235294118	0.0104529616724739	7.6860012297602e-05
cellular response to DNA damage stimulus	10	3	136	299	0.0220588235294118	0.0100334448160535	7.37753295298052e-05
endosomal transport	10	1	136	102	0.00735294117647059	0.00980392156862745	7.20876585928489e-05
response to oxidative stress	10	1	136	103	0.00735294117647059	0.00970873786407767	7.13877784123358e-05
mitotic cell cycle	10	3	136	328	0.0220588235294118	0.00914634146341463	6.72525107604017e-05
DNA repair	10	2	136	246	0.0147058823529412	0.00813008130081301	5.97800095648015e-05
RNA splicing	10	1	136	144	0.00735294117647059	0.00694444444444444	5.1062091503268e-05
peptidyl-amino acid modification	10	1	136	151	0.00735294117647059	0.00662251655629139	4.86949746786132e-05
cellular amino acid metabolic process	10	1	136	153	0.00735294117647059	0.0065359477124183	4.80584390618993e-05
protein targeting	10	2	136	309	0.0147058823529412	0.00647249190938511	4.75918522748905e-05
transcription from RNA polymerase II promoter	10	3	136	480	0.0220588235294118	0.00625	4.59558823529412e-05
mRNA processing	10	1	136	170	0.00735294117647059	0.00588235294117647	4.32525951557093e-05
cytoplasmic translation	10	1	136	179	0.00735294117647059	0.00558659217877095	4.10778836674335e-05
cell wall organization or biogenesis	10	1	136	198	0.00735294117647059	0.00505050505050505	3.71360665478313e-05
nucleobase-containing small molecule metabolic process	10	1	136	198	0.00735294117647059	0.00505050505050505	3.71360665478313e-05
mitochondrion organization	10	2	136	425	0.0147058823529412	0.00470588235294118	3.46020761245675e-05
lipid metabolic process	10	1	136	287	0.00735294117647059	0.00348432055749129	2.56200040992007e-05
cytoplasmic translation	9	17	128	179	0.1328125	0.0949720670391061	0.000741969273743017
ribosomal large subunit biogenesis	9	7	128	104	0.0546875	0.0673076923076923	0.000525841346153846
ribosomal small subunit biogenesis	9	8	128	135	0.0625	0.0592592592592593	0.000462962962962963
ribosomal subunit export from nucleus	9	2	128	46	0.015625	0.0434782608695652	0.000339673913043478
rRNA processing	9	13	128	311	0.1015625	0.0418006430868167	0.000326567524115756
nuclear transport	9	6	128	176	0.046875	0.0340909090909091	0.000266335227272727
