GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
conjugation	9	2	74	124	0.027027027027027	0.0161290322580645	0.00021795989537925
protein glycosylation	9	1	74	62	0.0135135135135135	0.0161290322580645	0.00021795989537925
RNA catabolic process	9	2	74	132	0.027027027027027	0.0151515151515152	0.000204750204750205
transcription from RNA polymerase I promoter	9	1	74	68	0.0135135135135135	0.0147058823529412	0.000198728139904611
DNA replication	9	2	74	139	0.027027027027027	0.0143884892086331	0.000194439043359907
DNA-templated transcription, initiation	9	1	74	71	0.0135135135135135	0.0140845070422535	0.000190331176246669
proteolysis involved in cellular protein catabolic process	9	3	74	216	0.0405405405405405	0.0138888888888889	0.000187687687687688
vacuole organization	9	1	74	84	0.0135135135135135	0.0119047619047619	0.000160875160875161
cytokinesis	9	1	74	88	0.0135135135135135	0.0113636363636364	0.000153562653562654
response to osmotic stress	9	1	74	92	0.0135135135135135	0.0108695652173913	0.000146886016451234
meiotic cell cycle	9	3	74	287	0.0405405405405405	0.0104529616724739	0.000141256238817214
DNA-templated transcription, elongation	9	1	74	96	0.0135135135135135	0.0104166666666667	0.000140765765765766
protein phosphorylation	9	2	74	197	0.027027027027027	0.0101522842639594	0.000137193030594046
chromatin organization	9	3	74	318	0.0405405405405405	0.00943396226415094	0.00012748597654258
mitotic cell cycle	9	3	74	328	0.0405405405405405	0.00914634146341463	0.000123599208965063
regulation of protein modification process	9	1	74	110	0.0135135135135135	0.00909090909090909	0.000122850122850123
histone modification	9	1	74	114	0.0135135135135135	0.0087719298245614	0.000118539592223803
regulation of organelle organization	9	2	74	239	0.027027027027027	0.00836820083682008	0.000113083795092163
transcription from RNA polymerase II promoter	9	4	74	480	0.0540540540540541	0.00833333333333333	0.000112612612612613
monocarboxylic acid metabolic process	9	1	74	127	0.0135135135135135	0.0078740157480315	0.000106405618216642
organelle assembly	9	1	74	131	0.0135135135135135	0.00763358778625954	0.00010315659170621
ribosomal small subunit biogenesis	9	1	74	135	0.0135135135135135	0.00740740740740741	0.0001001001001001
nucleobase-containing compound transport	9	1	74	138	0.0135135135135135	0.0072463768115942	9.79240109674892e-05
organelle fission	9	2	74	296	0.027027027027027	0.00675675675675676	9.13075237399562e-05
cellular amino acid metabolic process	9	1	74	153	0.0135135135135135	0.0065359477124183	8.83236177353824e-05
protein targeting	9	2	74	309	0.027027027027027	0.00647249190938511	8.74661068835826e-05
ion transport	9	1	74	162	0.0135135135135135	0.00617283950617284	8.34167500834168e-05
protein modification by small protein conjugation or removal	9	1	74	170	0.0135135135135135	0.00588235294117647	7.94912559618442e-05
nuclear transport	9	1	74	176	0.0135135135135135	0.00568181818181818	7.67813267813268e-05
DNA recombination	9	1	74	179	0.0135135135135135	0.00558659217877095	7.54944889023101e-05
carbohydrate metabolic process	9	1	74	200	0.0135135135135135	0.005	6.75675675675676e-05
regulation of cell cycle	9	1	74	213	0.0135135135135135	0.00469483568075117	6.34437254155564e-05
transmembrane transport	9	1	74	232	0.0135135135135135	0.00431034482758621	5.82479030754893e-05
lipid metabolic process	9	1	74	287	0.0135135135135135	0.00348432055749129	4.70854129390715e-05
RNA splicing	8	7	155	144	0.0451612903225806	0.0486111111111111	0.000313620071684588
regulation of transport	8	4	155	84	0.0258064516129032	0.0476190476190476	0.000307219662058372
mRNA processing	8	8	155	170	0.0516129032258065	0.0470588235294118	0.000303605313092979
protein dephosphorylation	8	2	155	49	0.0129032258064516	0.0408163265306122	0.000263331138907176
pseudohyphal growth	8	3	155	74	0.0193548387096774	0.0405405405405405	0.0002615518744551
cell morphogenesis	8	1	155	29	0.00645161290322581	0.0344827586206897	0.000222469410456062
cytokinesis	8	3	155	88	0.0193548387096774	0.0340909090909091	0.000219941348973607
protein folding	8	3	155	95	0.0193548387096774	0.0315789473684211	0.000203735144312394
protein acylation	8	2	155	66	0.0129032258064516	0.0303030303030303	0.000195503421309873
nuclear transport	8	5	155	176	0.032258064516129	0.0284090909090909	0.000183284457478006
response to heat	8	2	155	71	0.0129032258064516	0.028169014084507	0.000181735574738755
ribosomal small subunit biogenesis	8	3	155	135	0.0193548387096774	0.0222222222222222	0.00014336917562724
nucleobase-containing compound transport	8	3	155	138	0.0193548387096774	0.0217391304347826	0.000140252454417952
regulation of organelle organization	8	5	155	239	0.032258064516129	0.0209205020920502	0.000134970981239034
transcription from RNA polymerase II promoter	8	10	155	480	0.0645161290322581	0.0208333333333333	0.000134408602150538
endocytosis	8	2	155	98	0.0129032258064516	0.0204081632653061	0.000131665569453588
cellular amino acid metabolic process	8	3	155	153	0.0193548387096774	0.0196078431372549	0.000126502213788741
proteolysis involved in cellular protein catabolic process	8	4	155	216	0.0258064516129032	0.0185185185185185	0.0001194743130227
tRNA processing	8	2	155	109	0.0129032258064516	0.018348623853211	0.000118378218407813
regulation of protein modification process	8	2	155	110	0.0129032258064516	0.0181818181818182	0.000117302052785924
protein modification by small protein conjugation or removal	8	3	155	170	0.0193548387096774	0.0176470588235294	0.000113851992409867
histone modification	8	2	155	114	0.0129032258064516	0.0175438596491228	0.000113186191284663
RNA modification	8	3	155	172	0.0193548387096774	0.0174418604651163	0.000112528132033008
cell budding	8	1	155	58	0.00645161290322581	0.0172413793103448	0.000111234705228031
cytoskeleton organization	8	4	155	232	0.0258064516129032	0.0172413793103448	0.000111234705228031
invasive growth in response to glucose limitation	8	1	155	59	0.00645161290322581	0.0169491525423729	0.000109349371241115
ribosome assembly	8	1	155	59	0.00645161290322581	0.0169491525423729	0.000109349371241115
cytoplasmic translation	8	3	155	179	0.0193548387096774	0.0167597765363128	0.000108127590556857
translational initiation	8	1	155	61	0.00645161290322581	0.0163934426229508	0.000105764145954521
chromatin organization	8	5	155	318	0.032258064516129	0.0157232704402516	0.000101440454453236
protein phosphorylation	8	3	155	197	0.0193548387096774	0.0152284263959391	9.82479122318651e-05
nucleus organization	8	1	155	66	0.00645161290322581	0.0151515151515152	9.77517106549365e-05
carbohydrate metabolic process	8	3	155	200	0.0193548387096774	0.015	9.67741935483871e-05
DNA-templated transcription, initiation	8	1	155	71	0.00645161290322581	0.0140845070422535	9.08677873693776e-05
meiotic cell cycle	8	4	155	287	0.0258064516129032	0.0139372822299652	8.99179498707429e-05
organelle fission	8	4	155	296	0.0258064516129032	0.0135135135135135	8.71839581517001e-05
membrane fusion	8	1	155	75	0.00645161290322581	0.0133333333333333	8.60215053763441e-05
peptidyl-amino acid modification	8	2	155	151	0.0129032258064516	0.0132450331125828	8.54518265327921e-05
rRNA processing	8	4	155	311	0.0258064516129032	0.0128617363344051	8.29789440929364e-05
telomere organization	8	1	155	78	0.00645161290322581	0.0128205128205128	8.27129859387924e-05
vesicle organization	8	1	155	81	0.00645161290322581	0.0123456790123457	7.96495420151334e-05
mitotic cell cycle	8	4	155	328	0.0258064516129032	0.0121951219512195	7.86782061369001e-05
vacuole organization	8	1	155	84	0.00645161290322581	0.0119047619047619	7.68049155145929e-05
organelle fusion	8	1	155	88	0.00645161290322581	0.0113636363636364	7.33137829912023e-05
response to osmotic stress	8	1	155	92	0.00645161290322581	0.0108695652173913	7.01262272089762e-05
Golgi vesicle transport	8	2	155	190	0.0129032258064516	0.0105263157894737	6.7911714770798e-05
DNA-templated transcription, elongation	8	1	155	96	0.00645161290322581	0.0104166666666667	6.72043010752688e-05
cell wall organization or biogenesis	8	2	155	198	0.0129032258064516	0.0101010101010101	6.5167807103291e-05
regulation of translation	8	1	155	105	0.00645161290322581	0.00952380952380952	6.14439324116743e-05
regulation of DNA metabolic process	8	1	155	106	0.00645161290322581	0.00943396226415094	6.08642726719416e-05
regulation of cell cycle	8	2	155	213	0.0129032258064516	0.00938967136150235	6.05785249129184e-05
cellular ion homeostasis	8	1	155	125	0.00645161290322581	0.008	5.16129032258065e-05
monocarboxylic acid metabolic process	8	1	155	127	0.00645161290322581	0.0078740157480315	5.08001016002032e-05
organelle assembly	8	1	155	131	0.00645161290322581	0.00763358778625954	4.9248953459739e-05
RNA catabolic process	8	1	155	132	0.00645161290322581	0.00757575757575758	4.88758553274682e-05
sporulation	8	1	155	138	0.00645161290322581	0.0072463768115942	4.67508181393174e-05
DNA replication	8	1	155	139	0.00645161290322581	0.00719424460431655	4.64144813181713e-05
protein targeting	8	2	155	309	0.0129032258064516	0.00647249190938511	4.17580123186136e-05
generation of precursor metabolites and energy	8	1	155	155	0.00645161290322581	0.00645161290322581	4.16233090530697e-05
ion transport	8	1	155	162	0.00645161290322581	0.00617283950617284	3.98247710075667e-05
cofactor metabolic process	8	1	155	178	0.00645161290322581	0.00561797752808989	3.62450163102573e-05
chromosome segregation	8	1	155	198	0.00645161290322581	0.00505050505050505	3.25839035516455e-05
nucleobase-containing small molecule metabolic process	8	1	155	198	0.00645161290322581	0.00505050505050505	3.25839035516455e-05
DNA repair	8	1	155	246	0.00645161290322581	0.0040650406504065	2.62260687123e-05
lipid metabolic process	8	1	155	287	0.00645161290322581	0.00348432055749129	2.24794874676857e-05
cellular response to DNA damage stimulus	8	1	155	299	0.00645161290322581	0.00334448160535117	2.1577300679685e-05
vesicle organization	7	6	200	81	0.03	0.0740740740740741	0.00037037037037037
vacuole organization	7	6	200	84	0.03	0.0714285714285714	0.000357142857142857
histone modification	7	7	200	114	0.035	0.0614035087719298	0.000307017543859649
protein acylation	7	4	200	66	0.02	0.0606060606060606	0.000303030303030303
pseudohyphal growth	7	4	200	74	0.02	0.0540540540540541	0.00027027027027027
membrane fusion	7	4	200	75	0.02	0.0533333333333333	0.000266666666666667
endosomal transport	7	5	200	102	0.025	0.0490196078431373	0.000245098039215686
organelle fusion	7	4	200	88	0.02	0.0454545454545455	0.000227272727272727
DNA-templated transcription, initiation	7	3	200	71	0.015	0.0422535211267606	0.000211267605633803
peptidyl-amino acid modification	7	6	200	151	0.03	0.0397350993377483	0.000198675496688742
ribosomal large subunit biogenesis	7	4	200	104	0.02	0.0384615384615385	0.000192307692307692
protein modification by small protein conjugation or removal	7	6	200	170	0.03	0.0352941176470588	0.000176470588235294
cell budding	7	2	200	58	0.01	0.0344827586206897	0.000172413793103448
invasive growth in response to glucose limitation	7	2	200	59	0.01	0.0338983050847458	0.000169491525423729
organelle inheritance	7	2	200	60	0.01	0.0333333333333333	0.000166666666666667
translational initiation	7	2	200	61	0.01	0.0327868852459016	0.000163934426229508
endocytosis	7	3	200	98	0.015	0.0306122448979592	0.000153061224489796
organelle assembly	7	4	200	131	0.02	0.0305343511450382	0.000152671755725191
transcription from RNA polymerase I promoter	7	2	200	68	0.01	0.0294117647058824	0.000147058823529412
regulation of protein modification process	7	3	200	110	0.015	0.0272727272727273	0.000136363636363636
protein phosphorylation	7	5	200	197	0.025	0.0253807106598985	0.000126903553299492
transcription from RNA polymerase II promoter	7	12	200	480	0.06	0.025	0.000125
lipid metabolic process	7	7	200	287	0.035	0.024390243902439	0.000121951219512195
regulation of transport	7	2	200	84	0.01	0.0238095238095238	0.000119047619047619
cytokinesis	7	2	200	88	0.01	0.0227272727272727	0.000113636363636364
chromatin organization	7	7	200	318	0.035	0.0220125786163522	0.000110062893081761
nucleobase-containing compound transport	7	3	200	138	0.015	0.0217391304347826	0.000108695652173913
ribosomal subunit export from nucleus	7	1	200	46	0.005	0.0217391304347826	0.000108695652173913
regulation of organelle organization	7	5	200	239	0.025	0.0209205020920502	0.000104602510460251
exocytosis	7	1	200	49	0.005	0.0204081632653061	0.000102040816326531
protein alkylation	7	1	200	50	0.005	0.02	1e-04
protein targeting	7	6	200	309	0.03	0.0194174757281553	9.70873786407767e-05
protein maturation	7	1	200	52	0.005	0.0192307692307692	9.61538461538462e-05
regulation of DNA metabolic process	7	2	200	106	0.01	0.0188679245283019	9.43396226415094e-05
regulation of cell cycle	7	4	200	213	0.02	0.0187793427230047	9.38967136150235e-05
ribosome assembly	7	1	200	59	0.005	0.0169491525423729	8.47457627118644e-05
conjugation	7	2	200	124	0.01	0.0161290322580645	8.06451612903226e-05
rRNA processing	7	5	200	311	0.025	0.0160771704180064	8.03858520900322e-05
Golgi vesicle transport	7	3	200	190	0.015	0.0157894736842105	7.89473684210526e-05
mitotic cell cycle	7	5	200	328	0.025	0.0152439024390244	7.6219512195122e-05
cell wall organization or biogenesis	7	3	200	198	0.015	0.0151515151515152	7.57575757575758e-05
sporulation	7	2	200	138	0.01	0.0144927536231884	7.2463768115942e-05
DNA replication	7	2	200	139	0.01	0.0143884892086331	7.19424460431655e-05
response to heat	7	1	200	71	0.005	0.0140845070422535	7.04225352112676e-05
proteolysis involved in cellular protein catabolic process	7	3	200	216	0.015	0.0138888888888889	6.94444444444444e-05
cellular response to DNA damage stimulus	7	4	200	299	0.02	0.0133779264214047	6.68896321070234e-05
cytoskeleton organization	7	3	200	232	0.015	0.0129310344827586	6.46551724137931e-05
RNA modification	7	2	200	172	0.01	0.0116279069767442	5.81395348837209e-05
nuclear transport	7	2	200	176	0.01	0.0113636363636364	5.68181818181818e-05
meiotic cell cycle	7	3	200	287	0.015	0.0104529616724739	5.22648083623693e-05
DNA-templated transcription, elongation	7	1	200	96	0.005	0.0104166666666667	5.20833333333333e-05
organelle fission	7	3	200	296	0.015	0.0101351351351351	5.06756756756757e-05
chromosome segregation	7	2	200	198	0.01	0.0101010101010101	5.05050505050505e-05
response to oxidative stress	7	1	200	103	0.005	0.00970873786407767	4.85436893203884e-05
regulation of translation	7	1	200	105	0.005	0.00952380952380952	4.76190476190476e-05
tRNA processing	7	1	200	109	0.005	0.00917431192660551	4.58715596330275e-05
cellular ion homeostasis	7	1	200	125	0.005	0.008	4e-05
ribosomal small subunit biogenesis	7	1	200	135	0.005	0.00740740740740741	3.7037037037037e-05
RNA splicing	7	1	200	144	0.005	0.00694444444444444	3.47222222222222e-05
cellular amino acid metabolic process	7	1	200	153	0.005	0.0065359477124183	3.26797385620915e-05
generation of precursor metabolites and energy	7	1	200	155	0.005	0.00645161290322581	3.2258064516129e-05
mRNA processing	7	1	200	170	0.005	0.00588235294117647	2.94117647058824e-05
cytoplasmic translation	7	1	200	179	0.005	0.00558659217877095	2.79329608938547e-05
nucleobase-containing small molecule metabolic process	7	1	200	198	0.005	0.00505050505050505	2.52525252525253e-05
carbohydrate metabolic process	7	1	200	200	0.005	0.005	2.5e-05
transmembrane transport	7	1	200	232	0.005	0.00431034482758621	2.1551724137931e-05
DNA repair	7	1	200	246	0.005	0.0040650406504065	2.03252032520325e-05
mitochondrion organization	7	1	200	425	0.005	0.00235294117647059	1.17647058823529e-05
Golgi vesicle transport	6	17	153	190	0.111111111111111	0.0894736842105263	0.000584795321637427
vesicle organization	6	5	153	81	0.0326797385620915	0.0617283950617284	0.000403453562494957
response to heat	6	3	153	71	0.0196078431372549	0.0422535211267606	0.000276166804750069
protein targeting	6	13	153	309	0.0849673202614379	0.0420711974110032	0.000274975146477145
endocytosis	6	4	153	98	0.0261437908496732	0.0408163265306122	0.000266773376017073
regulation of transport	6	3	153	84	0.0196078431372549	0.0357142857142857	0.000233426704014939
cell wall organization or biogenesis	6	7	153	198	0.0457516339869281	0.0353535353535354	0.000231068858519839
cell budding	6	2	153	58	0.0130718954248366	0.0344827586206897	0.000225377507324769
cell morphogenesis	6	1	153	29	0.0065359477124183	0.0344827586206897	0.000225377507324769
response to osmotic stress	6	3	153	92	0.0196078431372549	0.0326086956521739	0.000213128729752771
conjugation	6	4	153	124	0.0261437908496732	0.032258064516129	0.000210837022981235
protein glycosylation	6	2	153	62	0.0130718954248366	0.032258064516129	0.000210837022981235
cellular ion homeostasis	6	4	153	125	0.0261437908496732	0.032	0.000209150326797386
protein folding	6	3	153	95	0.0196078431372549	0.0315789473684211	0.000206398348813209
endosomal transport	6	3	153	102	0.0196078431372549	0.0294117647058824	0.000192233756247597
cytokinesis	6	2	153	88	0.0130718954248366	0.0227272727272727	0.000148544266191325
organelle fusion	6	2	153	88	0.0130718954248366	0.0227272727272727	0.000148544266191325
lipid metabolic process	6	6	153	287	0.0392156862745098	0.0209059233449477	0.000136640021862404
exocytosis	6	1	153	49	0.0065359477124183	0.0204081632653061	0.000133386688008537
protein dephosphorylation	6	1	153	49	0.0065359477124183	0.0204081632653061	0.000133386688008537
protein maturation	6	1	153	52	0.0065359477124183	0.0192307692307692	0.00012569130216189
regulation of translation	6	2	153	105	0.0130718954248366	0.019047619047619	0.000124494242141301
regulation of cell cycle	6	4	153	213	0.0261437908496732	0.0187793427230047	0.000122740802111142
tRNA processing	6	2	153	109	0.0130718954248366	0.018348623853211	0.000119925646099418
regulation of protein modification process	6	2	153	110	0.0130718954248366	0.0181818181818182	0.00011883541295306
response to starvation	6	1	153	56	0.0065359477124183	0.0178571428571429	0.00011671335200747
protein modification by small protein conjugation or removal	6	3	153	170	0.0196078431372549	0.0176470588235294	0.000115340253748558
cytoskeleton organization	6	4	153	232	0.0261437908496732	0.0172413793103448	0.000112688753662384
organelle inheritance	6	1	153	60	0.0065359477124183	0.0166666666666667	0.000108932461873638
translational initiation	6	1	153	61	0.0065359477124183	0.0163934426229508	0.000107146683810136
protein phosphorylation	6	3	153	197	0.0196078431372549	0.0152284263959391	9.95321986662685e-05
chromosome segregation	6	3	153	198	0.0196078431372549	0.0151515151515152	9.90295107942167e-05
nucleus organization	6	1	153	66	0.0065359477124183	0.0151515151515152	9.90295107942167e-05
transcription from RNA polymerase I promoter	6	1	153	68	0.0065359477124183	0.0147058823529412	9.61168781237985e-05
membrane fusion	6	1	153	75	0.0065359477124183	0.0133333333333333	8.71459694989107e-05
ion transport	6	2	153	162	0.0130718954248366	0.0123456790123457	8.06907124989914e-05
mitotic cell cycle	6	4	153	328	0.0261437908496732	0.0121951219512195	7.97066794197354e-05
vacuole organization	6	1	153	84	0.0065359477124183	0.0119047619047619	7.78089013383131e-05
meiotic cell cycle	6	3	153	287	0.0196078431372549	0.0104529616724739	6.83200109312018e-05
DNA-templated transcription, elongation	6	1	153	96	0.0065359477124183	0.0104166666666667	6.8082788671024e-05
organelle fission	6	3	153	296	0.0196078431372549	0.0101351351351351	6.62427133015368e-05
carbohydrate metabolic process	6	2	153	200	0.0130718954248366	0.01	6.5359477124183e-05
chromatin organization	6	3	153	318	0.0196078431372549	0.00943396226415094	6.16598840794179e-05
transmembrane transport	6	2	153	232	0.0130718954248366	0.00862068965517241	5.63443768311922e-05
organelle assembly	6	1	153	131	0.0065359477124183	0.00763358778625954	4.98927306291473e-05
sporulation	6	1	153	138	0.0065359477124183	0.0072463768115942	4.73619399450601e-05
DNA replication	6	1	153	139	0.0065359477124183	0.00719424460431655	4.70212065641604e-05
RNA splicing	6	1	153	144	0.0065359477124183	0.00694444444444444	4.53885257806826e-05
peptidyl-amino acid modification	6	1	153	151	0.0065359477124183	0.00662251655629139	4.3284421936545e-05
generation of precursor metabolites and energy	6	1	153	155	0.0065359477124183	0.00645161290322581	4.21674045962471e-05
mRNA processing	6	1	153	170	0.0065359477124183	0.00588235294117647	3.84467512495194e-05
RNA modification	6	1	153	172	0.0065359477124183	0.00581395348837209	3.7999696002432e-05
nuclear transport	6	1	153	176	0.0065359477124183	0.00568181818181818	3.71360665478313e-05
mitochondrion organization	6	2	153	425	0.0130718954248366	0.00470588235294118	3.07574009996155e-05
proteolysis involved in cellular protein catabolic process	6	1	153	216	0.0065359477124183	0.00462962962962963	3.02590171871218e-05
regulation of organelle organization	6	1	153	239	0.0065359477124183	0.00418410041841004	2.73470615582356e-05
transcription from RNA polymerase II promoter	6	2	153	480	0.0130718954248366	0.00416666666666667	2.72331154684096e-05
translational elongation	6	1	153	334	0.0065359477124183	0.0029940119760479	1.95687057258033e-05
endosomal transport	5	10	147	102	0.0680272108843537	0.0980392156862745	0.000666933440042684
DNA-templated transcription, elongation	5	7	147	96	0.0476190476190476	0.0729166666666667	0.000496031746031746
monocarboxylic acid metabolic process	5	6	147	127	0.0408163265306122	0.047244094488189	0.000321388397878837
exocytosis	5	2	147	49	0.0136054421768707	0.0408163265306122	0.00027766208524226
pseudohyphal growth	5	3	147	74	0.0204081632653061	0.0405405405405405	0.000275785990071704
response to starvation	5	2	147	56	0.0136054421768707	0.0357142857142857	0.000242954324586978
organelle inheritance	5	2	147	60	0.0136054421768707	0.0333333333333333	0.000226757369614512
protein folding	5	3	147	95	0.0204081632653061	0.0315789473684211	0.000214822771213749
carbohydrate transport	5	1	147	33	0.00680272108843537	0.0303030303030303	0.00020614306328592
response to heat	5	2	147	71	0.0136054421768707	0.028169014084507	0.000191625946153109
cofactor metabolic process	5	5	147	178	0.0340136054421769	0.0280898876404494	0.000191087671023466
DNA recombination	5	5	147	179	0.0340136054421769	0.0279329608938547	0.000190020142135066
telomere organization	5	2	147	78	0.0136054421768707	0.0256410256410256	0.000174428745857317
vacuole organization	5	2	147	84	0.0136054421768707	0.0238095238095238	0.000161969549724652
protein modification by small protein conjugation or removal	5	4	147	170	0.0272108843537415	0.0235294117647059	0.000160064025610244
proteolysis involved in cellular protein catabolic process	5	5	147	216	0.0340136054421769	0.0231481481481481	0.000157470395565634
RNA catabolic process	5	3	147	132	0.0204081632653061	0.0227272727272727	0.00015460729746444
endocytosis	5	2	147	98	0.0136054421768707	0.0204081632653061	0.00013883104262113
carbohydrate metabolic process	5	4	147	200	0.0272108843537415	0.02	0.000136054421768707
peroxisome organization	5	1	147	50	0.00680272108843537	0.02	0.000136054421768707
regulation of translation	5	2	147	105	0.0136054421768707	0.019047619047619	0.000129575639779721
cell budding	5	1	147	58	0.00680272108843537	0.0172413793103448	0.000117288294628196
invasive growth in response to glucose limitation	5	1	147	59	0.00680272108843537	0.0169491525423729	0.000115300357431108
ribosome assembly	5	1	147	59	0.00680272108843537	0.0169491525423729	0.000115300357431108
transcription from RNA polymerase II promoter	5	8	147	480	0.054421768707483	0.0166666666666667	0.000113378684807256
protein targeting	5	5	147	309	0.0340136054421769	0.0161812297734628	0.000110076393016754
conjugation	5	2	147	124	0.0136054421768707	0.0161290322580645	0.00010972130787799
Golgi vesicle transport	5	3	147	190	0.0204081632653061	0.0157894736842105	0.000107411385606874
chromatin organization	5	5	147	318	0.0340136054421769	0.0157232704402516	0.000106961023403072
protein phosphorylation	5	3	147	197	0.0204081632653061	0.0152284263959391	0.000103594737387341
nucleus organization	5	1	147	66	0.00680272108843537	0.0151515151515152	0.00010307153164296
protein acylation	5	1	147	66	0.00680272108843537	0.0151515151515152	0.00010307153164296
lipid transport	5	1	147	68	0.00680272108843537	0.0147058823529412	0.000100040016006403
nucleobase-containing compound transport	5	2	147	138	0.0136054421768707	0.0144927536231884	9.85901607019619e-05
membrane fusion	5	1	147	75	0.00680272108843537	0.0133333333333333	9.0702947845805e-05
generation of precursor metabolites and energy	5	2	147	155	0.0136054421768707	0.0129032258064516	8.77770463023919e-05
mitotic cell cycle	5	4	147	328	0.0272108843537415	0.0121951219512195	8.29600132736021e-05
cytokinesis	5	1	147	88	0.00680272108843537	0.0113636363636364	7.73036487322202e-05
nuclear transport	5	2	147	176	0.0136054421768707	0.0113636363636364	7.73036487322202e-05
organelle fusion	5	1	147	88	0.00680272108843537	0.0113636363636364	7.73036487322202e-05
lipid metabolic process	5	3	147	287	0.0204081632653061	0.0104529616724739	7.11085828059447e-05
cell wall organization or biogenesis	5	2	147	198	0.0136054421768707	0.0101010101010101	6.87143544286401e-05
nucleobase-containing small molecule metabolic process	5	2	147	198	0.0136054421768707	0.0101010101010101	6.87143544286401e-05
response to oxidative stress	5	1	147	103	0.00680272108843537	0.00970873786407767	6.60458358100522e-05
regulation of protein modification process	5	1	147	110	0.00680272108843537	0.00909090909090909	6.18429189857761e-05
histone modification	5	1	147	114	0.00680272108843537	0.0087719298245614	5.96729920038191e-05
cytoskeleton organization	5	2	147	232	0.0136054421768707	0.00862068965517241	5.86441473140981e-05
regulation of organelle organization	5	2	147	239	0.0136054421768707	0.00836820083682008	5.69265363048985e-05
organelle assembly	5	1	147	131	0.00680272108843537	0.00763358778625954	5.19291686140105e-05
ribosomal small subunit biogenesis	5	1	147	135	0.00680272108843537	0.00740740740740741	5.03905265810028e-05
sporulation	5	1	147	138	0.00680272108843537	0.0072463768115942	4.9295080350981e-05
meiotic cell cycle	5	2	147	287	0.0136054421768707	0.00696864111498258	4.74057218706298e-05
organelle fission	5	2	147	296	0.0136054421768707	0.00675675675675676	4.59643316786174e-05
peptidyl-amino acid modification	5	1	147	151	0.00680272108843537	0.00662251655629139	4.50511330359959e-05
cellular amino acid metabolic process	5	1	147	153	0.00680272108843537	0.0065359477124183	4.44622293361789e-05
ion transport	5	1	147	162	0.00680272108843537	0.00617283950617284	4.1992105484169e-05
cytoplasmic translation	5	1	147	179	0.00680272108843537	0.00558659217877095	3.80040284270133e-05
mitochondrion organization	5	2	147	425	0.0136054421768707	0.00470588235294118	3.20128051220488e-05
regulation of cell cycle	5	1	147	213	0.00680272108843537	0.00469483568075117	3.19376576921849e-05
translational elongation	5	1	147	334	0.00680272108843537	0.0029940119760479	2.03674284084891e-05
protein alkylation	4	5	300	50	0.0166666666666667	0.1	0.000333333333333333
chromosome segregation	4	17	300	198	0.0566666666666667	0.0858585858585859	0.000286195286195286
nucleus organization	4	5	300	66	0.0166666666666667	0.0757575757575758	0.000252525252525253
organelle fission	4	22	300	296	0.0733333333333333	0.0743243243243243	0.000247747747747748
mitotic cell cycle	4	24	300	328	0.08	0.0731707317073171	0.00024390243902439
regulation of cell cycle	4	15	300	213	0.05	0.0704225352112676	0.000234741784037559
histone modification	4	8	300	114	0.0266666666666667	0.0701754385964912	0.000233918128654971
DNA-templated transcription, elongation	4	6	300	96	0.02	0.0625	0.000208333333333333
transcription from RNA polymerase I promoter	4	4	300	68	0.0133333333333333	0.0588235294117647	0.000196078431372549
regulation of DNA metabolic process	4	6	300	106	0.02	0.0566037735849057	0.000188679245283019
cytoskeleton organization	4	13	300	232	0.0433333333333333	0.0560344827586207	0.000186781609195402
regulation of organelle organization	4	13	300	239	0.0433333333333333	0.0543933054393305	0.000181311018131102
nuclear transport	4	9	300	176	0.03	0.0511363636363636	0.000170454545454545
transcription from RNA polymerase III promoter	4	2	300	41	0.00666666666666667	0.0487804878048781	0.00016260162601626
transposition	4	1	300	21	0.00333333333333333	0.0476190476190476	0.000158730158730159
DNA-templated transcription, termination	4	2	300	43	0.00666666666666667	0.0465116279069767	0.000155038759689922
peptidyl-amino acid modification	4	7	300	151	0.0233333333333333	0.0463576158940397	0.000154525386313466
regulation of protein modification process	4	5	300	110	0.0166666666666667	0.0454545454545455	0.000151515151515152
snoRNA processing	4	2	300	45	0.00666666666666667	0.0444444444444444	0.000148148148148148
cellular response to DNA damage stimulus	4	11	300	299	0.0366666666666667	0.0367892976588629	0.00012263099219621
DNA replication	4	5	300	139	0.0166666666666667	0.0359712230215827	0.000119904076738609
protein phosphorylation	4	7	300	197	0.0233333333333333	0.0355329949238579	0.00011844331641286
meiotic cell cycle	4	10	300	287	0.0333333333333333	0.0348432055749129	0.000116144018583043
chromatin organization	4	11	300	318	0.0366666666666667	0.0345911949685535	0.000115303983228512
organelle inheritance	4	2	300	60	0.00666666666666667	0.0333333333333333	0.000111111111111111
cellular amino acid metabolic process	4	5	300	153	0.0166666666666667	0.0326797385620915	0.000108932461873638
oligosaccharide metabolic process	4	1	300	32	0.00333333333333333	0.03125	0.000104166666666667
protein acylation	4	2	300	66	0.00666666666666667	0.0303030303030303	0.000101010101010101
protein modification by small protein conjugation or removal	4	5	300	170	0.0166666666666667	0.0294117647058824	9.80392156862745e-05
nucleobase-containing compound transport	4	4	300	138	0.0133333333333333	0.0289855072463768	9.66183574879227e-05
DNA repair	4	7	300	246	0.0233333333333333	0.0284552845528455	9.48509485094851e-05
DNA-templated transcription, initiation	4	2	300	71	0.00666666666666667	0.028169014084507	9.38967136150235e-05
