GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
cell wall organization or biogenesis	9	2	246	198	0.00813008130081301	0.0101010101010101	4.10610166707728e-05
cellular response to DNA damage stimulus	9	3	246	299	0.0121951219512195	0.0100334448160535	4.07863610408679e-05
response to oxidative stress	9	1	246	103	0.0040650406504065	0.00970873786407767	3.94664140816165e-05
tRNA processing	9	1	246	109	0.0040650406504065	0.00917431192660551	3.72939509211606e-05
conjugation	9	1	246	124	0.0040650406504065	0.00806451612903226	3.2782585890375e-05
DNA replication	9	1	246	139	0.0040650406504065	0.00719424460431655	2.92448967655144e-05
ion transport	9	1	246	162	0.0040650406504065	0.00617283950617284	2.50928435210278e-05
RNA modification	9	1	246	172	0.0040650406504065	0.00581395348837209	2.36339572698053e-05
nuclear transport	9	1	246	176	0.0040650406504065	0.00568181818181818	2.30968218773097e-05
cytoplasmic translation	9	1	246	179	0.0040650406504065	0.00558659217877095	2.2709724303947e-05
mitochondrion organization	9	2	246	425	0.00813008130081301	0.00470588235294118	1.91296030607365e-05
transmembrane transport	9	1	246	232	0.0040650406504065	0.00431034482758621	1.75217269414073e-05
DNA repair	9	1	246	246	0.0040650406504065	0.0040650406504065	1.65245554894573e-05
translational elongation	9	1	246	334	0.0040650406504065	0.0029940119760479	1.21707803904386e-05
vacuole organization	8	8	212	84	0.0377358490566038	0.0952380952380952	0.000449236298292902
membrane fusion	8	6	212	75	0.0283018867924528	0.08	0.000377358490566038
organelle fusion	8	7	212	88	0.0330188679245283	0.0795454545454545	0.000375214408233276
vesicle organization	8	5	212	81	0.0235849056603774	0.0617283950617284	0.000291171674819474
histone modification	8	7	212	114	0.0330188679245283	0.0614035087719298	0.000289639192320424
regulation of transport	8	5	212	84	0.0235849056603774	0.0595238095238095	0.000280772686433064
protein maturation	8	3	212	52	0.0141509433962264	0.0576923076923077	0.000272133526850508
invasive growth in response to glucose limitation	8	3	212	59	0.0141509433962264	0.0508474576271186	0.000239846498241126
protein modification by small protein conjugation or removal	8	8	212	170	0.0377358490566038	0.0470588235294118	0.000221975582685905
protein acylation	8	3	212	66	0.0141509433962264	0.0454545454545455	0.000214408233276158
response to osmotic stress	8	4	212	92	0.0188679245283019	0.0434782608695652	0.000205086136177194
DNA-templated transcription, initiation	8	3	212	71	0.0141509433962264	0.0422535211267606	0.000199309061918682
response to heat	8	3	212	71	0.0141509433962264	0.0422535211267606	0.000199309061918682
exocytosis	8	2	212	49	0.00943396226415094	0.0408163265306122	0.000192529842125529
endosomal transport	8	4	212	102	0.0188679245283019	0.0392156862745098	0.000184979652238254
nucleobase-containing compound transport	8	5	212	138	0.0235849056603774	0.036231884057971	0.000170905113480995
cell morphogenesis	8	1	212	29	0.00471698113207547	0.0344827586206897	0.000162654521795706
peptidyl-amino acid modification	8	5	212	151	0.0235849056603774	0.033112582781457	0.00015619142821442
regulation of organelle organization	8	7	212	239	0.0330188679245283	0.0292887029288703	0.000138154259098445
protein targeting	8	9	212	309	0.0424528301886792	0.029126213592233	0.000137387799963363
sporulation	8	4	212	138	0.0188679245283019	0.0289855072463768	0.000136724090784796
regulation of protein modification process	8	3	212	110	0.0141509433962264	0.0272727272727273	0.000128644939965695
pseudohyphal growth	8	2	212	74	0.00943396226415094	0.027027027027027	0.00012748597654258
DNA-templated transcription, termination	8	1	212	43	0.00471698113207547	0.0232558139534884	0.000109697235629662
vitamin metabolic process	8	1	212	43	0.00471698113207547	0.0232558139534884	0.000109697235629662
proteolysis involved in cellular protein catabolic process	8	5	212	216	0.0235849056603774	0.0231481481481481	0.000109189378057303
transcription from RNA polymerase II promoter	8	11	212	480	0.0518867924528302	0.0229166666666667	0.00010809748427673
cytokinesis	8	2	212	88	0.00943396226415094	0.0227272727272727	0.000107204116638079
chromatin organization	8	7	212	318	0.0330188679245283	0.0220125786163522	0.000103832918001661
cytoskeleton organization	8	5	212	232	0.0235849056603774	0.021551724137931	0.000101659076122316
endocytosis	8	2	212	98	0.00943396226415094	0.0204081632653061	9.62649210627647e-05
protein dephosphorylation	8	1	212	49	0.00471698113207547	0.0204081632653061	9.62649210627647e-05
protein alkylation	8	1	212	50	0.00471698113207547	0.02	9.43396226415094e-05
response to oxidative stress	8	2	212	103	0.00943396226415094	0.0194174757281553	9.15918666422422e-05
regulation of translation	8	2	212	105	0.00943396226415094	0.019047619047619	8.98472596585804e-05
regulation of DNA metabolic process	8	2	212	106	0.00943396226415094	0.0188679245283019	8.8999644001424e-05
response to starvation	8	1	212	56	0.00471698113207547	0.0178571428571429	8.42318059299191e-05
organelle inheritance	8	1	212	60	0.00471698113207547	0.0166666666666667	7.86163522012579e-05
Golgi vesicle transport	8	3	212	190	0.0141509433962264	0.0157894736842105	7.44786494538232e-05
monocarboxylic acid metabolic process	8	2	212	127	0.00943396226415094	0.015748031496063	7.42831674342594e-05
protein phosphorylation	8	3	212	197	0.0141509433962264	0.0152284263959391	7.18321999808447e-05
cell wall organization or biogenesis	8	3	212	198	0.0141509433962264	0.0151515151515152	7.14694110920526e-05
RNA catabolic process	8	2	212	132	0.00943396226415094	0.0151515151515152	7.14694110920526e-05
transcription from RNA polymerase I promoter	8	1	212	68	0.00471698113207547	0.0147058823529412	6.93673695893452e-05
DNA replication	8	2	212	139	0.00943396226415094	0.0143884892086331	6.78702321161938e-05
regulation of cell cycle	8	3	212	213	0.0141509433962264	0.0140845070422535	6.6436353972894e-05
meiotic cell cycle	8	4	212	287	0.0188679245283019	0.0139372822299652	6.57418973111564e-05
organelle fission	8	4	212	296	0.0188679245283019	0.0135135135135135	6.37429882712902e-05
cellular response to DNA damage stimulus	8	4	212	299	0.0188679245283019	0.0133779264214047	6.31034265160598e-05
ion transport	8	2	212	162	0.00943396226415094	0.0123456790123457	5.82343349638947e-05
DNA repair	8	3	212	246	0.0141509433962264	0.0121951219512195	5.75241601472619e-05
cofactor metabolic process	8	2	212	178	0.00943396226415094	0.0112359550561798	5.2999788000848e-05
protein folding	8	1	212	95	0.00471698113207547	0.0105263157894737	4.96524329692155e-05
lipid metabolic process	8	3	212	287	0.0141509433962264	0.0104529616724739	4.93064229833673e-05
DNA-templated transcription, elongation	8	1	212	96	0.00471698113207547	0.0104166666666667	4.91352201257862e-05
nucleobase-containing small molecule metabolic process	8	2	212	198	0.00943396226415094	0.0101010101010101	4.76462740613684e-05
mitotic cell cycle	8	3	212	328	0.0141509433962264	0.00914634146341463	4.31431201104464e-05
conjugation	8	1	212	124	0.00471698113207547	0.00806451612903226	3.80401704199635e-05
cellular ion homeostasis	8	1	212	125	0.00471698113207547	0.008	3.77358490566038e-05
organelle assembly	8	1	212	131	0.00471698113207547	0.00763358778625954	3.6007489557828e-05
RNA splicing	8	1	212	144	0.00471698113207547	0.00694444444444444	3.27568134171908e-05
generation of precursor metabolites and energy	8	1	212	155	0.00471698113207547	0.00645161290322581	3.04321363359708e-05
translational elongation	8	2	212	334	0.00943396226415094	0.00598802395209581	2.82453960004519e-05
nuclear transport	8	1	212	176	0.00471698113207547	0.00568181818181818	2.68010291595197e-05
cytoplasmic translation	8	1	212	179	0.00471698113207547	0.00558659217877095	2.6351849899863e-05
DNA recombination	8	1	212	179	0.00471698113207547	0.00558659217877095	2.6351849899863e-05
chromosome segregation	8	1	212	198	0.00471698113207547	0.00505050505050505	2.38231370306842e-05
carbohydrate metabolic process	8	1	212	200	0.00471698113207547	0.005	2.35849056603774e-05
mitochondrion organization	8	1	212	425	0.00471698113207547	0.00235294117647059	1.10987791342952e-05
protein modification by small protein conjugation or removal	7	10	125	170	0.08	0.0588235294117647	0.000470588235294118
tRNA processing	7	4	125	109	0.032	0.036697247706422	0.000293577981651376
cell morphogenesis	7	1	125	29	0.008	0.0344827586206897	0.000275862068965517
cytokinesis	7	3	125	88	0.024	0.0340909090909091	0.000272727272727273
endocytosis	7	3	125	98	0.024	0.0306122448979592	0.000244897959183673
response to heat	7	2	125	71	0.016	0.028169014084507	0.000225352112676056
pseudohyphal growth	7	2	125	74	0.016	0.027027027027027	0.000216216216216216
protein phosphorylation	7	5	125	197	0.04	0.0253807106598985	0.000203045685279188
chromosome segregation	7	5	125	198	0.04	0.0252525252525253	0.000202020202020202
transcription from RNA polymerase III promoter	7	1	125	41	0.008	0.024390243902439	0.000195121951219512
vitamin metabolic process	7	1	125	43	0.008	0.0232558139534884	0.000186046511627907
proteolysis involved in cellular protein catabolic process	7	5	125	216	0.04	0.0231481481481481	0.000185185185185185
organelle assembly	7	3	125	131	0.024	0.0229007633587786	0.000183206106870229
RNA catabolic process	7	3	125	132	0.024	0.0227272727272727	0.000181818181818182
protein dephosphorylation	7	1	125	49	0.008	0.0204081632653061	0.000163265306122449
peptidyl-amino acid modification	7	3	125	151	0.024	0.0198675496688742	0.000158940397350993
protein maturation	7	1	125	52	0.008	0.0192307692307692	0.000153846153846154
regulation of translation	7	2	125	105	0.016	0.019047619047619	0.000152380952380952
response to starvation	7	1	125	56	0.008	0.0178571428571429	0.000142857142857143
RNA modification	7	3	125	172	0.024	0.0174418604651163	0.00013953488372093
cell budding	7	1	125	58	0.008	0.0172413793103448	0.000137931034482759
invasive growth in response to glucose limitation	7	1	125	59	0.008	0.0169491525423729	0.000135593220338983
conjugation	7	2	125	124	0.016	0.0161290322580645	0.000129032258064516
protein glycosylation	7	1	125	62	0.008	0.0161290322580645	0.000129032258064516
mitotic cell cycle	7	5	125	328	0.04	0.0152439024390244	0.000121951219512195
lipid transport	7	1	125	68	0.008	0.0147058823529412	0.000117647058823529
sporulation	7	2	125	138	0.016	0.0144927536231884	0.000115942028985507
meiotic cell cycle	7	4	125	287	0.032	0.0139372822299652	0.000111498257839721
protein targeting	7	4	125	309	0.032	0.0129449838187702	0.000103559870550162
transmembrane transport	7	3	125	232	0.024	0.0129310344827586	0.000103448275862069
ion transport	7	2	125	162	0.016	0.0123456790123457	9.87654320987654e-05
protein folding	7	1	125	95	0.008	0.0105263157894737	8.42105263157895e-05
lipid metabolic process	7	3	125	287	0.024	0.0104529616724739	8.36236933797909e-05
DNA-templated transcription, elongation	7	1	125	96	0.008	0.0104166666666667	8.33333333333333e-05
organelle fission	7	3	125	296	0.024	0.0101351351351351	8.10810810810811e-05
cell wall organization or biogenesis	7	2	125	198	0.016	0.0101010101010101	8.08080808080808e-05
cellular response to DNA damage stimulus	7	3	125	299	0.024	0.0100334448160535	8.02675585284281e-05
endosomal transport	7	1	125	102	0.008	0.00980392156862745	7.84313725490196e-05
response to oxidative stress	7	1	125	103	0.008	0.00970873786407767	7.76699029126214e-05
chromatin organization	7	3	125	318	0.024	0.00943396226415094	7.54716981132076e-05
regulation of cell cycle	7	2	125	213	0.016	0.00938967136150235	7.51173708920188e-05
regulation of protein modification process	7	1	125	110	0.008	0.00909090909090909	7.27272727272727e-05
histone modification	7	1	125	114	0.008	0.0087719298245614	7.01754385964912e-05
cytoskeleton organization	7	2	125	232	0.016	0.00862068965517241	6.89655172413793e-05
regulation of organelle organization	7	2	125	239	0.016	0.00836820083682008	6.69456066945607e-05
transcription from RNA polymerase II promoter	7	4	125	480	0.032	0.00833333333333333	6.66666666666667e-05
DNA repair	7	2	125	246	0.016	0.00813008130081301	6.50406504065041e-05
monocarboxylic acid metabolic process	7	1	125	127	0.008	0.0078740157480315	6.2992125984252e-05
RNA splicing	7	1	125	144	0.008	0.00694444444444444	5.55555555555556e-05
generation of precursor metabolites and energy	7	1	125	155	0.008	0.00645161290322581	5.16129032258065e-05
cofactor metabolic process	7	1	125	178	0.008	0.00561797752808989	4.49438202247191e-05
cytoplasmic translation	7	1	125	179	0.008	0.00558659217877095	4.46927374301676e-05
DNA recombination	7	1	125	179	0.008	0.00558659217877095	4.46927374301676e-05
nucleobase-containing small molecule metabolic process	7	1	125	198	0.008	0.00505050505050505	4.04040404040404e-05
carbohydrate metabolic process	7	1	125	200	0.008	0.005	4e-05
cell budding	6	9	186	58	0.0483870967741935	0.155172413793103	0.000834260289210234
cytokinesis	6	10	186	88	0.0537634408602151	0.113636363636364	0.000610948191593353
cell morphogenesis	6	3	186	29	0.0161290322580645	0.103448275862069	0.000556173526140156
tRNA processing	6	11	186	109	0.0591397849462366	0.100917431192661	0.000542566834369143
pseudohyphal growth	6	6	186	74	0.032258064516129	0.0810810810810811	0.0004359197907585
cytoskeleton organization	6	17	186	232	0.0913978494623656	0.0732758620689655	0.00039395624768261
invasive growth in response to glucose limitation	6	4	186	59	0.021505376344086	0.0677966101694915	0.000364497904137051
conjugation	6	8	186	124	0.043010752688172	0.0645161290322581	0.000346860908775581
RNA modification	6	11	186	172	0.0591397849462366	0.063953488372093	0.000343835958989747
exocytosis	6	3	186	49	0.0161290322580645	0.0612244897959184	0.00032916392363397
response to osmotic stress	6	5	186	92	0.0268817204301075	0.0543478260869565	0.000292192613370734
endocytosis	6	5	186	98	0.0268817204301075	0.0510204081632653	0.000274303269694975
cell wall organization or biogenesis	6	9	186	198	0.0483870967741935	0.0454545454545455	0.000244379276637341
mitotic cell cycle	6	13	186	328	0.0698924731182796	0.0396341463414634	0.000213086808287438
response to starvation	6	2	186	56	0.010752688172043	0.0357142857142857	0.000192012288786482
protein modification by small protein conjugation or removal	6	6	186	170	0.032258064516129	0.0352941176470588	0.000189753320683112
regulation of organelle organization	6	8	186	239	0.043010752688172	0.0334728033472803	0.000179961308318711
regulation of translation	6	3	186	105	0.0161290322580645	0.0285714285714286	0.000153609831029186
response to heat	6	2	186	71	0.010752688172043	0.028169014084507	0.000151446312282296
regulation of cell cycle	6	5	186	213	0.0268817204301075	0.0234741784037559	0.000126205260235247
carbohydrate metabolic process	6	4	186	200	0.021505376344086	0.02	0.00010752688172043
response to oxidative stress	6	2	186	103	0.010752688172043	0.0194174757281553	0.000104395030796534
organelle inheritance	6	1	186	60	0.00537634408602151	0.0166666666666667	8.96057347670251e-05
Golgi vesicle transport	6	3	186	190	0.0161290322580645	0.0157894736842105	8.48896434634975e-05
protein phosphorylation	6	3	186	197	0.0161290322580645	0.0152284263959391	8.18732601932209e-05
sporulation	6	2	186	138	0.010752688172043	0.0144927536231884	7.79180302321957e-05
transcription from RNA polymerase II promoter	6	6	186	480	0.032258064516129	0.0125	6.72043010752688e-05
ion transport	6	2	186	162	0.010752688172043	0.0123456790123457	6.63746183459445e-05
vacuole organization	6	1	186	84	0.00537634408602151	0.0119047619047619	6.40040962621608e-05
mRNA processing	6	2	186	170	0.010752688172043	0.0117647058823529	6.32511068943707e-05
protein folding	6	1	186	95	0.00537634408602151	0.0105263157894737	5.65930956423316e-05
meiotic cell cycle	6	3	186	287	0.0161290322580645	0.0104529616724739	5.61987186692143e-05
regulation of protein modification process	6	1	186	110	0.00537634408602151	0.00909090909090909	4.88758553274682e-05
organelle assembly	6	1	186	131	0.00537634408602151	0.00763358778625954	4.10407945497825e-05
nucleobase-containing compound transport	6	1	186	138	0.00537634408602151	0.0072463768115942	3.89590151160979e-05
lipid metabolic process	6	2	186	287	0.010752688172043	0.00696864111498258	3.74658124461429e-05
RNA splicing	6	1	186	144	0.00537634408602151	0.00694444444444444	3.73357228195938e-05
organelle fission	6	2	186	296	0.010752688172043	0.00675675675675676	3.6326649229875e-05
generation of precursor metabolites and energy	6	1	186	155	0.00537634408602151	0.00645161290322581	3.46860908775581e-05
nuclear transport	6	1	186	176	0.00537634408602151	0.00568181818181818	3.05474095796676e-05
cytoplasmic translation	6	1	186	179	0.00537634408602151	0.00558659217877095	3.00354418213492e-05
mitochondrion organization	6	2	186	425	0.010752688172043	0.00470588235294118	2.53004427577483e-05
proteolysis involved in cellular protein catabolic process	6	1	186	216	0.00537634408602151	0.00462962962962963	2.48904818797292e-05
protein targeting	6	1	186	309	0.00537634408602151	0.00323624595469256	1.73991717994223e-05
chromatin organization	6	1	186	318	0.00537634408602151	0.00314465408805031	1.69067424088727e-05
peroxisome organization	5	12	237	50	0.0506329113924051	0.24	0.0010126582278481
oligosaccharide metabolic process	5	3	237	32	0.0126582278481013	0.09375	0.000395569620253165
transmembrane transport	5	13	237	232	0.0548523206751055	0.0560344827586207	0.000236432416703041
monocarboxylic acid metabolic process	5	7	237	127	0.029535864978903	0.0551181102362205	0.000232565865975614
pseudohyphal growth	5	4	237	74	0.0168776371308017	0.0540540540540541	0.000228076177443266
protein targeting	5	16	237	309	0.0675105485232067	0.0517799352750809	0.000218480739557303
organelle inheritance	5	3	237	60	0.0126582278481013	0.05	0.000210970464135021
protein modification by small protein conjugation or removal	5	8	237	170	0.0337552742616034	0.0470588235294118	0.000198560436832961
regulation of protein modification process	5	4	237	110	0.0168776371308017	0.0363636363636364	0.00015343306482547
transcription from RNA polymerase II promoter	5	17	237	480	0.0717299578059072	0.0354166666666667	0.00014943741209564
translational initiation	5	2	237	61	0.00843881856540084	0.0327868852459016	0.000138341287957391
cellular amino acid metabolic process	5	5	237	153	0.0210970464135021	0.0326797385620915	0.000137889192245112
cellular ion homeostasis	5	4	237	125	0.0168776371308017	0.032	0.000135021097046414
protein acylation	5	2	237	66	0.00843881856540084	0.0303030303030303	0.000127860887354558
transcription from RNA polymerase I promoter	5	2	237	68	0.00843881856540084	0.0294117647058824	0.000124100273020601
nuclear transport	5	5	237	176	0.0210970464135021	0.0284090909090909	0.000119869581894898
regulation of cell cycle	5	6	237	213	0.0253164556962025	0.028169014084507	0.000118856599512688
tRNA aminoacylation for protein translation	5	1	237	36	0.00421940928270042	0.0277777777777778	0.000117205813408345
tRNA processing	5	3	237	109	0.0126582278481013	0.0275229357798165	0.000116130530716525
histone modification	5	3	237	114	0.0126582278481013	0.0263157894736842	0.000111037086386853
chromatin organization	5	8	237	318	0.0337552742616034	0.0251572327044025	0.000106148661200011
amino acid transport	5	1	237	40	0.00421940928270042	0.025	0.000105485232067511
transcription from RNA polymerase III promoter	5	1	237	41	0.00421940928270042	0.024390243902439	0.000102912421529279
cellular respiration	5	2	237	84	0.00843881856540084	0.0238095238095238	0.000100462125778581
DNA-templated transcription, termination	5	1	237	43	0.00421940928270042	0.0232558139534884	9.81257972721028e-05
cofactor metabolic process	5	4	237	178	0.0168776371308017	0.0224719101123595	9.48181861280994e-05
nucleobase-containing compound transport	5	3	237	138	0.0126582278481013	0.0217391304347826	9.1726288754357e-05
mitotic cell cycle	5	7	237	328	0.029535864978903	0.0213414634146341	9.00483688381188e-05
DNA-templated transcription, elongation	5	2	237	96	0.00843881856540084	0.0208333333333333	8.79043600562588e-05
protein dephosphorylation	5	1	237	49	0.00421940928270042	0.0204081632653061	8.61103935244984e-05
DNA repair	5	5	237	246	0.0210970464135021	0.0203252032520325	8.57603512743988e-05
cellular response to DNA damage stimulus	5	6	237	299	0.0253164556962025	0.020066889632107	8.46704203886372e-05
carbohydrate metabolic process	5	4	237	200	0.0168776371308017	0.02	8.43881856540084e-05
protein alkylation	5	1	237	50	0.00421940928270042	0.02	8.43881856540084e-05
peptidyl-amino acid modification	5	3	237	151	0.0126582278481013	0.0198675496688742	8.38293234973594e-05
generation of precursor metabolites and energy	5	3	237	155	0.0126582278481013	0.0193548387096774	8.16659861167824e-05
protein maturation	5	1	237	52	0.00421940928270042	0.0192307692307692	8.11424862057773e-05
regulation of DNA metabolic process	5	2	237	106	0.00843881856540084	0.0188679245283019	7.9611495900008e-05
RNA modification	5	3	237	172	0.0126582278481013	0.0174418604651163	7.35943479540771e-05
meiotic cell cycle	5	5	237	287	0.0210970464135021	0.0174216027874564	7.35088725209133e-05
cell budding	5	1	237	58	0.00421940928270042	0.0172413793103448	7.2748435908628e-05
invasive growth in response to glucose limitation	5	1	237	59	0.00421940928270042	0.0169491525423729	7.15154115711936e-05
organelle fission	5	5	237	296	0.0210970464135021	0.0168918918918919	7.12738054510206e-05
cytoplasmic translation	5	3	237	179	0.0126582278481013	0.0167597765363128	7.07163566933032e-05
DNA recombination	5	3	237	179	0.0126582278481013	0.0167597765363128	7.07163566933032e-05
conjugation	5	2	237	124	0.00843881856540084	0.0161290322580645	6.8054988430652e-05
protein phosphorylation	5	3	237	197	0.0126582278481013	0.0152284263959391	6.42549636959455e-05
nucleus organization	5	1	237	66	0.00421940928270042	0.0151515151515152	6.39304436772791e-05
ribosomal small subunit biogenesis	5	2	237	135	0.00843881856540084	0.0148148148148148	6.25097671511174e-05
response to heat	5	1	237	71	0.00421940928270042	0.0140845070422535	5.9428299756344e-05
cytoskeleton organization	5	3	237	232	0.0126582278481013	0.0129310344827586	5.4561326931471e-05
rRNA processing	5	4	237	311	0.0168776371308017	0.0128617363344051	5.42689296810344e-05
regulation of organelle organization	5	3	237	239	0.0126582278481013	0.0125523012552301	5.29632964355701e-05
regulation of transport	5	1	237	84	0.00421940928270042	0.0119047619047619	5.02310628892907e-05
cytokinesis	5	1	237	88	0.00421940928270042	0.0113636363636364	4.79478327579593e-05
organelle fusion	5	1	237	88	0.00421940928270042	0.0113636363636364	4.79478327579593e-05
protein folding	5	1	237	95	0.00421940928270042	0.0105263157894737	4.44148345547413e-05
endocytosis	5	1	237	98	0.00421940928270042	0.0102040816326531	4.30551967622492e-05
chromosome segregation	5	2	237	198	0.00843881856540084	0.0101010101010101	4.26202957848527e-05
response to oxidative stress	5	1	237	103	0.00421940928270042	0.00970873786407767	4.09651386669944e-05
ribosomal large subunit biogenesis	5	1	237	104	0.00421940928270042	0.00961538461538462	4.05712431028887e-05
mitochondrion organization	5	4	237	425	0.0168776371308017	0.00941176470588235	3.97120873665922e-05
proteolysis involved in cellular protein catabolic process	5	2	237	216	0.00843881856540084	0.00925925925925926	3.90686044694484e-05
sporulation	5	1	237	138	0.00421940928270042	0.0072463768115942	3.05754295847857e-05
DNA replication	5	1	237	139	0.00421940928270042	0.00719424460431655	3.03554624654707e-05
lipid metabolic process	5	2	237	287	0.00843881856540084	0.00696864111498258	2.94035490083653e-05
ion transport	5	1	237	162	0.00421940928270042	0.00617283950617284	2.60457363129656e-05
cell wall organization or biogenesis	5	1	237	198	0.00421940928270042	0.00505050505050505	2.13101478924264e-05
nucleobase-containing small molecule metabolic process	5	1	237	198	0.00421940928270042	0.00505050505050505	2.13101478924264e-05
transposition	4	3	407	21	0.00737100737100737	0.142857142857143	0.000351000351000351
regulation of DNA metabolic process	4	15	407	106	0.0368550368550369	0.141509433962264	0.00034768902693431
DNA repair	4	32	407	246	0.0786240786240786	0.130081300813008	0.000319610075707637
RNA catabolic process	4	16	407	132	0.0393120393120393	0.121212121212121	0.000297818479636661
cellular response to DNA damage stimulus	4	36	407	299	0.0884520884520884	0.120401337792642	0.000295826382782905
DNA replication	4	16	407	139	0.0393120393120393	0.115107913669065	0.000282820426705319
DNA recombination	4	20	407	179	0.0491400491400491	0.111731843575419	0.000274525414190219
protein dephosphorylation	4	5	407	49	0.0122850122850123	0.102040816326531	0.000250714536428822
protein modification by small protein conjugation or removal	4	16	407	170	0.0393120393120393	0.0941176470588235	0.000231247290070819
regulation of cell cycle	4	19	407	213	0.0466830466830467	0.0892018779342723	0.00021916923325374
organelle fission	4	26	407	296	0.0638820638820639	0.0878378378378378	0.000215817783385351
telomere organization	4	6	407	78	0.0147420147420147	0.0769230769230769	0.000189000189000189
chromosome segregation	4	14	407	198	0.0343980343980344	0.0707070707070707	0.000173727446454719
chromatin organization	4	20	407	318	0.0491400491400491	0.0628930817610063	0.000154528456415249
proteolysis involved in cellular protein catabolic process	4	13	407	216	0.0319410319410319	0.0601851851851852	0.000147875147875148
meiotic cell cycle	4	17	407	287	0.0417690417690418	0.0592334494773519	0.000145536730902585
mitotic cell cycle	4	18	407	328	0.0442260442260442	0.0548780487804878	0.000134835500689159
DNA-templated transcription, elongation	4	5	407	96	0.0122850122850123	0.0520833333333333	0.000127968877968878
regulation of organelle organization	4	11	407	239	0.027027027027027	0.0460251046025105	0.000113083795092163
histone modification	4	5	407	114	0.0122850122850123	0.043859649122807	0.000107763265658003
sporulation	4	6	407	138	0.0147420147420147	0.0434782608695652	0.000106826193782716
pseudohyphal growth	4	3	407	74	0.00737100737100737	0.0405405405405405	9.96082077163158e-05
peptidyl-amino acid modification	4	6	407	151	0.0147420147420147	0.0397350993377483	9.76292367020844e-05
regulation of protein modification process	4	4	407	110	0.00982800982800983	0.0363636363636364	8.93455438909984e-05
transcription from RNA polymerase II promoter	4	15	407	480	0.0368550368550369	0.03125	7.67813267813268e-05
protein phosphorylation	4	6	407	197	0.0147420147420147	0.0304568527918782	7.48325621422068e-05
protein acylation	4	2	407	66	0.00491400491400491	0.0303030303030303	7.44546199091654e-05
lipid transport	4	2	407	68	0.00491400491400491	0.0294117647058824	7.22647781471311e-05
response to heat	4	2	407	71	0.00491400491400491	0.028169014084507	6.92113368169706e-05
organelle assembly	4	3	407	131	0.00737100737100737	0.0229007633587786	5.62672318397509e-05
cytokinesis	4	2	407	88	0.00491400491400491	0.0227272727272727	5.5840964931874e-05
exocytosis	4	1	407	49	0.00245700245700246	0.0204081632653061	5.01429072857644e-05
protein alkylation	4	1	407	50	0.00245700245700246	0.02	4.91400491400491e-05
response to oxidative stress	4	2	407	103	0.00491400491400491	0.0194174757281553	4.77087855728632e-05
regulation of translation	4	2	407	105	0.00491400491400491	0.019047619047619	4.68000468000468e-05
invasive growth in response to glucose limitation	4	1	407	59	0.00245700245700246	0.0169491525423729	4.16441094407196e-05
organelle inheritance	4	1	407	60	0.00245700245700246	0.0166666666666667	4.0950040950041e-05
translational initiation	4	1	407	61	0.00245700245700246	0.0163934426229508	4.0278728803319e-05
cellular ion homeostasis	4	2	407	125	0.00491400491400491	0.016	3.93120393120393e-05
lipid metabolic process	4	4	407	287	0.00982800982800983	0.0139372822299652	3.42439366829611e-05
cellular amino acid metabolic process	4	2	407	153	0.00491400491400491	0.0130718954248366	3.21176791765027e-05
cytoskeleton organization	4	3	407	232	0.00737100737100737	0.0129310344827586	3.17715834957214e-05
regulation of transport	4	1	407	84	0.00245700245700246	0.0119047619047619	2.92500292500293e-05
vacuole organization	4	1	407	84	0.00245700245700246	0.0119047619047619	2.92500292500293e-05
RNA modification	4	2	407	172	0.00491400491400491	0.0116279069767442	2.85697960116565e-05
nuclear transport	4	2	407	176	0.00491400491400491	0.0113636363636364	2.7920482465937e-05
response to osmotic stress	4	1	407	92	0.00245700245700246	0.0108695652173913	2.67065484456789e-05
protein folding	4	1	407	95	0.00245700245700246	0.0105263157894737	2.58631837579206e-05
cell wall organization or biogenesis	4	2	407	198	0.00491400491400491	0.0101010101010101	2.48182066363885e-05
tRNA processing	4	1	407	109	0.00245700245700246	0.00917431192660551	2.25413069449767e-05
conjugation	4	1	407	124	0.00245700245700246	0.00806451612903226	1.98145359435682e-05
monocarboxylic acid metabolic process	4	1	407	127	0.00245700245700246	0.0078740157480315	1.93464760393894e-05
nucleobase-containing compound transport	4	1	407	138	0.00245700245700246	0.0072463768115942	1.78043656304526e-05
RNA splicing	4	1	407	144	0.00245700245700246	0.00694444444444444	1.70625170625171e-05
protein targeting	4	2	407	309	0.00491400491400491	0.00647249190938511	1.59029285242877e-05
ion transport	4	1	407	162	0.00245700245700246	0.00617283950617284	1.51666818333485e-05
mRNA processing	4	1	407	170	0.00245700245700246	0.00588235294117647	1.44529556294262e-05
cofactor metabolic process	4	1	407	178	0.00245700245700246	0.00561797752808989	1.38033845899014e-05
transmembrane transport	4	1	407	232	0.00245700245700246	0.00431034482758621	1.05905278319071e-05
translational elongation	4	1	407	334	0.00245700245700246	0.0029940119760479	7.35629478144448e-06
mitochondrion organization	4	1	407	425	0.00245700245700246	0.00235294117647059	5.78118225177049e-06
endosomal transport	3	21	260	102	0.0807692307692308	0.205882352941176	0.00079185520361991
Golgi vesicle transport	3	35	260	190	0.134615384615385	0.184210526315789	0.000708502024291498
vesicle organization	3	9	260	81	0.0346153846153846	0.111111111111111	0.000427350427350427
