ORF	Gene_uniq	cluster	gene_name
YOL108C	YOL108C	4	INO4
YOR016C	YOR016C	4	ERP4
YOR085W	YOR085W	4	OST3
YPR043W	YPR043W	4	RPL43A
YPR045C	YPR045C	4	THP3
YPR119W	2_YPR119W	4	CLB2
YPR120C	1_YPR120C	4	CLB5
YPR120C	2_YPR120C	4	CLB5
YAL019W	YAL019W	3	FUN30
YBR036C	YBR036C	3	CSG2
YBR164C	YBR164C	3	ARL1
YBR288C	YBR288C	3	APM3
YCL001W	YCL001W	3	RER1
YDL077C	YDL077C	3	VAM6
YDL115C	YDL115C	3	IWR1
YDL185W	YDL185W	3	VMA1
YDR072C	YDR072C	3	IPT1
YDR080W	YDR080W	3	VPS41
YDR108W	YDR108W	3	TRS85
YDR153C	YDR153C	3	ENT5
YER083C	YER083C	3	GET2
YGL014W	YGL014W	3	PUF4
YGL020C	YGL020C	3	GET1
YGL054C	YGL054C	3	ERV14
YGL212W	YGL212W	3	VAM7
YGR105W	YGR105W	3	VMA21
YHL020C	YHL020C	3	OPI1
YHR012W	YHR012W	3	VPS29
YHR081W	YHR081W	3	LRP1
YIL076W	YIL076W	3	SEC28
YJL004C	YJL004C	3	SYS1
YJL024C	YJL024C	3	APS3
YJL053W	YJL053W	3	PEP8
YJL154C	YJL154C	3	VPS35
YJR032W	YJR032W	3	CPR7
YJR060W	YJR060W	3	CBF1
YJR125C	YJR125C	3	ENT3
YKL081W	YKL081W	3	TEF4
YKL139W	YKL139W	3	CTK1
YKL212W	YKL212W	3	SAC1
YKR001C	YKR001C	3	VPS1
YKR019C	YKR019C	3	IRS4
YKR030W	YKR030W	3	GMH1
YLL040C	YLL040C	3	VPS13
YMR004W	YMR004W	3	MVP1
YMR010W	YMR010W	3	YMR010W
YMR029C	YMR029C	3	FAR8
YMR052W	YMR052W	3	FAR3
YMR123W	YMR123W	3	PKR1
YMR274C	YMR274C	3	RCE1
YMR292W	YMR292W	3	GOT1
YNL297C	YNL297C	3	MON2
YNR032W	YNR032W	3	PPG1
YOL006C	YOL006C	3	TOP1
YOL018C	YOL018C	3	TLG2
YOR068C	YOR068C	3	VAM10
YOR069W	YOR069W	3	VPS5
YOR070C	YOR070C	3	GYP1
YOR106W	YOR106W	3	VAM3
YOR112W	YOR112W	3	CEX1
YOR132W	YOR132W	3	VPS17
YOR216C	YOR216C	3	RUD3
YOR327C	YOR327C	3	SNC2
YPL037C	YPL037C	3	EGD1
YPL051W	YPL051W	3	ARL3
YPL057C	YPL057C	3	SUR1
YPL120W	YPL120W	3	VPS30
YPL195W	YPL195W	3	APL5
YPR051W	YPR051W	3	MAK3
YBR103W	YBR103W	2	SIF2
YBR107C	YBR107C	2	IML3
YBR289W	YBR289W	2	SNF5
YCL029C	YCL029C	2	BIK1
YCR033W	YCR033W	2	SNT1
YDL048C	YDL048C	2	STP4
YDL142C	YDL142C	2	CRD1
YDR097C	YDR097C	2	MSH6
YDR150W	YDR150W	2	NUM1
YDR155C	YDR155C	2	CPR1
YDR254W	YDR254W	2	CHL4
YDR318W	YDR318W	2	MCM21
YDR424C	YDR424C	2	DYN2
YDR488C	YDR488C	2	PAC11
YER166W	YER166W	2	DNF1
YFL027C	YFL027C	2	GYP8
YFR013W	YFR013W	2	IOC3
YGL028C	YGL028C	2	SCW11
YGL086W	YGL086W	2	MAD1
YGL194C	YGL194C	2	HOS2
YHL025W	YHL025W	2	SNF6
YHL028W	YHL028W	2	WSC4
YHR001W-A	YHR001W-A	2	QCR10
YHR082C	YHR082C	2	KSP1
YHR129C	YHR129C	2	ARP1
YHR194W	YHR194W	2	MDM31
YIL112W	YIL112W	2	HOS4
YJL013C	YJL013C	2	MAD3
YJL030W	YJL030W	2	MAD2
YJL176C	YJL176C	2	SWI3
YJL214W	YJL214W	2	HXT8
YJR053W	YJR053W	2	BFA1
YJR126C	YJR126C	2	VPS70
YJR135C	YJR135C	2	MCM22
YKL185W	YKL185W	2	ASH1
YKR028W	YKR028W	2	SAP190
YKR029C	YKR029C	2	SET3
YKR054C	YKR054C	2	DYN1
YKR065C	YKR065C	2	PAM17
YLL049W	YLL049W	2	LDB18
YLR128W	YLR128W	2	DCN1
YML051W	YML051W	2	GAL80
YMR055C	YMR055C	2	BUB2
YMR138W	YMR138W	2	CIN4
YMR280C	YMR280C	2	CAT8
YMR294W	YMR294W	2	JNM1
YMR299C	YMR299C	2	DYN3
YNL116W	YNL116W	2	DMA2
YOL116W	YOL116W	2	MSN1
YOR014W	YOR014W	2	RTS1
YOR195W	YOR195W	2	SLK19
YOR269W	YOR269W	2	PAC1
YPL017C	YPL017C	2	IRC15
YPL018W	YPL018W	2	CTF19
YPL072W	YPL072W	2	UBP16
YPL155C	YPL155C	2	KIP2
YPL174C	YPL174C	2	NIP100
YPL183C	YPL183C	2	RTT10
YPL253C	YPL253C	2	VIK1
YPR046W	YPR046W	2	MCM16
YPR054W	YPR054W	2	SMK1
YPR106W	YPR106W	2	ISR1
YBL066C	YBL066C	1	SEF1
YBR119W	YBR119W	1	MUD1
YBR194W	YBR194W	1	AIM4
YBR295W	YBR295W	1	PCA1
YCL008C	YCL008C	1	STP22
YCL010C	YCL010C	1	SGF29
YCL014W	YCL014W	1	BUD3
YCR026C	YCR026C	1	NPP1
YCR031C	YCR031C	1	RPS14A
YCR036W	YCR036W	1	RBK1
YDL089W	YDL089W	1	NUR1
YDL091C	YDL091C	1	UBX3
YDL134C	YDL134C	1	PPH21
YDL175C	YDL175C	1	AIR2
YDL223C	YDL223C	1	HBT1
YDL226C	YDL226C	1	GCS1
YDL230W	YDL230W	1	PTP1
YDL243C	YDL243C	1	AAD4
YDR233C	YDR233C	1	RTN1
YDR315C	YDR315C	1	IPK1
YDR409W	YDR409W	1	SIZ1
YDR435C	YDR435C	1	PPM1
YDR477W	YDR477W	1	SNF1
YDR482C	YDR482C	1	CWC21
YEL060C	YEL060C	1	PRB1
YER031C	YER031C	1	YPT31
YER075C	YER075C	1	PTP3
YER123W	YER123W	1	YCK3
YER129W	YER129W	1	SAK1
YER164W	YER164W	1	CHD1
YFL001W	YFL001W	1	DEG1
YGL019W	YGL019W	1	CKB1
YGL029W	YGL029W	1	CGR1
YGL066W	YGL066W	1	SGF73
YGL115W	YGL115W	1	SNF4
YGL127C	YGL127C	1	SOH1
YGL174W	YGL174W	1	BUD13
YGR003W	YGR003W	1	CUL3
YGR174C	YGR174C	1	CBP4
YGR178C	YGR178C	1	PBP1
YHL029C	YHL029C	1	OCA5
YHR041C	YHR041C	1	SRB2
YHR156C	YHR156C	1	LIN1
YHR157W	YHR157W	1	REC104
YIL035C	YIL035C	1	CKA1
YIL044C	YIL044C	1	AGE2
YIL153W	YIL153W	1	RRD1
YIR005W	YIR005W	1	IST3
YJL187C	YJL187C	1	SWE1
YJR059W	YJR059W	1	PTK2
YJR084W	YJR084W	1	YJR084W
YKL074C	YKL074C	1	MUD2
YKL179C	YKL179C	1	COY1
YKR048C	YKR048C	1	NAP1
YLL043W	YLL043W	1	FPS1
YLR119W	YLR119W	1	SRN2
YLR410W	YLR410W	1	VIP1
YML072C	YML072C	1	TCB3
YML117W	YML117W	1	NAB6
YML123C	YML123C	1	PHO84
YMR073C	YMR073C	1	IRC21
YMR186W	YMR186W	1	HSC82
YMR223W	YMR223W	1	UBP8
YMR266W	YMR266W	1	RSN1
YMR273C	YMR273C	1	ZDS1
YMR275C	YMR275C	1	BUL1
YNL032W	YNL032W	1	SIW14
YNL199C	YNL199C	1	GCR2
YNL236W	YNL236W	1	SIN4
YNL238W	YNL238W	1	KEX2
YNL255C	YNL255C	1	GIS2
YNL322C	YNL322C	1	KRE1
YNR004W	YNR004W	1	SWM2
YNR006W	YNR006W	1	VPS27
YOL045W	YOL045W	1	PSK2
YOL061W	YOL061W	1	PRS5
YOL062C	YOL062C	1	APM4
YOL081W	YOL081W	1	IRA2
YOR006C	YOR006C	1	TSR3
YOR027W	YOR027W	1	STI1
YOR039W	YOR039W	1	CKB2
YOR043W	YOR043W	1	WHI2
YOR061W	YOR061W	1	CKA2
YOR109W	YOR109W	1	INP53
YOR124C	YOR124C	1	UBP2
YOR127W	YOR127W	1	RGA1
YOR233W	YOR233W	1	KIN4
YOR308C	YOR308C	1	SNU66
YOR344C	YOR344C	1	TYE7
YOR360C	YOR360C	1	PDE2
YOR371C	YOR371C	1	GPB1
YPL047W	YPL047W	1	SGF11
YPL100W	YPL100W	1	ATG21
YPL152W	YPL152W	1	RRD2
YPL157W	YPL157W	1	TGS1
YPL213W	YPL213W	1	LEA1
YPR057W	YPR057W	1	BRR1
YPR075C	YPR075C	1	OPY2
YPR152C	YPR152C	1	URN1
YAL024C	YAL024C	0	LTE1
YBL078C	YBL078C	0	ATG8
YDR146C	YDR146C	0	SWI5
YDR181C	YDR181C	0	SAS4
YDR260C	YDR260C	0	SWM1
YFL003C	YFL003C	0	MSH4
YGL253W	YGL253W	0	HXK2
YGR037C	YGR037C	0	ACB1
YIR002C	YIR002C	0	MPH1
YJL177W	YJL177W	0	RPL17B
YLR131C	YLR131C	0	ACE2
YML007W	YML007W	0	YAP1
YML028W	YML028W	0	TSA1
YML048W	YML048W	0	GSF2
YML108W	YML108W	0	YML108W
YMR127C	YMR127C	0	SAS2
YMR247C	YMR247C	0	RKR1
YNL298W	YNL298W	0	CLA4
YOL093W	YOL093W	0	TRM10
YOR213C	YOR213C	0	SAS5
YOR346W	YOR346W	0	REV1
YOR355W	YOR355W	0	GDS1
YPL158C	YPL158C	0	AIM44
