GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
conjugation	13	2	254	124	0.0078740157480315	0.0161290322580645	6.3500127000254e-05
mitotic cell cycle	13	5	254	328	0.0196850393700787	0.0152439024390244	6.00153639331669e-05
lipid transport	13	1	254	68	0.00393700787401575	0.0147058823529412	5.78971746178786e-05
DNA-templated transcription, initiation	13	1	254	71	0.00393700787401575	0.0140845070422535	5.54508151269824e-05
pseudohyphal growth	13	1	254	74	0.00393700787401575	0.0135135135135135	5.32028091083209e-05
cellular respiration	13	1	254	84	0.00393700787401575	0.0119047619047619	4.68691413573303e-05
regulation of transport	13	1	254	84	0.00393700787401575	0.0119047619047619	4.68691413573303e-05
mRNA processing	13	2	254	170	0.0078740157480315	0.0117647058823529	4.63177396943029e-05
response to osmotic stress	13	1	254	92	0.00393700787401575	0.0108695652173913	4.27935638479973e-05
endosomal transport	13	1	254	102	0.00393700787401575	0.00980392156862745	3.85981164119191e-05
protein targeting	13	3	254	309	0.0118110236220472	0.00970873786407767	3.82233774176286e-05
response to oxidative stress	13	1	254	103	0.00393700787401575	0.00970873786407767	3.82233774176286e-05
regulation of translation	13	1	254	105	0.00393700787401575	0.00952380952380952	3.74953130858643e-05
tRNA processing	13	1	254	109	0.00393700787401575	0.00917431192660551	3.61193382937225e-05
transmembrane transport	13	2	254	232	0.0078740157480315	0.00862068965517241	3.39397230518599e-05
cellular ion homeostasis	13	1	254	125	0.00393700787401575	0.008	3.1496062992126e-05
monocarboxylic acid metabolic process	13	1	254	127	0.00393700787401575	0.0078740157480315	3.1000062000124e-05
sporulation	13	1	254	138	0.00393700787401575	0.0072463768115942	2.85290425653315e-05
lipid metabolic process	13	2	254	287	0.0078740157480315	0.00696864111498258	2.74355949408763e-05
generation of precursor metabolites and energy	13	1	254	155	0.00393700787401575	0.00645161290322581	2.54000508001016e-05
ion transport	13	1	254	162	0.00393700787401575	0.00617283950617284	2.43025177408379e-05
mitochondrial translation	13	1	254	167	0.00393700787401575	0.00598802395209581	2.35748974491961e-05
RNA modification	13	1	254	172	0.00393700787401575	0.00581395348837209	2.28895806628823e-05
nuclear transport	13	1	254	176	0.00393700787401575	0.00568181818181818	2.2369362920544e-05
chromosome segregation	13	1	254	198	0.00393700787401575	0.00505050505050505	1.98838781515947e-05
carbohydrate metabolic process	13	1	254	200	0.00393700787401575	0.005	1.96850393700787e-05
transposition	12	2	192	21	0.0104166666666667	0.0952380952380952	0.000496031746031746
telomere organization	12	5	192	78	0.0260416666666667	0.0641025641025641	0.000333867521367521
exocytosis	12	3	192	49	0.015625	0.0612244897959184	0.000318877551020408
DNA repair	12	15	192	246	0.078125	0.0609756097560976	0.000317581300813008
cellular response to DNA damage stimulus	12	17	192	299	0.0885416666666667	0.0568561872909699	0.000296125975473802
chromatin organization	12	16	192	318	0.0833333333333333	0.050314465408805	0.000262054507337526
regulation of DNA metabolic process	12	5	192	106	0.0260416666666667	0.0471698113207547	0.000245676100628931
protein modification by small protein conjugation or removal	12	8	192	170	0.0416666666666667	0.0470588235294118	0.000245098039215686
histone modification	12	5	192	114	0.0260416666666667	0.043859649122807	0.00022843567251462
protein alkylation	12	2	192	50	0.0104166666666667	0.04	0.000208333333333333
peptidyl-amino acid modification	12	6	192	151	0.03125	0.0397350993377483	0.000206953642384106
DNA recombination	12	7	192	179	0.0364583333333333	0.0391061452513966	0.000203677839851024
DNA replication	12	5	192	139	0.0260416666666667	0.0359712230215827	0.000187350119904077
cell morphogenesis	12	1	192	29	0.00520833333333333	0.0344827586206897	0.000179597701149425
DNA-templated transcription, elongation	12	3	192	96	0.015625	0.03125	0.000162760416666667
protein acylation	12	2	192	66	0.0104166666666667	0.0303030303030303	0.000157828282828283
sporulation	12	4	192	138	0.0208333333333333	0.0289855072463768	0.000150966183574879
lipid metabolic process	12	8	192	287	0.0416666666666667	0.0278745644599303	0.000145180023228804
organelle fission	12	7	192	296	0.0364583333333333	0.0236486486486486	0.000123170045045045
proteolysis involved in cellular protein catabolic process	12	5	192	216	0.0260416666666667	0.0231481481481481	0.000120563271604938
RNA catabolic process	12	3	192	132	0.015625	0.0227272727272727	0.000118371212121212
meiotic cell cycle	12	6	192	287	0.03125	0.0209059233449477	0.000108885017421603
peroxisome organization	12	1	192	50	0.00520833333333333	0.02	0.000104166666666667
endosomal transport	12	2	192	102	0.0104166666666667	0.0196078431372549	0.000102124183006536
regulation of protein modification process	12	2	192	110	0.0104166666666667	0.0181818181818182	9.46969696969697e-05
response to starvation	12	1	192	56	0.00520833333333333	0.0178571428571429	9.30059523809524e-05
organelle inheritance	12	1	192	60	0.00520833333333333	0.0166666666666667	8.68055555555556e-05
conjugation	12	2	192	124	0.0104166666666667	0.0161290322580645	8.4005376344086e-05
Golgi vesicle transport	12	3	192	190	0.015625	0.0157894736842105	8.22368421052632e-05
protein phosphorylation	12	3	192	197	0.015625	0.0152284263959391	7.93147208121827e-05
chromosome segregation	12	3	192	198	0.015625	0.0151515151515152	7.89141414141414e-05
nucleus organization	12	1	192	66	0.00520833333333333	0.0151515151515152	7.89141414141414e-05
transcription from RNA polymerase I promoter	12	1	192	68	0.00520833333333333	0.0147058823529412	7.6593137254902e-05
transcription from RNA polymerase II promoter	12	7	192	480	0.0364583333333333	0.0145833333333333	7.59548611111111e-05
nucleobase-containing compound transport	12	2	192	138	0.0104166666666667	0.0144927536231884	7.54830917874396e-05
regulation of cell cycle	12	3	192	213	0.015625	0.0140845070422535	7.33568075117371e-05
cytoskeleton organization	12	3	192	232	0.015625	0.0129310344827586	6.73491379310345e-05
mitotic cell cycle	12	4	192	328	0.0208333333333333	0.0121951219512195	6.35162601626016e-05
cellular respiration	12	1	192	84	0.00520833333333333	0.0119047619047619	6.20039682539683e-05
regulation of transport	12	1	192	84	0.00520833333333333	0.0119047619047619	6.20039682539683e-05
cytokinesis	12	1	192	88	0.00520833333333333	0.0113636363636364	5.91856060606061e-05
response to osmotic stress	12	1	192	92	0.00520833333333333	0.0108695652173913	5.66123188405797e-05
protein folding	12	1	192	95	0.00520833333333333	0.0105263157894737	5.48245614035088e-05
endocytosis	12	1	192	98	0.00520833333333333	0.0102040816326531	5.31462585034014e-05
cell wall organization or biogenesis	12	2	192	198	0.0104166666666667	0.0101010101010101	5.26094276094276e-05
regulation of organelle organization	12	2	192	239	0.0104166666666667	0.00836820083682008	4.35843793584379e-05
cellular ion homeostasis	12	1	192	125	0.00520833333333333	0.008	4.16666666666667e-05
monocarboxylic acid metabolic process	12	1	192	127	0.00520833333333333	0.0078740157480315	4.1010498687664e-05
protein targeting	12	2	192	309	0.0104166666666667	0.00647249190938511	3.37108953613808e-05
generation of precursor metabolites and energy	12	1	192	155	0.00520833333333333	0.00645161290322581	3.36021505376344e-05
nuclear transport	12	1	192	176	0.00520833333333333	0.00568181818181818	2.9592803030303e-05
nucleobase-containing small molecule metabolic process	12	1	192	198	0.00520833333333333	0.00505050505050505	2.63047138047138e-05
transmembrane transport	12	1	192	232	0.00520833333333333	0.00431034482758621	2.24497126436782e-05
vesicle organization	11	13	190	81	0.068421052631579	0.160493827160494	0.000844704353476283
vacuole organization	11	9	190	84	0.0473684210526316	0.107142857142857	0.00056390977443609
Golgi vesicle transport	11	19	190	190	0.1	0.1	0.000526315789473684
membrane fusion	11	7	190	75	0.0368421052631579	0.0933333333333333	0.000491228070175439
organelle fusion	11	8	190	88	0.0421052631578947	0.0909090909090909	0.000478468899521531
regulation of transport	11	6	190	84	0.0315789473684211	0.0714285714285714	0.00037593984962406
endosomal transport	11	6	190	102	0.0315789473684211	0.0588235294117647	0.000309597523219814
protein targeting	11	18	190	309	0.0947368421052632	0.058252427184466	0.000306591722023505
endocytosis	11	5	190	98	0.0263157894736842	0.0510204081632653	0.000268528464017186
organelle inheritance	11	3	190	60	0.0157894736842105	0.05	0.000263157894736842
protein dephosphorylation	11	2	190	49	0.0105263157894737	0.0408163265306122	0.000214822771213749
protein maturation	11	2	190	52	0.0105263157894737	0.0384615384615385	0.000202429149797571
organelle assembly	11	5	190	131	0.0263157894736842	0.0381679389312977	0.000200883889112093
regulation of protein modification process	11	4	190	110	0.0210526315789474	0.0363636363636364	0.000191387559808612
response to starvation	11	2	190	56	0.0105263157894737	0.0357142857142857	0.00018796992481203
cell budding	11	2	190	58	0.0105263157894737	0.0344827586206897	0.000181488203266788
cell morphogenesis	11	1	190	29	0.00526315789473684	0.0344827586206897	0.000181488203266788
response to osmotic stress	11	3	190	92	0.0157894736842105	0.0326086956521739	0.00017162471395881
protein phosphorylation	11	6	190	197	0.0315789473684211	0.0304568527918782	0.000160299225220411
protein acylation	11	2	190	66	0.0105263157894737	0.0303030303030303	0.000159489633173844
cell wall organization or biogenesis	11	5	190	198	0.0263157894736842	0.0252525252525253	0.00013290802764487
amino acid transport	11	1	190	40	0.00526315789473684	0.025	0.000131578947368421
conjugation	11	3	190	124	0.0157894736842105	0.0241935483870968	0.000127334465195246
cytokinesis	11	2	190	88	0.0105263157894737	0.0227272727272727	0.000119617224880383
protein lipidation	11	1	190	45	0.00526315789473684	0.0222222222222222	0.000116959064327485
peroxisome organization	11	1	190	50	0.00526315789473684	0.02	0.000105263157894737
ribosome assembly	11	1	190	59	0.00526315789473684	0.0169491525423729	8.92060660124889e-05
regulation of organelle organization	11	4	190	239	0.0210526315789474	0.0167364016736402	8.80863245981061e-05
translational initiation	11	1	190	61	0.00526315789473684	0.0163934426229508	8.6281276962899e-05
protein glycosylation	11	1	190	62	0.00526315789473684	0.0161290322580645	8.48896434634975e-05
lipid transport	11	1	190	68	0.00526315789473684	0.0147058823529412	7.73993808049536e-05
transcription from RNA polymerase I promoter	11	1	190	68	0.00526315789473684	0.0147058823529412	7.73993808049536e-05
nucleobase-containing compound transport	11	2	190	138	0.0105263157894737	0.0144927536231884	7.627765064836e-05
response to heat	11	1	190	71	0.00526315789473684	0.0140845070422535	7.41289844329133e-05
peptidyl-amino acid modification	11	2	190	151	0.0105263157894737	0.0132450331125828	6.9710700592541e-05
chromatin organization	11	4	190	318	0.0210526315789474	0.0125786163522013	6.6203243958954e-05
protein modification by small protein conjugation or removal	11	2	190	170	0.0105263157894737	0.0117647058823529	6.19195046439628e-05
DNA-templated transcription, elongation	11	1	190	96	0.00526315789473684	0.0104166666666667	5.48245614035088e-05
chromosome segregation	11	2	190	198	0.0105263157894737	0.0101010101010101	5.31632110579479e-05
regulation of translation	11	1	190	105	0.00526315789473684	0.00952380952380952	5.0125313283208e-05
regulation of DNA metabolic process	11	1	190	106	0.00526315789473684	0.00943396226415094	4.96524329692155e-05
proteolysis involved in cellular protein catabolic process	11	2	190	216	0.0105263157894737	0.00925925925925926	4.87329434697856e-05
tRNA processing	11	1	190	109	0.00526315789473684	0.00917431192660551	4.82858522452921e-05
histone modification	11	1	190	114	0.00526315789473684	0.0087719298245614	4.61680517082179e-05
cytoskeleton organization	11	2	190	232	0.0105263157894737	0.00862068965517241	4.53720508166969e-05
ribosomal small subunit biogenesis	11	1	190	135	0.00526315789473684	0.00740740740740741	3.89863547758285e-05
sporulation	11	1	190	138	0.00526315789473684	0.0072463768115942	3.813882532418e-05
DNA replication	11	1	190	139	0.00526315789473684	0.00719424460431655	3.78644452858766e-05
lipid metabolic process	11	2	190	287	0.0105263157894737	0.00696864111498258	3.66770584999083e-05
meiotic cell cycle	11	2	190	287	0.0105263157894737	0.00696864111498258	3.66770584999083e-05
RNA splicing	11	1	190	144	0.00526315789473684	0.00694444444444444	3.65497076023392e-05
organelle fission	11	2	190	296	0.0105263157894737	0.00675675675675676	3.55618776671408e-05
ion transport	11	1	190	162	0.00526315789473684	0.00617283950617284	3.2488628979857e-05
mRNA processing	11	1	190	170	0.00526315789473684	0.00588235294117647	3.09597523219814e-05
nuclear transport	11	1	190	176	0.00526315789473684	0.00568181818181818	2.99043062200957e-05
carbohydrate metabolic process	11	1	190	200	0.00526315789473684	0.005	2.63157894736842e-05
mitochondrion organization	11	2	190	425	0.0105263157894737	0.00470588235294118	2.47678018575851e-05
regulation of cell cycle	11	1	190	213	0.00526315789473684	0.00469483568075117	2.47096614776378e-05
transcription from RNA polymerase II promoter	11	2	190	480	0.0105263157894737	0.00416666666666667	2.19298245614035e-05
DNA repair	11	1	190	246	0.00526315789473684	0.0040650406504065	2.13949507916132e-05
cellular response to DNA damage stimulus	11	1	190	299	0.00526315789473684	0.00334448160535117	1.76025347650062e-05
mitotic cell cycle	11	1	190	328	0.00526315789473684	0.00304878048780488	1.60462130937099e-05
translational elongation	11	1	190	334	0.00526315789473684	0.0029940119760479	1.57579577686732e-05
DNA-templated transcription, elongation	10	8	164	96	0.0487804878048781	0.0833333333333333	0.000508130081300813
protein acylation	10	5	164	66	0.0304878048780488	0.0757575757575758	0.000461936437546194
DNA-templated transcription, termination	10	3	164	43	0.0182926829268293	0.0697674418604651	0.000425411230856495
exocytosis	10	3	164	49	0.0182926829268293	0.0612244897959184	0.00037332005973121
transcription from RNA polymerase III promoter	10	2	164	41	0.0121951219512195	0.0487804878048781	0.000297441998810232
transcription from RNA polymerase I promoter	10	3	164	68	0.0182926829268293	0.0441176470588235	0.000269010043041607
histone modification	10	5	164	114	0.0304878048780488	0.043859649122807	0.000267436884895165
RNA catabolic process	10	5	164	132	0.0304878048780488	0.0378787878787879	0.000230968218773097
chromatin organization	10	11	164	318	0.0670731707317073	0.0345911949685535	0.00021092192053996
cell budding	10	2	164	58	0.0121951219512195	0.0344827586206897	0.000210260723296888
peptidyl-amino acid modification	10	5	164	151	0.0304878048780488	0.033112582781457	0.000201905992569859
regulation of DNA metabolic process	10	3	164	106	0.0182926829268293	0.0283018867924528	0.000172572480441786
DNA-templated transcription, initiation	10	2	164	71	0.0121951219512195	0.028169014084507	0.000171762281003092
membrane fusion	10	2	164	75	0.0121951219512195	0.0266666666666667	0.00016260162601626
transcription from RNA polymerase II promoter	10	12	164	480	0.0731707317073171	0.025	0.000152439024390244
cellular ion homeostasis	10	3	164	125	0.0182926829268293	0.024	0.000146341463414634
regulation of transport	10	2	164	84	0.0121951219512195	0.0238095238095238	0.000145180023228804
organelle fusion	10	2	164	88	0.0121951219512195	0.0227272727272727	0.000138580931263858
protein lipidation	10	1	164	45	0.00609756097560976	0.0222222222222222	0.00013550135501355
DNA replication	10	3	164	139	0.0182926829268293	0.0215827338129496	0.000131602035444815
Golgi vesicle transport	10	4	164	190	0.024390243902439	0.0210526315789474	0.000128369704749679
protein folding	10	2	164	95	0.0121951219512195	0.0210526315789474	0.000128369704749679
endocytosis	10	2	164	98	0.0121951219512195	0.0204081632653061	0.000124440019910403
protein dephosphorylation	10	1	164	49	0.00609756097560976	0.0204081632653061	0.000124440019910403
protein phosphorylation	10	4	164	197	0.024390243902439	0.0203045685279188	0.000123808344682432
protein alkylation	10	1	164	50	0.00609756097560976	0.02	0.000121951219512195
regulation of protein modification process	10	2	164	110	0.0121951219512195	0.0181818181818182	0.000110864745011086
mRNA processing	10	3	164	170	0.0182926829268293	0.0176470588235294	0.000107604017216643
ribosomal small subunit biogenesis	10	2	164	135	0.0121951219512195	0.0148148148148148	9.03342366757001e-05
sporulation	10	2	164	138	0.0121951219512195	0.0144927536231884	8.83704489218805e-05
regulation of cell cycle	10	3	164	213	0.0182926829268293	0.0140845070422535	8.58811405015459e-05
response to heat	10	1	164	71	0.00609756097560976	0.0140845070422535	8.58811405015459e-05
RNA splicing	10	2	164	144	0.0121951219512195	0.0138888888888889	8.46883468834688e-05
pseudohyphal growth	10	1	164	74	0.00609756097560976	0.0135135135135135	8.23994726433751e-05
telomere organization	10	1	164	78	0.00609756097560976	0.0128205128205128	7.81738586616635e-05
regulation of organelle organization	10	3	164	239	0.0182926829268293	0.0125523012552301	7.65384222879886e-05
ion transport	10	2	164	162	0.0121951219512195	0.0123456790123457	7.52785305630834e-05
vesicle organization	10	1	164	81	0.00609756097560976	0.0123456790123457	7.52785305630834e-05
mitotic cell cycle	10	4	164	328	0.024390243902439	0.0121951219512195	7.4360499702558e-05
vacuole organization	10	1	164	84	0.00609756097560976	0.0119047619047619	7.25900116144019e-05
organelle fission	10	3	164	296	0.0182926829268293	0.0101351351351351	6.17996044825313e-05
cell wall organization or biogenesis	10	2	164	198	0.0121951219512195	0.0101010101010101	6.15915250061592e-05
chromosome segregation	10	2	164	198	0.0121951219512195	0.0101010101010101	6.15915250061592e-05
cellular response to DNA damage stimulus	10	3	164	299	0.0182926829268293	0.0100334448160535	6.11795415613019e-05
protein targeting	10	3	164	309	0.0182926829268293	0.00970873786407767	5.91996211224248e-05
regulation of translation	10	1	164	105	0.00609756097560976	0.00952380952380952	5.80720092915215e-05
proteolysis involved in cellular protein catabolic process	10	2	164	216	0.0121951219512195	0.00925925925925926	5.64588979223126e-05
tRNA processing	10	1	164	109	0.00609756097560976	0.00917431192660551	5.59409263817409e-05
transmembrane transport	10	2	164	232	0.0121951219512195	0.00862068965517241	5.2565180824222e-05
DNA repair	10	2	164	246	0.0121951219512195	0.00813008130081301	4.9573666468372e-05
monocarboxylic acid metabolic process	10	1	164	127	0.00609756097560976	0.0078740157480315	4.80122911465335e-05
organelle assembly	10	1	164	131	0.00609756097560976	0.00763358778625954	4.65462669893875e-05
lipid metabolic process	10	2	164	287	0.0121951219512195	0.00696864111498258	4.24917141157474e-05
meiotic cell cycle	10	2	164	287	0.0121951219512195	0.00696864111498258	4.24917141157474e-05
cellular amino acid metabolic process	10	1	164	153	0.00609756097560976	0.0065359477124183	3.98533397098677e-05
generation of precursor metabolites and energy	10	1	164	155	0.00609756097560976	0.00645161290322581	3.933910306845e-05
rRNA processing	10	2	164	311	0.0121951219512195	0.00643086816720257	3.92126107756254e-05
RNA modification	10	1	164	172	0.00609756097560976	0.00581395348837209	3.54509359047079e-05
cofactor metabolic process	10	1	164	178	0.00609756097560976	0.00561797752808989	3.42559605371335e-05
cytoplasmic translation	10	1	164	179	0.00609756097560976	0.00558659217877095	3.40645864559204e-05
DNA recombination	10	1	164	179	0.00609756097560976	0.00558659217877095	3.40645864559204e-05
nucleobase-containing small molecule metabolic process	10	1	164	198	0.00609756097560976	0.00505050505050505	3.07957625030796e-05
carbohydrate metabolic process	10	1	164	200	0.00609756097560976	0.005	3.04878048780488e-05
mitochondrion organization	10	2	164	425	0.0121951219512195	0.00470588235294118	2.86944045911047e-05
cytoskeleton organization	10	1	164	232	0.00609756097560976	0.00431034482758621	2.6282590412111e-05
endocytosis	9	6	134	98	0.0447761194029851	0.0612244897959184	0.00045689917758148
tRNA processing	9	4	134	109	0.0298507462686567	0.036697247706422	0.000273860057510612
cellular respiration	9	3	134	84	0.0223880597014925	0.0357142857142857	0.000266524520255864
cytoskeleton organization	9	8	134	232	0.0597014925373134	0.0344827586206897	0.000257334019557386
cytokinesis	9	3	134	88	0.0223880597014925	0.0340909090909091	0.000254409769335142
response to osmotic stress	9	3	134	92	0.0223880597014925	0.0326086956521739	0.000243348475016223
generation of precursor metabolites and energy	9	4	134	155	0.0298507462686567	0.0258064516129032	0.000192585459797785
snoRNA processing	9	1	134	45	0.00746268656716418	0.0222222222222222	0.000165837479270315
protein folding	9	2	134	95	0.0149253731343284	0.0210526315789474	0.000157109190887667
regulation of organelle organization	9	5	134	239	0.0373134328358209	0.0209205020920502	0.000156123149940673
RNA splicing	9	3	134	144	0.0223880597014925	0.0208333333333333	0.00015547263681592
exocytosis	9	1	134	49	0.00746268656716418	0.0204081632653061	0.000152299725860493
response to oxidative stress	9	2	134	103	0.0149253731343284	0.0194174757281553	0.000144906535284741
regulation of translation	9	2	134	105	0.0149253731343284	0.019047619047619	0.000142146410803127
regulation of DNA metabolic process	9	2	134	106	0.0149253731343284	0.0188679245283019	0.000140805406927626
regulation of cell cycle	9	4	134	213	0.0298507462686567	0.0187793427230047	0.00014014434867914
mitotic cell cycle	9	6	134	328	0.0447761194029851	0.0182926829268293	0.000136512559155442
response to starvation	9	1	134	56	0.00746268656716418	0.0178571428571429	0.000133262260127932
histone modification	9	2	134	114	0.0149253731343284	0.0175438596491228	0.000130924325739722
RNA modification	9	3	134	172	0.0223880597014925	0.0174418604651163	0.000130163137799375
cell budding	9	1	134	58	0.00746268656716418	0.0172413793103448	0.000128667009778693
invasive growth in response to glucose limitation	9	1	134	59	0.00746268656716418	0.0169491525423729	0.000126486213002783
cofactor metabolic process	9	3	134	178	0.0223880597014925	0.0168539325842697	0.00012577561630052
transcription from RNA polymerase II promoter	9	8	134	480	0.0597014925373134	0.0166666666666667	0.000124378109452736
cell wall organization or biogenesis	9	3	134	198	0.0223880597014925	0.0151515151515152	0.000113071008593397
RNA catabolic process	9	2	134	132	0.0149253731343284	0.0151515151515152	0.000113071008593397
nucleobase-containing compound transport	9	2	134	138	0.0149253731343284	0.0144927536231884	0.000108154877784988
DNA-templated transcription, initiation	9	1	134	71	0.00746268656716418	0.0140845070422535	0.000105108261509355
response to heat	9	1	134	71	0.00746268656716418	0.0140845070422535	0.000105108261509355
pseudohyphal growth	9	1	134	74	0.00746268656716418	0.0135135135135135	0.000100847115772489
chromatin organization	9	4	134	318	0.0298507462686567	0.0125786163522013	9.3870271285084e-05
regulation of transport	9	1	134	84	0.00746268656716418	0.0119047619047619	8.88415067519545e-05
mRNA processing	9	2	134	170	0.0149253731343284	0.0117647058823529	8.77963125548727e-05
protein modification by small protein conjugation or removal	9	2	134	170	0.0149253731343284	0.0117647058823529	8.77963125548727e-05
nuclear transport	9	2	134	176	0.0149253731343284	0.0113636363636364	8.48032564450475e-05
DNA-templated transcription, elongation	9	1	134	96	0.00746268656716418	0.0104166666666667	7.77363184079602e-05
nucleobase-containing small molecule metabolic process	9	2	134	198	0.0149253731343284	0.0101010101010101	7.53806723955978e-05
mitochondrion organization	9	4	134	425	0.0298507462686567	0.00941176470588235	7.02370500438982e-05
regulation of protein modification process	9	1	134	110	0.00746268656716418	0.00909090909090909	6.7842605156038e-05
conjugation	9	1	134	124	0.00746268656716418	0.00806451612903226	6.01829561868079e-05
cellular ion homeostasis	9	1	134	125	0.00746268656716418	0.008	5.97014925373134e-05
monocarboxylic acid metabolic process	9	1	134	127	0.00746268656716418	0.0078740157480315	5.87613115524739e-05
organelle assembly	9	1	134	131	0.00746268656716418	0.00763358778625954	5.69670730317876e-05
ribosomal small subunit biogenesis	9	1	134	135	0.00746268656716418	0.00740740740740741	5.52791597567717e-05
DNA replication	9	1	134	139	0.00746268656716418	0.00719424460431655	5.36883925695265e-05
organelle fission	9	2	134	296	0.0149253731343284	0.00675675675675676	5.04235578862445e-05
peptidyl-amino acid modification	9	1	134	151	0.00746268656716418	0.00662251655629139	4.94217653454581e-05
cellular amino acid metabolic process	9	1	134	153	0.00746268656716418	0.0065359477124183	4.87757291971515e-05
protein targeting	9	2	134	309	0.0149253731343284	0.00647249190938511	4.83021784282471e-05
rRNA processing	9	2	134	311	0.0149253731343284	0.00643086816720257	4.79915534865864e-05
ion transport	9	1	134	162	0.00746268656716418	0.00617283950617284	4.60659664639764e-05
mitochondrial translation	9	1	134	167	0.00746268656716418	0.00598802395209581	4.46867459111628e-05
cytoplasmic translation	9	1	134	179	0.00746268656716418	0.00558659217877095	4.16909864087384e-05
DNA recombination	9	1	134	179	0.00746268656716418	0.00558659217877095	4.16909864087384e-05
Golgi vesicle transport	9	1	134	190	0.00746268656716418	0.00526315789473684	3.92772977219167e-05
protein phosphorylation	9	1	134	197	0.00746268656716418	0.0050761421319797	3.7881657701341e-05
carbohydrate metabolic process	9	1	134	200	0.00746268656716418	0.005	3.73134328358209e-05
proteolysis involved in cellular protein catabolic process	9	1	134	216	0.00746268656716418	0.00462962962962963	3.45494748479823e-05
transmembrane transport	9	1	134	232	0.00746268656716418	0.00431034482758621	3.21667524446732e-05
lipid metabolic process	9	1	134	287	0.00746268656716418	0.00348432055749129	2.60023922200842e-05
meiotic cell cycle	9	1	134	287	0.00746268656716418	0.00348432055749129	2.60023922200842e-05
cellular response to DNA damage stimulus	9	1	134	299	0.00746268656716418	0.00334448160535117	2.49588179503819e-05
translational elongation	9	1	134	334	0.00746268656716418	0.0029940119760479	2.23433729555814e-05
cell morphogenesis	8	4	181	29	0.0220994475138122	0.137931034482759	0.000762049914269385
protein glycosylation	8	8	181	62	0.0441988950276243	0.129032258064516	0.00071288540367136
nucleus organization	8	8	181	66	0.0441988950276243	0.121212121212121	0.000669680227691277
nuclear transport	8	13	181	176	0.0718232044198895	0.0738636363636364	0.000408086388749372
response to heat	8	5	181	71	0.0276243093922652	0.0704225352112676	0.000389074780172749
cell wall organization or biogenesis	8	9	181	198	0.0497237569060773	0.0454545454545455	0.000251130085384229
cytokinesis	8	4	181	88	0.0220994475138122	0.0454545454545455	0.000251130085384229
protein lipidation	8	2	181	45	0.0110497237569061	0.0444444444444444	0.000245549416820135
nucleobase-containing compound transport	8	6	181	138	0.0331491712707182	0.0434782608695652	0.000240211386019697
ribosomal subunit export from nucleus	8	2	181	46	0.0110497237569061	0.0434782608695652	0.000240211386019697
carbohydrate metabolic process	8	8	181	200	0.0441988950276243	0.04	0.000220994475138122
cell budding	8	2	181	58	0.0110497237569061	0.0344827586206897	0.000190512478567346
translational initiation	8	2	181	61	0.0110497237569061	0.0327868852459016	0.000181143012408296
conjugation	8	4	181	124	0.0220994475138122	0.032258064516129	0.00017822135091784
oligosaccharide metabolic process	8	1	181	32	0.00552486187845304	0.03125	0.000172651933701657
cytoskeleton organization	8	7	181	232	0.0386740331491713	0.0301724137931034	0.000166698418746428
protein targeting	8	9	181	309	0.0497237569060773	0.029126213592233	0.000160918307139409
regulation of translation	8	3	181	105	0.0165745856353591	0.0285714285714286	0.00015785319652723
pseudohyphal growth	8	2	181	74	0.0110497237569061	0.027027027027027	0.000149320591309542
generation of precursor metabolites and energy	8	4	181	155	0.0220994475138122	0.0258064516129032	0.000142577080734272
cellular respiration	8	2	181	84	0.0110497237569061	0.0238095238095238	0.000131544330439358
response to osmotic stress	8	2	181	92	0.0110497237569061	0.0217391304347826	0.000120105693009849
sporulation	8	3	181	138	0.0165745856353591	0.0217391304347826	0.000120105693009849
mitotic cell cycle	8	7	181	328	0.0386740331491713	0.0213414634146341	0.000117908637649912
regulation of organelle organization	8	5	181	239	0.0276243093922652	0.0209205020920502	0.000115582884486465
exocytosis	8	1	181	49	0.00552486187845304	0.0204081632653061	0.000112752283233735
peroxisome organization	8	1	181	50	0.00552486187845304	0.02	0.000110497237569061
protein maturation	8	1	181	52	0.00552486187845304	0.0192307692307692	0.000106247343816405
regulation of protein modification process	8	2	181	110	0.0110497237569061	0.0181818181818182	0.000100452034153692
response to starvation	8	1	181	56	0.00552486187845304	0.0178571428571429	9.86582478295185e-05
organelle inheritance	8	1	181	60	0.00552486187845304	0.0166666666666667	9.20810313075506e-05
protein phosphorylation	8	3	181	197	0.0165745856353591	0.0152284263959391	8.41349524637519e-05
DNA-templated transcription, initiation	8	1	181	71	0.00552486187845304	0.0140845070422535	7.78149560345498e-05
regulation of cell cycle	8	3	181	213	0.0165745856353591	0.0140845070422535	7.78149560345498e-05
lipid metabolic process	8	4	181	287	0.0220994475138122	0.0139372822299652	7.70015592815755e-05
meiotic cell cycle	8	4	181	287	0.0220994475138122	0.0139372822299652	7.70015592815755e-05
mitochondrion organization	8	5	181	425	0.0276243093922652	0.0117647058823529	6.4998375040624e-05
mRNA processing	8	2	181	170	0.0110497237569061	0.0117647058823529	6.4998375040624e-05
Golgi vesicle transport	8	2	181	190	0.0110497237569061	0.0105263157894737	5.81564408258215e-05
protein folding	8	1	181	95	0.00552486187845304	0.0105263157894737	5.81564408258215e-05
endocytosis	8	1	181	98	0.00552486187845304	0.0102040816326531	5.63761416168677e-05
organelle fission	8	3	181	296	0.0165745856353591	0.0101351351351351	5.59952217410781e-05
