GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
nuclear transport	7	2	235	176	0.00851063829787234	0.0113636363636364	4.83558994197292e-05
organelle fusion	7	1	235	88	0.00425531914893617	0.0113636363636364	4.83558994197292e-05
endocytosis	7	1	235	98	0.00425531914893617	0.0102040816326531	4.34216239687364e-05
protein phosphorylation	7	2	235	197	0.00851063829787234	0.0101522842639594	4.32012096338697e-05
endosomal transport	7	1	235	102	0.00425531914893617	0.00980392156862745	4.17188151856487e-05
regulation of translation	7	1	235	105	0.00425531914893617	0.00952380952380952	4.05268490374873e-05
conjugation	7	1	235	124	0.00425531914893617	0.00806451612903226	3.43170899107756e-05
cellular ion homeostasis	7	1	235	125	0.00425531914893617	0.008	3.40425531914894e-05
monocarboxylic acid metabolic process	7	1	235	127	0.00425531914893617	0.0078740157480315	3.35064499916234e-05
nucleobase-containing compound transport	7	1	235	138	0.00425531914893617	0.0072463768115942	3.08356460067838e-05
protein targeting	7	2	235	309	0.00851063829787234	0.00647249190938511	2.75425187633409e-05
cofactor metabolic process	7	1	235	178	0.00425531914893617	0.00561797752808989	2.3906287353574e-05
nucleobase-containing small molecule metabolic process	7	1	235	198	0.00425531914893617	0.00505050505050505	2.1491510853213e-05
transmembrane transport	7	1	235	232	0.00425531914893617	0.00431034482758621	1.83418928833456e-05
mitochondrion organization	7	1	235	425	0.00425531914893617	0.00235294117647059	1.00125156445557e-05
cell budding	6	6	201	58	0.0298507462686567	0.103448275862069	0.000514668039114771
cell morphogenesis	6	3	201	29	0.0149253731343284	0.103448275862069	0.000514668039114771
cytokinesis	6	9	201	88	0.0447761194029851	0.102272727272727	0.000508819538670285
endocytosis	6	8	201	98	0.0398009950248756	0.0816326530612245	0.000406132602294649
pseudohyphal growth	6	6	201	74	0.0298507462686567	0.0810810810810811	0.000403388463089956
cytoskeleton organization	6	17	201	232	0.0845771144278607	0.0732758620689655	0.000364556527706296
invasive growth in response to glucose limitation	6	4	201	59	0.0199004975124378	0.0677966101694915	0.000337296568007421
exocytosis	6	3	201	49	0.0149253731343284	0.0612244897959184	0.000304599451720987
endosomal transport	6	6	201	102	0.0298507462686567	0.0588235294117647	0.000292654375182909
protein maturation	6	3	201	52	0.0149253731343284	0.0576923076923077	0.000287026406429392
organelle inheritance	6	3	201	60	0.0149253731343284	0.05	0.000248756218905473
conjugation	6	6	201	124	0.0298507462686567	0.0483870967741935	0.000240731824747232
vacuole organization	6	4	201	84	0.0199004975124378	0.0476190476190476	0.000236910684671879
cell wall organization or biogenesis	6	9	201	198	0.0447761194029851	0.0454545454545455	0.000226142017186793
response to osmotic stress	6	4	201	92	0.0199004975124378	0.0434782608695652	0.000216309755569976
regulation of organelle organization	6	10	201	239	0.0497512437810945	0.0418410041841004	0.000208164199920898
sporulation	6	5	201	138	0.0248756218905473	0.036231884057971	0.000180258129641647
response to starvation	6	2	201	56	0.00995024875621891	0.0357142857142857	0.000177683013503909
carbohydrate transport	6	1	201	33	0.00497512437810945	0.0303030303030303	0.000150761344791196
protein targeting	6	9	201	309	0.0447761194029851	0.029126213592233	0.000144906535284741
nucleobase-containing compound transport	6	4	201	138	0.0199004975124378	0.0289855072463768	0.000144206503713317
regulation of translation	6	3	201	105	0.0149253731343284	0.0285714285714286	0.000142146410803127
mitotic cell cycle	6	9	201	328	0.0447761194029851	0.0274390243902439	0.000136512559155442
regulation of protein modification process	6	3	201	110	0.0149253731343284	0.0272727272727273	0.000135685210312076
Golgi vesicle transport	6	4	201	190	0.0199004975124378	0.0210526315789474	0.000104739460591778
protein dephosphorylation	6	1	201	49	0.00497512437810945	0.0204081632653061	0.000101533150573662
ion transport	6	3	201	162	0.0149253731343284	0.0185185185185185	9.21319329279528e-05
protein modification by small protein conjugation or removal	6	3	201	170	0.0149253731343284	0.0176470588235294	8.77963125548727e-05
ribosome assembly	6	1	201	59	0.00497512437810945	0.0169491525423729	8.43241420018551e-05
organelle assembly	6	2	201	131	0.00995024875621891	0.0152671755725191	7.59560973757168e-05
RNA catabolic process	6	2	201	132	0.00995024875621891	0.0151515151515152	7.53806723955978e-05
carbohydrate metabolic process	6	3	201	200	0.0149253731343284	0.015	7.46268656716418e-05
regulation of cell cycle	6	3	201	213	0.0149253731343284	0.0140845070422535	7.00721743395698e-05
response to heat	6	1	201	71	0.00497512437810945	0.0140845070422535	7.00721743395698e-05
meiotic cell cycle	6	4	201	287	0.0199004975124378	0.0139372822299652	6.93397125868913e-05
proteolysis involved in cellular protein catabolic process	6	3	201	216	0.0149253731343284	0.0138888888888889	6.90989496959646e-05
transcription from RNA polymerase II promoter	6	6	201	480	0.0298507462686567	0.0125	6.21890547263682e-05
vesicle organization	6	1	201	81	0.00497512437810945	0.0123456790123457	6.14212886186352e-05
DNA repair	6	3	201	246	0.0149253731343284	0.0121951219512195	6.06722485135299e-05
protein folding	6	1	201	95	0.00497512437810945	0.0105263157894737	5.2369730295889e-05
DNA-templated transcription, elongation	6	1	201	96	0.00497512437810945	0.0104166666666667	5.18242122719735e-05
protein phosphorylation	6	2	201	197	0.00995024875621891	0.0101522842639594	5.05088769351213e-05
organelle fission	6	3	201	296	0.0149253731343284	0.0101351351351351	5.04235578862445e-05
cellular response to DNA damage stimulus	6	3	201	299	0.0149253731343284	0.0100334448160535	4.99176359007637e-05
ribosomal large subunit biogenesis	6	1	201	104	0.00497512437810945	0.00961538461538462	4.78377344048986e-05
chromatin organization	6	3	201	318	0.0149253731343284	0.00943396226415094	4.6935135642542e-05
histone modification	6	1	201	114	0.00497512437810945	0.0087719298245614	4.36414419132408e-05
ribosomal small subunit biogenesis	6	1	201	135	0.00497512437810945	0.00740740740740741	3.68527731711811e-05
DNA replication	6	1	201	139	0.00497512437810945	0.00719424460431655	3.57922617130176e-05
lipid metabolic process	6	2	201	287	0.00995024875621891	0.00696864111498258	3.46698562934457e-05
cellular amino acid metabolic process	6	1	201	153	0.00497512437810945	0.0065359477124183	3.2517152798101e-05
translational elongation	6	2	201	334	0.00995024875621891	0.00598802395209581	2.97911639407752e-05
rRNA processing	6	1	201	311	0.00497512437810945	0.00321543408360129	1.59971844955288e-05
mitochondrion organization	6	1	201	425	0.00497512437810945	0.00235294117647059	1.17061750073164e-05
transcription from RNA polymerase III promoter	5	6	180	41	0.0333333333333333	0.146341463414634	0.000813008130081301
transcription from RNA polymerase I promoter	5	6	180	68	0.0333333333333333	0.0882352941176471	0.000490196078431373
protein phosphorylation	5	11	180	197	0.0611111111111111	0.0558375634517767	0.000310208685843204
pseudohyphal growth	5	4	180	74	0.0222222222222222	0.0540540540540541	0.0003003003003003
cellular amino acid metabolic process	5	8	180	153	0.0444444444444444	0.0522875816993464	0.000290486564996369
cellular ion homeostasis	5	6	180	125	0.0333333333333333	0.048	0.000266666666666667
transposition	5	1	180	21	0.00555555555555556	0.0476190476190476	0.000264550264550265
peptidyl-amino acid modification	5	7	180	151	0.0388888888888889	0.0463576158940397	0.000257542310522443
protein dephosphorylation	5	2	180	49	0.0111111111111111	0.0408163265306122	0.000226757369614512
monocarboxylic acid metabolic process	5	5	180	127	0.0277777777777778	0.0393700787401575	0.000218722659667542
protein modification by small protein conjugation or removal	5	6	180	170	0.0333333333333333	0.0352941176470588	0.000196078431372549
response to osmotic stress	5	3	180	92	0.0166666666666667	0.0326086956521739	0.000181159420289855
RNA catabolic process	5	4	180	132	0.0222222222222222	0.0303030303030303	0.000168350168350168
nuclear transport	5	5	180	176	0.0277777777777778	0.0284090909090909	0.000157828282828283
cofactor metabolic process	5	5	180	178	0.0277777777777778	0.0280898876404494	0.00015605493133583
tRNA aminoacylation for protein translation	5	1	180	36	0.00555555555555556	0.0277777777777778	0.000154320987654321
regulation of transport	5	2	180	84	0.0111111111111111	0.0238095238095238	0.000132275132275132
vacuole organization	5	2	180	84	0.0111111111111111	0.0238095238095238	0.000132275132275132
organelle assembly	5	3	180	131	0.0166666666666667	0.0229007633587786	0.000127226463104326
protein lipidation	5	1	180	45	0.00555555555555556	0.0222222222222222	0.000123456790123457
snoRNA processing	5	1	180	45	0.00555555555555556	0.0222222222222222	0.000123456790123457
Golgi vesicle transport	5	4	180	190	0.0222222222222222	0.0210526315789474	0.000116959064327485
exocytosis	5	1	180	49	0.00555555555555556	0.0204081632653061	0.000113378684807256
cellular response to DNA damage stimulus	5	6	180	299	0.0333333333333333	0.020066889632107	0.000111482720178372
endosomal transport	5	2	180	102	0.0111111111111111	0.0196078431372549	0.000108932461873638
regulation of translation	5	2	180	105	0.0111111111111111	0.019047619047619	0.000105820105820106
proteolysis involved in cellular protein catabolic process	5	4	180	216	0.0222222222222222	0.0185185185185185	0.000102880658436214
tRNA processing	5	2	180	109	0.0111111111111111	0.018348623853211	0.000101936799184506
regulation of protein modification process	5	2	180	110	0.0111111111111111	0.0181818181818182	0.000101010101010101
RNA modification	5	3	180	172	0.0166666666666667	0.0174418604651163	9.68992248062015e-05
lipid metabolic process	5	5	180	287	0.0277777777777778	0.0174216027874564	9.67866821525358e-05
translational initiation	5	1	180	61	0.00555555555555556	0.0163934426229508	9.10746812386157e-05
protein targeting	5	5	180	309	0.0277777777777778	0.0161812297734628	8.98957209636821e-05
mitotic cell cycle	5	5	180	328	0.0277777777777778	0.0152439024390244	8.46883468834688e-05
cell wall organization or biogenesis	5	3	180	198	0.0166666666666667	0.0151515151515152	8.41750841750842e-05
nucleobase-containing compound transport	5	2	180	138	0.0111111111111111	0.0144927536231884	8.05152979066023e-05
DNA-templated transcription, initiation	5	1	180	71	0.00555555555555556	0.0140845070422535	7.82472613458529e-05
regulation of cell cycle	5	3	180	213	0.0166666666666667	0.0140845070422535	7.82472613458529e-05
RNA splicing	5	2	180	144	0.0111111111111111	0.0138888888888889	7.71604938271605e-05
membrane fusion	5	1	180	75	0.00555555555555556	0.0133333333333333	7.40740740740741e-05
telomere organization	5	1	180	78	0.00555555555555556	0.0128205128205128	7.12250712250712e-05
vesicle organization	5	1	180	81	0.00555555555555556	0.0123456790123457	6.85871056241427e-05
cellular respiration	5	1	180	84	0.00555555555555556	0.0119047619047619	6.61375661375661e-05
mRNA processing	5	2	180	170	0.0111111111111111	0.0117647058823529	6.5359477124183e-05
cytoplasmic translation	5	2	180	179	0.0111111111111111	0.0111731843575419	6.20732464307883e-05
DNA-templated transcription, elongation	5	1	180	96	0.00555555555555556	0.0104166666666667	5.78703703703704e-05
transcription from RNA polymerase II promoter	5	5	180	480	0.0277777777777778	0.0104166666666667	5.78703703703704e-05
endocytosis	5	1	180	98	0.00555555555555556	0.0102040816326531	5.66893424036281e-05
nucleobase-containing small molecule metabolic process	5	2	180	198	0.0111111111111111	0.0101010101010101	5.61167227833895e-05
response to oxidative stress	5	1	180	103	0.00555555555555556	0.00970873786407767	5.39374325782093e-05
rRNA processing	5	3	180	311	0.0166666666666667	0.00964630225080386	5.35905680600214e-05
ribosomal large subunit biogenesis	5	1	180	104	0.00555555555555556	0.00961538461538462	5.34188034188034e-05
chromatin organization	5	3	180	318	0.0166666666666667	0.00943396226415094	5.24109014675052e-05
mitochondrion organization	5	4	180	425	0.0222222222222222	0.00941176470588235	5.22875816993464e-05
histone modification	5	1	180	114	0.00555555555555556	0.0087719298245614	4.87329434697856e-05
cytoskeleton organization	5	2	180	232	0.0111111111111111	0.00862068965517241	4.78927203065134e-05
ribosomal small subunit biogenesis	5	1	180	135	0.00555555555555556	0.00740740740740741	4.11522633744856e-05
generation of precursor metabolites and energy	5	1	180	155	0.00555555555555556	0.00645161290322581	3.584229390681e-05
ion transport	5	1	180	162	0.00555555555555556	0.00617283950617284	3.42935528120713e-05
meiotic cell cycle	5	1	180	287	0.00555555555555556	0.00348432055749129	1.93573364305072e-05
organelle fission	5	1	180	296	0.00555555555555556	0.00337837837837838	1.87687687687688e-05
translational elongation	5	1	180	334	0.00555555555555556	0.0029940119760479	1.66333998669328e-05
ribosomal large subunit biogenesis	4	14	234	104	0.0598290598290598	0.134615384615385	0.000575279421433268
cytoplasmic translation	4	23	234	179	0.0982905982905983	0.128491620111732	0.000549109487656974
ribosome assembly	4	5	234	59	0.0213675213675214	0.0847457627118644	0.000362161379110532
ribosomal small subunit biogenesis	4	11	234	135	0.047008547008547	0.0814814814814815	0.00034821145932257
protein acylation	4	5	234	66	0.0213675213675214	0.0757575757575758	0.000323750323750324
rRNA processing	4	22	234	311	0.094017094017094	0.0707395498392283	0.000302305768543711
histone modification	4	8	234	114	0.0341880341880342	0.0701754385964912	0.000299895036737142
translational initiation	4	3	234	61	0.0128205128205128	0.0491803278688525	0.000210172341319882
regulation of translation	4	5	234	105	0.0213675213675214	0.0476190476190476	0.000203500203500203
snoRNA processing	4	2	234	45	0.00854700854700855	0.0444444444444444	0.000189933523266857
ribosomal subunit export from nucleus	4	2	234	46	0.00854700854700855	0.0434782608695652	0.000185804533630621
organelle assembly	4	5	234	131	0.0213675213675214	0.0381679389312977	0.000163110850133751
chromatin organization	4	12	234	318	0.0512820512820513	0.0377358490566038	0.000161264312207708
peptidyl-amino acid modification	4	5	234	151	0.0213675213675214	0.033112582781457	0.00014150676402332
protein folding	4	3	234	95	0.0128205128205128	0.0315789473684211	0.000134952766531714
carbohydrate transport	4	1	234	33	0.00427350427350427	0.0303030303030303	0.00012950012950013
RNA catabolic process	4	4	234	132	0.0170940170940171	0.0303030303030303	0.00012950012950013
protein modification by small protein conjugation or removal	4	5	234	170	0.0213675213675214	0.0294117647058824	0.00012569130216189
nuclear transport	4	5	234	176	0.0213675213675214	0.0284090909090909	0.000121406371406371
regulation of DNA metabolic process	4	3	234	106	0.0128205128205128	0.0283018867924528	0.000120948234155781
DNA-templated transcription, initiation	4	2	234	71	0.00854700854700855	0.028169014084507	0.000120380402070543
regulation of protein modification process	4	3	234	110	0.0128205128205128	0.0272727272727273	0.000116550116550117
pseudohyphal growth	4	2	234	74	0.00854700854700855	0.027027027027027	0.000115500115500115
DNA-templated transcription, termination	4	1	234	43	0.00427350427350427	0.0232558139534884	9.93838203140529e-05
DNA recombination	4	4	234	179	0.0170940170940171	0.0223463687150838	9.54973022012128e-05
protein lipidation	4	1	234	45	0.00427350427350427	0.0222222222222222	9.49667616334283e-05
nucleobase-containing compound transport	4	3	234	138	0.0128205128205128	0.0217391304347826	9.29022668153103e-05
DNA replication	4	3	234	139	0.0128205128205128	0.0215827338129496	9.22339051835455e-05
DNA-templated transcription, elongation	4	2	234	96	0.00854700854700855	0.0208333333333333	8.9031339031339e-05
transcription from RNA polymerase II promoter	4	10	234	480	0.0427350427350427	0.0208333333333333	8.9031339031339e-05
endocytosis	4	2	234	98	0.00854700854700855	0.0204081632653061	8.72143729286586e-05
nucleobase-containing small molecule metabolic process	4	4	234	198	0.0170940170940171	0.0202020202020202	8.6333419666753e-05
protein alkylation	4	1	234	50	0.00427350427350427	0.02	8.54700854700855e-05
generation of precursor metabolites and energy	4	3	234	155	0.0128205128205128	0.0193548387096774	8.27129859387924e-05
ion transport	4	3	234	162	0.0128205128205128	0.0185185185185185	7.91389680278569e-05
response to starvation	4	1	234	56	0.00427350427350427	0.0178571428571429	7.63125763125763e-05
transmembrane transport	4	4	234	232	0.0170940170940171	0.0172413793103448	7.36811081638668e-05
invasive growth in response to glucose limitation	4	1	234	59	0.00427350427350427	0.0169491525423729	7.24322758221063e-05
monocarboxylic acid metabolic process	4	2	234	127	0.00854700854700855	0.015748031496063	6.72992798977051e-05
transcription from RNA polymerase I promoter	4	1	234	68	0.00427350427350427	0.0147058823529412	6.28456510809452e-05
sporulation	4	2	234	138	0.00854700854700855	0.0144927536231884	6.19348445435402e-05
RNA splicing	4	2	234	144	0.00854700854700855	0.0138888888888889	5.93542260208927e-05
cellular amino acid metabolic process	4	2	234	153	0.00854700854700855	0.0130718954248366	5.58628009608402e-05
cellular respiration	4	1	234	84	0.00427350427350427	0.0119047619047619	5.08750508750509e-05
regulation of transport	4	1	234	84	0.00427350427350427	0.0119047619047619	5.08750508750509e-05
response to osmotic stress	4	1	234	92	0.00427350427350427	0.0108695652173913	4.64511334076551e-05
meiotic cell cycle	4	3	234	287	0.0128205128205128	0.0104529616724739	4.46707763780935e-05
protein phosphorylation	4	2	234	197	0.00854700854700855	0.0101522842639594	4.33858301878606e-05
organelle fission	4	3	234	296	0.0128205128205128	0.0101351351351351	4.33125433125433e-05
cell wall organization or biogenesis	4	2	234	198	0.00854700854700855	0.0101010101010101	4.31667098333765e-05
carbohydrate metabolic process	4	2	234	200	0.00854700854700855	0.01	4.27350427350427e-05
response to oxidative stress	4	1	234	103	0.00427350427350427	0.00970873786407767	4.14903327524687e-05
DNA repair	4	2	234	246	0.00854700854700855	0.00813008130081301	3.47439371829616e-05
conjugation	4	1	234	124	0.00427350427350427	0.00806451612903226	3.44637441411635e-05
cellular ion homeostasis	4	1	234	125	0.00427350427350427	0.008	3.41880341880342e-05
cellular response to DNA damage stimulus	4	2	234	299	0.00854700854700855	0.00668896321070234	2.85853128662493e-05
mitotic cell cycle	4	2	234	328	0.00854700854700855	0.00609756097560976	2.60579528872212e-05
mRNA processing	4	1	234	170	0.00427350427350427	0.00588235294117647	2.51382604323781e-05
RNA modification	4	1	234	172	0.00427350427350427	0.00581395348837209	2.48459550785132e-05
cofactor metabolic process	4	1	234	178	0.00427350427350427	0.00561797752808989	2.40084509747431e-05
chromosome segregation	4	1	234	198	0.00427350427350427	0.00505050505050505	2.15833549166882e-05
regulation of cell cycle	4	1	234	213	0.00427350427350427	0.00469483568075117	2.00634003450905e-05
cytoskeleton organization	4	1	234	232	0.00427350427350427	0.00431034482758621	1.84202770409667e-05
regulation of organelle organization	4	1	234	239	0.00427350427350427	0.00418410041841004	1.78807710188463e-05
lipid metabolic process	4	1	234	287	0.00427350427350427	0.00348432055749129	1.48902587926978e-05
Golgi vesicle transport	3	33	279	190	0.118279569892473	0.173684210526316	0.000622524052065648
endosomal transport	3	16	279	102	0.0573476702508961	0.156862745098039	0.000562232061283295
cell morphogenesis	3	3	279	29	0.010752688172043	0.103448275862069	0.000370782350760104
vesicle organization	3	7	279	81	0.025089605734767	0.0864197530864197	0.000309748218947741
peroxisome organization	3	4	279	50	0.014336917562724	0.08	0.00028673835125448
protein targeting	3	23	279	309	0.0824372759856631	0.0744336569579288	0.000266787300924476
protein folding	3	7	279	95	0.025089605734767	0.0736842105263158	0.000264101112997548
endocytosis	3	6	279	98	0.021505376344086	0.0612244897959184	0.00021944261575598
exocytosis	3	3	279	49	0.010752688172043	0.0612244897959184	0.00021944261575598
regulation of transport	3	5	279	84	0.017921146953405	0.0595238095238095	0.000213346987540536
membrane fusion	3	4	279	75	0.014336917562724	0.0533333333333333	0.00019115890083632
lipid metabolic process	3	14	279	287	0.0501792114695341	0.0487804878048781	0.000174840458082
organelle fusion	3	4	279	88	0.014336917562724	0.0454545454545455	0.000162919517758227
response to heat	3	3	279	71	0.010752688172043	0.0422535211267606	0.000151446312282296
conjugation	3	5	279	124	0.017921146953405	0.0403225806451613	0.000144525378656492
protein maturation	3	2	279	52	0.00716845878136201	0.0384615384615385	0.000137854976564654
response to starvation	3	2	279	56	0.00716845878136201	0.0357142857142857	0.000128008192524322
vacuole organization	3	3	279	84	0.010752688172043	0.0357142857142857	0.000128008192524322
protein modification by small protein conjugation or removal	3	6	279	170	0.021505376344086	0.0352941176470588	0.000126502213788741
cell budding	3	2	279	58	0.00716845878136201	0.0344827586206897	0.000123594116920035
cytokinesis	3	3	279	88	0.010752688172043	0.0340909090909091	0.000122189638318671
invasive growth in response to glucose limitation	3	2	279	59	0.00716845878136201	0.0338983050847458	0.000121499301379017
response to osmotic stress	3	3	279	92	0.010752688172043	0.0326086956521739	0.000116877045348294
cellular ion homeostasis	3	4	279	125	0.014336917562724	0.032	0.000114695340501792
cell wall organization or biogenesis	3	6	279	198	0.021505376344086	0.0303030303030303	0.000108613011838818
protein acylation	3	2	279	66	0.00716845878136201	0.0303030303030303	0.000108613011838818
sporulation	3	4	279	138	0.014336917562724	0.0289855072463768	0.000103890706976261
regulation of translation	3	3	279	105	0.010752688172043	0.0285714285714286	0.000102406554019457
pseudohyphal growth	3	2	279	74	0.00716845878136201	0.027027027027027	9.68710646130001e-05
carbohydrate metabolic process	3	5	279	200	0.017921146953405	0.025	8.96057347670251e-05
nuclear transport	3	4	279	176	0.014336917562724	0.0227272727272727	8.14597588791137e-05
RNA catabolic process	3	3	279	132	0.010752688172043	0.0227272727272727	8.14597588791137e-05
DNA recombination	3	4	279	179	0.014336917562724	0.0223463687150838	8.00945115235978e-05
protein lipidation	3	1	279	45	0.003584229390681	0.0222222222222222	7.96495420151334e-05
nucleobase-containing compound transport	3	3	279	138	0.010752688172043	0.0217391304347826	7.79180302321957e-05
cytoskeleton organization	3	5	279	232	0.017921146953405	0.021551724137931	7.72463230750216e-05
meiotic cell cycle	3	6	279	287	0.021505376344086	0.0209059233449477	7.49316248922858e-05
protein dephosphorylation	3	1	279	49	0.003584229390681	0.0204081632653061	7.31475385853266e-05
protein phosphorylation	3	4	279	197	0.014336917562724	0.0203045685279188	7.2776231282863e-05
protein alkylation	3	1	279	50	0.003584229390681	0.02	7.16845878136201e-05
peptidyl-amino acid modification	3	3	279	151	0.010752688172043	0.0198675496688742	7.12098554439934e-05
mitotic cell cycle	3	6	279	328	0.021505376344086	0.0182926829268293	6.55651717807501e-05
organelle fission	3	5	279	296	0.017921146953405	0.0168918918918919	6.05444153831251e-05
transcription from RNA polymerase II promoter	3	8	279	480	0.028673835125448	0.0166666666666667	5.97371565113501e-05
translational initiation	3	1	279	61	0.003584229390681	0.0163934426229508	5.8757858863623e-05
protein glycosylation	3	1	279	62	0.003584229390681	0.0161290322580645	5.78101514625968e-05
chromatin organization	3	5	279	318	0.017921146953405	0.0157232704402516	5.63558080295755e-05
organelle assembly	3	2	279	131	0.00716845878136201	0.0152671755725191	5.472105939971e-05
nucleus organization	3	1	279	66	0.003584229390681	0.0151515151515152	5.43065059194091e-05
transcription from RNA polymerase I promoter	3	1	279	68	0.003584229390681	0.0147058823529412	5.27092557453089e-05
DNA replication	3	2	279	139	0.00716845878136201	0.0143884892086331	5.15716459090792e-05
generation of precursor metabolites and energy	3	2	279	155	0.00716845878136201	0.0129032258064516	4.62481211700775e-05
ion transport	3	2	279	162	0.00716845878136201	0.0123456790123457	4.4249745563963e-05
cellular respiration	3	1	279	84	0.003584229390681	0.0119047619047619	4.26693975081072e-05
mRNA processing	3	2	279	170	0.00716845878136201	0.0117647058823529	4.21674045962471e-05
DNA-templated transcription, elongation	3	1	279	96	0.003584229390681	0.0104166666666667	3.73357228195938e-05
chromosome segregation	3	2	279	198	0.00716845878136201	0.0101010101010101	3.62043372796061e-05
regulation of DNA metabolic process	3	1	279	106	0.003584229390681	0.00943396226415094	3.38134848177453e-05
regulation of cell cycle	3	2	279	213	0.00716845878136201	0.00938967136150235	3.36547360627324e-05
proteolysis involved in cellular protein catabolic process	3	2	279	216	0.00716845878136201	0.00925925925925926	3.31873091729723e-05
histone modification	3	1	279	114	0.003584229390681	0.0087719298245614	3.14406086901842e-05
regulation of organelle organization	3	2	279	239	0.00716845878136201	0.00836820083682008	2.99935513864519e-05
RNA splicing	3	1	279	144	0.003584229390681	0.00694444444444444	2.48904818797292e-05
translational elongation	3	2	279	334	0.00716845878136201	0.00598802395209581	2.14624514412036e-05
transmembrane transport	3	1	279	232	0.003584229390681	0.00431034482758621	1.54492646150043e-05
DNA repair	3	1	279	246	0.003584229390681	0.0040650406504065	1.45700381735e-05
cellular response to DNA damage stimulus	3	1	279	299	0.003584229390681	0.00334448160535117	1.19873892664917e-05
rRNA processing	3	1	279	311	0.003584229390681	0.00321543408360129	1.15248533462412e-05
mitochondrion organization	3	1	279	425	0.003584229390681	0.00235294117647059	8.43348091924942e-06
DNA repair	2	33	456	246	0.0723684210526316	0.134146341463415	0.000294180573384681
regulation of DNA metabolic process	2	14	456	106	0.0307017543859649	0.132075471698113	0.000289639192320424
cellular response to DNA damage stimulus	2	34	456	299	0.0745614035087719	0.11371237458194	0.000249369242504254
DNA replication	2	15	456	139	0.0328947368421053	0.107913669064748	0.000236652783036729
chromatin organization	2	33	456	318	0.0723684210526316	0.10377358490566	0.000227573651108904
DNA recombination	2	18	456	179	0.0394736842105263	0.100558659217877	0.000220523375477801
regulation of cell cycle	2	21	456	213	0.0460526315789474	0.0985915492957746	0.00021620953792933
transposition	2	2	456	21	0.0043859649122807	0.0952380952380952	0.000208855472013367
DNA-templated transcription, elongation	2	9	456	96	0.0197368421052632	0.09375	0.000205592105263158
telomere organization	2	7	456	78	0.0153508771929825	0.0897435897435897	0.000196806117858749
protein modification by small protein conjugation or removal	2	14	456	170	0.0307017543859649	0.0823529411764706	0.000180598555211558
histone modification	2	9	456	114	0.0197368421052632	0.0789473684210526	0.000173130193905817
organelle fission	2	23	456	296	0.0504385964912281	0.0777027027027027	0.000170400663821716
RNA catabolic process	2	10	456	132	0.0219298245614035	0.0757575757575758	0.000166135034556087
peptidyl-amino acid modification	2	11	456	151	0.0241228070175439	0.0728476821192053	0.000159753688857906
regulation of protein modification process	2	8	456	110	0.0175438596491228	0.0727272727272727	0.000159489633173844
chromosome segregation	2	14	456	198	0.0307017543859649	0.0707070707070707	0.000155059365585681
mitotic cell cycle	2	21	456	328	0.0460526315789474	0.0640243902439024	0.000140404364569961
meiotic cell cycle	2	18	456	287	0.0394736842105263	0.0627177700348432	0.000137538969374656
protein acylation	2	4	456	66	0.0087719298245614	0.0606060606060606	0.00013290802764487
proteolysis involved in cellular protein catabolic process	2	13	456	216	0.0285087719298246	0.0601851851851852	0.000131985055230669
protein alkylation	2	3	456	50	0.00657894736842105	0.06	0.000131578947368421
sporulation	2	7	456	138	0.0153508771929825	0.0507246376811594	0.000111238240528858
DNA-templated transcription, termination	2	2	456	43	0.0043859649122807	0.0465116279069767	0.000101999184006528
transcription from RNA polymerase II promoter	2	21	456	480	0.0460526315789474	0.04375	9.59429824561404e-05
regulation of organelle organization	2	10	456	239	0.0219298245614035	0.0418410041841004	9.17565881230272e-05
protein dephosphorylation	2	2	456	49	0.0043859649122807	0.0408163265306122	8.95094880057286e-05
protein phosphorylation	2	8	456	197	0.0175438596491228	0.0406091370558376	8.90551251224508e-05
response to oxidative stress	2	4	456	103	0.0087719298245614	0.0388349514563107	8.51643672287515e-05
regulation of transport	2	3	456	84	0.00657894736842105	0.0357142857142857	7.83208020050125e-05
response to starvation	2	2	456	56	0.0043859649122807	0.0357142857142857	7.83208020050125e-05
carbohydrate transport	2	1	456	33	0.00219298245614035	0.0303030303030303	6.64540138224349e-05
lipid transport	2	2	456	68	0.0043859649122807	0.0294117647058824	6.4499484004128e-05
pseudohyphal growth	2	2	456	74	0.0043859649122807	0.027027027027027	5.92697961119014e-05
cytoskeleton organization	2	6	456	232	0.0131578947368421	0.0258620689655172	5.67150635208711e-05
conjugation	2	3	456	124	0.00657894736842105	0.0241935483870968	5.30560271646859e-05
vacuole organization	2	2	456	84	0.0043859649122807	0.0238095238095238	5.22138680033417e-05
monocarboxylic acid metabolic process	2	3	456	127	0.00657894736842105	0.0236220472440945	5.18027351844177e-05
nuclear transport	2	4	456	176	0.0087719298245614	0.0227272727272727	4.98405103668262e-05
response to osmotic stress	2	2	456	92	0.0043859649122807	0.0217391304347826	4.7673531655225e-05
protein folding	2	2	456	95	0.0043859649122807	0.0210526315789474	4.61680517082179e-05
exocytosis	2	1	456	49	0.00219298245614035	0.0204081632653061	4.47547440028643e-05
invasive growth in response to glucose limitation	2	1	456	59	0.00219298245614035	0.0169491525423729	3.71691941718704e-05
organelle inheritance	2	1	456	60	0.00219298245614035	0.0166666666666667	3.65497076023392e-05
