GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
ribosomal small subunit biogenesis	11	1	155	135	0.00645161290322581	0.00740740740740741	4.77897252090801e-05
nucleobase-containing compound transport	11	1	155	138	0.00645161290322581	0.0072463768115942	4.67508181393174e-05
mitochondrion organization	11	3	155	425	0.0193548387096774	0.00705882352941176	4.55407969639469e-05
meiotic cell cycle	11	2	155	287	0.0129032258064516	0.00696864111498258	4.49589749353715e-05
cellular response to DNA damage stimulus	11	2	155	299	0.0129032258064516	0.00668896321070234	4.31546013593699e-05
RNA modification	11	1	155	172	0.00645161290322581	0.00581395348837209	3.75093773443361e-05
nuclear transport	11	1	155	176	0.00645161290322581	0.00568181818181818	3.66568914956012e-05
cofactor metabolic process	11	1	155	178	0.00645161290322581	0.00561797752808989	3.62450163102573e-05
cell wall organization or biogenesis	11	1	155	198	0.00645161290322581	0.00505050505050505	3.25839035516455e-05
transmembrane transport	11	1	155	232	0.00645161290322581	0.00431034482758621	2.78086763070078e-05
DNA repair	11	1	155	246	0.00645161290322581	0.0040650406504065	2.62260687123e-05
lipid metabolic process	11	1	155	287	0.00645161290322581	0.00348432055749129	2.24794874676857e-05
chromatin organization	11	1	155	318	0.00645161290322581	0.00314465408805031	2.02880908906472e-05
RNA catabolic process	10	9	196	132	0.0459183673469388	0.0681818181818182	0.000347866419294991
regulation of DNA metabolic process	10	7	196	106	0.0357142857142857	0.0660377358490566	0.000336927223719677
endocytosis	10	6	196	98	0.0306122448979592	0.0612244897959184	0.000312369845897543
DNA replication	10	8	196	139	0.0408163265306122	0.0575539568345324	0.000293642636910879
invasive growth in response to glucose limitation	10	3	196	59	0.0153061224489796	0.0508474576271186	0.000259425804219993
DNA repair	10	11	196	246	0.0561224489795918	0.0447154471544715	0.000228140036502406
protein dephosphorylation	10	2	196	49	0.0102040816326531	0.0408163265306122	0.000208246563931695
pseudohyphal growth	10	3	196	74	0.0153061224489796	0.0405405405405405	0.000206839492553778
cellular response to DNA damage stimulus	10	12	196	299	0.0612244897959184	0.040133779264214	0.000204764179919459
DNA recombination	10	7	196	179	0.0357142857142857	0.0391061452513966	0.00019952114924182
protein maturation	10	2	196	52	0.0102040816326531	0.0384615384615385	0.000196232339089482
sporulation	10	5	196	138	0.0255102040816327	0.036231884057971	0.000184856551316179
meiotic cell cycle	10	10	196	287	0.0510204081632653	0.0348432055749129	0.000177771457014862
response to osmotic stress	10	3	196	92	0.0153061224489796	0.0326086956521739	0.000166370896184561
DNA-templated transcription, elongation	10	3	196	96	0.0153061224489796	0.03125	0.000159438775510204
organelle fission	10	9	196	296	0.0459183673469388	0.0304054054054054	0.000155129619415334
proteolysis involved in cellular protein catabolic process	10	6	196	216	0.0306122448979592	0.0277777777777778	0.00014172335600907
tRNA processing	10	3	196	109	0.0153061224489796	0.0275229357798165	0.000140423141733758
telomere organization	10	2	196	78	0.0102040816326531	0.0256410256410256	0.000130821559392988
amino acid transport	10	1	196	40	0.00510204081632653	0.025	0.000127551020408163
vesicle organization	10	2	196	81	0.0102040816326531	0.0246913580246914	0.000125976316452507
cellular respiration	10	2	196	84	0.0102040816326531	0.0238095238095238	0.000121477162293489
protein modification by small protein conjugation or removal	10	4	196	170	0.0204081632653061	0.0235294117647059	0.000120048019207683
regulation of cell cycle	10	5	196	213	0.0255102040816327	0.0234741784037559	0.000119766216345693
DNA-templated transcription, termination	10	1	196	43	0.00510204081632653	0.0232558139534884	0.000118652112007594
nucleobase-containing compound transport	10	3	196	138	0.0153061224489796	0.0217391304347826	0.000110913930789707
regulation of organelle organization	10	5	196	239	0.0255102040816327	0.0209205020920502	0.000106737255571685
exocytosis	10	1	196	49	0.00510204081632653	0.0204081632653061	0.000104123281965848
endosomal transport	10	2	196	102	0.0102040816326531	0.0196078431372549	0.000100040016006403
transcription from RNA polymerase II promoter	10	9	196	480	0.0459183673469388	0.01875	9.56632653061224e-05
mitotic cell cycle	10	6	196	328	0.0306122448979592	0.0182926829268293	9.33300149328024e-05
regulation of protein modification process	10	2	196	110	0.0102040816326531	0.0181818181818182	9.27643784786642e-05
histone modification	10	2	196	114	0.0102040816326531	0.0175438596491228	8.95094880057286e-05
RNA modification	10	3	196	172	0.0153061224489796	0.0174418604651163	8.89890840056953e-05
chromosome segregation	10	3	196	198	0.0153061224489796	0.0151515151515152	7.73036487322202e-05
response to heat	10	1	196	71	0.00510204081632653	0.0140845070422535	7.18597298074159e-05
membrane fusion	10	1	196	75	0.00510204081632653	0.0133333333333333	6.80272108843537e-05
generation of precursor metabolites and energy	10	2	196	155	0.0102040816326531	0.0129032258064516	6.58327847267939e-05
chromatin organization	10	4	196	318	0.0204081632653061	0.0125786163522013	6.41766140418431e-05
vacuole organization	10	1	196	84	0.00510204081632653	0.0119047619047619	6.07385811467444e-05
cytokinesis	10	1	196	88	0.00510204081632653	0.0113636363636364	5.79777365491651e-05
nuclear transport	10	2	196	176	0.0102040816326531	0.0113636363636364	5.79777365491651e-05
organelle fusion	10	1	196	88	0.00510204081632653	0.0113636363636364	5.79777365491651e-05
protein folding	10	1	196	95	0.00510204081632653	0.0105263157894737	5.37056928034372e-05
protein phosphorylation	10	2	196	197	0.0102040816326531	0.0101522842639594	5.17973686936704e-05
cell wall organization or biogenesis	10	2	196	198	0.0102040816326531	0.0101010101010101	5.15357658214801e-05
ribosomal large subunit biogenesis	10	1	196	104	0.00510204081632653	0.00961538461538462	4.90580847723705e-05
regulation of translation	10	1	196	105	0.00510204081632653	0.00952380952380952	4.85908649173955e-05
cytoskeleton organization	10	2	196	232	0.0102040816326531	0.00862068965517241	4.39831104855735e-05
conjugation	10	1	196	124	0.00510204081632653	0.00806451612903226	4.11454904542462e-05
peptidyl-amino acid modification	10	1	196	151	0.00510204081632653	0.00662251655629139	3.37883497769969e-05
protein targeting	10	2	196	309	0.0102040816326531	0.00647249190938511	3.30229179050261e-05
ion transport	10	1	196	162	0.00510204081632653	0.00617283950617284	3.14940791131267e-05
mRNA processing	10	1	196	170	0.00510204081632653	0.00588235294117647	3.00120048019208e-05
cytoplasmic translation	10	1	196	179	0.00510204081632653	0.00558659217877095	2.85030213202599e-05
Golgi vesicle transport	10	1	196	190	0.00510204081632653	0.00526315789473684	2.68528464017186e-05
nucleobase-containing small molecule metabolic process	10	1	196	198	0.00510204081632653	0.00505050505050505	2.57678829107401e-05
lipid metabolic process	10	1	196	287	0.00510204081632653	0.00348432055749129	1.77771457014862e-05
rRNA processing	10	1	196	311	0.00510204081632653	0.00321543408360129	1.64052759367413e-05
mitochondrion organization	10	1	196	425	0.00510204081632653	0.00235294117647059	1.20048019207683e-05
transcription from RNA polymerase III promoter	9	5	166	41	0.0301204819277108	0.121951219512195	0.000734645900675874
tRNA processing	9	12	166	109	0.072289156626506	0.110091743119266	0.000663203271802808
pseudohyphal growth	9	6	166	74	0.036144578313253	0.0810810810810811	0.000488440247476392
transcription from RNA polymerase I promoter	9	5	166	68	0.0301204819277108	0.0735294117647059	0.000442948263642807
RNA modification	9	12	166	172	0.072289156626506	0.0697674418604651	0.000420285794340151
protein dephosphorylation	9	3	166	49	0.0180722891566265	0.0612244897959184	0.000368822227686255
protein modification by small protein conjugation or removal	9	9	166	170	0.0542168674698795	0.0529411764705882	0.000318922749822821
cell budding	9	3	166	58	0.0180722891566265	0.0517241379310345	0.000311591192355629
invasive growth in response to glucose limitation	9	3	166	59	0.0180722891566265	0.0508474576271186	0.000306309985705534
protein phosphorylation	9	10	166	197	0.0602409638554217	0.050761421319797	0.000305791694697572
cellular ion homeostasis	9	6	166	125	0.036144578313253	0.048	0.000289156626506024
monocarboxylic acid metabolic process	9	6	166	127	0.036144578313253	0.047244094488189	0.000284602978844512
response to oxidative stress	9	4	166	103	0.0240963855421687	0.0388349514563107	0.000233945490700667
peptidyl-amino acid modification	9	5	166	151	0.0301204819277108	0.033112582781457	0.000199473390249741
regulation of translation	9	3	166	105	0.0180722891566265	0.0285714285714286	0.000172117039586919
cofactor metabolic process	9	5	166	178	0.0301204819277108	0.0280898876404494	0.000169216190605117
tRNA aminoacylation for protein translation	9	1	166	36	0.00602409638554217	0.0277777777777778	0.000167336010709505
cellular amino acid metabolic process	9	4	166	153	0.0240963855421687	0.0261437908496732	0.000157492715961887
transcription from RNA polymerase II promoter	9	12	166	480	0.072289156626506	0.025	0.000150602409638554
ion transport	9	3	166	162	0.0180722891566265	0.0185185185185185	0.000111557340473003
nuclear transport	9	3	166	176	0.0180722891566265	0.0170454545454545	0.000102683461117196
carbohydrate metabolic process	9	3	166	200	0.0180722891566265	0.015	9.03614457831325e-05
cellular response to DNA damage stimulus	9	4	166	299	0.0240963855421687	0.0133779264214047	8.0589918201233e-05
cytoskeleton organization	9	3	166	232	0.0180722891566265	0.0129310344827586	7.78977980889074e-05
generation of precursor metabolites and energy	9	2	166	155	0.0120481927710843	0.0129032258064516	7.77302759424796e-05
cellular respiration	9	1	166	84	0.00602409638554217	0.0119047619047619	7.17154331612163e-05
regulation of transport	9	1	166	84	0.00602409638554217	0.0119047619047619	7.17154331612163e-05
response to osmotic stress	9	1	166	92	0.00602409638554217	0.0108695652173913	6.54793085385018e-05
endocytosis	9	1	166	98	0.00602409638554217	0.0102040816326531	6.14703712810425e-05
nucleobase-containing small molecule metabolic process	9	2	166	198	0.0120481927710843	0.0101010101010101	6.08494584398199e-05
mitotic cell cycle	9	3	166	328	0.0180722891566265	0.00914634146341463	5.50984425506906e-05
regulation of protein modification process	9	1	166	110	0.00602409638554217	0.00909090909090909	5.47645125958379e-05
histone modification	9	1	166	114	0.00602409638554217	0.0087719298245614	5.28429507503699e-05
regulation of organelle organization	9	2	166	239	0.0120481927710843	0.00836820083682008	5.04108484145788e-05
organelle assembly	9	1	166	131	0.00602409638554217	0.00763358778625954	4.5985468591925e-05
RNA catabolic process	9	1	166	132	0.00602409638554217	0.00757575757575758	4.56370938298649e-05
nucleobase-containing compound transport	9	1	166	138	0.00602409638554217	0.0072463768115942	4.36528723590012e-05
DNA replication	9	1	166	139	0.00602409638554217	0.00719424460431655	4.33388229175696e-05
lipid metabolic process	9	2	166	287	0.0120481927710843	0.00696864111498258	4.19797657529071e-05
protein targeting	9	2	166	309	0.0120481927710843	0.00647249190938511	3.89909151167778e-05
chromatin organization	9	2	166	318	0.0120481927710843	0.00628930817610063	3.78873986512086e-05
mitochondrial translation	9	1	166	167	0.00602409638554217	0.00598802395209581	3.60724334463603e-05
mRNA processing	9	1	166	170	0.00602409638554217	0.00588235294117647	3.54358610914245e-05
Golgi vesicle transport	9	1	166	190	0.00602409638554217	0.00526315789473684	3.17057704502219e-05
cell wall organization or biogenesis	9	1	166	198	0.00602409638554217	0.00505050505050505	3.04247292199099e-05
mitochondrion organization	9	2	166	425	0.0120481927710843	0.00470588235294118	2.83486888731396e-05
regulation of cell cycle	9	1	166	213	0.00602409638554217	0.00469483568075117	2.82821426551276e-05
proteolysis involved in cellular protein catabolic process	9	1	166	216	0.00602409638554217	0.00462962962962963	2.78893351182508e-05
transmembrane transport	9	1	166	232	0.00602409638554217	0.00431034482758621	2.59659326963025e-05
meiotic cell cycle	9	1	166	287	0.00602409638554217	0.00348432055749129	2.09898828764536e-05
organelle fission	9	1	166	296	0.00602409638554217	0.00337837837837838	2.0351676978183e-05
histone modification	8	16	313	114	0.0511182108626198	0.140350877192982	0.000448405358444033
protein alkylation	8	7	313	50	0.0223642172523962	0.14	0.000447284345047923
transcription from RNA polymerase I promoter	8	7	313	68	0.0223642172523962	0.102941176470588	0.000328885547829355
invasive growth in response to glucose limitation	8	6	313	59	0.0191693290734824	0.101694915254237	0.000324903882601397
response to heat	8	6	313	71	0.0191693290734824	0.0845070422535211	0.000269990550330738
chromatin organization	8	25	313	318	0.0798722044728434	0.0786163522012579	0.000251170454317118
telomere organization	8	6	313	78	0.0191693290734824	0.0769230769230769	0.000245760629147211
peptidyl-amino acid modification	8	11	313	151	0.0351437699680511	0.0728476821192053	0.000232740198463915
regulation of DNA metabolic process	8	7	313	106	0.0223642172523962	0.0660377358490566	0.000210983181626379
protein modification by small protein conjugation or removal	8	11	313	170	0.0351437699680511	0.0647058823529412	0.000206728058635595
protein acylation	8	4	313	66	0.012779552715655	0.0606060606060606	0.000193629586600833
regulation of cell cycle	8	12	313	213	0.0383386581469649	0.0563380281690141	0.000179993700220492
transposition	8	1	313	21	0.00319488817891374	0.0476190476190476	0.000152137532329226
DNA-templated transcription, termination	8	2	313	43	0.00638977635782748	0.0465116279069767	0.000148599450182034
response to osmotic stress	8	4	313	92	0.012779552715655	0.0434782608695652	0.000138908181691902
DNA replication	8	6	313	139	0.0191693290734824	0.0431654676258993	0.000137908842255269
transcription from RNA polymerase II promoter	8	20	313	480	0.0638977635782748	0.0416666666666667	0.000133120340788072
protein dephosphorylation	8	2	313	49	0.00638977635782748	0.0408163265306122	0.000130403599139336
organelle fission	8	12	313	296	0.0383386581469649	0.0405405405405405	0.000129522493739746
pseudohyphal growth	8	3	313	74	0.00958466453674121	0.0405405405405405	0.000129522493739746
meiotic cell cycle	8	11	313	287	0.0351437699680511	0.0383275261324042	0.000122452160167425
proteolysis involved in cellular protein catabolic process	8	8	313	216	0.0255591054313099	0.037037037037037	0.00011832919181162
mitotic cell cycle	8	11	313	328	0.0351437699680511	0.0335365853658537	0.000107145640146497
DNA recombination	8	6	313	179	0.0191693290734824	0.0335195530726257	0.000107091223874204
regulation of organelle organization	8	8	313	239	0.0255591054313099	0.0334728033472803	0.00010694186372933
translational initiation	8	2	313	61	0.00638977635782748	0.0327868852459016	0.000104750432095532
DNA-templated transcription, elongation	8	3	313	96	0.00958466453674121	0.03125	9.98402555910543e-05
protein phosphorylation	8	6	313	197	0.0191693290734824	0.0304568527918782	9.73062389516874e-05
nucleus organization	8	2	313	66	0.00638977635782748	0.0303030303030303	9.68147933004163e-05
carbohydrate metabolic process	8	6	313	200	0.0191693290734824	0.03	9.58466453674121e-05
lipid transport	8	2	313	68	0.00638977635782748	0.0294117647058824	9.39672993798158e-05
regulation of translation	8	3	313	105	0.00958466453674121	0.0285714285714286	9.12825193975354e-05
DNA repair	8	7	313	246	0.0223642172523962	0.0284552845528455	9.09114522455129e-05
regulation of protein modification process	8	3	313	110	0.00958466453674121	0.0272727272727273	8.71333139703747e-05
cellular response to DNA damage stimulus	8	8	313	299	0.0255591054313099	0.0267558528428094	8.54819579642472e-05
chromosome segregation	8	5	313	198	0.0159744408945687	0.0252525252525253	8.06789944170136e-05
regulation of transport	8	2	313	84	0.00638977635782748	0.0238095238095238	7.60687661646128e-05
vacuole organization	8	2	313	84	0.00638977635782748	0.0238095238095238	7.60687661646128e-05
organelle assembly	8	3	313	131	0.00958466453674121	0.0229007633587786	7.31653781430627e-05
cytokinesis	8	2	313	88	0.00638977635782748	0.0227272727272727	7.26110949753122e-05
RNA catabolic process	8	3	313	132	0.00958466453674121	0.0227272727272727	7.26110949753122e-05
snoRNA processing	8	1	313	45	0.00319488817891374	0.0222222222222222	7.0997515086972e-05
cytoskeleton organization	8	5	313	232	0.0159744408945687	0.021551724137931	6.88553486834857e-05
mRNA processing	8	3	313	170	0.00958466453674121	0.0176470588235294	5.63803796278895e-05
organelle inheritance	8	1	313	60	0.00319488817891374	0.0166666666666667	5.3248136315229e-05
conjugation	8	2	313	124	0.00638977635782748	0.0161290322580645	5.15304544986087e-05
cellular ion homeostasis	8	2	313	125	0.00638977635782748	0.016	5.11182108626198e-05
sporulation	8	2	313	138	0.00638977635782748	0.0144927536231884	4.63027272306339e-05
generation of precursor metabolites and energy	8	2	313	155	0.00638977635782748	0.0129032258064516	4.12243635988869e-05
ion transport	8	2	313	162	0.00638977635782748	0.0123456790123457	3.94430639372066e-05
cellular respiration	8	1	313	84	0.00319488817891374	0.0119047619047619	3.80343830823064e-05
nuclear transport	8	2	313	176	0.00638977635782748	0.0113636363636364	3.63055474876561e-05
organelle fusion	8	1	313	88	0.00319488817891374	0.0113636363636364	3.63055474876561e-05
lipid metabolic process	8	3	313	287	0.00958466453674121	0.0104529616724739	3.33960436820251e-05
response to oxidative stress	8	1	313	103	0.00319488817891374	0.00970873786407767	3.1018331834114e-05
tRNA processing	8	1	313	109	0.00319488817891374	0.00917431192660551	2.93109007239792e-05
transmembrane transport	8	2	313	232	0.00638977635782748	0.00862068965517241	2.75421394733943e-05
monocarboxylic acid metabolic process	8	1	313	127	0.00319488817891374	0.0078740157480315	2.51565998339664e-05
nucleobase-containing compound transport	8	1	313	138	0.00319488817891374	0.0072463768115942	2.31513636153169e-05
protein targeting	8	2	313	309	0.00638977635782748	0.00647249190938511	2.06788878894093e-05
translational elongation	8	2	313	334	0.00638977635782748	0.00598802395209581	1.91310669396032e-05
RNA modification	8	1	313	172	0.00319488817891374	0.00581395348837209	1.85749312727543e-05
cytoplasmic translation	8	1	313	179	0.00319488817891374	0.00558659217877095	1.78485373123672e-05
cell wall organization or biogenesis	8	1	313	198	0.00319488817891374	0.00505050505050505	1.61357988834027e-05
nucleobase-containing small molecule metabolic process	8	1	313	198	0.00319488817891374	0.00505050505050505	1.61357988834027e-05
mitochondrion organization	8	1	313	425	0.00319488817891374	0.00235294117647059	7.51738395038527e-06
endosomal transport	7	15	184	102	0.0815217391304348	0.147058823529412	0.00079923273657289
Golgi vesicle transport	7	23	184	190	0.125	0.121052631578947	0.000657894736842105
cell morphogenesis	7	2	184	29	0.0108695652173913	0.0689655172413793	0.000374812593703148
protein targeting	7	21	184	309	0.114130434782609	0.0679611650485437	0.00036935415787252
vesicle organization	7	5	184	81	0.0271739130434783	0.0617283950617284	0.000335480407944176
protein dephosphorylation	7	3	184	49	0.016304347826087	0.0612244897959184	0.000332741792369122
conjugation	7	7	184	124	0.0380434782608696	0.0564516129032258	0.000306802244039271
response to heat	7	3	184	71	0.016304347826087	0.0422535211267606	0.000229638701775873
regulation of transport	7	3	184	84	0.016304347826087	0.0357142857142857	0.000194099378881988
cell budding	7	2	184	58	0.0108695652173913	0.0344827586206897	0.000187406296851574
response to osmotic stress	7	3	184	92	0.016304347826087	0.0326086956521739	0.000177221172022684
endocytosis	7	3	184	98	0.016304347826087	0.0306122448979592	0.000166370896184561
protein phosphorylation	7	6	184	197	0.0326086956521739	0.0304568527918782	0.000165526373868903
regulation of protein modification process	7	3	184	110	0.016304347826087	0.0272727272727273	0.000148221343873518
membrane fusion	7	2	184	75	0.0108695652173913	0.0266666666666667	0.000144927536231884
cell wall organization or biogenesis	7	5	184	198	0.0271739130434783	0.0252525252525253	0.000137241985068072
lipid metabolic process	7	7	184	287	0.0380434782608696	0.024390243902439	0.000132555673382821
vacuole organization	7	2	184	84	0.0108695652173913	0.0238095238095238	0.000129399585921325
cytokinesis	7	2	184	88	0.0108695652173913	0.0227272727272727	0.000123517786561265
nuclear transport	7	4	184	176	0.0217391304347826	0.0227272727272727	0.000123517786561265
organelle fusion	7	2	184	88	0.0108695652173913	0.0227272727272727	0.000123517786561265
protein folding	7	2	184	95	0.0108695652173913	0.0210526315789474	0.00011441647597254
peroxisome organization	7	1	184	50	0.00543478260869565	0.02	0.000108695652173913
protein maturation	7	1	184	52	0.00543478260869565	0.0192307692307692	0.000104515050167224
regulation of cell cycle	7	4	184	213	0.0217391304347826	0.0187793427230047	0.000102061645233721
response to starvation	7	1	184	56	0.00543478260869565	0.0178571428571429	9.70496894409938e-05
cytoskeleton organization	7	4	184	232	0.0217391304347826	0.0172413793103448	9.37031484257871e-05
organelle inheritance	7	1	184	60	0.00543478260869565	0.0166666666666667	9.05797101449275e-05
translational initiation	7	1	184	61	0.00543478260869565	0.0163934426229508	8.90947968638632e-05
mitotic cell cycle	7	5	184	328	0.0271739130434783	0.0152439024390244	8.2847295864263e-05
nucleus organization	7	1	184	66	0.00543478260869565	0.0151515151515152	8.23451910408432e-05
protein acylation	7	1	184	66	0.00543478260869565	0.0151515151515152	8.23451910408432e-05
transcription from RNA polymerase I promoter	7	1	184	68	0.00543478260869565	0.0147058823529412	7.9923273657289e-05
sporulation	7	2	184	138	0.0108695652173913	0.0144927536231884	7.87649653434153e-05
DNA-templated transcription, initiation	7	1	184	71	0.00543478260869565	0.0140845070422535	7.65462339252909e-05
RNA splicing	7	2	184	144	0.0108695652173913	0.0138888888888889	7.54830917874396e-05
organelle fission	7	4	184	296	0.0217391304347826	0.0135135135135135	7.34430082256169e-05
mRNA processing	7	2	184	170	0.0108695652173913	0.0117647058823529	6.39386189258312e-05
meiotic cell cycle	7	3	184	287	0.016304347826087	0.0104529616724739	5.68095743069232e-05
DNA-templated transcription, elongation	7	1	184	96	0.00543478260869565	0.0104166666666667	5.66123188405797e-05
chromosome segregation	7	2	184	198	0.0108695652173913	0.0101010101010101	5.48967940272288e-05
regulation of translation	7	1	184	105	0.00543478260869565	0.00952380952380952	5.175983436853e-05
chromatin organization	7	3	184	318	0.016304347826087	0.00943396226415094	5.12715340442986e-05
tRNA processing	7	1	184	109	0.00543478260869565	0.00917431192660551	4.98603909054647e-05
regulation of organelle organization	7	2	184	239	0.0108695652173913	0.00836820083682008	4.54793523740222e-05
transcription from RNA polymerase II promoter	7	4	184	480	0.0217391304347826	0.00833333333333333	4.52898550724638e-05
cellular ion homeostasis	7	1	184	125	0.00543478260869565	0.008	4.34782608695652e-05
organelle assembly	7	1	184	131	0.00543478260869565	0.00763358778625954	4.14868901427149e-05
nucleobase-containing compound transport	7	1	184	138	0.00543478260869565	0.0072463768115942	3.93824826717076e-05
peptidyl-amino acid modification	7	1	184	151	0.00543478260869565	0.00662251655629139	3.59919378059315e-05
cofactor metabolic process	7	1	184	178	0.00543478260869565	0.00561797752808989	3.05324865657059e-05
nucleobase-containing small molecule metabolic process	7	1	184	198	0.00543478260869565	0.00505050505050505	2.74483970136144e-05
carbohydrate metabolic process	7	1	184	200	0.00543478260869565	0.005	2.71739130434783e-05
mitochondrion organization	7	2	184	425	0.0108695652173913	0.00470588235294118	2.55754475703325e-05
translational elongation	7	1	184	334	0.00543478260869565	0.0029940119760479	1.62718042176517e-05
DNA-templated transcription, elongation	6	13	281	96	0.0462633451957295	0.135416666666667	0.000481909845788849
protein acylation	6	7	281	66	0.0249110320284698	0.106060606060606	0.000377439879219239
chromatin organization	6	25	281	318	0.0889679715302491	0.0786163522012579	0.000279773495378142
DNA-templated transcription, termination	6	3	281	43	0.0106761565836299	0.0697674418604651	0.000248282711247207
histone modification	6	7	281	114	0.0249110320284698	0.0614035087719298	0.000218517824811138
peptidyl-amino acid modification	6	9	281	151	0.0320284697508897	0.0596026490066225	0.000212109071197945
response to heat	6	4	281	71	0.0142348754448399	0.0563380281690141	0.000200491203448449
regulation of protein modification process	6	6	281	110	0.0213523131672598	0.0545454545454545	0.00019411193788418
pseudohyphal growth	6	4	281	74	0.0142348754448399	0.0540540540540541	0.000192363181687025
nucleobase-containing compound transport	6	7	281	138	0.0249110320284698	0.0507246376811594	0.000180514724843984
nuclear transport	6	8	281	176	0.0284697508896797	0.0454545454545455	0.000161759948236817
RNA catabolic process	6	6	281	132	0.0213523131672598	0.0454545454545455	0.000161759948236817
transcription from RNA polymerase II promoter	6	21	281	480	0.0747330960854092	0.04375	0.000155693950177936
DNA replication	6	6	281	139	0.0213523131672598	0.0431654676258993	0.000153613763793236
DNA recombination	6	7	281	179	0.0249110320284698	0.0391061452513966	0.000139167776695362
telomere organization	6	3	281	78	0.0106761565836299	0.0384615384615385	0.000136873802354229
regulation of DNA metabolic process	6	4	281	106	0.0142348754448399	0.0377358490566038	0.000134291277781508
sporulation	6	5	281	138	0.0177935943060498	0.036231884057971	0.000128939089174274
protein modification by small protein conjugation or removal	6	6	281	170	0.0213523131672598	0.0352941176470588	0.000125601842160352
invasive growth in response to glucose limitation	6	2	281	59	0.00711743772241993	0.0338983050847458	0.000120634537668134
cellular amino acid metabolic process	6	5	281	153	0.0177935943060498	0.0326797385620915	0.000116298002000326
protein folding	6	3	281	95	0.0106761565836299	0.0315789473684211	0.000112380595617157
oligosaccharide metabolic process	6	1	281	32	0.00355871886120996	0.03125	0.000111209964412811
mitotic cell cycle	6	10	281	328	0.0355871886120996	0.0304878048780488	0.000108497526256401
cell wall organization or biogenesis	6	6	281	198	0.0213523131672598	0.0303030303030303	0.000107839965491211
nucleus organization	6	2	281	66	0.00711743772241993	0.0303030303030303	0.000107839965491211
cellular response to DNA damage stimulus	6	9	281	299	0.0320284697508897	0.0301003344481605	0.000107118627929397
transcription from RNA polymerase I promoter	6	2	281	68	0.00711743772241993	0.0294117647058824	0.000104668201800293
regulation of translation	6	3	281	105	0.0106761565836299	0.0285714285714286	0.000101677681748856
DNA-templated transcription, initiation	6	2	281	71	0.00711743772241993	0.028169014084507	0.000100245601724224
organelle fission	6	8	281	296	0.0284697508896797	0.027027027027027	9.61815908435125e-05
DNA repair	6	6	281	246	0.0213523131672598	0.024390243902439	8.67980210051211e-05
meiotic cell cycle	6	7	281	287	0.0249110320284698	0.024390243902439	8.67980210051211e-05
protein lipidation	6	1	281	45	0.00355871886120996	0.0222222222222222	7.90826413602214e-05
snoRNA processing	6	1	281	45	0.00355871886120996	0.0222222222222222	7.90826413602214e-05
carbohydrate metabolic process	6	4	281	200	0.0142348754448399	0.02	7.11743772241993e-05
protein alkylation	6	1	281	50	0.00355871886120996	0.02	7.11743772241993e-05
protein targeting	6	6	281	309	0.0213523131672598	0.0194174757281553	6.91013371108731e-05
generation of precursor metabolites and energy	6	3	281	155	0.0106761565836299	0.0193548387096774	6.88784295718058e-05
regulation of cell cycle	6	4	281	213	0.0142348754448399	0.0187793427230047	6.68304011494829e-05
cell budding	6	1	281	58	0.00355871886120996	0.0172413793103448	6.13572217449994e-05
regulation of organelle organization	6	4	281	239	0.0142348754448399	0.0167364016736402	5.95601483047693e-05
translational initiation	6	1	281	61	0.00355871886120996	0.0163934426229508	5.83396534624584e-05
organelle assembly	6	2	281	131	0.00711743772241993	0.0152671755725191	5.43315856673277e-05
protein phosphorylation	6	3	281	197	0.0106761565836299	0.0152284263959391	5.41936882417761e-05
chromosome segregation	6	3	281	198	0.0106761565836299	0.0151515151515152	5.39199827456055e-05
nucleobase-containing small molecule metabolic process	6	3	281	198	0.0106761565836299	0.0151515151515152	5.39199827456055e-05
membrane fusion	6	1	281	75	0.00355871886120996	0.0133333333333333	4.74495848161329e-05
vacuole organization	6	1	281	84	0.00355871886120996	0.0119047619047619	4.23657007286901e-05
cytokinesis	6	1	281	88	0.00355871886120996	0.0113636363636364	4.04399870592041e-05
response to osmotic stress	6	1	281	92	0.00355871886120996	0.0108695652173913	3.86817267522822e-05
lipid metabolic process	6	3	281	287	0.0106761565836299	0.0104529616724739	3.71991518593376e-05
endocytosis	6	1	281	98	0.00355871886120996	0.0102040816326531	3.63134577674486e-05
endosomal transport	6	1	281	102	0.00355871886120996	0.00980392156862745	3.48894006000977e-05
response to oxidative stress	6	1	281	103	0.00355871886120996	0.00970873786407767	3.45506685554365e-05
proteolysis involved in cellular protein catabolic process	6	2	281	216	0.00711743772241993	0.00925925925925926	3.29511005667589e-05
conjugation	6	1	281	124	0.00355871886120996	0.00806451612903226	2.86993456549191e-05
monocarboxylic acid metabolic process	6	1	281	127	0.00355871886120996	0.0078740157480315	2.8021408355984e-05
ribosomal small subunit biogenesis	6	1	281	135	0.00355871886120996	0.00740740740740741	2.63608804534071e-05
rRNA processing	6	2	281	311	0.00711743772241993	0.00643086816720257	2.28856518405785e-05
translational elongation	6	2	281	334	0.00711743772241993	0.00598802395209581	2.13096937797004e-05
mRNA processing	6	1	281	170	0.00355871886120996	0.00588235294117647	2.09336403600586e-05
RNA modification	6	1	281	172	0.00355871886120996	0.00581395348837209	2.06902259372672e-05
